Index,Reference,Hypothesis
4813,A SMALL CRAMPED BATHROOM SLIGHTLY CLUTTERED WITH DINGY WALLS,A SPECE OF RIETOGRAPHICLE STAFOM A PILEND OF YELLOW ONTORCICLE
4814,A BATHROOM WITH A SINK AND A BATH TUB,ATILE PATHROON TA SONTING OVE THE TAM
4815,A GREEN TINTED BATHROOM CONSISTING OF A TOILET AND SINK,ARION TEXT E RABBER DALICE E RESORVE O A RE
4816,A WHITE SINK SITTING NEXT TO A TOILET,A CI CITING EXT TO THE DARK TEIGE OF A TE BUILDING
4817,A LARGE BLACK SEMI PARKED IN A PARKING LOT,A LARGE BIXYCLE PAING EACH OTHER AN OE 
4818,A SHINY NEW LOW RIDING SEMI TRAILER TRUCK,A STOTIONA SIDE OF MARKER AAN OTHER BACKGROUND
4819,A VERY LARGE SEMI TRUCK WITHOUT ANY LOAD IS PARKED,A FIRE ONSOND TRUCKLINDE A POT O IDWAL TE WA
4820,AN EIGHTEEN WHEELER TRUCK IS PARKED IN A LOT,TOTEN WITH ELEPHANTS PATN A LAGENYRINGAN
4821,A LARGE BLACK TRUCK IN A PARKING LOT, SI BOSIS A BAR IN SID
4822,A RED FIRE HYDRANT IS ON THE BRICK SIDEWALK,A SOSAN IN FIRE HAT ON TE PSES OF IFERENT STYNE
4823,A RED FIRE HYDRANT ON A RED BRICKED SIDEWALK,GR OF EN SIZE  YDRA NEFRUCTUR TYMENT
4824,A HYDRANT IS SHOWN ON THE SIDE OF THE WALKWAY,MAT IN TE SHOW  A O PHON AN OSER
4825,A WOMAN IS STANDIG ON THE PAVEMENT LOOKING,ONEN SITI UPONA AIRAI US TAN
4826,A RED FIRE HYDRANT SITTING ON A SIDEWALK,A N ODE HIG HIE RON OO BUSES IN THE OCY SIEWLD
4827,A HIGHWAY ROAD SIGN DIRECTING THE WAY AHEAD,A BYFLEF BOAT SITTING BEHIND A AR PAN
4828,AN GREEN AND WHITE OVERHEAD STREET SIGN ON INTERSTATE 278 FOR QUEENS AND BRONX SHOWING A TRUCK RESTRICTION,O SIREIEANDSOME TOPS AND ES  TREMA A BUNCH AN CARE   
4829,THE ROAD SIGN SAYS EAST 278 QUEENS BRONX,A POTOTPAPE SIN AND TATEEPA SHER A DOS ON FE
4830,A LARGE AND GREEN INTERSTATE EXIT SIGN ABOVE A ROAD,A PICTURE OF N APAEPECKLE I THE PICTURE OF ERAC
4831,A GREEN ROAD SIGN SHOWING THE QUEENS BRONX EXIT,CH N CONNECTOIS ON
4832,A KITTEN THAT IS SITTING DOWN BY A DOOR,SPYCIS ONYARD IS SITTING A DUSK TN ORDENPAL ON I RCK
4833,A CAT IS RINSED OFF WITH SOAP AND AQUA,A TED IS IN TOM OE OSE IDE OR ICO
4834,THE CAT IS LAYING IN THE SUN BY THE OPEN DOOR, MAN WITH LATCIN ON THE SO CORNER OF A 
4835,A CAT LOOKS AT A PERSON HOLDING A BOTTLE, TOPD O SIZE OE O A
4836,A HAND HOLDING A WATER BOTTLE IN FRONT OF A CAT,AN OTON T S PA  SHUR
4837,A LARGE JETLINER FLYING THROUGH A CLOUDY BLUE SKY, ATITEM SIGNER AR BOUSEN IT STERPAER
4838,AN AIRPLANE FLIES HIGH ABOVE IN THE SKY WITH TELEPHONE LINES IN THE PICTURE AS WELL, A BAS  PLATE ON THE SIDE OF RENGE BON PICTU UNTE 
4839,A PLANE IS FLYING IN A BLUE CLOUDY SKY,A COUPLE ON ESICO PAN ANA ASONSTOUT AND TO PASES
4840,AN AIRPLANE HIGH IN THE SKY OVER SOME ELECTRICAL WIRES,A DISPISTERS ONTOMERSY
4841,A BIG COMMERCIAL PLANE FLYING IN THE SKY OVER A WIRE, AEA TALIN ES I THE SNOW
4842,SEVERAL COWS GRAZING IN A GRASSY OPEN FIELD,SETI OE STREETS AND FLOWERS ARE SIT ON E STE
4843,COW GRAZE IN A FIELD OUTSIDE OF A RURAL TOWNSHIP,ALLYSTY HA PAED AT TO OS IAN O AN ISHEN
4844,COWS GRAZING A ON A GRASS FIELD NEXT TO FOREST,STREETS NOON OUTSIDE NEXT STREE LIT O
4845,A HERE OF CATTLE GRAZING A FIELD NEAR TREES,FO A MOTE TAEN PLAY AND OTHE LARGE REFTOLS
4846,A FIELD WITH A BUNCH OF COWS GRAZING,AKI PASSEE RICYNCE IIN N
4847,A CLOSE UP OF A PERSON WEARING A BOW TIE,SAE STAPPED AT THE SIDEWALK O TON ARIN
4848,A MAN IS POSING FOR A CAMERA IN A ROOM,ON TIDGE NEXT TO THE SHOP OF THE ROAD
4849,A MAN POSING FOR A SELFIE IN A JACKET AND BOW TIE,ESTOF CH TRACKIT AND OTE S
4850,A MAN THAT HAS A SUIT AND A BOW TIE,I POSS AN A SURFE DOK IN 
4851,A GUY LOOKING TO THE SIDE AND SMILING,SIRA YARD ANJUSA NI
4852,A BATHROOM IS OUTFITTED WITH BROWN AND WHITE,DRDS OF RED CAN REFLEX ON A PAPERKIN BROD ANPLAN
4853,A BATHROOM WITH A TUB ON THE SIDE AND A LARGE BOWL SINK UNDER A LARGE BATHROOM MIRROR,ASSAGE T POPEET ON A TE O 
4854,A BATHROOM WITH A SINK THAT IS ELEVATED,SOPEA DOCTER  A TATE OFA
4855,A TILE BATHROOM CONTAINS A TUB AND LARGE SINK,A TILE BATHROOM IHANS A TUB AND ORAGE BANGLE
4856,A BATHROOM WITH A BATH TUB A SINK AND A MIRROR,GROWEN HASOLS ON NA DRESSED A CIT IT OTE
4857,A BLACK DOG LAYING DOWN NOT WATCHING THE TV THAT IS TURNED ON,A BLACK DOP TIED DOWN ON A PENCH EXTRE ET TO
4858,A DOG LAYING ON A BED WITH A TELEVISION IN THE BACKGROUND,THE OITHER SIDE OF A MINLE BATHROM LINKN WIT DIRT OME
4859,A PHOTO OF SOMEONE WATCHING TV WITH THEIR DOG,SEEVERAL BOG SURROUND BY SO MAT IN A MAR
4860,A TELEVISION IS ON A TV STAND NEXT TO A BUREAU,A TELEVISIN ACENIC T SKIER NEXT TO CLAROF WIDING
4861,A DOG LAYING IN A ROOM NEAR A TELEVISION AND DRESSER,A LETIZASHIN AS A SITI ON BASTOP
4862,A HOTEL SUITE WITH BALCONY OVERLOOKING THE SCENERY,OTOS ON  PAYISTERS IN A CITY
4863,A BEDROOM SUITE WITH BALCONY AND LOVELY VIEW,A TRACKS TRIDING ON THE TOP ITH RADE OF IT
4864,THERE IS A LIVING ROOM WITH A WIDE OPEN VIEW,CHA A A SECENTUE OF IT
4865,A LARGE LIVING AREA WITH A BED AND SOME COUCHES,A MOLITE TEAROF NIGHT WAY AO A SNY NIGHT
4866,A LIVING ROOM WITH WHITE FURNITURE AND A SMALL WOODEN TABLE,A MAT LIGE  AS TREE A BOTES OF CAPL ASTAR ON FOR
4867,A HEAD IN SILHOUETTE IN FRONT OF A LARGE UMBRELLA,AT LARJUS LATA PICH OFS ON THREE OFSTET
4868,THE SHADOW OF A MANS HEAD IS SEEN CAST ON AN AIRBAG,STREET SEVL POLICE TARE AN A SUT ITH HANDS ANIN NARIE ONTO
4869,A SHADOW OF A MAN ON AN UMBRELLA,I SIGN OF A ANAERSMALT IE 
4870,A MANS SHADOW IN FRONT OF LIGHTING EQUIPMENT,A TRAN SPITS ON E OTER 
4871,A MAN WALKING IN FRONT OF AN OPEN UMBRELLA,SI MLETUTIN A BAS BATE
4872,A GROUP OF PEOPLE SKIING STOP TO POSE FOR PHOTO,STET LOUSI ON ITS VACE IN FRONT OF A PA
4873,A GROUP OF PEOPLE STANDING ON SKIS IN THE SNOW,A T STREET OF GREE  STAE PINANSSON FRITAN TAEC
4874,SOME PEOPLE STANDING NEXT TO EACH OTHER ON TOP OF A SNOWY HILL,A IAGE OFFICEA A OTO  SIDO A AING A PIT
4875,FOUR PEOPLE ON SKIS BELOW A MOUNTAIN TAKING A PICTURE, CITYTOP O COP POS ISIDE OF 
4876,A GROUP OF MEN RIDING SKIS ON TOP OF A SNOW COVERED SLOPE,AV OT OF A PAG THAT IS IN FOM O OFICIONA AS
4877,THREE COWS TWO BLACK AND ONE BROWN GRAZING IN A GREEN FIELD,FEW COWS N WIT LARGER PACHE S AFO 
4878,SOME COWS EAT GRASS TOGETHER IN A FIELD,A ON A TROILE AREPOT
4879,SOME COWS ARE EATING GRASS IN A FIELD,SMA OUS EARES OO  
4880,A BROWN COW AND TWO BLACK COWS EATING GRASS IN A FIELD,YE RUSTIN ORGIN SYTAL ROCK NN ABAD
4881,THREE COWS GRAZING IN A FIELD OF GREEN GRASS,EEST TABLE ARE SEVERAL DIFFERENT AN AYSAN DUSTAL SREET
4882,PERFORMERS HOLDING STICKS IN FRONT OF HORSES AT A CIRCUS WITH AUDIENCE,A OXIN  STE NETOAN ET
4883,A COUPLE OF WOMEN AND ONE MAN KNEELING DOWN BEFORE TWO HORSES,SIDE OF  AESE AR AN PIO O PLASSIC COT
4884,A WHITE HORSE STANDS IN A CIRCUS BIGTOP, DUNT IT TLAY A WHITE POTIS LAND BY SORESET ON OSTATI
4885,A COUPLE OF HORSES IN WHAT APPEARS TO BE A CIRCUS,TLAN CETY WIT IT I SIGN
4886,WHITE SHOW HORSES AND HANDLERS PERFORMING DURING PUBLIC EVENT,A LAGE  PARKI TADU IT AE O MEES
4887,PEOPLE RIDING BIKES BETWEEN A FOOD TRUCK AND A BUILDING,A FR OFIS ESTED FOR PPIZZE AND OA
4888,VERY WELL DECORATED AND FRUITS IN A VERY BIG BOX, OTET REDING A TO AE PIC ONE C
4889,MANY BICYCLISTS ARE GATHERING AT THE TACO TRUCK, BICYCLES AR CADAN MOVING A OATESTETO TOA PARK
4890,A TAMALE TRUCK IS IN A RURAL CITY SCENE,RE SPEET PHOTO OF A TABE OTREGESTIC I
4891,PEOPLE WALKING AROUND A TAMALE TRUCK AND A BUILDING,ASTOP SYCEN IT ON THE TACK OF AN AIRE
4892,TWO TEDDY BEARS A PINK ONE AND A TAN ONE THE TAN BEAR IS WEARING A PINK SHIRT THAT SAYS THE HARVEY GIRLS,T TO BIES N C C A MONSTECS OFRETOS LIKE  LITEIN E TESTI ON THE HARDY 
4893,TWO TEDDY BEARS ARE LAYING SIDE BY SIDE ON A QUILT,STRETS   TAKE SIDE BY SIDEAIN OF PAPER
4894,TEDDY BEAR DRESSED IN PINK WITH RED RIBBON AROUND NECK,TR BARDRESSED IN TAKE AK A CETORITEA TIE AN MATE
4895,TWO TEDDY BEARS WITH ONE WEARING A LRGE PINK SHIRT,TWO TV GARS IN  CLU OTAT WACHONA
4896,THERE ARE TWO STUFFED BEARS AND ONE OF THEM IS WEARING A SHIRT,IT TWO STYED BEARS AN ONIESAER INSIRE
4897,A BLACK BEAR HOLDS A BABY BLACK BEAR AS THEY LIE ON THE GROUND,I SETN OF OOT OF A PARO A EE
4898,TWO BABY ANIMALS ARE PLAY FIGHTING WITH EAT OTHER,OR IWALSTRIN A DA SETO SAN ANSTONE BA FIELD
4899,TWO BLACK BEARS PLAYFULLY BITING EACH OTHER ON THE GRASS,HOD OF BLACK BIVES AND A COLIPORSE AN ON ESYT
4900,A MOTHER BLACK BEAR HOLDING A BABY BLACK BEAR, PASS I OF EN OF OME AIRNT
4901,A MOTHER BEAR IS PLAYING WITH HER BABY,ON E  WITH SWIP AN RIJYCKE
4902,A WOMAN IN PAJAMA PANTS IS ON A COMPUTER,AN OCRYSTAL TATRE SPRASA PAPER IT OES OF VEGETA
4903,A WOMAN SITTING ON A COUCH IN FRONT OF A LAPTOP,ACITER GATHERED A TAONY
4904,GIRL ON A COUCH WITH HER COMPUTER ON A TABLE,OT IN RAN A PAR ONSIDE OF TRUKER
4905,A WOMAN SITTING DOWN WITH A LAPTOP ON A TABLE IN FRONT OF HER,PITURE OF ACOSTONIC FROT OF CHISEN O IN ONTOP
4906,A WOMAN SITTING ON SOFA WITH A LAPTOP IN FRONT OF HER,AIS ON BOISET WIT  LOOKING
4907,THREE PEOPLE STANDING NEAR ONE ANOTHER WITH AN UMBRELLA,T OO A ATIY STRE EX ON A
4908,THERE ARE WOMEN THAT ARE LAUGHING UNDER THE UMBRELLA,STANDING ASHOPFOON A I
4909,THREE GIRLS WALKING DOWN THE SIDEWALK UNDER A SUN UMBRELLA,ANOTHORCYCLE  STAN A IT O
4910,THREE YOUNG WOMEN SMILE BRIGHTLY TOGETHER UNDER A LARGE UMBRELLA,A CSMA PLATEAR TRE SES  O WATO
4911,THREE TEENAGE GIRLS HOVER UNDER AN UMBRELLA WHILE THEY TALK AND LAUGH,SOILIN WITH LARGE OFO REP A DISPASES AN RA ACROSS THE C
4912,TWO LARGE TRUCKS ARE TRAVELLING ALONG A TREELINED ROADWAY, ORTE STREE YDET OF A PA
4913,A YELLOW TRUCK AND A WHITE TRUCK AND A ROAD AND TREES,A POP SHIF CHES COTE A AGEIN CCAR
4914,SOME CONSTRUCTION STUCKS PARED ON THE SIDE OF THE ROAD, TUMPEDIT ST A SIDE ON TRASSON IN THE FROT OF A
4915,A YELLOW DUMP TRUCK DRIVING PAST A FOREST,FIELD IT  SLOP ON GLASS DETIZES OWI PASSIC CITY TAPLE
4916,LARGE WORK TRUCKS SITTING ON THE SIDE OF THE STREET,A LARGE SERAL ISEASTE  ATES ON A COACH
4917,PEOPLE ARE TANNING ON THE CHAIRS AND SWIMMING IN THE SWIMMING POOL,T OFA CHAIR IN A SOPE MOTORCYCL IN A
4918,BEAUTIFUL VIEW OF TWO CRUISE SHIPS AT DOCK,A OOF TIPO SHIPS SITIN SOCAT
4919,A BEACH AREA WITH GRASS UMBRELLAS AND BOATS IN THE DISTANCE,PECA IFFERENT RENT OJEC OFA DOESNT RINSTIP
4920,TWO CRUISE SHIPS DOCKED NEAR A BEACH RESORT,A CAPOF SAT IN A PARKLERD ON SOMELAR
4921,A GIANT CRUISE SHIP NEXT TO ANOTHER GIANT CRUISE SHIP NEXT TO A LONG PIER,EA CROSS BA KIA EXECE O A TRAFF TONP
4922,A GROUP OF WOMEN IN KITCHEN NEXT TO POT,AONTE OF MEN ANTESSON AN IX NAN
4923,THREE WOMEN COOKING IN A PROFESSIONAL KITCHEN TOGETHER,IT PO TA A ACISTMET OOA
4924,TWO WOMEN ARE TALKING WHILE THEY COOK IN A KITCHEN, SURRECTOR IS ANTIS O PAPER TIE ON THE STREET
4925,TWO WOMEN ARE LAUGHING IN THE KITCHEN WHILE THEY COOK,  THAT IS ON A TOR 
4926,THEY ARE ALL WORKING IN THE KITCHEN TOGETHER,A SETAL BOXE WOREAES TUCKED ON IT
4927,A COUPLE TAKING A PHOTO OF THEMSELVES CLEANING THEIR TEETH,A CAK IN ON UPON A KEYBACT X TO A FE
4928,A MAN AND WOMAN BRUSHING THEIR TEETH AND TAKING A SELFIE PHOTO WITH A CAMERA IN A BATHROOM MIRROR,A SAND BELOW A BUCHE AT OF A CITY E AC OF  OO ICYCE
4929,A GUY AND A GIRL LOOKING INTO THE BATHROOM MIRROR TAKING A SELFIE PHOTO WITH TOOTHBRUSHES IN THEIR MOUTHS, COD IN AT AFFICA ARLIT IN A O OF IC OF S OFFICE
4930,A GUY AND A PRETTY GIRL TAKING A PICTURE IN THE MIRROR,A COT  COSE OF A STREET OT TO
4931,A MAN AND A WOMAN STANDING IN FRONT OF A MIRROR,A SITOIN TOMING  SOMMALE ANON POT
4932,A GROUP OF PEOPLE FLYING KITES IN GRASSY FIELD,PAKAGE OFSLICES UP THE GRASSOF  OTOS
4933,A YOUNG BOY FLYING A KITE WITH OTHER PEOPLE,ED WITES MATIN ON HE SAI ON OTEE
4934,THERE ARE MANY PEOPLE ON THIS FIELD FLYING KITES,THE OTHER SYLE IT AFTER A LIGHT WITH LARGE OPO
4935,PEOPLE STANDING IN A FIELD AND FLYING KITES,IA RIDEN  LAN IN SON TREET
4936,A GROUP OF PEOPLE WITH KITES IN THEIR HANDS,AO AVISE ON A CIRF BOTY
4937,A CITY FERRY SITS DOCKED WITH THE CITY IN THE BACKGROUND,A CITY AR  DCO CITY BTHODO
4938,A SMALL FERRY BOAT IS MOORED AT THE END OF A DOCK,THIS UXARK MANITALLIC ENROSSE AN AMPDOMING SYCLE
4939,BOATS AT THE DOCK WITH A CITY BACKDROP,TEOA AT DIFFERENT FELED SYSTEM WITH ACIC BE ELIZE
4940,A CITYS DOWNTOWN SKYLINE AT DUSK ON THE WATERFRONT,STE A USENT FOLOF WHIRE GLASSES AN PAP ON TO
4941,BOATS DOCKED AT A HARBOR FACING THE CITY, AZAR TOPPED A WI AAN TO IN AN PLAR
4942,A NUMBER OF PEOPLE AND CARS ON A CITY STREET,LIES ON THE SOF AAN STREET
4943,AN ODDLY TAKEN PHOTO OF SOME BUILDINGS AND SHOPS, THING OF SOMETHING
4944,A PICTURE OF A CITY INTERSECTION WITH PERIOD BUILDINGS AND STORE FRONTS,THERE IS A ACTOR OF A SO A SIXES TR A BOAT A SIGN ON E TTO
4945,A GROUP OF PEOPLE WALKING ACROSS A BUSY CITY STREET,CLOCK PA A A TO SAM STREAT
4946,A FISH EYE LENS SHOWS THE CORNER OF A BUSY CITY STREET WITH BIKES PEOPLE AND BUILDINGS,ASHIRAN SHOWS A POTER PITISI CRAPSITBIKE SPEE AND AS
4947,A PERSON IS LOOKING AT A DISPLAY OF CLOCKS,STAR AE A COVER A EPOSE
4948,A MAN STANDS IN FRONT OF A WALL FEATURING A VARIETY OF DIALS CLOCKS AND PICTURES,A IRSTE SITTING BELON TE BUNCHES OF AR AE TES ON IT FIRKE SIDE OF ON T O PAKASTES
4949,A WALL HAS MANY DIFFERENT CLOCKS ON DISPLAY,SF MANY PAVRL AL TRATERS PAKED A BUS
4950,A WOMAN STANDING IN FRONT OF AN OUTDOOR WALL DECORATED WITH IMAGES AND CLOCKS,PESTBLE  POLI APHOTO PLAYED ON THE PAO SITTING AN  SEIE
4951,A PERSON STANDING LOOKING AT A LARGE STATUE WITH CLOCKS BUILT INTO IT,SONE PLAYER IN A OITAE ABOVE TA DISHA
4952,MUSHROOM PIZZA HAS TWO SLICES TAKEN OUT OF IT,MUCA EACING A OV FAT SLICE STANDING OUT OF 
4953,A SUPREME PIZZA WITH TWO SLICES TAKEN OUT,OTI  IZAAN PASS TOGETHER ILING A CARNE
4954,A LARGE PIZZA SITTING ON A PIZZA PAN WITH A SLICE MISSING,ABAS OF ISART AND AAC TES AR ON A STAR
4955,A LARGE COMBINATION PIZZA WITH TWO PIECES GONE,TOLIT TOKI NEXT TO TE TUIERS ONA RERON
4956,A PIZZA CUT IN HALF ON A PLATE,BUS AT A ATTOP AN TOA BA T
4957,A DOG LOOKS INTERESTED AS HE SITS IN THE FRONT SEAT OF A CAR,A LONG FO O INTRAN I SE SITING IN FRONT OF A B DEVERA SIGNAL ONA IR E PAT
4958,BEAUTIFUL HUSKY SITTING UP IN THE FRONT PASSENGER SEAT,BEAUTIFUL TU GREEN OTEO TRACTIR TRACTIN ON TRAFFIC LIGHT
4959,A HUSKY RIDING IN THE FRONT SEAT OF THE CAR,BUS ARE RIDIN THER FORTA CFOT OF A CAR
4960,A GREY AND WHITE DOG SITTING IN THE PASSENGER SIDE OF A CAR,TBIC AN FLOWERS OF TOEC 
4961,A HUSKY DOG SITTING ON THE FRONT SEAT OF A CAR,CYCETTINGS MAS  SIGN ENGINE
4962,SEVERAL PEOPLE ARE FLYING KITES ON THE BEACH,SV PIOP ARE FLYING SIT A AN UNFICTC TIT
4963,A GROUP OF PEOPLE FLYING KITES AT THE BEACH,A PELT AS A SBEK ROTA ON  O SAAG
4964,THREE PEOPLE ON A BEACH WITH KITES IN THE SKY, KIGTE IN  SIA
4965,AN IMAGE OF A GROUP OF PEOPLE THAT ARE WALKING ON BEACH,LATER SAS A SEC ONKEBOARD A THINGS WALT OF THE IAM
4966,PEOPLE ON A BEACH PREPARE TO USE THEIR GLIDES,EX TO TARR TRAIN A STI T
4967,A SLICED PIZZA SITTING ON A TABLE NEXT TO A GLASS OF WATER AND A GLASS OF WINE,SIER IOF TYBLES O PEDESTTRIAN AES OF ARKINGDISTRISET CH ER
4968,CHICAGO STYLE DEEP DISH PIZZA WITH TOMATO SAUCE AND SAUSAGE,AYCLE PICTURE OF DIFFERENT AISER OM E POT TEIDE OF A
4969,A VERY THICK PIZZA IS ON A PLATE WITH ONE PIECE TAKEN,ARPORT WITH A PHOTITE ERINAN TE IN T OPOMN
4970,A THICK CRUST CUT PIZZA ON A PLATE WITH WINE BY ITS SIDE,T OFTUR CAS BEE MAKING ONO ITEMS
4971,A DEEP DISH STYLE PIZZA WITH A SLICE CUT OUT OF IT NEXT TO A GLASS OF WHITE WINE,ARONT OF BU SOLN ATE  SLICE AO IT RETE STOR PLATS OF WHITE ITE
4972,SEVERAL MOTORCYCLES ARE STACKED TOGETHER SIDE BY SIDE,SEVERAL BIXYCLEIT O ALED TET SIDE BY T SIDE AN AN AN OTHER
4973,A LARGE NUMBER OF CHROME MOTORCYCLES PARKED TOGETHER, SPECION IT SPOS AN IS TELT OTER
4974,MOTORYCLES PARKED AND LINED UP BESIDE EACH OTHER,A F O PARK INGATER
4975,THERE IS A GROUP OF MOTORCYCLES THAT ARE PARKED TOGETHER,S BI PEOER SAYING NOTOPICALN PRACTIC AT THIS ET
4976,A STREET WITH MANY MOTOR BIKES PARKED TOGETHER,A O PICTURES OF KEBE IT C ON TOP OF IT
4977,A BUILDING WITH A CLOCK BUILT INTO IT,TET BUILDIN WITH AONTO RAT
4978,A GREY CLOCK TOWER ABOVE BUILDING WITH SKY IN THE BACKGROUND,THREE CARS OF TOWN IT AOOP   SKY ON ENGN
4979,THERE IS A CLOCK ON THE SIDE OF A CLOCK TOWER,OTAR IN THE STREET AT THE FORES PA  OTHE WAY
4980,A CLOCK TOWER BEHIND A BUILDING WITH A SKY BACKGROUND,TONACTOMOS A LEFT IN FO
4981,A LARGE BUILDING WITH A CLOCK AT THE TOP OF IT,PEOPLE TALLING ACH OTHREN  LOGIN I ON OTOON
4982,AN OLD REFRIGERATOR SITTING IN A ROOM,TEL OF TELEGE PARKERS SITINING A POS LOR 
4983,A KITCHEN WITH A REFRIGERATOR NEAR A PAIR OF SHOES,A P AFE  E ASYSTEN COSTO S OE UP
4984,AN OLD REFRIGERATOR STANDS AGAINST A WOODPANELLED WALL, TO TRATE IONA ST  AN ATTINGT PASISUR
4985,OLD REFRIGERATOR IN DARK MESSY STORE ROOM WITH TILED FLOOR,ABAK ISECO O A  TAFOI AN JICER BAL
4986,A FRIDGE STANDS IN THE CORNER OF A ROOM,I IS EIC I E AI A
4987,A PARKING METER IN FRONT OF A FENCE AND PARKING LOT,A BUSIT A TA
4988,A PARKING METER SITTING NEXT TO AN IRON FENCE,A PARKING METER CITY NEX PTER WITH ADAS
4989,PARKING METER STREET SIDE LOOKING INTO A FENCED PARKING LOT,A FLOWERS OF ETOF TREEOS ARE EREN IN ETREE ONS O PARK
4990,A SINGLE PARKING METER SITTING NEXT TO SOME PLANTS AND A TREE,A SINGLE PARTAM METER SIN X TEXE O ATE O
4991,A PARKING METER IN FRONT OF A FENCED IN CAR PARK,ECAL TISH PARKED ON THE SIDE WIT IT OPEN STATE CORNER OF OT SIDE
4992,WATER TRAFFIC ALONG THE THAMES BY BIG BEN,A FOF CAFFY GAN E TUS PANTED FI
4993,TALL BUILDING SITTING ON THE RIVERS EDGE AND A BARGE,OPE  PARAE EHA ITA BUS JEN TOTA
4994,A BARGE FLOATING DOWN A RIVER WITH THE SKYLINE IN THE BACKGROUND,A PALE OF SOFA ONCAKS TA IN TE OF 
4995,A CASTLE AND THE BIG BEN CLOCKTOWER NEXT TO A RIVER,A CAS IN AN TA NEXT TO T
4996,THE ENVELOPING OF AN OUTSIDE TOWN IN THE PICTURE,TEN  OTE SIDE N TROLLIC OT A POL AN OF VARS
4997,A MAN IS THROWING A FRISBEE IN A FIELD, SSITOF TRUCKS ARESIT ON A VALLEY
4998,A YOUNG MAN ATTEMPTING TO THROW A FRISBEE PAST A DEFENDER, TES OF OTE CHECERS OTIN A PINTE OF AIRTA
4999,TWO MEN PLAYING FRISBEE TOGETHER ON A FIELD,TPCHRISMAS OV A LUNCHE TAND SIDEW
5000,A COUPLE OF MEN STANDING ON TOP OF A FIELD TOGETHER,TA ON A FARMERS MIN AT BASENOTY
5001,THE PLAYER TRIES TO BLOCK THE OTHER PLAYER FROM THROWING A FRISBEE,CHESTING Y OEN BICHES ON TOIN FONT OF A TAO
5002,A COUPLE IS POSING TOGETHER DRESSED IN OUTLANDISH ATTIRE,CITOAGEEN AT A WHITE AMA AN OTE RIVER
5003,A MAN STANDING NEXT TO A WOMAN IN A LIVING ROOM,A SPICONALO SENAN NAT A SCIT T PANS
5004,A MAN AND A WOMAN DRESSED IN A GANGSTER COSTUME AND BALL DRESS,IT OSTACO O SIX IN A TAT
5005,A MAN AND WOMAN IN COSTUME LIKE CLOTHING STANDING TOGETHER,A FIS OFMAN ASSOM TAP ONJIKER WA LAD
5006,THERE ARE TWO PEOPLE DRESSED UP IN FORMAL ATTIRE,AN ONTERESTAL CHECKAN ONTRAFY PAT
5007,A FEW GOATS IN A BIG GRASSY FIELD OUT DOORS,T WIT A EO BISE TANKING OUT DOOR PAGED AT A TABE
5008,A FIELD THAT HAS SOME SHEEP IN IT,I PATOSA TAK A PICOF PEOPE WATAN 
5009,A GROUP OF SHEEP THAT ARE IN THE GRASS, SHOP OTER EES TIGS HIGH GLASSES
5010,THERE ARE HUNDREDS OF BLACK FACE SHEEP ALL LAYING IN THE PASTURE,S WHITE PICTURE IS AIDOF E BUNCHETER
5011,A FLOCK OF SHEEP LIE DOWN IN A FIELD,ASWAT OF SHES  AND TMATY STOTS I
5012,A MAN RIDING A SKATEBOARD AT A SKATE PARK,A BOXER TADING O THE TIE OE STEP OF A CROW STANDING UPI 
5013,A YOUNG WOMAN ON A SKATEBOARD IN A SKATE PARK,ADOMENT ON  SEAT ON A S TRAFFIC
5014,A WOMAN IN BLACK SHIRT RIDING A SKATEBOARD,MELO PISHER  TO RACKON SAN 
5015,PEOPLE SKATEBOARD AROUND A SKATE PARK NEAR RAILS,E SCREEN FRONT OF ISAE AND AN ETHESTANDA SIGN
5016,A PERSON SKATEBOARDING NEAR A SKATEBOARDING PARK AT SUNSET,A PERSON SKATEBARDING ON A GREISTATE WITH OUTDOORS CITIN BAR
5017,A MAN AND THREE CHILDREN ARE ON THE SURFBOARDS,SEVERAL POK OF ACH OTE AN A TACK SETING PASSES O PATER SIDE
5018,A MAN HELPING A BOY ON A PADDLE BOARD IN THE WATER,A LIFE PORI MARKET AND TO AS AN OSON OF WAT
5019,A MAN TEACHING KIDS HOW TO RIDE A SURF BOARD IN THE WATER,A HANTI CIT LOOKIN STREET FESSION O PATTOP
5020,PEOPLE ARE SITTING ON SURFBOARDS IN THE WATER,BEON TOCH A TE AND A TRAD PA
5021,A MAN RIDING ON THE BACK OF A SURFBOARD NEXT TO KIDS,SONI R AND AA I OSA PONONS TE TRAFSIC IE AT
5022,A COUPLE OF BLOCKS OF CHOCOLATE SITTING NEXT TO BANANAS AND PUDDING,ER BATS SOF JOCKETS AN SETAR PA ON PATES IN A CINEY STREET
5023,A TABLE THAT HAS SOME BANANAS AND A CUP ON IT,E AGED ON HE CAPE OT ASISIDING I
5024,LOOKS LIKE THE INGREDIENTS FOR A RECIPE INCLUDING BANANAS,BOKELCLA ITIN DRESSART AN IMPRERMENT ONIMENS
5025,BANANAS COCOA POWDER AND OTHER INGREDIENTS TO MAKE SOMETHING,THERE IS A GREENBEE O E O   STSTA AT
5026,A COUPLE OF DIFFERENT TYPES OF FOOD ON THE TABLE,MOTORCYCLERS MAKE PATH ON  MAN IN LO ON
5027,A STUFFED TOY BUNNY LURKING INSIDE A MICROWAVE OVEN,TTUCKN NERE A I OE
