Index,Reference,Hypothesis
4632,THERE IS A STREET SIGN ON TOP OF A STOP SIGN NEAR A TREE,THERE IS A STREET SIGN ON TOP OF A SIGN NEAR A TREE
4633,A RED STOP SIGN WITH A GREEN STREET SIGN POSTED ABOVE IT,A RED POT HATTIN GREEN SI AN A AE AN  TABLE
4634,A STOP SIGN AND A WHITE AND GREEN STREET SIGN AND A TREE,A TRUCK RIDING IN A WHITE WENTREE I GIAN IN A GE
4635,A STREET SIGN READS BACCHANALIA ABOVE A STOP SIGN,A STREET SIGN READS OF TE MALEA ABOVE A STOP SAN
4636,A ROAD SIGN ON TOP OF A STOP SIGN AT AN INTERSECTION,A WIRD SKINER APEASEONGSIDE  HAE IN ATECTION
4637,A MAN STANDS NEAR A PASSENGER TRAIN HOLDING A FLAG,A MAN STANDS NEAR A PASSENGER TRAIN HOLDING A FLAG
4638,A GENTLEMAN IS WAVING A FLAG AT PEOPLE PASSING BY IN A TRAIN,APISON ITH A WATEN WIRI SITI PASSA BAL ON THE REET
4639,A BRIGHTLY COLORED TRAIN IS STOPPED ON THE TRACKS TO LET PASSENGERS ON,A GRAY PIR PANE INSTALTS ON A PARK FIELD GRASSING GIRS ALL
4640,A LARGE BLUE TRAIN IS COMING DOWN SOME TRACKS,A WET ANITEN AIN AT THE STAT ON THE STREET
4641,A TRAIN THAT IS ON A RAIL ROAD TRACK,A TRAIN S O TO ON IN A A
4642,A LARGE PIANO IN A HOME LIVING ROOM,A LARGE AIRBOAT WITH  OL ISE OMA
4643,PIANO IN LIVING ROOM AREA OF RESIDENTIAL HOME,ERE ARE WHITE WIDES IN A LOT WO OI HOL
4644,A LIVING ROOM WITH A COUCH AND PIANO,A LIVING ROOM TABENWITH A COUCH  A ETORIO
4645,A BABY GRAND PIANO SITS IN THE CORNER OF THE LIVING ROOM,A BABY BRAND KING RAN SITS IN THE ANEA OT A PODEN ON MOUNTAIN SIDETEALL
4646,A GRAND PIANO IN A FORMAL RESIDENTIAL LIVING ROOM,A BRAND KANER RING A FOR MOSUCET ON THE SWIFERG INAAAT
4647,A CROWD IS WATCHING THE TWO TEAMS PLAY SOCCER,THIS GIRL IS TATCHING A TE TEETBT ED SOFF COT
4648,A MAN KICKING A SOCCER BALL ON THE FIELD,A LITTLE BE  ATES LADING IN AE A WIT BED ON ITD
4649,SOMEONE KICKING A SOCCER BALL ON THE SOCCER FIELD,A WAN PICKING A CONOFE BALL OF A BUNK IT BOOD
4650,A SOCCER PLAYER PREPARES TO KICK A SOCCER BALL,BA SOCCER PLAYER PREPARES TO HICK A DUCK E BALL
4651,PEOPLE WATCHING SOCCER PLAYERS IN A FORM OF A SOCCER GAME,PEOPLE WATCHING PUPERPETERS IN A FORM OF SUCCER VIN NOM
4652,A TABLE COVERED WITH VARIOUS ITEMS THAT INCLUDE A LAPTOP TEA KETTLE AND PLATE,A PARTEN TOTE IN RERED ONAING UNCORS STREET IL IT FOT
4653,A DESK WITH A LAPTOP A TEA POT AND A CUP,A VESK WITH A LAPTOP ANAN TEA POT  AND APLAT
4654,A DESK TOPPED WITH SNACKS AND ELECTRONICS WITH OFFICE SUPPLIES,ANUT STOPPED WITH SNAGS AND ELECTROLLETS WITH A OCASE OF WITE
4655,A TABLE WITH A LAPTOP AND VARIOUS OTHER ITEMS,A POUPLE A BOS PASSE ROAND SOME ARE ED WAKEN
4656,CLUTTERED WORK SPACE INCLUDES COMPUTER AND TEA KETTLE,FLUTTERED WORK STATEN WITH COMPUTER AND TIGET
4657,A GREEN BUS WITH SIGNAGE ON A CITY STREET,A GREEN SORT WITH SANDWICE OLNE TO THE TREE O A SKUFBOARD
4658,THE GREEN BUS IS ON A STREET WITH OTHER TRAFFIC,A DIN TAT IS ON A SPAINTED AT A TABLE
4659,A GREEN BUS TRAVELING DOWN THE STREET IN A CITY,A TOR BUS TRAVELING DOWN THE STREET IN A CITY
4660,A SMALL GREEN BUS ON A BUSY ROAD,A SMALL AND GREEN  BUS ANIN ON ONON TE ROAD
4661,A SMALL PUBLIC BUS IN A HISPANIC COUNTRY,A SMAN ON WIT BUX FA PISTANIC COUNTRY AN MIN
4662,A BIG APPLE MONITOR THAT IS ON A DESK,A BIGAN APPLE WATERBANIN THAT IS ON A DISK
4663,A WHITE COMPUTER MONITOR SITTING ABOVE A KEYBOARD,A WHITE CONPETER MONITOR SITTING A BAVANA DEN IT
4664,A MONITOR SITS ON A DESK IN FRONT OF A KEYBOARD,A MONITOR SITS ON A DUNK IN FRONT OF A TABLE WITH IN
4665,APPLE DESKTOP COMPUTER WITH WHITE KEYBOARD MOUSE AND MONITOR ON A DESK,APPLE BREAKFAST CONTLUTEN INH WHITE STICKLE WITH MOUE AND HONIT IN A PINGLOS
4666,A MONITOR SCREEN MOUSE CELL PHONE AND A KEYBOARD ON THE TABLE,A MONITOR SCREEN WITH MOUSE CELL PHONE IN IPAL ON A TABLE
4667,A BRIDE AND GROOM NEAR THEIR WEDDING CAKE,A BRIGHT AND COLD NEAR A BILOW WEDDING ATE
4668,A MAN AND A WOMAN TAKE A PICTURE WITH THEIR WEDDING CAKE,A MAN AND A WOMAN TAKE A PICTURE WITH AR RAL IN A 
4669,A COUPLE THAT IS POSING FOR A PICTURE,A CARPLE OF E IS POSED IN FOR A PITCH
4670,A MARRIED COUPLE IS IN FRONT OF A WEDDING CAKE GETTING READY TO CUT IT,A MAN IN TIGTWA IS IN FRONT OF A WEDDING TRICK GETTING READY TO HIDE N AIRBORD
4671,A COUPLE STANDS NEXT TO A WEDDING CAKE,A FON ROW STANCS NEXT TO A WEDDING HAN
4672,A DESKTOP COMPUTER MONITOR SITTING ON TOP OF A DESK NEXT TO A MOUSE,A DESKTOP COMPUTER MONITOR SITTING ON TOP OF A DESK WITH A NEXT TO A MOPICO AB
4673,A FLAT SCREEN MONITOR SHOWS A BRIGHTLY COLORED IMAGE ON THE SCREEN,A PAT GREEN BOVE WA POSES WITH AN OTER ONI COTERED IN A EEO
4674,COMPUTER SETUP WITH A MULTIPLE COLORED SCREEN ON IT,IN A BET WITH A MULTA COLORED ANA ON O 
4675,AN APPLE COMPUTER MONITOR SITS ON A DESK,AN ANIMAL COND BEER WHIBER I ON A GAS HERD
4676,A COMPUTER SCREEN HAS MANY COLORS WITH A MOUSE AND SPEAKERS NEXT TO IT ON THE TABLE,A COMPARE STREAM HAS MANY COLOR OLVA WOUD ANS PEAKERS NEXT TO IT ON THE TABLE
4677,TWO ELEPHANTS WALKING IN A FIELD NEAR A TREE,TO MAILIANT WALKING ON TEL OMPUTIN STREET LIN
4678,TWO ELEPHANTS WALK THROUGH A GRASSY AREA WITH TREES,TWO OLLE ROS BATFOOM WITH GLASS AND VARINAR ND CHANS S
4679,TWO ELEPHANTS OUTDOORS WALKING ON GREEN GRASS WITH TREES NEAR BY,TWO ELEPHANTS OPTODS ON RAILIT GREEN GRASS WITH TIN STAND ON
4680,THE TWO ELEPHANTS ARE WALKING AROUND THE TREES TOGETHER,TWO ELEPHANTS ARE WALKING IVER  APICE TOGETHER
4681,A COUPLE OF ELEPHANTS STANDING ON A LUSH GREEN FOREST,A COUPLE OF ALEPON BRUMBLING ON A LASH GREEN FO OE BO
4682,AN UNMADE BED HAS THREE REMOTE CONTROLS ON TOP OF IT,A MAY KITCHEN S SITTING REMOTE WITH A WOODEN AND TOFPE TOBE
4683,A SLEEP NUMBER BED WITH THE COMFORT REMOTES,A GIN ON A SKINIC NO DESEVING HON  OE AN
4684,REMOTE CONTROLS ARE ARRANGED ON A BARE MATTRESS,FOM CONTROLS ARE ARRANGED ON A PAIR OF BASKETS
4685,THREE REMOTES SITTING ON TOP OF A MATTRESS,THREE REMOTES SITTING ON TOP OF A BACKTACT
4686,TWO REMOTES ON A MATTRESS WITH AN ADJUSTABLE SLEEP NUMBER ONE IN THE MIDDLE,TREE REMOTES ON A MANOIN SITTING ON A VEGETABLE TU CUTER N WHINE ANIN WINDOW
4687,FOUR YOUNG GIRAFFES IN A ZOO WITH ONE OF THEM BEING FED LEAVES BY A PERSON,FOUR YOUNG GIGRAFFES IN WODIN WITH ONE OF THEM SBEEN TET WEED AN FY A PERSON
4688,A CLOSE UP OF FOUR GIRAFFES NEXT TO A MAN,A CLOSE UP OF OF GIRAFFES IN THI INI ROOM
4689,A MAN FEEDING FOUR GIRAFFES GRASS AND LEAVES,AMAN AKING  OR GIRAFFES A CARESSING HA PIZZA
4690,A MAN IS OFFERING LEAVES TO FOUR GIRAFFES,A MAN IS OFFERING WAVES ONTO FOUR GIRAFFES
4691,A BOY FEEDING FOUR GIRAFFES AT A ZOO FROM HIS HAND,A FORK MAS BORD AND RELISH THAT INCLUDE ANA BLO ONIF SURSES
4692,THERE IS A COLORFUL PARACHUTE IN THE SKY,THERE IS A COLORFUL CARRIG WITH A KIN CRID
4693,A LARGE WHITE AND RED PARASAIL IN THE BLUE SKY,A LARGE WHITE AND RHED PARRIBON I A TAN
4694,A LARGE ORANGE AND WHITE KITE FLYING IN A BLUE SKY,A LARGE ORANGE AND WHITE WHITE BLININ EIN WAL
4695,A RED AND WHITE PARACHUTE IS IN THE SKY,A RED AND WHITE PEAIR A SHOES IS IN DOWN
4696,THIS IS A LARGE KITE FLYING HIGH IN THE SKY,THERE IS A LARGE BIKE FLYING BEHIND THE SKY
4697,TWO YOUTHS WEARING PARKA STYLE COATS ONE EATING AND THE OTHER LAUGHING,TWO YUTS CLARING EHON A STYLE POSTS I ONE READING OAND THE OTHER RAIN ON
4698,A WOMAN EATING A PIECE OF PIZZA STANDING NEXT TO A MAN,A WOMAN EATING A PECE FIZZA STANDING NEXT OF A RAMP
4699,YOUNG WOMAN WEARING WINTER CLOTHING ALONGSIDE FRIEND PREPARING TO EAT SLICE OF PIZZA,YOUNG MAN LEN WIRING AHER BLOW DOWN ALONGSIDE BEAD ARECTIN BLU STEPS ONEARTRA
4700,TWO PEOPLE WITH HEAVY WINTER COATS ARE EATING,TEA BOWL WITH HEAVY WINTER CLOTHES ARE IN AN
4701,A COUPLE WEARING HEAVY COATS LAUGHING WHILE EATING PIZZA,A COUPLE WEARING HEAVY BOATS LACKHIN WHILE EATING
4702,A BOAT ON A STILL LAKE IN FRONT OF A MOUNTAIN,BOAT ON A STILL WAVEE BUNT OF A MOUNTAIN TI
4703,A LONE BOATS SITS ON A LAKE THAT IS ADORNED WITH MOUNTAINOUS REFLECTIONS,A LONE BOAT LITS ON A RAY FASI WON IT A MALL ITE FONIN
4704,A WHITE BOAT ON SOME WATER AND SOME MOUNTAINS,A WHITE BOLD AND SOME WATER AND SOE MOUNTAINS ON THE 
4705,A SMALL WHITE BOAT SITS ON SOME CALM WATER UNDER A SNOW CAPPED MOUNTAIN,A SMALL WHITE SURFSURER SUFING IN ON THE WATER UNDER A ROAD RON MOUNTAIN
4706,THE BOAT SITS IN THE LAKE BELOW THE MOUNTAIN,A GON SITS IN E MOKING OLOW IN AROM
4707,A FOOT LONG HOT DOG SITTING ON TOP OF A BUN,A FOOT ALL HORSE ART SITTING ON A ROS OF BAWA
4708,A HOTDOG WITH MUSTARD AND RELISH IS BEING PREPARED IN A FOOD CART,A HOT DOG WITH MUSTARD UMBRELLA GETING PEPAIRD TO PEE TRA
4709,A HOT DOG THAT HAS SOME KETCHUP AND MUSTARD ON IT,A HOTBALL CANER MATCHING HEO BAN ON A KIT ARD IT AN OENL
4710,A PERSON PREPARES A HOT DOG WITH MUSTARD AND KETCHUP,A PERSON LOOKING A HUSBAND WIT MOSTING ONA AMSHOR
4711,THERE IS A HOTDOG SITTING AMONG MANY CONDIMENTS,THERE IS A HOT DOG SITTING AMONG A MA ON TABLE
4712,THERE IS A GOAT THAT HAS A LEASH ON,THERE IS A GOAT TATAR IN A STA STREE
4713,A SHEEP BEING WALKED ON A LEASH ON A PATH,A SHEEP A AL HIND EACH SHOLTE CRAFTEN
4714,A WHITE SHEEP STANDING ON TOP OF A DIRT ROAD,A WHITE SHEEP STANDING IN CLOSE OF A DIRTY WALL
4715,A SMALL ANIMAL WALKING DOWN A ROCK ROAD,A SMALL ANIMAL WALKING DOWN A ROCK BILL A
4716,A SMALL ANIMAL IS BEING LEAD ON THE LEASH,A TRALL ANDIMALORCATER ARIV  TANTE TA
4717,THESE GIRAFFES ARE FEEDING ON HANGING PLANTS IN A TREE,THREESE GIRAFFES ARE FEEDING ON A GAME PLASS IN  TREE E
4718,FOUR GIRAFFES ARE REACHING IN THE TREE FOR FOOD,FOUR GIRAFFE AR REACHING OR TE TREEK WITH REODS IN THE WATER
4719,FOUR BROWN AND WHITE GIRAFFES EATING GREENS TOGETHER,BOWL OF GROW AN  TRACKS ININ I SARD
4720,FOUR TALL GIRAFFE ARE LOOKING UP TO EAT FROM A FEEDER,FOUR POLL GIRAFFE ARE LOKING BOT ONOVR METER
4721,A FEW GIRAFFES THAT ARE REACHING TO EAT,A FEW GIRAFFES SITTING INH CHEES AND ITE TA
4722,A MAN IN A BLUE SHIRT AND RED TIE,A MAN IN A BLUE SHIRT AN OM RED SKIE
4723,STYLISH MAN LOOKING INTO CAMERA WITH BLURRED BACKGROUND,STYLISH ININ COOKIE AND A CANE WITH BLOW BACK RONDING IN
4724,A MAN WITH A PLAID HAT TIE DRESS SHIRT AND GLASSES ON,AN AREA WITH A PLAF BROW N TAL IN A DRESKD TREE AND GRADS GRA
4725,A MAN THAT HAS GLASSES AND A HAT,A MAN THAT HAS A GLASSES AND A AT
4726,A MAN WEARING A CAT AND SUNGLASSES WITH A RED NECK TIE,A MAN WEARING A NACK AND SUMLIGT  A RED ANE HOSE
4727,A BICYCLE PARKED NEAR A CURB ON THE HIGHWAY,A BICYCLE PARKIN AT O FIRT ON A RIGHWAY
4728,A BIKE IS PERCHED ON A CONCRETE GIRDER ON THE ROAD,A BIKE IT A DERTON IT FRONT OF A DERGER ON THE WOOD
4729,BICYCLE PARKED BY THE SIDE OF BUSY HIGHWAY ON A CONCRETE SLAB,BICYCLE PARKED WEATHER SIGN WIT GREEVING HIGHWAYS ON A CONCRETE PLAT
4730,A BICYCLE SITS PARKED ALONG A BUSY ROADSIDE,A BICYCLE SITS PARK ALONE A PICKIN BORD SNOP
4731,A BIKE PARKED ON THE SIDE WALK AND A CAR ON THE STREET,A BUS PARKED WITH A DAD WET AND A CAR ON  TI
4732,A LARGE TOWER WITH A CLOCK ON IT SITTING NEAR A ROAD,A LARGE TOWER WITH A CLOCKERIS SEATED INEAR A ROPE
4733,A VIEW OF A CLOCK TOWER IN THE MIDDLE OF THE NIGHT,TUE OF A TOP SIERS I THE MIDDLE OF THE MOTEN
4734,A CLOCK TOWER THAT IS SITTING IN THE MIDDLE OF THE STREET,ACLOCK TOWER IS SITTING IN THE MIDDLE OF A STREET ATI
4735,A CLOCK TOWER BY STREET NEXT TO CARS AT NIGHT,A BOK DAYER TA KAT AN TO PARI E RIMC
4736,A CLOCK THAT IS SITTING ON THE SIDE OF A TOWER,A BLACK THAT IS SITTING ON THE SIDE OF AN ALDE
4737,TWO MEN AT A TABLE UNDER A TENT SELLING NECKTIES,TWO MEN ON A SRAYBOAT UNDER A JENT FLOING ATSUND
4738,STREET VENDORS SHOWS OFF THEIR SELECTION OF TIES,A SPONLE OF PAPART WITH  HALF ID AD EA ASA INIT
4739,TWO MEN SELL TIES AT AN OUTDOOR MARKET,TE MAMEN  THAT IS FILNG A OMP ON A SNOWBOARD WIT AWIT
4740,A MAN SITTING IN FRONT OF A COMPUTER ON TOP OF A DESK,A MAN SITTING IN FRORT OF A COMPUTER ON SNOPE WITH A DESK
4741,TWO MEN AT A TABLE WITH TIES SITTING NEAR A LAPTOP,TWO MEN AT A TABLE WIN ZOTITIESSITTING NEAR A LAPTOP
4742,GIANT DOLLS SITTING IN GIANT BEDS NEXT TO A MAN WEARING AN ORANGE SAFETY VEST,BRIGHT DOLL SITTING  DRIE PACE NEXT TO A MANUAR AND AN OVENO VASE VESK
4743,THREE BEDS IN A STREET WITH CARTOON FIGURES IN THE BED,BIG BEAR IN A STITIN HOT BES SITTIN EAR THE DO
4744,A WORKER TENDS TO LARGE FIGURES PLACED IN OVERSIZED BEDS,A WORK OF TAN IS EMA LAWNGE EATERS PERCHEDING HOMES ON HIS WARIN I SINK
4745,A MAN IS WORKING ON SOME PARADE FLOATS,A MAN IS LOSING UP IN A TOY A ROOM
4746,CREEPY LARGE DOLL HEADS LAYING IN GIANT OVERSIZED FAKE BEDS,TWO LARGE DOG CARROS A POMETS BEAN AND A ORFE SIZE TAKEN 
4747,A PLATE OF HOT DOG ON A TABLE WITH A GLASS,PLATEOD WIT DOGS OON A TABLE WITHITH ALANE 
4748,A COUPLE OF HOT DOGS ON A PAPER PLATE,A COUPLE OF LARG DOGS ON A FIELD OF MOT
4749,THE TWO HOT DOGS ON THE PLATE ARE READY TO BE EATEN,TWO BLAPDOGS ON AN PLATED AR RAN
4750,A HOT DOG IN A BUN IS TOPPED WITH MUSTARD,A TUSTOV WIT A BUILDING  PARKIN  A ON IGN
4751,A HOT DOG IS SMOTHERED WITH BACON ONIONS AND MUSTARD,A HOT ROM WIT WEATHER IS TAKEN UNDE I TO RONI
4752,A CLOCK IS NEXT TO PALM TREES AND A HIGH RISE,ROCKER STRIKING IT WATER IN THEMITER ON HIGHWAYWA
4753,A CLOCK THAT IS ON THE TOP OF A POLE,THE DOGS ARE LOOKING ON THE ROOD Y HE FELD
4754,THERE IS A LARGE CLOCK IN THE FOREGROUND AND A LARGE BUILDING IN THE BACKGROUND,THERE IS A WAGE FLOOR IN A TIN WITH PANTE OADEN ND 
4755,THERE IS A CLOCK THAT IS ON DISPLAY IN THE CITY,AO O ET OL O WERD ON SUITIN
4756,THE CLOCK BEHIND GLASS HAS ROMAN NUMERAL FOR NUMBERS,A CLOCK BEHIND A BLACK AND AS RUGON AND WALLS OR HIGA
4757,A WOMAN TYPES ON A LAPTOP WHILE SOMEONE ELSE OPERATES THE MOUSE,A WOMAN STRIKES  ON A LAPTOP IA BOLL JUMPON OUTDROPPANG INTI TO A BOXWINE
4758,TWO PEOPLE ARE AT A COMPUTER DESK WITH A MOUSE,TWO PEOPLE ARE AT A COMPUTER DESC WITH AROUNS
4759,A MAN SITTING AT A TABLE USING A LAPTOP COMPUTER,A MAN SITTING AS O TE MODAN ON A LAPTOP ON HIS ILVER
4760,TWO ARMS TYPING ON A LAPTOP AND ONE HAND ON A MOUSE,TWO ORANGE TYKING ON A LAPTOS WITH ONE HAR AND A ONT
4761,A WOMAN IS TYPING ON A LAPTOP ON A WOODEN TABLE,A WOMAN IS TAPING ON A LAPTOP ON A WOODEN TABLE
4762,THE MOON SHINING DOWN ON A HARBOR FULL OF SHIPS,A MAAN RIDING DOWN ON A HARBOR FULL OF TA
4763,A LAKE WITH A LOT OF BOATS ON IT,A LADY WITH LOTS OF OF BOATS ON IT
4764,SEVERAL SAIL BOATS IN THE WATER AT NIGHT,SEVERAL SCALE BOATS IN A CORNER AT NIGHT
4765,THE BOATS ARE IN THE WATER FOR A PEACEFUL NIGHT,PEOPIRD BOWN ING WAIT HOR IIN ON A O
4766,A HARBOR FILLED WITH BOATS UNDER A FULL MOON BATHING THEM IN MOON LIGHT,A HARBOR FILLED WITH BOATS AND ERPUL IN ARIN A REVO
4767,A LARGE CLOCK SITS ON THE BANK OF A BODY OF WATER,A LODGE OF FLOCK SITTING ON THE BANK OF A BALL OF WATER
4768,A LARGE COLGATE CLOCK IS BY THE WATER,A LARGE CO MAKE ON IS BY THE WATER
4769,A LARGE CLOCK AND SIGN AMONGST A CITY SKYLINE WATERFRONT,A LARGE DOG INSINE AN ONE OF ESENS MALL WIT ATA TENVIAN
4770,A GIANT COLGATE CLOCK SITTING ON THE SIDE OF A RIVER,A BLIANT BIG POT SITTING ON THE SIDE OF HA WOOD
4771,A HUGE CLOCK ON A SHORELINE BY SEVERAL LARGE BUILDINGS,A HUGE CLOCK ON A SER LINE AT SEVERAL LARGE KITCHENS
4772,TWO BABY BEARS ARE PLAYING WITH EACH OTHER IN THE LAKE,TWO GAGY GEARS ARE PLAYING IT EACH OTHER NESI
4773,TWO SMALL BEARS PLAYING IN THE WATER TOGETHER,TWO ALL BEAR PA IN A WATER ON COVER
4774,TWO BEARS ARE PLAYING TOGETHER IN THE WATER,KID BARS ITH WHITE ITEN ROM INK AN WATER
4775,TWO BROWN BEARS SWIMMING IN A LAKE NEXT TO GREEN AND YELLOW PLANTS,TWO BROWN BEARS WINDING ON WHITE WAN ON GRASSA ANDI IN A YELLOW LITTLE BEAR NEX TO EO
4776,TWO BEAR CUBS ARE PLAYING TOGETHER IN WATER,TWO BEARS ONTER RISIN DATER IN THE WATER
4777,I AM NOT SURE WHAT THIS IMAGE IS,AN ROCK SHOW WOTIN A SATA OE SIGN
4778,A CAT HIDES UNDERNEATH THE COVER OF BLANKETS,A HALF POT BUVERED WITH A COVER OF BLANKETS
4779,THAT LOOKS LIKE IT MAY BE HIDING UNDER SOMETHING,CAT LOOKS LIKE A LA I HIDING A WAN ONI
4780,A VERY CUTE CAT HIDING UNDER A BLANKET,A VERY CUTE TAT OIN UNDER A LIGHT
4781,SMALL CAT UNDER THE BLANKETS ON A BED,SMALL CAT PIT A PRENCI N AIN BOAD
4782,A DESK SITTING ON SAW HORSES WITH A MONITOR KEYBOARD AND MOUSE,A DESK SITTING ON A CELLPHONE TOR A MONITOR MAN EBORDS AN BAR
4783,A COMPUTER MONITOR AND KEYBOARD ON A DESK,A COMPUTER MONITOR AND TOME WOOD OFF A DESK ON IT
4784,MANY IMAGES FORM A PICTURE OF A COMPUTER MONITOR ON A DESK,MAN ENIPONS PERFORM A PICTURE OF A PINER MONITOR ON A WOLO IN A BLL
4785,A POWERED ON COMPUTER ON A DESK MADE OF UNIQUE MATERIALS,A POWERED ON ON THE MIR T TREE DESK I MADE ON CAK AND ATERILS
4786,A PICTURE OF A PC ON A MAKESHIFT COMPUTER TABLE,A PICTURE OF A FI TNE ON A FRANTURE A COMPUTER TAD
4787,A CAT SITS ON TOP OF A FRIDGE IN A KITCHEN,A CATTLE SITS ON TOP OF HA RIDGE IN IN TIDEN
4788,AWAKE CAT NEAR CEILING ON A CLOSED REFRIGERATOR,A WAKE NBAT AIR SWELING ON A COSER RIVER
4789,A LONG HAIRED CAT SITTING ON A REFRIGERATOR,AN ANNGE OF CAR SITTING ON A BA AAE
4790,A CAT STANDS ON TOP OF A REFRIGERATOR LOOKING DOWN,BAT STANDS ON TOP A REFRIGERATOR MOOKING DOWN
4791,A CAT SITTING ON TOP OF A METALLIC REFRIGERATOR FREEZER,CAT SITTING ON TOBLO OMOTAL WITH AN REFRIGERITE  KVER
4792,A BLUEEYED TODDLER TALKS ON THE CELLPHONE WHILE HE TYPES SOMETHING ON THE LAPTOP,A BLUE ICE PLADE TALKS ON A CELL PHONE  CAULIPAKE AND SOMETHING ON THE LAPTOP
4793,A YOUNG BOY SITTING AT A LAPTOP COMPUTER,A MAN THAT IS HOLDING ON A LAPTOP ON A ALIN TO ON ONETE
4794,A LITTLE BOY TALKING ON THE PHONE AND PLAYING WITH A COMPUTER,A LITTLE BOY TALKING ON THE WOLWAN GOING INTO A STREETBORD
4795,A LITTLE KID THAT IS ON THE PHONE AND COMPUTER,A LITTLE KID THAT IS OSFA HOLD ON A TRIC
4796,A BABY HAS ONE HAND ON A COMPUTER AND HOLDS A CELLPHONE IN THE OTHER HAND,A MOMYN AN HORSES AN UCUTER AN HORSES OM PON THE ROAD
4797,SOME GREEN YELLOW BLACK WHITE AND ORANGE BIRDS AND SOME PLANTS,A GREEN TENNIS YELLOW AND BLACK  WHITE AND OIC FILDER FIE
4798,A SMALL BLACK AND ORANGE BIRD IS PERCHED ON A TABLE WITH BANANA PEELS IN IT,A SMALL BLACK AND WHINE PLAYER IS PERCHED ON THE TABLE WITH BANANA AND WERRIMN
4799,SEVERAL BIRDS ON A PERCH WITH SOME BANANAS,SEVERAL BIRDS IN A CURTAIN IN THE BED
4800,A SMALL BLACK BIRD IS STANDING ON A TRAY,A SMALL BLACK BIRD IN A PICKET ON A TABLE
4801,A TABLE THAT HAS SOME BANANAS ON IT,A WOMIN WIT SOME BANANA OCKON  
4802,A DESSERT CAKE IS ON A PLATE WITH A FORK,A BIRTGATE IS ON THE PLATE OT A PARKINT
4803,A CHOCOLATE CAKE SITTING ON A PLATE TOPPED WITH POWERED SUGAR,A CHUP OF FOUIT SITTING ON A BRIRT POT WITH AN OTHER SHURTERS 
4804,A BLUE AND WHITE PLATE WITH A CHOCOLATE DESSERT ON THE PLATE AND POWDERED SUGAR ON TOP,A BLUE AND WHITE PLATE WITH A CHOCKEAN DSERT ON THE TABLE IT ET OF CHICULAR AND COUNTER I
4805,PASTRY DESSERT WITH POWDERED SUGAR AND CARROTS ON A BLUE AND WHITE PLATE,PATRIO SERVEA ORAND CHURTIN ARATON TOUGH A LIFE WAY
4806,A CHOCOLATE DESSERT CAKE READY ON A PLATE WITH A FORK,UG CHOCOLATESES ARE IN CAKE READY ON O MAKE FO MORK
4807,A GROUP OF FRIENDS SITTING AROUND A WOODEN TABLE TOGETHER,A KID GES SITTING AROUND HER POTTEN CASE IN O BED
4808,A GROUP OF PEOPLE GATHERED AROUND THE TABLE,A STREET WITH PEPLE DABESNER ON A RA
4809,A GROUP OF PEOPLE SITTING AT A TABLE WITH MANY SMALL SIP CUPS,A GROUP OF PEOPLE SITTING AT A TABLE WITH MANY MALL SICK TRAFFELIC
4810,FIVE PEOPLE SITTING TOGETHER AT A TABLE WITH DIXIE CUPS,FIVE PEOPLE SITTING TOGETHER AT A TABLE WITH DIFFERENT LUTERS
4811,A GROUP OF PEOPLE SITTING AROUND A TABLE,A GROUP OF PEOPLE SITTING AROUND A STA BL
4812,A ROOM WITH A SINK AND A TOILET IN IT,A ROOM OF A SINK AN WIT FLUTTERD CA
4813,A SMALL CRAMPED BATHROOM SLIGHTLY CLUTTERED WITH DINGY WALLS,A SMALL PIRD WITH BROWN EN SLUGZLEN CUTTER INE IN LO SH
4814,A BATHROOM WITH A SINK AND A BATH TUB,A BATHROOM WITH A SINK AND A BATHPU
4815,A GREEN TINTED BATHROOM CONSISTING OF A TOILET AND SINK,A GREEN PIZZLE DRISSING IN THE TREET A TOILITING PADE
4816,A WHITE SINK SITTING NEXT TO A TOILET,A WHITE KING SITTING NEXT TO A TOY AT A A
4817,A LARGE BLACK SEMI PARKED IN A PARKING LOT,A LARGE PRACKSETI BLACK IN A LACK WITE
4818,A SHINY NEW LOW RIDING SEMI TRAILER TRUCK,A SHOINING GREEN TO OI INA REGIT ROT ITA A A ONE PAT
4819,A VERY LARGE SEMI TRUCK WITHOUT ANY LOAD IS PARKED,VERY LARGE SEMIL TRUCK WITH UP AN E ODES ARE ON
4820,AN EIGHTEEN WHEELER TRUCK IS PARKED IN A LOT,ASHOW NEWI BET ON PATE IN A WALLROOM
4821,A LARGE BLACK TRUCK IN A PARKING LOT,A LARGE COKE SHIT ANA PART IN E PAR
4822,A RED FIRE HYDRANT IS ON THE BRICK SIDEWALK,A RED FIRE HYDRANT WALVING ALONG THE BRICK SIDEWALKANCCE
4823,A RED FIRE HYDRANT ON A RED BRICKED SIDEWALK, ISOT FIRE HYDRANT LYING WATED IN A COLE AN
4824,A HYDRANT IS SHOWN ON THE SIDE OF THE WALKWAY,OHYDON MASHINE IN SIDE A WALL
4825,A WOMAN IS STANDIG ON THE PAVEMENT LOOKING,A BOMAS IS STANDING CLOSE  A AZIN FIEL ANA
4826,A RED FIRE HYDRANT SITTING ON A SIDEWALK,A RED FIRE KYDRA NEX  KAKE ON A SLIDE BALL
4827,A HIGHWAY ROAD SIGN DIRECTING THE WAY AHEAD,A AT WHITE PETCE ITH A  PEETAL AND ETBE
