Index,Reference,Hypothesis
3084,A CHURCH WITH PEWS RUNNING ALONG THE SIDES WITH A CLEAR CENTER ISLE,A TATIT PARS BRED ALONG THE SIDE AN A CENTI OF I
3085,A ROOM WITH BLACK AND WHITE TILED FLOORING,A ROOM WITH A CLASSIC TIKE AND MASSE AN COT
3086,A BENCH SITTING ON THE BEACH NEAR THE OCEAN,A TITE SANDING ON B ENCH NEAR THE OCEAN LEAL
3087,AN EMPTY BEACH WITH A BLUE BENCH ON IT,TWO EMPTY BEACH ARE TOPK ON A BENCH UNK
3088,A BENCH THAT IS ON THE BEACH BY THE WATER,A BENCH THAT IS ON THE BEACH BY THE WALLS  ERT
3089,A BENCH IN THE SAND FACING AN EMPTY BEACH,A BENCH IN THE SAND FACING NOTHING BIG SHETE
3090,A PHOTO OF A BENCH IN THE MIDDLE OF THE BEACH,A PHOTO OF A KITE N E AT A HOE BUCH A O
3091,A STREET SIGN IS IN FRONT OF GRAVEL A SIDEWALK AND A FENCE,A ON STREET SIGN IS IN FRONT OF PHETOGRAPH  THE CYDEPL AND A FENCE
3092,A STREET SIGN AT THE CORNER OF S LANE ST AND 12TH AVE,STREET SIGN AT CORNER OF ASLANES RIO INSTALL ABIA
3093,A STREET SIGN IS PICTURED ON A HILL BEHIND SOME FENCES,A STREET SIGN IS THE COUNTRY DON A FIELD BEHIND SIPENC
3094,A GREEN STREET SIGN NEXT TO A DIRT FIELD BY A PLAYGROUND,GREEN STREET SIGN NEXT TO A LARGE FIELD BY A PLAY F GROUNHT
3095,A STREET SIGN MARKS THE INTERSECTION OF S LANE ST AND 12TH AVE S,ASTREET ECTION ART E SITTING ON A LAMP OF ANEXTE A VENCIN OF THE OFFICE BE ON CHOWER STOL SON
3096,THE HEAD BEAMS FROM THE VEHICLE CAN BE SEEN CLEARLY AS THE VEHICLE MAKES ITS WAY UP THE STREET UNDER THE STREET LIGHTS,A CASSING CORLY FLOFPIC LIGES ITS WAY UP THE STREET UNDER THE STREET LIGHTS
3097,A STREET AT NIGHT IS LIT UP BY STREETLIGHTS,A EMPTYSI ON STREET ON LAING STE BAK O
3098,A MOTION BLUR STREET SCENE WITH THE CAR LIGHTS STREAKING,SEVERALSHES IN LARGE STREET AS EINA I IS DESCRUPTION
3099,BEAMS OF LIGHT COMING OFF OF DIFFERENT OBJECTS ON A CITY STREET,ASTREANGER PIPED IN THE BACKGROUND WITH AN OBJECT NO CEY SINES
3100,AN EMPTY STREET AT NIGHT WITH BRIGHT LIGHTS SHINING FROM THE LIGHT POLES AND ONE VERY BIGHT LIGHT REFLECTING OFF THE PAVEMENT,AN EMPTY STREET  WIGHT LIGHT SHIT IT A LIGHTEPAIR OF RAN AND DOORA
3101,TWO JETS ARE FLYING AGAINST A BRIGHT BLUE SKY,TWO JETS ARE FLYING AGAINST A BRIGHT BLUE SKY
3102,AIRPLANES DO FLY IN UNISON DURING AN AIR SHOW,AIRPLANETER FLYIN IN THE BLUE SUNRING AN AIRSON
3103,TWO AIR PLANES FLYING IN THE AIR NEAR ONE ANOTHER,AR PAT ON A EE PA ET OACH OTHER
3104,A PICTURE OF AN OPEN AIR ZONE THAT LOOKS INCREDIBLE,A PICTURE OF A OPEN AIRO STATS ON THI CIRFACE RESTI
3105,TWO STUNT AIRPLANES TOUCHING THEIR WINGS AS THE FLY,TERY STUFFED AIRPLANES SUCH AS A WAN ASIA WOCK ON I FOLD
3106,THE RED SUITCASES ARE SETTING IN A CORNER WAITING TO BE BOUGHT FOR A TRIP,AWET SUITCASES ARE SITTING ON THE FULE BEGOTEN TO BE ABLON ONETREE
3107,A MAN STANDING NEXT TO A STACK OF RED LUGGAGE,A MAN STANDING NEXT TO A STACK OF RED LUGGAGE
3108,A MAN STANDING BESIDE SEVERAL SMALL ORANGE SUITCASES,A FAN TAGED INSIDE SEVARAL WILE ORINGE TROW FISSOS
3109,A PERSON STANDING NEXT TO A PILE OF LUGGAGE BAGS,APERSON STANDING NEXT TO A POLISIS ARAPA
3110,A MAN STANDING NEXT TO SUITCASES AND BAGS,A BIRD STANDING NEXT TO SOME SPASES AND BACKETS
3111,A PARKING METER IS ON THE STREET IN FRONT OF A BUILDING,A TO COCKERS OR I SERVING AAR CANIN PAPER
3112,A STACK OF BALLS THAT IS NEXT TO A PARKING METER,A STACKED BON THAT IS NEXED TO A A
3113,A BIKE LEANING UP TO A PARKING METER,A BIKE POTING UP TROUG A PARKIN IN E
3114,A COIN METER THAT IS NEXT TO A LADDER WITH BALLS ON IT,A CLIMBR TE ASE NEXT TO A LAMB WITH TALN TYPE ON A HIPESYSIDE FRONT AN  AO ON ISOP
3115,A PARKING METER NEXT TO A LADDER WITH BOWLING BALLS ON EACH RUNG,A PARKED ALLIAN STUCKED THROUROSS OF PEOPLE  ON N EI 
3116,A LARGE BLUE AND YELLOW TRAIN STOPS NEAR A FAIRLYNON URBAN TRAINSTATION,A LARGE COMTOHIL WIT TRAILIN STOP FIGURE PARSY NO N OVEC ON TRANSITN
3117,A PASSENGER TRAIN TRAVELS DOWN THE TRACKS AT A STOP,THERE IS A PASSENGER TRAIN TRAVELS DOWN THE TRACKS AND STOPPIG
3118,PEOPLE ARE WAITING BESIDE THE BLUE TRAIN PULLING BESIDE THE PLATFORM, PUL OF WIOTOCYCLE TRON TRAIN ON I EXIDE OF THE TRACK ONT
3119,A TRAIN PULLING UP TO AN OUT DOOR TRAIN DEPOT,TRAIN PULLING HEALP TO MAKE ON FOTALY TRAIN I
3120,A TRAIN TRAVELING DOWN TRAIN TRACKS UNDER PARKING LIGHTS,A TRAIN TRAVELING DOWN TRAIN TRACKS UNDER A PARKING LIGHT INTONON E FIELD
3121,SEVERAL SHEEP WITH THEIR FRONT HOOVES ON A FENCE,A PON OF SHEEP ONS FONT OF THE PARK AND LOOKS AN THEIR SIDE
3122,A ROW OF SHEEP BY A WOODEN FENCE WITH A GUY HOLDING A BOWL,A A ROW F SHEEP SAN A KUY IS NEAR A POCE OF POSFAND
3123,A PERSON FEEDING SHEEP BEHIND A WHITE PICKET FENCE,A PERSON TRECKING A SHEP UP IN WHITE BAKEOF FENCE
3124,FOUR SHEEP STANDING AGAINST A FENCE LOOKING AT A MAN WITH A RED BOWL,FOURS SHEEP STANDING A FEC BENIS LUKING IN A FANRAINP
3125,SEVERAL LAMBS LEANING UP AND OVER A WOODEN POST TOWARDS A RED CUP HELD BY A MAN,SEVERAL LAUGH AN OLON E FEL TTWO HOES OTER HEAD IT DOCK DOGS BID A MANWOK
3126,THE BULLS ARE WALKING DOWN THE STREET IN FRONT OF CARS,PIES ARE WALKING ON THE STREET ABONT A CAR
3127,A HERD OF COWS WALKING DOWN A CITY STREET,A HERD OF CATS WALTO DOWN THE CITY STREET WITH RODAR
3128,SEVERAL BLACK BULLS ARE WALKING DOWN THE STREET,A BO SITY WITH PEOPLE IN TO A DUG SURFI
3129,A GROUP OF BULLS RIDING ON THE STREET ALONG WITH CARS AND BUSES AND A MAN ON A BIKE GIVING AN GIRL A RIDE,AGROUP OF HORSES RIDING WEL E STREET ALONG FIRE RESSIAN BUSES MAN PUNIN TIRI OOTHER WITH E I BI
3130,A GROUP OF COWS WALKING IN FRONT OF SEVERAL CARS,TROKE ING A PETON THEIR DAY AT TE OTE CERCAL COS
3131,A MAN SITTING IN A CHAIR IN FRONT OF A COMPUTER,A MAN SITTING IN A CHAIR O FON
3132,ADULTS WORKING IN OPEN OFFICE SETTING AT DESKS,A TON TREET AN CONER ELEVA TENNE 
3133,A MAN THAT IS SITTING IN FRONT OF A LAPTOP,A MAN WITH YCLES SITTING ITIN FRONT OF A BLAPTOS
3134,A MAN SITTING AT A DESK IN AN OFFICE,A MAN POKNG A PADESTAN  OLL MIRROR
3135,THE WORKERS ARE WORKING AT THEIR COMPUTERS AT THEIR DESKS,TWORKERS ARE WORKING AT THEIR COMPUTERS WILE THETERISTS
3136,A PLANE WITH THE ATTACHMENT TO LET PASSENGERS ON THE PLANE,A PLANE OS  TARGE BAT TO LIGHT PASSENGERS 
3137,A LARGE AIRPLANE THAT IS ON A RUNWAY,A POLRIGE AIRPLANE THAT IS ON A PARK ACTT
3138,A LARGE PLANE IS DOCKED AT THE AIRPORT AND CONNECTED,TRAY TBEING STOPPED IN A HORSE AT TAN LA
3139,A PLANE PULLED UP TO A GATE WITH THE JET BRIDGE OUT,A PLATE PULLED UP TWO PAGS ON CHS CHECKER JUM
3140,AN AIRPLANE WITH THE LOADING RAMP IN PLACE,AN AIRPLINE OF A LOADING LAMP IN PLACE
3141,A GROUP OF PEOPLE IN A FIELD WITH VARIOUS KITES IN THE SKY,PEOPLE IN PLAT WITH VARIOUS KITES ON THE SKY
3142,MANY PEOPLE FLYING KITS UNDER A PARTY CLOUDY SKY,MANY MOPLE FLYING KITES UNDER A PARTLY CLOUDY SKY WITH BRUCHESAIR
3143,PEOPLE FILL A PARK AREA UNDER A CLOUDY SKY WHILE KITES PEPPER THE SKY,A GO ITA WHITE OLAR OKAN HILLT IN THE SKY UNDERPRENPLAECLIGHTS AR TRAVELIN BY SKYI  ONT OFEN BEN
3144,MANY PEOPLE STANDING IN A FIELD FLYING KITES,GROUPS OF PICPLE OF A PATS STANDING AK UNDER THEIR GLIGHDT OF GRAVELS
3145,A GROUP OF PEOPLE STANDING ON A FIELD UNDER A CLOUDY BLUE SKY, KIN STANDING ON A FIELD AN CONT  S SKY
3146,A BLUE BICYCLE SITS ON A SIDEWALK NEAR A STREET,A BICYCLS ITS ON THE SIDEWALK OF THE STREET
3147,A BICYCLE IS CHAINED TO A FIXTURE ON A CITY STREET,A BICYCLE IS CALING A CAR TRACA
3148,A BIKE SITS PARKED NEXT TO A STREET,A SOE OF O BIKE SITTING ON  BIDE  AST OF TO PPO
3149,A BLUE BIKE PARKED ON A SIDE WALK,GUY IT E BY CY THE SIDEWALK OF A AR
3150,A BICYCLE IS LOCKED UP TO A POST,A BICYCLE IS PARKED UP FOR A N  BIS O BOD TRE
3151,WOMAN IN PURPLE SHIRT EXAMINES HER CELLPHONE IN THE OPEN FIELD,A WOM IN PRORKE SHIRT EXAMINES HER SELF INN THE FIELD
3152,YOUNG LADY STANDING IN AN OPEN FIELD WITH A CELL PHONE IN HER HAND,A MAN STANDING IN REELTI ALOP OF CELLPHONE DRINKAACAT
3153,A WOMAN HOLDING A SMALL ITEM IN A FIELD,CHILBOY LOOK TONI PACTION OF  UP ET A TRE PA
3154,WOMAN STANDING IN A FIELD OF GRASS TRYING TO USE HER CELL PHONE,WOMAN STANDING IN A FIELD OF RID KI ITAC BESIDE E 
3155,LOOKING AT BEAUTIFUL SCENERY THROUGH THE LENS OF A PHONE CAMERA,A FACING A MATFILIT TWO AS US LOOK  TO AT THE COME DRIVES FEL
3156,A DOG WEARING A SCARF AND SHIRT ON A LEASH,A ATET COMPAITING A SCARF ON A SHIRTO ON T
3157,A SMALL DOG WEARING A SHIRT AND SNIFFING SOMETHING ON THE GROUND,A SMALL DOG WORING A SHORT AND SNICKING SORT ASU TID
3158,A DOG THAT IS LYING DOWN ON THE SIDEWALK,A TO O PI THAT AND OE IN IN CHAIR IT SBUFFE PLATSINE
3159,THE PERSON WALKING THE DOG HAS DRESSED IT IN A TORN SHIRT,A BE IS TOWATERS TO TOLKING I STEP OVE THE DOXO
3160,A SMALL LONG HAIRED DOG WEARING SHIRT AND BANDANA ON A LEASH,A STOT POLDER NA ONA CHARCH  FUNNY PAT WIT OH
3161,A MAN REACHES IN THE BACK OF A TRUCK,A FANT BEACHES N THE BACK ON THE TRUCK
3162,A MAN IN A CONSTRUCTION OUTFIT LEANED OVER A UTILITY TRUCK,AMAN POT A INSTRUCTOR SIGN ON TE ON   OON TT
3163,A MAN IS REACHING FOR SOMETHING IN THE TRUCK BED,A GARANA STEECU  SOMEWAST COM BACK FOT
3164,A MAN BENDING INTO THE BACK OF A TRUCK ON A STREET,A MAN BESTING HIS TO THE BACK OF A TRUCK ON HIS STRINGLE TRAPOE
3165,A MAN LEANING OVER THE BACK OF A TRUCK IN FRONT OF BUILDINGS,FALLEY STOP SERV COS A TARKD NEXT TO OBERD OF A TENFIC
3166,THE WOMAN IS SETTING ON THE STEPS WITH A CASE OF BOOKS,A WOMAN IS SITTING ON THE STEPS WITH A CASS OF POTES
3167,A WOMAN SITTING ON THE GROUND NEXT TO LUGGAGE,PARK WOMAN SITTING ON A GROUNDNEXT TO LUGGAGE OTE
3168,A WOMAN SITTING ON STONE STEPS WITH A SUITCASE FULL OF BOOKS,WOMAN SITTING ON STONE I OE PACICES AN A CO
3169,A WOMAN SITTING ON STAIRS HAS A SUITCASE FULL OF BOOKS,A GROOF OFFICES OF COLOPS AF VR TATUS SUITCASE ASD OT LOOKS
3170,A WOMAN READS A BOOK WHILE SITTING ON STEPS NEAR A SUITCASE FULL OF BOOKS,A WOMAN READS A OPHONE SITTING ON THE STEPS  READY SEAL  BOOKS ARE
3171,A FRYER HAS ROWS AND ROWS OF DOUGHNUTS ON AN ASSEMBLY LINE,A FIGER IS ROWED LIMBLES OF DONUTS SOMEONE AS SANTON
3172,A MACHINE THAT HOLDS A LOT OF DONUTS AND COOKS THEM,SOME TOOW AN VEGETABLES OF WHITE DAA DUST AND A GLOSTER OF IIT
3173,A ROW OF DOUGHNUTS BEING PASSED THROUGH A FRYER,A BROW OF INPASTE IN PAST OF A FIRES MONUT
3174,A DOUGHNUT FACTORY MAKING DOUGHNUTS IN OIL,A PAT DOG IS CFUTTING VEGESBOTES AT A LANTOP ONI
3175,A CONVEYOR BELT WITH A LOT OF DONUTS GETTING FRIED UP,A PULE OF BATTEDOG IT A METE FODI AND OF
3176,A RED AND WHITE BOAT FLOATING ALONG A RIVER,ER IS RED UP WO SHOWESS O PEOPLE ON FOR  DAY
3177,A BOAT GOING THROUGH THE WATER WITH A WALL IN BACK,A BOAT WIT TERT RIDING AP A BANANAS IN A BIT
3178,A MEDIUM SIZED RED BOAT GOING DOWN A WATERWAY,A A PETINTIONOF INIAN SIZED PRESECOLER CUSHING DOWN THE WATER WITH A PICUR BOAT
3179,A RED FISHING BOAT MOVING THROUGH THE WATER,STOP STING NEXT TO SOME PROASTLY UP O BODY OF BO AN CAR
3180,SMALL RED AND WHITE METAL SHIP NEAR A STONE EMBANKMENT,A IT REDS AND WHITE METAL SET  ARIS COL IN BAN WA 
3181,A MAN STANDING IN A PUBLIC AREA NEAR SOME OTHER PEOPLE,MAN STANDING OUT PUBLIC AREA THAT IS SOING  PEOPL
3182,A MAN IN SHIRT AND TIE STANDING IN LOBBY NEXT TO OTHER PEOPLE,A MAN IN SHIRT AND TIE STANDING AT LOGGY NEXT TO OTHER PEOPLE
3183,PERSONS OF DIFFERENT ORIGIN STANDING IN A HALL,A PERSON IS PAKI POTIN A T OPO O TENI QUAS
3184,A PROFESSIONALLY DRESSED MAN POSES FOR THE CAMERA,A STACR  JOCCE ON TO  I  CANDPLOWERS OVEN
3185,A GROUP OF PEOPLE GATHERED IN THE LOBBY OF A BUILDING,A COUPLE OF OF TOSHES AN TT OT OBLY OF ES
3186,A MAN IS INSIDE THE REFRIGERATOR WITH A CARROT IN HIS MOUTH,A MAN WAS INSID A TOR A TRED IT ARE ON HIS OUT
3187,A MAN IS HIDING INSIDE OF A REFRIGERATOR,WHATE MAN IS HIDING INSIDE OF A REFRIGERATOR
3188,A DEAD BODY SITTING INSIDE OF AN OPEN REFRIGERATOR,A DED BIKE SITTING INSIDE OPEN REFRIGERATOR
3189,MAN IN BLUE SHIRT ATTEMPTING TO FIT INTO A REFRIGERATOR,AKIMITES SHOVD O OF SYSTER ON A LITI CATE
3190,A PERSON SITTING INSIDE OF AN EMPTY REFRIGERATOR,AAA PERSON SITTING INSIDE OF AN EMPTOY REFRIGERATOR
3191,A BOY IN BIRTHDAY HAT HOLDING A TENNIS RACKET,WOR IN A BIRTHDAY ART HILDING A TENNIS RACKET
3192,A SMALL BOY WITH A BIRTHDAY HAT ON HOLDING A TENNIS RACKET,ASMALL BOY WITH OS A HAT ON HOLDING A TENNIS RACKET
3193,A LITTLE BOY WEARING A BIRTHDAY HAT AND HOLDING A TENNIS RACKET,A LITTLE BOY WEARING A BIRTHDAY HAT AND WTHING TWO SUIRCASE
3194,A YOUNG BOY IN A BIRTHDAY HAT HOLDS A TENNIS RACQUET,A PUCH OF SOE WHITE ANDWHITEAND ARE HIT A HAT HOLD O TENNIS RASH AN TIE
3195,A CHILD HOLDS A RACKET WITH A HAT ON HIS HEAD,A THOLD PARES AR BAT UF IT TIA
3196,TWO GIRAFFES AND SOME GREEN TREES AND YELLOW FLOWERS,TWO GIRAFFES AR SO PRETTY TRICKS IN THEIR PAS
3197,TWO GIRAFFES ARE PEERING UP ABOVE SOME BUSHES,TWO GIRAFFES ARE PERY AT A BISA NEEST
3198,TWO TOP HALVE OF TWO GIRAFFES WALKING IN TREES,CHI ON PAT INOF TO GRASS INPOTIN O EN ITUR OF A BICUR
3199,TWO GIRAFFES ARE TOWERING OVER THE PLANTS UNDER THEM,GIRAFFE USING TWO GIRAFFES AN TOLLI BUSHIN APENCE AT THE OTHER
3200,TWO TALL GIRAFFE STANDING NEXT TO EACH OTHER,A SWEMT TALL GIRAFFES SITS REXT TO ENCH OYIN A TETAG
3201,BASEBALL PLAYERS IN THEIR UNIFORMS ON A BASEBALL FIELD,A BASEBALL PLAIDES THROW ANOTHER HORSEBOUT A BASEBALL FALD
3202,A GROUP OF YOUNG PEOPLE PLAYING BASEBALL IN A FIELD,TWO PETTYOUNKE PLAYING A BASEBALL FIBAS
3203,FIVE BASEBALL PLAYERS WITH A RUNNER ON THE BASE,FIVE RACE  BASEBALL ONA FEMAN COLTEN WIT SOM SOE
3204,BASEBALL PLAYERS ARE ON THE FIELD DURING A GAME,BASEBALL PLAYER AR ON THE FIELD THROW THE SOELD
3205,A YOUNG BASEBALL PLAYER TAGGING UP AT THIRD BASE,A YOUNG BASEBALL PLAYER TATTING AT ET TIR FIES
3206,A GREEN NETTED BED IN A LIGHT FILLED BEDROOM,A GREEN HEADED BED WITH A LIRGE IN IT
3207,BED IN ROOM WITH CANDLES COVERED BY A MOSQUITO NET,BED IN A ROOM WITH PENLD I SPICTUR BIGHT AN STEEP
3208,A BED WITH LOTS OF PILLOWS AND BLANKETS UNDER A CANOPY,A BADHROOM I A DO IS TOIN LETDING INTO A BLICK DAWLY STALO
3209,A BED IN A HUT COVERED IN A BUG NET,CHESE LAS ON A BIE A POYE SITON THE SIPE OF AROOM 
3210,BED COVERED IN MOSQUITO NETTING IN A BEDROOM WITH WINDOWS ON THREE WALLS,A BED COVERED IN ATITA WITH NITTING IN A BEDROOM WITH WINDOWS ON THREE WALLS
3211,TWO WOMEN SITTING OUTSIDEONE HOLDING THE OTHERS HAND,TWO WOMEN SITTING ON THE SIDEWAOTHE OTHERS RESARET
3212,A COUPLE OF WOMEN ARE SITTING UNDER AN UMBRELLA,A FEW COUPLE WORMATER SITTING UNDER AN UMBRELLAC TRAIN
3213,TWO PEOPLE SIT CLOSELY TOGETHER ON CHAIRS UNDER AN UMBRELLA,A THREE PEOPLE ARE CLOSE UP TOGETHER ON ON EOE STECTO
3214,A COUPLE OF PEOPLE SITTING IN CHAIRS UNDER AN UMBRELLA,A COUPLE PO SITTING ON A CHAISES FOBET AS A KIT
3215,TWO PEOPLE SIT FACING EACH OTHER UNDER AN UMBRELLA,A ADULTY KITS T TO EACH OTHER  PAEN CAES
3216,A GROUP OF PEOPLE IN BLUE JACKETS BOARDING A LONG WHITE BUS,P IN MONE JACKETS BLOARDING A FLIOP OF A WABUS
3217,A GROUP OF PEOPLE BEGIN BOARDING A TOURING BUS,A BEES ON KEOPLE R RITING BOY ON A SECRALE BACKROUNDARK
3218,A COUPLE OF PEOPLE ARE GETTING ON A WHITE BUS,AN ATHERD OF PY UP BUSINECT S OT POLICE BARS
3219,SOME GUYS ARE GETTING ON A BUS WEARING BLUE,A STRIET OF OF BATS ARE PULLING IN STOMTO TA OE
3220,MEN CLIMBING ON BOARD A BUS THAT NEEDS TO BE REPAIRED,A PO LOCES A AN EX TO PAASE PICEI TER
3221,THERE IS A MALE TENNIS PLAYER TRYING TO HIT THE BALL,THERE IS A MALE TENNIS PLAYER TRYING TO RETCH BALL
3222,A MAN HITTING A TENNIS BALL WITH A RACQUET,A MAN HULDING A TENNIS COSSE WIT I A FRISBEAD
3223,A MAN SWINGING A TENNIS RACQUET AT A BALL ON A COURT,MAN A WINGING TENNIS RACKET AT OF AAON E TREE
3224,A PERSON ON A COURT WITH A TENNIS RACKET,A TENN PERSON WHILENICG HORSES A TENNIS RACK BY
3225,A BLACK MAN RUNNING TOWARDS THE TENNIS BALL WITH HIS RACKET,A BLACK MAN BOTI POIS A TEXIS BALL WITH HIS RACKET
3226,A POLAR BEAR POKES HIS HEAD AND ONE PAW OUT OF THE WATER,A PILD BEAR POMPS ITS AD ACK IN AAL MERN
3227,A POLAR BEAR COOLING OFF IN THE WATER,A RASEBA OF POLA BER I SOSTED  A STUNK ON THE BACK
3228,A LARGE WHITE POLAR BEAR PLAYING IN WATER,FO AS ARONDEACH PLATE IT AN ERA TIE IN WATE
3229,THERE IS A POLAR BEAR SWIMMING IN THE WATER,AI ON RED  POL WEARI A  GROUP OF PEOPLE ARE DOG
3230,A POLAR BEAR IS SWIMMING IN A POOL OF WATER,A POLAR BEAR IS SWIMMING IN A FOREST FORWS BOX
3231,TWO CUPS WITH PAINTED ANIMAL PICTURES ON THEM,TWO CUPS OF PAINTED ANIMAL PICTURES ON THEM
3232,A CUP WITH A BIRD ON IT AND A CUP WITH A WOLF ON IT,AIBROCCLI A AI A FOT ONA
3233,TWO CUP LIKE THINGS WITH A BIRD AND A WOLF PAINTED ON THEM,TWO UPEN WHITE ASPERSES TOKED WITH A BIRD ON A PUL PIECE OF IIY
3234,TWO CERAMIC CUPS ONE WITH A BIRD AND THE OTHER WITH A FOX,TWO CERAMIC CUCKS OL T THA BIRD TETHER A BEKENVASE
3235,TWO CUPS SITTING ON TOP OF A GRAY COUNTER,A KI CATS SITTING ON TOP OF A BI COT
3236,A STUFFED BEAR WITH OTHERS WEARING CROWNS,A STUFFED BEAR WITH LETHER USWEARING A BLOK TITE
3237,FOUR SMALL TEDDY BEARS WITH TIARAS AND BOWS,WORSWILL TEDDY BEARS IT TAON E AN BOKS
3238,FOUR STUFFED BEARS HAVE CROWNS ON THEIR HEADS,AEDDOR STUFFED BEAR SNUFFED ON TONA PINS
3239,A GROUP OF WHITE TEDDY BEARS ON A WHITE TABLE,A GROUP OF WHITE TABLE PAS WITH A WHITE TA TAKE AND A PABE
3240,A GROUP OF TEDDY BEARS WITH PRINCESS CROWNS ON,AGROUP OF TEDDY BEARS SHYING FACING IN A SIXY FRONT OF SELL
3241,SEVERAL FISHING VESSELS DOCKED AT THE DOCKS IN HARBOR,SEVERAL GUS SHEEP RUSINGS DON TO THEIR DUCKS 
3242,THE SHORE LINE OF A CITY ON WATER,THIS SWON REACH IN TE SEET ON A PARK
3243,THE BOATS ARE LINED UP AT THE DOCK ON THE WATER,THE BOAT ARS LINED UP AT THE DUCK ON THE WATER PIECES OF BUNGE
3244,THERE ARE A LOT OF BOATS ON THE RIVER,THERE ARE A PIDE OF BOADS CAFFON IN
3245,A RIVER WITH SEVERAL BOATS IN IT AND A FENCE AROUND THE EDGE OF IT,A POUPAC WITH SEVERAL COATS IN IT  E GES MOVE ENTEOF E
3246,TWO PEOPLE JUMPING UP TO TRY TO CATCH A FRISBEE,COLD PEOPLE JUMPING UP TO TRY TO CATCH A FRISBEEAT
3247,TWO YOUNG MEN PLAYING A GAME OF FRISBEE,TWO YOUNG MEN SWINGIN THE GAME AT TO
3248,THE TWO MEN ARE JUMPING TO GET THE FRISBEE,TWO MEN ARE JUST READY TO GIT THE FRISBEE
3249,TWO MEN PLAYING FRISBE ON AN INDOOR COURT,A SAMAL PAY A TENS BAT  OT TE TORA COURS
3250,TWO GUYS LEAP FOR THE FRISBEE AS THEY PLAY THEIR GAME IN SOME SORT OF A GYM,PIRSONS TIES TO KTOF ASTER PLAYE IN A FENCE ON A A CE
3251,A MAN FLYING THROUGH THE AIR WHILE RIDING A BIKE,A MAN FLYING THROUGH THE AIR ON LAK
3252,A PERSON JUMPING IN THE AIR ON A MOTORCYCLE,A PERSON JUMPING OTOM I RILA AS EES  A SKIT ON TE TEO
3253,MOTOR CROSS BIKE AND RIDER IN THE AIR DOING TRICKS,TWO BOSE TRIS ARE WARKDIN INTERFER IN IS
3254,A PERSON WHO IS ON THEIR MOTORCYCLE IN THE AIR,A PERSON IS ON A BOTORCYCLE IN THE AIR
3255,A MAN IN MID AIR WHILE RIDING A MOTOR BIKE,A GAD TIRTY FLYY BITE ON YPORT  
3256,WOMAN POSING FOR A PICTURE WHILE HOLDING A CELLPHONE,MAD LOOKING OUT A PICTURE WHILE HOLDING A CELL PHONE
3257,A YOUNG WOMAN TAKES A SELF PORTRAIT IN THE MIRROR,A DOIS A SELFIE PORTRAITN YOUNG AMAN WITH TATTER
3258,A WOMAN TAKES A SELF PORTRAIT IN A MIRROR,A MAN SITTING ON A CIT SENDING OPEN  IN A FUL PEN 
3259,A WOMAN HOLDING A SMART PHONE IN A ROOM,A WOMAN HOLDING A SPART PHON IN EVEREALF IS ROM
3260,WOMAN TAKING HER PICTURE IN A MIRROR WITH HER CELL PHONE,A PERSON TAKING OFF A CARBY OLS O ATO OPAPE
3261,THE SMALL KITCHEN WITH THE SPACIOUS COUNTERS IS CLEAN,A SMALL MINCHE WITH A SPECIOUS PILLOW DIST
3262,A KITCHEN AREA WITH A STOVE SINK AND MICROWAVE,OUT A KITCHEN THERE IS WOODEN STOVE STAN I WINDES
3263,A STOVE MICROWAVE SINK AND DISHWASHER IN A KITCHEN,A STOVE MICROWAVE WITH A SINK TAREIS OPENAND  LEDGE OF TO FIT
3264,AN UNADORNED KITCHEN WITH OVEN SINK CABINETS MICROWAVE WOOD FLOOR AND A WINDOW, LOGTO MAK OF BASOS AND SHOLVET S IN A ROOM
3265,A KITCHEN IS SHOWN WITH CABINETS AND APPLIANCES,A KITCHEN WITH SHEFS AND CABINETS AND APPLIANCE
3266,A MAN SITTING ON A BENCH WEARING A YELLOW JACKET,A MAN SITTING ON A BENCH  RIT  ELLO JOCKEY
3267,A MAN IN A RAIN COAT AND RAIN BOOTS SITTING ON A BENCH WITH HIS RIGHT HAND UP,A MAN IT RAD COOR AND RAINBA SITTING ON A BENCH WITH HIS RIGHT HANDE
3268,MAN SITTING ON PARK BENCH WAVING AND WEARING WATER PROTECTIVE CLOTHING, PERSON SITTING ON PAIR OF PAT  RIDIN TO PERSON WON SITTING ON THE STEET AD
3269,A PERSON IN RUBBER BOOTS AND A RAIN COAT SEATED ON A BENCH,A PERSON IN RORTN BEARS TANDIN OUTSIDE OF A ONAC OTE
3270,A PERSON SITTING ON A BENCH WEARING SOME BOOTS AND YELLOW JACKET,ATATIT BOY  PAN ON TOPOF A ISIE NE CAR 
3271,TWO BOWLS OF STIR FRIED BEEF AND BROCCOLI WITH CHOPSTICKS NEXT TO THE BOWLS,YONG BOWLS OF STIR FRYED PITS IN BRONT OF JICIS NEXO TE
3272,THE TWO BOWLS HAVE A SALAD IN THEM,A OT ON BROCLS AND A FAR A TABE
3273,A BOWL FULL OF MEAT AND VEGETABLES READY TO EAT,A PLE WIT UN CATED AND VEGETABLES AND AITOT
3274,TWO BOWLS OF A MEAT AND VEGETABLE DISH,PUTCH OF FRAT NAKEN IN O VEGETABLE BEERSU
3275,TWO WHITE BOWLS WITH VEGETABLES MEATS AND HERBS AND CHOPSTICKS NEARBY,A PLATE CLEAN WHITE BOWLS AND VEGETABLESMEATS AN A ROOMS AND CHOPSTICKS ON ALAETE
