Index,Reference,Hypothesis
2615,A BED IN A BEDROOM WITH A WHITE COVERING NEXT TO A DOORWAY,A BED IN A BEDROOM WITH A WHITE COVERING NEXT TO THE DOORWAY
2616,AN OLD VICTORIAN STYLE BED FRAME IN A BEDROOM,AN OLD VICTORI TILE BED TAME IN A BEDROOM
2617,A WHITE BED AND A CEILING FAN LIGHT,A WHITE BED AND A CEILING FAN LIGHT
2618,PEOPLE ARE WALKING AND RIDING MOTORCYCLES ON THE STREET,PEOPLE ARE WALKING AND RIDING MOTORCYCLES IN THE STREET
2619,A VIEW OF MOTORCYCLISTS RIDING THEIR BIKES THROUGH HEAVY CITY TRAFFIC,A FIELD MOTORCYCLE SURRIDING THEIR HIGHSTREN HEGGING CITY TRAFFIC
2620,PEOPLE RIDE THEIR MOTORCYCLES BESIDE SOME CARS PASSING BY AN EMPTY STREET WITH STORES AND APARTMENT BUILDINGS,PEOPLE RIDE THEIR MOTORCYCLES BESIDE SOM CARS PASSING BY AN EMPTY STREET WITH STORES AND APARTMENT BUILDING
2621,A BUNCH OF BIKERS ARE GATHERED ON A CITY STREET,A BUNCH OF BIKERS ARE GATHERED ON A CITY STREET
2622,A GROUP OF MOTORISTS PASS VERY LARGE BUILDINGS IN ASIA,A GROUP OF MOTRTS HAVE VERY LARGE ARE IN ASIA
2623,AN OLDER PICTURE OF A LARGE KITCHEN WITH WHITE APPLIANCES,AN OLDER PICTURE OF A LARGE KITCHEN WITH WHITE APPLIANCES
2624,SMALL WHITE KITCHEN WITH A CEILING FAN HANGING DOWN,SMALL WHITE KITCHEN WITH A CEILING PAN ANING DAN
2625,AN ALL WHITE PAINTED KITCHEN WITH A CEILING FAN,AN ALL WHITE PAINTED KITCHEN WITH A CEILING PAN
2626,A PAINTED WHITE KITCHEN WITH A REFRIGERATOR AND AN AUTOMATIC DISH WASHER NEXT TO AN OVEN STOVE,A PAINTED WHITE KITCHEN WITH A REFRIGERATOR AND AUTOMATIC DISHWASHET NEXT TO AN OVEN STOVE
2627,A WHITE KITCHEN WITH A CEILING FAN A STOVE AND REFRIGERATOR,A WHITE KITCHEN WITH A FIM PAN A STOVE AND REFRIGERATOR
2628,A TABLE WITH FIVE RED CUPS A PINEAPPLE AND SOME ORANGES ON A PLATE,A TABLE WITH FIBRED CUPS OFD PINEAPPOLITS ORANGE AND OLD PLATE
2629,A PINEAPPLE AND SOME ORANGES SIT ON A TABLE,A PINEAPPLE AND SOME ORANGES SIT ON A TABLE
2630,A TABLE WITH SOME ORANGES AND SOME CUPS,A TABLE WIT A POANGES AND SINE COS
2631,THERE IS A PINEAPPLE BESIDES A PLATE OF ORANGES AND A SMALL BOWL,THERE IS A PINEAPPLE BESIDES A PLATE OF ORANGES AND A SMALL BOWL
2632,A PINEAPPLE NEXT TO SOME ORANGES INCENSE STICKS AND CUPS,A PINEAPPLE NEXT TO SOME ORANGES AND SOME STICKS AND CUPS
2633,A SKATEBOARD ENTHUSIAST PERFORMING A STUNT IN MID AIR,A SKATEBOARD ENTHUSIAST PERFORMED THI STENT FIDAIR
2634,A MAN RIDING A SKATEBOARD DOWN THE SIDE OF A RAMP,A MAN RIDING A SKATEBOARD DOWN THE SIDE OF A RAMP
2635,A SKATEBOARDER IN BROWN PANTS IS DOING A TRICK,A SKATEBOARDER AND GROWN PASSIS DOING A TRICK
2636,A SKATEBOARDER IS SEPARATED FROM HIS BOARD AS HE PERFORMS A JUMP IN FRONT OF A CROWD,A SKATEBOARDER SEPARATED HIS BOARDS AND HUMSY JUMP AGAIN A CROWD
2637,A PERSON AT A SKATEBOARD PARK JUMPING HIS SKATEBOARD,A PERSON AT A SKATEBOARD PARK JUMPING IS SKATEBOARD
2638,A LIVING ROOM WITH ORANGE COLORED WALLS AND A PURPLE CHAIR,A LIVING ROOM WITH ORANGE COLORED WALLS ON TUP OF A CHAIR
2639,A ROOM THAT HAS A SMALL TELEVISION NEXT TO A RED CHAIR,A ROOF THAT HAS A SMALL TELEVISION NEXT TO A RED CHAIR
2640,A CHAIR AND A TELEVISION IN A ROOM,A CHAIR AND TELEVISION IN A ROOM
2641,LIVING AREA WITH CHAIRS AND BOOKSHELVES WITH ORANGE WALLS,LIVING AREA CHAIRS AND BOOKSHELVES WITH WODEN FLOORS
2642,AN ORANGE ROOM WITH A BOOKCASE CHAIRS AND A TV,ANORANGE ROOM WITH A BOOKCASE CHAIRS AND A TV
2643,A WOMAN PREPARING A PLATE OF FOOD IN THE KITCHEN,A WOMAN PREPARING A PLATE OF FOOD IN THE KITCHEN
2644,A WOMAN PREPARING FOOD FROM A POT IN KITCHEN,A WOMAN PREPARING FOODS IN A POT IN KITCHEN
2645,A WOMAN STANDING OVER A POT HOLDING A PLATE OF FOOD,A WOMAN STANDING IN A RE POT PULLING AKE OF FOOD
2646,A WOMAN STIRRING A POT ON THE STOVE WHILE HOLDING A PLATE,A BULL IS CARRYING A HALF IPD HAY WHILE HOLDING IN OE GOUND
2647,THE WOMAN IS DIPPING FOOD OUT OF THE POT TO EAT,A WOMAN IS DIPKING FOOD OUT OF THE POT TO EAT
2648,A BLACK AND WHITE TEDDY BEAR SITTING ON A PARK BENCH,A BLACK AND WHITE TEDDY BEAR SITTING ON A PARK BENCH
2649,A TEDDY BEAR SITTING ON A BENCH IN THE MIDDLE OF THE PARK,A TEDDY BEAR SITTING ON A BENCH IN A PARK
2650,A PARK BENCH THAT HAS A TEDDY BEAR ON IT,A PLA BEAR SITTING  HAS A TEDDY BEAR ON IT
2651,A TEDDY BEAR SITTING ON TOP OF A WOODEN BENCH,A TEDDY BEAR SITTING ON TOP OF A WOODEN BENCH
2652,A CLOSE UP OF A BLACK AND WHITE TEDDY BEAR SITTING ON A BENCH,A CLOSE UP OF A BLACK AND WHITE TEDDY BEAR SITTING ON A BENCH
2653,A CONTEMPORARY BATHROOM THAT HAS A VERY LARGE MIRROR,A CONTEMPORARY BATHROOM THAT HAS A VERY LARGE MIRROR
2654,A BATHROOM WITH A SINK TUB SHOWER HEAD AND MIRROR,A BATHROOM WITH A SINK TUB TOWER HEAD AND MIRROR ATT
2655,THE VANITY FEATURES A VERY CONTEMPORARY STYLE MOTIF,THE VANITY PICTURED A VERY CONTEMPORARY STYLE CAGIN
2656,A BATHROOM SINK AND MIRROR REFLECTING THE SHOWER AND BATHTUB,A BATHROOM SINK AND MIRROR WITH RECCINES SHOWER AND BATHTUB
2657,A SINK THAT IS IN FRONT OF A MIRROR,A SINK THAT IS IN FRONT OF A MURROR
2658,BEAUTIFUL SCENE OF THE WATER THE BRIDGE AND A TALL CLOCK TOWER,BEAUTIFUL SCENE OF THE WATER THE BRIDGE AND A TALL CLOCK TOWER
2659,WHITE CLOCK TOWER NEXT TO A RIVER BY A BRIDGE,WHITE CLOCK TOWER NEXT TO A RIVER BY A BRIDGE
2660,A BRIDGE WITH A CLOCK TOWER AT ONE SIDE AND A FERRIS WHEEL AT THE OTHER SIDE,A FIGE BEETH A BROWN FLOWER AND WATRICE IN A BARS FEEL AND THE ADGERCISER
2661,A PICTURE OF A BRIDGE WITH AN AMUSEMENT PARK IN THE BACKGROUND,A PICTURE OF A BRIDGE WITH AN AMUSEMENT CART IN THE BACKGROUND
2662,A BRIDGE SPANNING THE WIDTH OF A RIVER,A BRIDGE STANDING PEDIFFENT NEXTO A RIVER
2663,A LARGE CALICO CAT SITTING ON A WOODEN TABLE NEXT TO A REMOTE CONTROL,A LARGE CALIPO CAT SITTING ON A WOODEN TABLE NEXT TO A REMOTEE CONTROLLE
2664,A CAT SITTING ON A DESK NEXT TO A REMOTE CONTROL,A CAT SITTING ON A DESK NEXT TO A REMOTE CONTROL
2665,A LARGE BROWN AND GREY CAT SITS ON TOP OF A DESK,A LARGE BROWN AND GRAY CAT SITS ON TOP OF A DESS
2666,AN IMAGE OF A CAT SITTING ON TOP OF THE DESK AREA,AN IMAGE OF A CAT SITTING ON TOP OF THE DESK AREA
2667,A CAT PERCHES ON A DESK IN A BEDROOM,A CAT PERCHES ON A DESK IN A BEDROOM
2668,THE TWO BROWN BEARS ARE PLAYING IN WATER,THE TWO BROWN BEARS ARE PLAYING IN THE RAGER
2669,TWO LARGE BEARS FIGHTING OR PLAYING IN WATER,TWO LARGE BEARS FIGHTING A COLORFUL WATER
2670,TWO BEARS THAT ARE STANDING IN THE WATER,TWO BEARS THAT ARE STANDING IN THE WATER
2671,THERE ARE TWO BROWN BEARS THAT ARE PLAYING TOGETHER IN THE WATER,THERE ARE TWO BROWN BIRDS THAT ARE GLAYING TOGETHER IN THE WATER
2672,THE TWO BIG BEARS ARE FIGHTING IN THE WATER WITH ONE ANOTHER,TWO BIG BEARS EITING IN THE WATER WITIN ON ANOTHER
2673,PLATES OF HAMBURGER AND PIZZA IN TAKEAWAY BASKETS SET ON A TABLE,PLATES OF HAMBURGER AND PIZZA ANTIQOI BASKETS SET ON A ANPINP
2674,VEGGIES AND DIP IN A RED TRAY A SANDWICH AND FRIES IN A RED TRAY AND A PIZZA,VEGGIES IN A DIP IN A RED TRAY A SANDWICH AND FRIES AND A BRICK TRAY ON A PIZZA
2675,A TABLE FULL OF FOOD SERVED IN BASKETS,A TABLE FULL OF FOOD TARS AND BEDACES
2676,A TABLE FULL OF DIFFERENT FOODS SUCH AS PIZZA FRIES AND A SANDWICH,A TABLE FULL OF DIFFERENT FOOD SUCH AS PIZZA ONIT AN ESINI
2677,A FEW BASKETS OF FOOD INCLUDING A PIZZA SOME VEGETABLES AND DIP AND A SANDWICH,A TE BASKET INCLUDE INCLUDING PIZZA SOME VEGETABLES AND BED AND A SANGLICH
2678,TWO KITES FLYING DIRECTLY OVERHEAD AGAINST A CLEAR BLUE SKY,TWO KITES FLYING DIRECTLY OVERHEAD AGAINST A CLEAR BLUE SKY
2679,A FEW KITES FLYING IN THE BLUE SKY,A FEW KITES FLYING IN THE BLUE SKY
2680,TWO KITES FLYING IN THE SKY OVER AN OPEN AND CLOSED UMBRELLA,TWO KITES FLYING IN THE SKY OVER AN OPEN AND CLOSED UMBRELLA
2681,TWO KITES ONE WITH A SMILY FACE FLY HIGH IN THE SUNNY SKY,A KITE YONA BADE TRY A HATE FLACK HIGH OVER COLORED SKY
2682,MANY KITES CAN BE SEEN IN THE AIR THROUGH UMBRELLAS,MENICATES CAN BE SEEN IN THE AIR DUING UNRESS
2683,A CITY MADE OUT OF STONE BRICK WITH LARGE ARCHES,A CITY MADE OUT OF STONE BRICK WITH LARGE PARKINS
2684,TWO MEN ARE RIDING MOTORCYCLES THROUGH SOME RUINS,BILY IN A RIDING MOTORCYCLE BETWEEN SOME BLUE WINDOW
2685,A MAN TAKING A PICTURE OF A NARROW WALKWAY,A MAN TAKING A PICTURE OF A MANAL WAKER
2686,PERSON ON MOTORCYCLE IN A VERY SCENIC ROCK AREA,PERSON ON MOTORCYCLE IN A VARYIN SO ROCKED AREA
2687,A PERSON RIDING A MOTORCYCLE IN AN ABANDONED STONE BUILDING,A PERSON RIDING A MOTORCYCLE NEAR TO BARD IN SMALL HEL
2688,A BABY IS HOLDING SOME POLES IN THE MIDDLE OF A GRASS FIELD,A BABY IS HOLDING SOME POLES IN THE MIDDLE OF A GRASSET
2689,YOUNG CHILD PLAYING WITH SEVERAL LAWN TYPE ORNAMENTS,A YOUNG CHILD PLAY WITH SEVERAL LINE TIPE HARDIO
2690,A CHILD WITH VARIOUS YARD DECORATIONS SOME OF WHICH LOOK LIKE FISH,A CHILD WITH VARIOUS YARD DECORATIONS SOME OF WHICH LOOK LIKE FISH
2691,A SMALL CHILD PLAYING WITH SOME TOYS IN A FIELD,A SMALL CHILD PLAYIN LISTEN TROAVE IN A FIELD
2692,A SMALL CHILD IS HOLDING ONTO LAWN DECORATIONS,A SMALL CHILD IS HOLDING ONTO WAT RECORATIONS
2693,A PAIR OF GREEN SNEAKERS ON A SINGLE BED WITH A NIGHTSTAND NEXT TO IT,A PAIR OF GREEN SNEAKERS ON A TANGLE BED WITH A NIGHT STAN IT
2694,A PAIR OF RUNNING SHOES SIT ON THE END OF A BED,PAIR RUNNING KIS SIT ON TE UNNEATH A BED
2695,A PAIR OF SNEAKERS LINED UP ON A BED,A PAIR OF SNEAKERS LINED UP ON A BED
2696,BRIGHT GREEN SNEAKERS ON A BED WITH A GINGHAM BEDSPREAD,BRIGHT GREEN SNEAKERS ON A BED WITH A GIGHIM BEDSREAD
2697,TWO GREEN SHOES LINED UP ON A BED,TWO GREEN STREES LINED IT ON A BAND
2698,A MAN IN A TENNIS MATCH HOLDING HIS RACKET,A MAN IN A TENNIS MATCH HOLDING HIS RACKET
2699,A TENNIS PLAYER IS STANDING ON A TENNIS COURT WITH A RACQUET IN HIS HAND,CAR TENNIS PLAYER IS STANDING ON A TENNIS COURT WITH A RACKET IN HIS BACKET
2700,A TENNIS PLAYER SHOWS CONTROLLED EXCITEMENT WHILE A CROWD WATCHES,A TEENAGE PLIRISUR IS ON FORM IT RIPNIN WHILE A CROWD WORTATEN
2701,THE TENNIS PLAYER LOOKS SOLEMN HOLDING HIS RACKET,A TENNIS PLAYER LOKS STOVED OF HOLDING HISH BROCKET 
2702,A TENNIS PLAYER ON A COURT WITH A RACKET,A TENNIS PLAYER ON A COURT WITH A RACKET
2703,A STRIPED CAT SLEEPING ON A SUNNY WINDOW SILL,A STRIPED CAT SLEEPING ON A SUNNY WINDOW SILL
2704,A GREY AND WHITE CAT LAYING IN WINDOW SILL NEXT TO A CURTAIN,A GRAY AND WHITE CAT LAYING IN A WINDOW FILL TROUH A KITCEEN
2705,A TABBY CAT LYING IN A WINDOW SILL LOOKING UP AT THE PHOTOGRAPHER,A TABBY CAT LYING IN A HODER TILL LOOKING UP AT THE PHOTOGRAPHE
2706,A GREENEYED TABBY CAT LIES ON A SUNNY WINDOW LEDGE,A GREEN EYED TABBY CAT LIES ON A SUNNY WINDOW BENCH
2707,A CLOSE UP OF A CAT ON A WINDOW SIL,A CLOSE UP OF A CAT ON A WINDOW SILL
2708,ARTICULATED BUS FIRST PART IS RED BACK PART IS GREY ON DULL RED STREET,ARTICULATED BFIRST PARD IS RED BACKPARD IS GRAY ON DULTLY RED STREET
2709,A BUS TRAVELING ON A STREET DURING THE DAY,A BUS TRAVELING CROSS A STREET DURING THE DAY
2710,A DOUBLE BUS DRIVING ON A CITY STREET,A DOUBLE BUS DRIVING ON A CITY STREET
2711,A BUS DRIVING DOWN A ROAD BY SOME TALL TREES AND BUILDINGS,A BUS DRIVING DOWN A ROAD BY SOME TALL TREES AND BUILDINGS
2712,A RED EXTRA LONG BUS DRIVING DOWN A STONE COVERED WALKWAY,A RED EXFOT ON THE BESK DRIVING DOWN A STONE COVERED HASS WIRE
2713,THERE ARE 2 GIRLS WALKING ON THE BEACH AND A KITE IN THE SKY,THERE ARE TWO GIRLS WALKING ON THE BEACH AND A KITE IN THE SKY
2714,A COUPLE OF BEAUTIFUL WOMEN WALKING ON A BEACH UNDER A KITE,A COUPLE OF BEATID BILDEN ALE PLAYING ON EA  O THER KITES OGET
2715,PEOPLE ON A BEACH WITH A COLORED WINDSOCK AND AMERICAN FLAG COLORED WINDSOCKS,PEOPLE ON A BEACH WITH A COORED PA OP AND AMERICAN FLAG COLORD GEEN SAUE
2716,TWO WOMEN LEAVING A BEACH WITH KITES FLYING IN THE BACKGROUND,TWO WOMEN LEAVING A FABY WITH A KITES FLYING IN THE BACKGROUND
2717,TWO GIRLS WALK OFF THE WINDY BEACH WHILE A KITE FLIES OVERHEAD,TWO GIRLS WLOCK OFF A PIN THE BEACH WHILE A KITE FLIES OVER HEADPEN
2718,A PLATE THAT HAS CAKE ON TOP OF IT,A PLATE THAT HAS CAKE ON TOP OF IT
2719,THE SANDWICH COOKIE HAS FRUIT IN THE MIDDLE OF IT,THE SANDWICH COOKI EGEFUT AND BAMIVE AON
2720,A WAFFLE WITH CREAM AND STRAWBERRIES SITS ON A PLATE,A BOFFLE WITH CREAM AND STRAWBERRIES SITS ON A PLATE
2721,A TWO TIER CAKE WITH SOME FROSTING AND STRAWBERRIES IN THE MIDDLE,A TEA CHAIR CAKE WITH SOME FROUCAND A STRAWBERRIES IN THE WIDLE
2722,A PATTY WITH FROSTING ON IT IN THE MIDDLE,A PABTY WITH FROSTING ON IT AND PITOW
2723,A WHITE WALL DISPLAYING ART THAT LOOK LIKE VASES,A WHITE GIR DISPLAYING ART THET WITH WHITE FACES
2724,GLASS IS HANGING ON THE WHITE WALL ALL BUNCHED TOGETHER,GILASSES HANGING IN A WHITE ALL BUNCH TOGETHER
2725,ASSORTED VASES HANGING ON A WALL NEXT TO EACH OTHER,ASSORTED BASINESS A ON A BALL IN AROA
2726,A WALL WITH DIFFERENT TYPES OF DECORATIONS OF ART PIECES,A WALL WITH KIKETS HEADS OF DECORATIONS ON PART PIECES
2727,A MOSAIC OF VASES HUNG ON A WALL,A MOSTALE OF VASES HANGING PANG ON A WALL
2728,A CLOCK ON A STAND DISPLAYS THE TIME IN A GARDEN,CLOCK ON A STAND DISPLAYS THE TIRM OF A GARDEN
2729,A CLOCK SET TO TWENTY AFTER THREE IN A FIELD,A CLOCK SET TO EBRI IN A FIELD
2730,A CLOCK SITS ABOVE GREEN BUSHES UNDER A BLUE SKY,A CLOCK SITS ABOVE GREEN BUSHES UNDER A BLUE SKY
2731,AN OLD TIME LOOKING CLOCK SURROUNDED BY GREENERY,AN OLD TIME LOOKING CLOCK SURROUNDED BY VERIAN  O
2732,A CLOCK THAT IS SURROUNDED BY TALL GRASS IN A PARK,A CLOCK THAT IS SURROUNDED BY TALL GRASS AN A CARS ANETEI
2733,AN OLD STANDING CLOCK SURROUNDED BY TALL GRASS,AN OLD STANDING COT SURROND EFFLECT ALL GOATS
2734,THREE ELEPHANTS STANDING IN THEIR PEN ARE LOOKING ALL AROUND,THREE ELEPHANTS STANDING IN A PADDE WITH JAA
2735,A HERD OF ELEPHANTS STANDING ON TOP OF A DIRT FIELD,A HERD OF ELEPHANTS STANDING ON TOP OF A DIRT FIELD
2736,A GROUP OF ELEPHANTS WALK AROUND WITHIN AN ENCLOSURE,A GROUP OF ELEPHANTS WALK AROUND ITHTHEIRN ENCLOSURE
2737,A PACK OF ELEPHANTS GRAZING IN A DIRT ENCLOSED SPACE,A PACK OF ELEPHANTS GRAZING IN THE DIRT AND CLOSED SPACE
2738,A GROUP OF LITTLE ELEPHANTS STANDING CLOSE TO EACH OTHER,A GROUP OF LITTLE ELEPHANTS STANDING CLOSE TO EACH OTHER
2739,THERE IS A FEMALE TENNIS PAYER THAT IS ABOUT TO SERVE THE BALL,THERE IS A FEMALE TENNIS HAYTHAIS ABOUT TO SERVE THE BALL
2740,A WOMAN SWINGS HER TENNIS RACKET WHILE REACHING UPWARD,A WOMAN SWINGS A TENNIS RACKET WHILE RAITING AN UMPORS
2741,A WOMAN IN A SKIRT PREPARING TO HIT A BALL WHILE PLAYING TENNIS,A WOMAN IN A SKIRT PREPARES TO HIT A BALL OLE WUN
2742,A WOMAN HOLDING A TENNIS RACQUET ON A TENNIS COURT,A WOMAN HOLDING A TENNIS RACQET ON A TENNIS COURT
2743,A WOMAN ON THE TENNIS COURT PLAYING TENNIS,A WOMAN ON THE TENNIS COURT PLAYING TENNIS 
2744,A MAN IN A SUIT STANDING BESIDE HIS BICYCLE,A MAN IN A SUIT STANDING BESIDE HIS BICYCLE
2745,A MAN THAT IS STANDING NEXT TO A BICYCLE IN THE GRASS,A MAN THAT IS STANDING NEXT TO A BICYCLE IN THE GRASS
2746,A MAN STANDING OUTSIDE A BUILDING HOLDING A BICYCLE,SAN OUTSIDE AND BUILDING HOLDING A BIKC
2747,A MAN DRESSED IN A SUIT STANDING NEXT TO HIS BICYCLE,A MAN PRESSED IN HE SINK STANDING NEXT TO HIS BICYCLE
2748,A FORMALLY DRESSED MAN HOLDING HIS BIKE,A PANIN DRESSED MANN CASSINGER KITE
2749,A LADY EXPLAINS THE PROCESS OF MILKING A COW,LADY EXPLAYS THE PROCESS OF AN OPEN A COD
2750,A WOMAN STANDING IN FRONT OF A COW EXPLAINING A MILKING MACHINE TO A GROUP OF PEOPLE,A WOMAN STANDING IN FRONT OF A PAE ESPLAYIN EMOTE NSHOW GEGROTY PEOPE
2751,WOMAN DEMONSTRATING EQUIPMENT USED IN CONJUNCTION WITH COW,WOMAN DEMONSTRATING EQUIPMENT USE OCINRUNCHENGERED CANS
2752,A WOMAN HOLDING A MILKING ATTACHMENT AND STANDING IN FRONT OF A COW WITH A GROUP OF PEOPLE IN THE AUDIENCE,A WOMAN HOLDING A MELKE WITH HEDET AND A QILY INSEAD OF A COWC AND A GROUP OF PEOPLE IN RONIWAY
2753,A WOMAN NEXT TO A COW IS GIVING AN EXPLANATION OF MILKING TO A CROWD,A WOMAN NEXT TO A COW STANDING AN EXPARNATION WIT A FGAVIN TO A CROWD
2754,A MAN HAS A FRISBEE IN HIS HAND AND IS STANDING UP,A MAN HAS A FRISBEE IN HIS HAND AN I STANDING MO
2755,THE YOUNG MAN IN JEANS IS THROWING A FRISBEE,TE YOUNG MAN IN VEN WITH GROWING AN PASEEN
2756,A PERSON ON FIELD WITH A FRISBEE IN THEIR HAND,PERSON ON FIELD WITH A FRISBEE IN THEIR HANDS 
2757,A YOUNG MAN PLAYING OUT SIDE WITH A DISC,A YOUNG MAN PLAYING OUTSIDE WITH A DISC
2758,A YOUNG MAN HOLDING A FRISBEE IN A THROWING POSITION,A YOUNG MAN HOLDING A FRISBEE IN A THROWING POSITION
2759,TWO PEOPLE STROLL THROUGH A PARK WITH BENCHES AND A PLAYGROUND,TWOU PEOPLE STROLL THROUGH A PARK WITH BENCHES IN A PLAYGROUND
2760,A COUPLE OF PARK BENCHES NEXT TO SOME TREES,A COUPLE OF PARK BENCHUP NEXT TO SOME TREES
2761,PARK BENCHES WITH A BROWN FENCE IN THE BACKGROUND AND TREES OVERHEAD,PARK BENCHES WITH A BROWN FENCE IN THE BACKGROUND AND TREES OVER M
2762,A PARK WITH BENCHES AND LOTS OF TREES,A PARK WITH BENCHES AND LOTS OF TREES
2763,A PARK WITH LOTS OF BENCHES UNDER TREES,A PARK WITH LOTS OF BENCHES UNDER TREES
2764,A MAN AT A PARTY TALKING ON A CELL PHONE,A MAN AT HE PARTY TALKING ON A CELL PHONE
2765,A MAN TALKING A PHONE UP TO HIS FACE NEAR A CROWS OF PEOPLE,A MAN TALKING A PHONE UP TO HIS FACE NEAR A CROWS OF PEOPLE
2766,A YOUNG GUY ON A CELL PHONE BY A CROWD OF PEOPLE,A YOUNG GUY ON A CELL PHONE BY A CROWD OF PEOPLE
2767,A PERSON ON A CELL PHONE IN A GROUP OF PEOPLE,A PERSON ON A CELL PHONE IN A GROUP OF PEOPLE
2768,GUY SITTING DOWN AND USING HIS CELL DURING THE PARTY,AGUY SITTING LON USING A SOLA DNE DEPARTN
2769,BLUE AND YELLOW TRAIN AT A TRAIN STATION IN FRONT OF A BENCH,BLUE AND YELLOW TRAIN AT A TRAIN STATION IN FRONT OF A TA
2770,A BENCH SIT IN FRONT OF A BLUE AND YELLOW TRAIN,A BENCH SITS IN FRONT OF A BLUE AND YELLOW TRAIN
2771,A PASSENGER TRAIN IS YELLOW AND BLUE AND STANDS AT A STATION,A PASSENGER TRAIN IS YELLOW AND BLUE AND STANDS AT A STATION
2772,A TRAIN THAT IS ON THE TRACKS SITTING IN FRONT OF A BENCH,A TRAIN THAT IS ON THE TRACK SITTING IN FRONT OF A BENCH
2773,YELLOW TRAIN STOPPED AT THE STATION IN FRONT OF A BENCH,YELLOW TRAIN STOPPED AT THE STATION IN FRONT OF A BAT
2774,A PLATE WITH A HOT DOG IN A BUN MACARONI AND CHEESE AND STUFFING ON IT,A PLATE WITH A HOTDOG IN A BUN OF MACARONI AND CHEESE AND STUCK IN
2775,A PLATE OF SOME FOOD ON A TABLE,A PLATE OF SOME FOOD ON A TABLE
2776,A HOT DOG IS ON A PLATE WITH MACARONI AND CHEESE,A HOT DOG IS ON A PLATE WITH PACAROTI ANSHA
2777,FORK SPOON AND KNIFE SURROUND A PLATE OF PICNIC FOOD,FORK SPOOING KNIFE CERONA PLATE OF PEGINC FOOD ON IT
2778,TRADITIONAL AMERICAN COMFORT FOOD ARRANGED ON A PLATE,TRADITIONAL AMERICAN SAWKWORD FOODS ARRANGED ON A PLATE
2779,VEHICLE TRAFFIC ON A HILLY STREET IN A SMALL TOWN,VEHICLE TRAFFIC ON A BULLY STREET IN A SMALL TOWN
2780,A VIEW OF STREET WITH A BUS PARKED ON THE SIDE,THE VIEW OF STREET WITH A BUS PARKED ON THE SIDE
2781,MANY ELECTRONIC WIRES PASS OVER THE ROAD WITH FEW CARS ON IT,MANY ELECTRONIC WIRES PASS OVER THE ROAD WITH A FEW CARS ON IT
2782,SEVERAL VEHICLES ARE MOVING DOWN A CITY STREET,SEVERAL VEHICLES ARE MOVING DOWN A CITY STREET
2783,THIS IS A PHOTO OF TRAFFIC ON A BUSY CITY HIGHWAY,PSS A PHOTO OF TRAFFIC ON A BUSY CITY HYDRANT
2784,A SINK IN A BATHROOM IS SHOWN WITH OTHER ITEMS,A SINK IN A BATHROOM SHOW WITH A BURB
2785,A SINK MIRROR AND TOILETRIES IN A BATHROOM,SINK MIRROR AND TOILETRIES IN A BATHROOM
2786,A BATHROOM WITH THE SINK AND MEDICINE CABINET VISIBLE,A BATHROOM WITH A SINK AND MEDICAN STANDING NEXT TO TEBILIT
2787,BATHROOM WITH A WHITE TILED FLOOR AND SINK,A BATHROOM WITH A BLACK TILED FLOOR AND SINGLE TI
2788,THE BATHROOM WITH THE WHITE TILE HAS BEEN CLEANED,A BATHROOM WITH A WHITE TALL TOUCAN E MIROR
2789,A DOG IS SITTING ON A COUCH BY A REMOTE,THE DOG IS SEATED ON THE COUCH BY A REPON
2790,A LARGE DOG SITTING ON TOP OF A PICTURE FRAME,A LARGE DOG SLEEPING ON TOP OF A PICTURE LED
2791,A DOG ON A RED COUCH WITH THE TV AND WII REMOTES,A DOG ON A BEG COUCH WITH A TV AND A WIT REMOTE
2792,A DOG SITTING ON THE COUCH WITH ITS PAW OVER A TRAY THAT HOLDS REMOTES FOR THE TV AND WII,A DOG SITTING ON THE COUCH WITH ITS PAW OVER A TRAY THAT HOLDS REMOTES WITH A TV AND A WII ANIT
2793,A DOG LAYING ON THE COUCH NEXT TO REMOTES,DOG LAYING ON THE COUCH NEXT TO REMOTE
2794,A LONG TRAIN FILLED WITH TANKER CARS ON RAIL ROAD TRACKS,A LONGTIP TRAIN ITH TANKER CARS ON RAILROAD TRACKS
2795,MANY TRAIN COMPARTMENTS PARKED ALONG THE TRAIN TRACKS,MANY TRAIN COMPARTMENTS PARKED ALONG THE TRAIN TRACKS
2796,A TRAINYARD WITH SEVERAL CONTAINER CARS ON THE TRACKS,A TRAIN YARD WITH SEVERAL COMPUTER CARS ON HE TRACK
2797,A LONG TRAIN SITTING ON A RAILROAD TRACK,A WHITE TRAIN SITTING ON A RAILROAD TRACK
2798,A LONG ROW OF TRAIN CARTS SITTING IN A YARD OF TRACKS,A LONG ROSE TARNY PARK SITTING IN THE YARD OF A TOCK
2799,A KID AND A GIRL ARE NEXT TO EACH OTHER,A KID AND A GIRL RARI NEXT TO PITTRIC
2800,A BEAUTIFUL YOUNG LADY IN SHORT SHORTS SITTING NEXT TO A LITTLE BOY,A BEAUTIFUL YOUNG LADY IN SHIRT YHART SITTING NEXT TO A LITTLE TOY
2801,A BOY HOLDING UP AN UMBRELLA OVER A WOMANS HEAD,A BOY HOLDING UP AN UMBRELLA OVER A WOMANS HEAD
2802,A YOUNG BOY HOLDS AN UMBRELLA FOR A GIRL,A GOP OF YOUNG BOYS POSE FITH ONE GIRLO TO WERL IN
