Index,Reference,Hypothesis
8152,A ZEBRA STANDING ON A DIRTY ROCKY FIELD,A ZEBRA STANDING ON A DIRTY ROCKY FIELD
8153,A ZEBRA NESTLED IN THE WOODS SURROUNDED BY ROCKS,A ZEBRA NESTLES IN THE WOODS SURROUNDED BY ROCKS
8154,A LONE ZEBRA STANDS OUTSIDE ON A ROCKY HILLSIDE,A LONE ZEBRA STANDS OUTSIDE INA WATY HILLSIDE
8155,A ZEBRA IS STANDING ON SOME ROCKY BROWN LAND,A ZEBRA IS STANGING ON SOME ROCKY GROUN ANHIL
8156,A GROUP OF PEOPLE TRYING TO FEED GIRAFFES AT THE ZOO,A GROUP OF PEOPLES RUNNING AND IN WHILE GIRAFF IN TE NAST GROTO RIA
8157,A GROUP OF GIRAFFE STANDING UP AGAINST A DIRT WALL IN FRONT OF A CROWD OF CHILDREN,A GROUP OF GIRAFFE STANDING UP AGAINST A DIRT WALL IN FRONT OF A CROWDG OF CHILDREN
8158,A GROUP OF CHILDREN FEEDING TWO GIRAFFES AT A ZOO,A GROUP OF CHILDREN FEEDING TWO GIRAFFES AT A ZOO
8159,ZOO SCENE OF CHILDREN AT ZOO NEAR GIRAFFES ATTEMPTING TO PET OR FEED THEM,TWO SCENE OF CHILDREN PET ZIT NEAR GRASS WHICH HAVE BEACH A PEVER FEED THEM
8160,A LARGE GROUP OF PEOPLE HOLDING THEIR ARMS OUT TO FEED GIRAFFES,A LARGE GROUP OF PEOPLE HOLDING THEIR ANOSAT LOOKING GARAN
8161,CARS AND A BUS STOPPED FOR A TRAIN AT A CROSSING,CARS AND A BUS STOPPED FOR TRAIN AT A CROSSING
8162,A SILVER CAR IS STOPPED IN FRONT OF TRAIN TRACKS AS A TRAIN CROSSES,A SILVER CAR HIS STOPPED IN FRONT OF A TRAIN TRACKS PAS A TRAIN CROSS WIN
8163,A TRAIN TRAVELING ACROSS A ROAD IN FRONT OF A SCHOOL BUS,A TRAIN TRAVELING ACROSS A ROAD IN FRONT OF A SCHOOR BUS
8164,CARS AND A BUS STOPPED FOR A TRAIN AT A CROSSING,CARS AND A BUS STOPP FOR A TRAIN AT A CROSSIN
8165,A SCHOOL BUS AND A SILVER CAR WAITING AT A RAILROAD CROSSING FOR A TRAIN TO GO PAST,PHOOL BUS AND A SUMBER CAR WAITING AT A RAILROAD PASSENGER FOR A TRAIN TO GO PAST
8166,AUTOMOBILES STOPPED AT AN INTERSECTION BECAUSE OF A PASSING TRAIN,AUTOMOBILES STOPPED AT AN INTERSECTION BECAUSE OF A PASSING TRAIN
8167,A MAN WHO IS HOLDING A YOUNG GIRL WHILE LIGHTING A CANDLE ON A CAKE,A MAN IS HOLDING A YOUNG GIRL WHILE LIGHTING ANOTHERMAN ON A CAGE
8168,THE MAN IS HOLDING THE CHILD AND LIGHTING THE CANDLE,A MAN HOLDING A CHILD IT LIGHTING HIS AR
8169,A GROUP OF PEOPLE SITTING AT A TABLE,A GROUP OF PEOPLE SITTING AT A CABLE
8170,A MAN AND A CHILD SITTING IN FRONT OF A CAKE AT A BENCH,A MAN AND A CHILD SITTING IN FRONT OF A CAKE AT A BENCH
8171,A MAN LIGHTING CANDLES ON A BIRTHDAY CAKE FOR A LITTLE GIRL,MAN LIGHTING CANDLES ON A BITHDAY CAKE WOR A YOTTLE GIRL
8172,THE TROLLEY CAR RUNS UP AND DOWN THE STREET ON TRAIN RAILS,THE TROLLEY CAR LINES UP AND DOWN THE STREET LONG TRAIN RAILD
8173,TROLLY IN THE MIDDLE OF THE CITY NEXT TO PEOPLE,TRAVELIRG IN THE MIDDLE OF A SITTING NEXT TO TEPE
8174,THE RAIL TROLLEY IS DRIVING IN FRONT OF OTHER AUTOMOBILES,A RAIL TOWER HA IS DRIVELING  ANFIN AOV URBAN OLD WIND
8175,A RAIL CAR THAT IS NEXT TO A BUILDING,A RAIL CAR THAT IS NEXT TO A BUILDING AN
8176,AN OLD PASSENGER TROLLEY IS ON THE STREET,A ONG PASSENGER TRUCK INTHESIDE OF A STREET
8177,A DOUGHNUT SITTING ON A PLATE THAT HAS THE PRICES LISTED ON PAPER,A DONUT SITTING ON A PLATE THAT HAS THE PRICES SPLISTED ON PAPER
8178,DONUTS ON DISPLAY BEHIND A GLASS WITH ITS NAME BY THE DONUT,DOHNUTS ARE DISPLAYED BEHIND A GLAG IT IKIS MADE BY THE DANITER
8179,DIFFERENT KINDS OF DOUGHNUTS IN A DISPLAY CASE,DIFFERENT KINDS OF DONUTS IN A DISPLAY CASE
8180,THERE IS A PASTRY THAT IS SITTING ON A PLATE,THERE IS A PASTRY THAT WAS SITTING ON A PLATE
8181,A TABLE WITH DESSERT ITEMS SITTING WITH DISPLAYS POSTED UP BEHIND THEM,TABLE WITH DEGROT ITEM SITTING WITH DISPLAYED PIKESUP BEHIND EM IT
8182,A VIEW OF THE BACK OF A BUS FROM INSIDE,A VIEW OF THE BACK OF A BUS I FROM IN THE STY
8183,THE INSIDE OF A CITY BUS IN A BUS DEPOT,A FEETE INSIDE OF A CITY BUS WITH AN INTERSECTION  OT Y THE WINDOW
8184,A COUPLE OF BUSES THAT ARE PARKED NEXT TO EACH OTHER,A COUPLE OF BUSES THAT ARE PARKED NEXT TO EACH OTHER
8185,THE INSIDE OF AN EMPTY PUBLIC BUS WITH BLACK SEATS,THE INSIDE OF AN EMPTY PUBLIC BUS WITH BLACK SEATS
8186,THERE ARE NOT MANY PASSENGERS ON THE BUS,THERE ARE NOT MANY PASSENGERS OFF THE BUS
8187,AN ORANGE FIRE HYDRANT WITH GRAFFITI TO LOOK LIKE A FACE,AN OLD FIRE HYDRANT ISH GRAFFITY TO LOOK AT A FACE
8188,A FIRE HYDRANT WITH GRAFFITI THAT MAKES IT APPEAR TO BE SMILING MISCHIEVOUSLY,A FIRE HYDRANT IS GRAFFITED AND I TO APPEAR TO BE SMILING HIS CHEVIOUSLAON
8189,AN ORANGE FIRE HYDRANT WITH A FACE AND BOW TIE DRAWN ON IT,A ORANGE FIRE HYDRANT WITH EXICL HYE DRAWN I
8190,A RED FIRE HYDRANT WITH A FACE DRAWN ON ITS SIDE,A RED HIRE A HIDROWITH I FACE DRAWN ON ITS SIDE
8191,THIS IS AN IMAGE OF AN OUTSIDE DISTRICT,THIS IS AN IMAGE OF AN OUTSIDE VISIBALN
8192,A STREET SIGN IS ABOVE A DO NOT ENTER SIGN,A STREET SIGN WITH THE CASE A DO NOT ENTESECTOC SIGN
8193,A DO NOT ENTER SIGN WITH A TWO WAY STREET SIGN ABOVE IT,A VEY TIGH ENTE SIGN WITH A TWO WAY STREET SIGN ABOVE IT
8194,A STREET SIGN NEAR A LARGE LEAFY TREE,A STREET SIGN IN A REY LARGE NT STREE
8195,A GROUP OF STREET SIGNS SITTING IN FRONT OF A TREE,A GROUP OF STREET SIGNS SITTING IN FRONT OF A TREE
8196,A RED DO NOT ENTER SIGN UNDER A GREEN STREET SIGN,A RED DO NOT ENTER SIGN UNDER A GREEN STREET SIGN
8197,THERE ARE A GROUP OF TRAFFIC LIGHTS ON A NICE DAY,THERE ARE A GROUP OF TRAFFIC LIGHTS ON A NICE DAY
8198,A TRAFFIC SIGNAL NEXT TO TWO OTHER TRAFFIC SIGNALS,A TRAFFIC SIGNAL NEXT TO TWO OTHER TRAFFIC SIGNALS
8199,A VIEW OF A STOPLIGHT BY A STREET,A VIEW OF A STOP LIGHT BY HA STREET
8200,SOME YELLOW STREET LIGHTS ON SOME POLES IN THE MIDDLE OF A STREET,AE YELLOW STREET LIGHT ON SOME POLES IN THE MIDDLE OF THE STREET
8201,A TRAFFIC LIGHT ATTACHED TO A POLE WITH A SKY IN THE BACKGROUND,A TRAFFIC LIGHT ATTACHED TO A POLE WITH A SKY IN THE BACKGROUND
8202,A MAN SITTING ON A BENCH WITH A CHURCH BEHIND HIM,A MAN SITTING ON A BENCH WITH A CHURCH BEHIND HI
8203,A MALE IN A WHITE SHIRT IS SITTING ON A BENCH AND A BUILDING,A MALE IN A WHITE SHIRT IS SITTING ON A BENCH IN A BUILDING
8204,A MAN SITTING ON A BENCH WITH A TALL BUILDING BEHIND HIM,A MAN SITTING ON A BENCH WITH A TALL BUILDING BEHIND  HIM
8205,A MAN SITS ON A BENCH WITH A CHURCH IN THE BACKGROUND,A MAN SITS ON A BENCH WITH A FENCE IN THE BACKGROUND
8206,A MAN IS ON A BENCH IN FRONT OF A STEPLE TOWER,A MAN IS ON THE BENCH IN FRONT OF A STEEPLE TOWER
8207,THERE ARE MANY DIFFERENT BIKES THAT ARE ON DISPLAY,THERE ARE MANY DIFFERENT TYPES THAT ARE ON DISPLAY
8208,A MOTORCYCLE PARKED IN DOORS NEAR OTHER VEHICLES,A MOTORCYCLE PARKED OUNDOORS NEAR OTHER VEHICLES
8209,VIEW OF A MOTORCYCLE SITTING AMONGST OTHERS AT A CONVENTION,VIEW OF A MOTORCYCLE SITTING AMONGST OTHERS AT A CONVENTION
8210,MANY MOTORCYCLES ARE DISPLAYED IN THE STORE WITH DESCRIPTIVE SIGNS POSTED NEAR THEM,MANY MOTORCYCLES ARE DISPLAYED ININ A STORE WITH DISTRITER SIGNS POSTED TE ET EM
8211,A GROUP OF MOTORCYCLES ARE ON DISPLAY AT A MUSEUM,A GROUP OF MOTORCYCLES ARE ON DISPLAY AT A DESIGN
8212,A BOY WEARING YELLOW IS HOLDING A PIZZA IN A BOX,A BOY WEARING NO OVEN IS HOLDING A SKITA IN A BIE
8213,A BOY WITH A FEDORA ON HOLDING A PIZZA BOX OPEN,A BOY WITH A VIDORA ON HOLDING A PIZZA BOX OPEN
8214,A CHILD WEARING A HAT IS HOLDING A PIZZA BOX WITH PIZZA INSIDE,A CHILD WEARING A CUTIS HOLDING A PIZZA BOX WITH PIZZA INSIDE
8215,A YOUNG KID IS HOLDING A BOX OF PIZZA,A YOUNG KID IS HOLDING A BOX OF PIZZA
8216,A YOUNG BOY DRESSED IN YELLOW HOLDING A PIZZA IN A BOX,A YOUNG BOY DRESSED IN A YELLOW HOLDING A PIZZA IN A BOX
8217,TOYS ON A BEACH MADE TO LOOK LIKE HE MILITARY,BOY ON A FET MADE WIP OF FOD WOODBERY
8218,TEDDY BEARS ARE REENACTING SOLDIERS ON THE BEACH WITH OTHERS LOOKING ON,TEDDY BEARS HAVRENAP AND SOLDIERS ON THE BEACH WITH OTHERS LOOKING ON  AAR
8219,A BUNCH OF TEDDY BEARS POSED TO LOOK LIKE A DDAY SCENE,A BUNCH OF TEDDY BEARS POSED TO LOOK LIKE A DD CET
8220,A SET UP TO LOOK LIKE DDAY BUT WITH TEDDY BEARS,A SET UP TO LOOK LIKE DD BUT WITH TEDDY BEARS
8221,A GROUP OF TEDDY BEARS ARE DRESSED IN ARMY OUTFITS,A GROUP OF TEDDY BEARS ARE DRESSED IN FOR A OBJECTS
8222,A BEAR IS RUNNING AROUND IN A DIRT FIELD,A BEAR IS RUNNING ALOND ON GIT FIELD
8223,A BEAR WALKING IN THE WOODS NEAR SEVERAL TREES,A BEAR WASKING IN THE WOODS MEAR SOVERIN TA
8224,A BEAR ON GRASS NEAR SMALL TREES,A BEAR ON GROSS XNE A SMALL TREE
8225,A BROWN BEAR WALKING ACROSS A FOREST SURROUNDED BY TREES,A BROWN BEAR WALKING ACROSS A FOREST SURROUNDED BY TREES
8226,A BEAR WITH AN AGGRESSIVE FACE LUMBERS THROUGH A FOREST,A BEAR WITH AN ADGRESSIVE FACE CYLEMBER SCE IN TE FOO
8227,A LARGE BIRD IN THE AIR OVER A HEAVILY FORESTED AREA,A LARGE BIRD IN THE AIR OVER A HEAVILY CORISTIT AREA
8228,A LONE BIRD SOARING OVER A LUSH GREEN VALLEY,LONE BIRD SORN OVER LUSH GREEN VALLEY
8229,A BIRD THAT IS FLYING HIGH OVER THE SKY,A BIRD THAT IS FLYING HIGH  OVIN  E BAG
8230,A LARGE BIRD FLYING ACROSS A VALLEY WITH A LOT OF TREES IN IT,A LARGE BIRD FLYING ACROSS A VALLEY WITH LOT OF TREES IN IT
8231,A HAWK HOVERING HIGH ABOVE A WOODED CITY,A HAWK HOVERING HIGH ABOVE A WOODED CITY AT
8232,A BABY GIRAFFE SUCKING DOWN A BOTTLE OF MILK,A BABY WTH GIRAFFE JUMPING DOWN A BOTTLE ON A HILL
8233,A GIRAFFE DRINKING MILK FROM A BOTTLE BEHIND A CAGE,A GIRAFFE DRINKING BILT FROM A BOTTLE UMPY THE CAGE
8234,A GIRAFFE DRINKING FROM A BOTTLE IN FRONT OF A GROUP OF PEOPLE,A GIRAFFE DRINKING FROM A BOTTLE IN FRONT OF A GROUP OF PEOPLE
8235,A WOMAN FEEDING A GIRAFFE WITH A BOTTLE AT THE ZOO,A WOMAN STINDING ON A GRASS IN WITH A BART AT THE EDGE OF A ZOO
8236,A WOMAN HOLDING UP A LARGE BOTTLE SO A BABY GIRAFFE CAN DRINK FROM IT,A WOMAN HOLDING UP A LARGE BOTTLE SO A BABY GIRAFFE AND DRINK FOM
8237,AN ELEPHANT AND A BABY ELEPHANT ARE BATHING IN A RIVER,AN ELEPHANT AND A BABY ELEPHANT  ON A BABY NAT IND A WATER
8238,A LARGE ELEPHANT STANDING NEXT TO A SMALL ELEPHANT PLAYING IN THE WATER,A LARGE ELEPHANT STANDING NEXT TO A SMALL ELEPHANT PLATE IN WATE
8239,A LARGE AND SMALL ELEPHANT BATHING IN THE RIVER,ALECTIAN SMALL ELEPHANT GRAZING IN HA RIVER
8240,A MOTHER ELEPHANT GIVES HER BABY A BATH,ANOTHER ELEPHANT PITS A BABY IN BAT
8241,A COUPLE OF ELEPHANTS STANDING IN THE WATER,A COUPLE OF ELEPHANTS STANDING IN A WATER LA
8242,TWO ZEBRAS STANDING SIDE BY SIDE IN A FIELD,TWO ZEBRAS STANDING SIDE BY SIDE IN A FIELD
8243,TWO ZEBRA STANDING NEXT TO EACH OTHER ON A FIELD,TWO ZEBRA STANDING NEXT TO EACH OTHER ON A FIELD
8244,TWO ZEBRAS FACING OPPOSITE DIRECTIONS IN A GRASSY FIELD,TWO ZEBRAS FACING OPPOSITE DIRECTIONS IN A GRASSY FIELD
8245,TWO ZEBRAS STAND TOGETHER ON A DIRT AREA NEAR SHORT GRASS,TWO ZEBRAS STAND TOGETHER ON A DIRT AREA NEAR SHORT GROSS
8246,TWO ZEBRAS STANDING NEXT TO EACH OTHER IN A FIELD,TWO ZEBRAS STANDING NEXT TO EACH OTHER IN FIELD
8247,A DOG SNIFFING A RED FIRE HYDRANT NEAR GRASS,A DOG WITPING A RED FIRE HYDRANT NEAR GIRASS
8248,A DOG SNIFFS THE BASE OF A FIRE HYDRANT,A DOG STIRT IT BUT THE FACE OF A FIRE HYDRANT
8249,A DOG STANDING NEXT TO A FIRE HYDRANT ON A GREEN GRASS COVERED PARK,A DOG STANDING NEXT TO A FIRE HYDRANT ON A GREEN GROUND COVERED CAR
8250,A BROWN DOG WITH A COLLAR SNIFFING A RED FIRE HYDRANT,A BROWN DOG WITH A CAR SNIFFING A RED FIRE HYDRANT
8251,AN OLD DOG SNIFFS A RED FIRE HYDRANT,AN OLD DOG SNIFFS A RED FIRE HYDRANT
8252,THE LANDING AIRPLANE COMES IN VERY CLOSE TO THE VEHICLE IN THE ROAD,THE LANDING AIRPLANE COMES IN VERY CLOSE OF THE VEHICLE IN THE ROAD
8253,A LOW FLYING AIRPLANE OVER A PARKED SILVER VAN,A LARFLYING AS AN OVER PARKED IN THE GROUND
8254,A LARGE JETLINER FLYING OVER A DRY GRASS FIELD,A LARGE JETLINER FLYING OVER A DRY GRASSY EL
8255,A PLAYING FLYING OVER A VAN WITH MULTIPLE PEOPLE AROUND IT,A PLANE FLYING OVER VAN WITH WILTO POS PEOPLE AROUND THRASD
8256,A COMMERCIAL AIRPLANE ABOVE A DIRT TRAIL AND CROWD OF PEOPLE,A COMMERCIAL AIRPLANE P ABOVE A THIRD TRAIL ON A CROWDOF VEEPO
8257,A VERY LARGE PIZZA ON TOP OF A PAN ON A TABLE,A VERY LARGE PIZZA ON TOP OF A PLAN ON A TABLE
8258,A BIG TASTY LOOKING PIZZA WITH SOME TOPPINGS AND SODA,A BIG TOTETO PANG PIZZA WITH SOME TOPPINGS OTH SONUTS O
8259,A PIZZA SITTING IN FRONT OF A CAN OF PEPSI,A PIZZA SITTING IN FRONT OF A CAN OF CUBSTA
8260,THE PIZZA IS BEING SERVED WITH A COLD SODA,THE PIZZA IS BEING SERVED WITH A COLD SYRVA
8261,A LARGE PIZZA AND A SODA SITTING ON A TABLE,A LARGE PIZZA AND A SODA SITTING ON A TABLE OT A TABE
8262,A KITCHEN WITH A FRIDGE A TRASH CAN AND AN OVEN,A KITCHEN WITH A FRIDGE TH A TRESHAN AND AND OVEN
8263,A KITCHEN IN THE PROCESS OF BEING REMODELED WITH WIRING HANGING FROM THE CEILING,A KITCHEN IN THE PROCESS OF BEING REMODELED WITH FIRING AND AN ONCEILAR
8264,A KITCHEN UNDER CONSTRUCTION WITH A TRASHCAN AND STOVE,A KITCHEN UNDER CONSTRUCTION WITH A TRASH CAN AND STOVE
8265,A KITCHEN UNDER REMODEL WITH WIRES HANGING AND A LARGE TRASH BARREL,A KITCHEN AN BE REMODELED WITH FIRE STAN AND A LARGE TRASH GIRL
8266,THERE IS A KITCHEN BEING BUILT AND APPLIANCES BEING PUT IN,THERE IS A KITCHEN BEING BUILT IN APPLIANCESTEEN COODIN
8267,A DOG LOOKING UP WITH MOUTH OPEN AND WEARING A HAT,A DOG LOOKING UP ITITS MOUTH OPEN AND WEARING A HAT
8268,A DOG IN A FIELD LOOKING UP WHILE WEARING A HAT,A DOG IN A STEEL LOOKING UP WHILE WEARING A HAIR
8269,A WHITE COLORED DOG WITH ITS MOUTH OPEN AND WEARING A PERSONS BASEBALL STYLE CAP ON ITS HEAD,A WHITE COLORED DOG WITH ITS MOUTH OPEN WEARING A BUSHONS BASEBALL BOUN CAT ON ITS HEAD
8270,THE LARGE DOG IS WEARING A HUMANS CAP ON ITS HEAD,THE LARGE DOG IS WEARING AJININS HAP ON ITS HEAD
8271,A DOG WEARING A HAT STANDING ON SOME GRASS,A DOG WEARING A HAT STANDING ON THE OGRALL
8272,A MOPED AND UTILITY TRUCK NEXT TO A SMALL BUILDING,A MOPED STANDING BIFONT OF A TRAIN NEXT TTO A SMALL FILD
8273,A VEHICLE AND A MOTOR BIKE ON THE BEACH,A VEHICLE AND A MOTOR BIKE ON THE BEACH N FON
8274,A BEACH DOCK AREA LINED WITH BOATS AND A SMALL SHACK WITH A SCOOTER AND SMALL CART NEAR IT,A BEACH DOCK AREA LINED WITH BOATS AND A SMALL JACK WITH A SCOOTER AND A SMALL ART ANIMAL
8275,THERE SO MANY BOATS CAR AND SCOOTER AT THE BEACH,THERE IS SOME BIG BOAT AN BODES IN THE WATER
8276,A SCOOTER AND TINY TRUCK AT A BEACH DRY DOCK,A SCOOTER AND TANY TRUCK ON A BEACH DRIVED OVER
8277,A TENNIS PLAYER HITTING A BALL ON THE COURT,A TENNIS PLAYER HITTING A BALL ON THE COURT
8278,A TENNIS PLAYER HITS THE BALL UP FROM THE RACKET,A TENNIS PLAYER HITS THE BALL UP FROM THE RACKET
8279,A TENNIS PLAYER SWINGING AT THE TENNIS BALL,A TENNIS PLAYER SWINGING AT THE TENNIS BALL
8280,A MAN HITTING A TENNIS BALL WITH A TENNIS RACQUET,A MAN HITTING A TENNIS BALL WITH A TENNIS RACKET
8281,A MALE TENNIS PLAYER SWINGING AT A TENNIS BALL,A RALE TENNIS PLAYER SWINGING AT A TENNIS BALL
8282,RESIDENTIAL LIVING ROOM WITH FIREPLACE AND LARGE TELEVISION,RESIDENTIAL LIVING ROOM WITH FIREPLACE AND LARGE TELEVISION
8283,A MAN RELAXING ON THE COUCH WATCHING TELEVISION,A MAN RELAXING ON HI TALK WHIE INTERIN TE
8284,A MAN WATCHES TV FROM HIS COUCH IN A LIVING ROOM,A MAN WATCHES TV FROM HIS COUCH IN THE LIVING ROOM
8285,A PICTURE OF SOMEONES LIVING ROOM WHITE A PERSON IS WATCHING TV,A PICTURE OF SOMEONES LIVING ROOMWHIKE A PERSON IS WATCHING TV
8286,A PERSON SITTING A THE COUCH IN A LIVING ROOM,A PERSON SITTING A THE COUCH IN A LIVING ROOM
8287,THE ANTIQUE CARD SHOWS THE SHIP IN THE BAY,THE ANTIQUE CARD SHOWS THE STRIP IN THE BAY
8288,THIS BOAT HAS DOCKED NEXT TO A WOODEN PIER,THIS BOAT HAS DOCKED HENTS IDIN A PER
8289,A VINTAGE PHOTO OF A BOAT PARKED NEXT TO A PEER,A VINTAGE PHOTO OF A BOAT PARKED NEXT TO A PIER
8290,A BOAT IS SITTING NEXT TO A DOCK,A BOAT IS SITTING NEXT TO A DOG
8291,AN OLD PHOTO OF A BOAT PARKED NEXT TO THE DOCK,AN OLD PHOTO OF A BOAT PARKED NEXT TO THE DOCK
8292,TWO GIRLS ARE HOLDING A HUGE STUFFED BEAR NEAR A CROWD OF KIDS,TWO GIRLS ARE HOLDING A HUGE STUFFED BEAR ITHMEN E CALIN A PI
8293,TWO YOUNG CHILDREN HOLDING A LARGE TEDDY BEAR,TWO YOUNG CHILDREN HOLDING A LARGE TEDDY BEAR
8294,A GIRL IN PLAIN DRESS STANDING NEXT TO A WHITE TEDDY BEAR,A GIRL IN A CLAIN DRESS STANDING NEXT TO A WHITE TEDDY BEAR
8295,TWO GIRLS WITH A LARGE WHITE TEDDY BEAR,TWO GIRLS WITH A LARGE WHITE TEDVY BEAR 
8296,LITTLE GIRL HOLDING UP A BIG STUFFED ANIMAL WITH OTHER CHILDREN IN BACKGROUND,LITTLE GIRL HOLDING UP A BIG STUFFED ANIMAL WITH OTHER CHILDREN IN THE BACK
8297,A WOMAN WEARING A BLUE COAT HOLDS A FURRY ANIMAL IN HER ARMS,A WOMAN WEARING A BLUE COAT HOLDING A SCILLOR AN ADIMAL AN AND ER ON
8298,WOMAN SMILING AND HOLDING SOME TYPE OF UNIQUE ANIMAL,WOMAN SMILING AND HOLDING SOME TYPE OF II TANNE
8299,A WOMAN IN BLUE JACKET HOLDING A BLACK BEAR CUB,A WOMAN IN BLUE JACKET HOLDING A BLACK BEAR COR
8300,A WHITE WOMAN WEARING A BLUE JACKET HOLDING A ANIMAL,WHITE WOMAN WEARING A BLUE JACKET WEARDING A RAMOT
8301,A WOMAN HOLDING A WILD ANIMAL IN HER ARMS,A WOMAN HOLDING A WILD ANIMAL INTO HER ARM
8302,A COOKED PIZZA PIE ON A TRAY WITH ANOTHER THAT IS UNCOOKED,A COOKED PIZZA PIE ON A TRAY WITH AN LEVHEN WITH I ON COOKED
8303,I WANT THE PIZZA THAT HAS EXTRA CHEESE ON IT,I WANT THE PIZZA THAT HAS EXTRA CHEESE ON IT
8304,A PIZZA THAT IS SITTING ON A WOODEN PLANK,A PIZZA THAT IS SITTING ON A WOODEN PATE
8305,TWO FRESH PIZZAS WITH MUSHROOMS AND OLIVES SITTING ON PIZZA PADDLES,TWO FRESH PIZZAS WITH MUSHROOMS AND OLIVES SITTING ON PIZZA BATTAD
8306,THERE IS AN IMAGE OF MAN DOING THINGS ON THE TABLE,THERE IS AN IMAGE OF A MAN HDOING THINGS ON THE TABLE
8307,TWO SKATEBOARDERS AND ONE IS DOING A TRICK,TWO SKATEBOARDERS AND ONE IS DOING A TRICK
8308,THE SKATEBOARDER IS JUMPING OVER THE RAILING IN A PARK,THE SKATEBOARDER IS JUMPING OVER THE RAILIN A PARK
8309,A BOY IS SKATEBOARDING ON A POLE AT A PARK,A BOY IS SKATEBOARDING ON A POLE AT A PARK
8310,A SKATEBOARDER IS ATTEMPTING A TRICK MID AIR,SKATEBOAR IS ATTEMPTING TO A TRICK MID AIR
8311,A MAN RIDING A SKATEBOARD OVER A ROPE,A MAN RIDING A SKATEBOARD OVER A ROPE
8312,DINNER PARTY GUESTS ENJOY A GLASS OF FINE WINE,DINNER PARTY DESS CONTROLLED A GLASS OF WILING WATER OER
8313,A PERSON POURING SOME WINE STANDING BY A FRIEND,A PERSON COULING SOME BIN STANDIG BY A TOYE
8314,A YOUNG MAN POURING GLASSES OF WINE IN A KITCHEN,A YOUNG MAN POURING GLASSES OF WINE IN HA KITCHEN
8315,A MAN STANDING IN FRONT OF A WOODEN TABLE COVERED IN GLASSES OF WINE,A MAN STANDING IN FRONT OF A WOODEN TABLE COVERED IN GLASSES OF WINE
8316,THE MAN IS POURING A GLASS OF WINE AND THERE ARE SEVERAL OTHERS ON THE TABLE,AMAN THAT IS PREPARING A GLASS OF WINE NNEARWEAR SEVERAL OTHERS ON THE TABLE
8317,A LARGE RED ELECTRICAL PASSENGER TRAIN RIDING DOWN RAILROAD TRACKS,A LARGE PLANE NELECTRICAL PASSENGER TRAIN ONRIDING DOWN RAILROAD TRACK
8318,THE LARGE RED TRAIN IS ATTACHED TO WIRES ABOVE IT,THE LIBRARY RAIN IS GREAT CETI WITING ABOVE IT
8319,A RED TRAIN TRAVELING DOWN TRACKS NEXT TO A FIELD,A RED TRAIN TRAVELING DOWN TRACKS NEXT TO A FIELD
8320,RED AND WHITE TRAIN TRAVELING ON A TRAIN TRACK,RED AND WHITE TRAIN TRAVELING DOWN A TRAIN TRACK
8321,A RED TRAIN IS RIDING DOWN THE TRACKS,A RED TRAIN AN DRIVING DOWN THE TRAVTAK
8322,A BLACK BEAR STANDING IN THE MIDDLE OF TALL GRASS,A BLACK BEAR STANDING IN THE MIDDLE OF LARG GRASS
8323,A BLACK BEAR THAT IS STANDING IN THE MIDDLE OF A GRASSY AREA,A BLACK BEAR THAT IS STANDING IN THE MIDDLE OF A GRASSY ARE AREA
8324,A BLACK BEAR STANDS IN THE TALL GRASS,A BLACK BEAR STANDS IN EAN MALL GRASS
8325,A BEAR WALKING DOWN THE GRASS IN THE OPEN,A BEAR WALKING DOWN THE GRASS IN THE OCEAN
8326,THIS IS A PICTURE OF THREE BEARS IN A FIELD,THIS IS A PICTURE OF THREE BEARS IN A FIELD
8327,TWO BIKINI CLAD WOMEN RIDING HORSES IN AN OCEAN,TWO GRAFFITI PAB WOMEN RIDING ON HORSEHORSE WEARING AN HORSE RAC
8328,PEOPLE RIDING HORSES PARTIALLY SUBMERGED IN A BODY OF WATER,PEOPLE RIDING TOWARDES PARTIALLY TIT HERDS ON A BODY OF WATER
8329,TWO BEAUTIFUL WOMEN RIDING HORSES IN THE OCEAN IN BIKINIS,COMTANIBLE WOMEN RIDING HORSES IN THE OCEANL AND BETWEEN HORSES
8330,TWO WOMEN IN SWIMSUITS RIDING HORSES IN THE WATER,TWO WOMEN IN A SEMSUITS RIDING HORSES IN THE WATER
8331,TWO WOMEN IN BIKINIS ON HORSES STAND IN THE OCEAN,TWO WOMEN ARE PICTURES OF HORSES STAND BY EASHI
8332,A YELLOW FIRE HYDRANT WITH AN ANGRY FACE DRAWN ON IT,A YELLOW FIRE HYDRANT WITH AN ANGRY BAG ROD ON 
8333,A WATER HYDRANT ON A PAVEMENT WITH CARS IN THE BAY,A WATER HYDRANT ON A PAVEMENT WITH CARS IN THE BET
8334,A YELLOW FIRE HYDRANT WITH A CARTOON FACE DRAWN ON IT,A YELLOW FIRE HYDRANT WITH AN ARTOON VASE DRAWN ON IT
8335,A FIRE HYDRANT THAT HAS BEEN PAINTED GREEN ON TOP,A FIRE HYDRANT THAT HAS BEEN PAINTED GREEN ON TOP
8336,A FIRE HYDRANT WITH A FACE DRAWN ON THE FRONT,I FIRE HYDRANT WITH A FACE DRAWN ON A FLUD
8337,A KITCHEN WITH A REFRIGERATOR STOVE AND OVEN WITH CABINETS,A KITCHEN WITH A REFRIGERATOR STOVE AND OVEN ND OS CABINE
