Index,Reference,Hypothesis
2720,A WAFFLE WITH CREAM AND STRAWBERRIES SITS ON A PLATE,A BOTTLE WITH CREAN AND STRAWBERRIES SITS AND A PLATE
2721,A TWO TIER CAKE WITH SOME FROSTING AND STRAWBERRIES IN THE MIDDLE,A PATE WHERE CO ET SOME BROCCOLO WITH OTHERS ON A TOP
2722,A PATTY WITH FROSTING ON IT IN THE MIDDLE,A PATTY WITH BROCST AND ONOS BEIN HULLED ON
2723,A WHITE WALL DISPLAYING ART THAT LOOK LIKE VASES,A WHITE GLOSS IS PLAYING ON COT OF PITE SACE
2724,GLASS IS HANGING ON THE WHITE WALL ALL BUNCHED TOGETHER,GLASS TAND AN A WHITE WALL WITH ALL BUNCH OF SHELVES
2725,ASSORTED VASES HANGING ON A WALL NEXT TO EACH OTHER,A CORTE VASE IT A VISHES LIKE IN A AI
2726,A WALL WITH DIFFERENT TYPES OF DECORATIONS OF ART PIECES,A WALL WITH PITKES CIPES AN DECORATION IKE ART CUITCASES
2727,A MOSAIC OF VASES HUNG ON A WALL,A TABLE WIVASES ILING AD HANG CAKS ON A WALL
2728,A CLOCK ON A STAND DISPLAYS THE TIME IN A GARDEN,A CLOCK ON A PENS PA CAVIN A DARDEN
2729,A CLOCK SET TO TWENTY AFTER THREE IN A FIELD,A CLOCK SET TON TH  O A FIEL
2730,A CLOCK SITS ABOVE GREEN BUSHES UNDER A BLUE SKY,A CLOCK TIP BONTAIN LITEN ON A BLUE TAT
2731,AN OLD TIME LOOKING CLOCK SURROUNDED BY GREENERY,CK AN OLD TIME BUILDING CLOCK SUROUND A BIKETYCLE
2732,A CLOCK THAT IS SURROUNDED BY TALL GRASS IN A PARK,A CLOCK AT A CERAMIC BY TALL GRASS AN A WIR
2733,AN OLD STANDING CLOCK SURROUNDED BY TALL GRASS,AN BOLD STANDIN TOP SOND A READ CLOCK ON IT
2734,THREE ELEPHANTS STANDING IN THEIR PEN ARE LOOKING ALL AROUND,TWO ELEPHANTS SITING ALONE COSIN  THEIR BA
2735,A HERD OF ELEPHANTS STANDING ON TOP OF A DIRT FIELD,A HERD OF ELEPHANTS STANDING ON TOP OF A DOTINTING ONI
2736,A GROUP OF ELEPHANTS WALK AROUND WITHIN AN ENCLOSURE,A GERD OF ELEPHANTS WALK AROUND WITH THEIRN ENCLOSURE
2737,A PACK OF ELEPHANTS GRAZING IN A DIRT ENCLOSED SPACE,A PASSIVE ELEPHANT GAZING IN THA GREEN FIELD
2738,A GROUP OF LITTLE ELEPHANTS STANDING CLOSE TO EACH OTHER,A GROUP OF BLUTLE ELEPHANTS STANDING CLOSE TO ATOTET
2739,THERE IS A FEMALE TENNIS PAYER THAT IS ABOUT TO SERVE THE BALL,THERE IS A FEMALE PLAYER ATI O HOLDING ABOUT TO SERVE THE BALL
2740,A WOMAN SWINGS HER TENNIS RACKET WHILE REACHING UPWARD,A WOMAN SWINGS A TENNIS RACKET HILDS A TOP OF A BAL
2741,A WOMAN IN A SKIRT PREPARING TO HIT A BALL WHILE PLAYING TENNIS,A WOMAN IN A SERTION HOLDN A BITTA BALL BALL 
2742,A WOMAN HOLDING A TENNIS RACQUET ON A TENNIS COURT,A RESSIS HOLDING A TENNIS RACQERT AN A EN E CALL
2743,A WOMAN ON THE TENNIS COURT PLAYING TENNIS,A WOMAN ON THE TENNIS COURT PLAYING TENNIS GA
2744,A MAN IN A SUIT STANDING BESIDE HIS BICYCLE,A MAN IS ON A STREET STRENG BISIDE HIS BICYC
2745,A MAN THAT IS STANDING NEXT TO A BICYCLE IN THE GRASS,CEVAN SITTING NEXT TO A BICYCLE IN FREAD
2746,A MAN STANDING OUTSIDE A BUILDING HOLDING A BICYCLE,A LONG SIDE AR BUILDING POLDING A BICYCLE
2747,A MAN DRESSED IN A SUIT STANDING NEXT TO HIS BICYCLE,A MAN DRESSED IN COT POSING NEXT TO HIS BICYCLE
2748,A FORMALLY DRESSED MAN HOLDING HIS BIKE,A CORN OF ADULT TOE HELDING A CAR
2749,A LADY EXPLAINS THE PROCESS OF MILKING A COW,LEADES PLAY THE PROCESS OF TO POTRE
2750,A WOMAN STANDING IN FRONT OF A COW EXPLAINING A MILKING MACHINE TO A GROUP OF PEOPLE,A GROUP OF POPE E ODEF A KD STANDING ON A CORSION AVITIS HORSE
2751,WOMAN DEMONSTRATING EQUIPMENT USED IN CONJUNCTION WITH COW,WOMEN DOWN E STREET TI ARAGE AN INDINE TENNIS COURT
2752,A WOMAN HOLDING A MILKING ATTACHMENT AND STANDING IN FRONT OF A COW WITH A GROUP OF PEOPLE IN THE AUDIENCE,A WOMAN HOLDING A METELIS RASCER ILE STANDING INSOD OF CARRIEGE ITH A GROUP OF PEOPLE IN THEEI HAR
2753,A WOMAN NEXT TO A COW IS GIVING AN EXPLANATION OF MILKING TO A CROWD,A WOMAN NEX TO COW SITTING NEXT TO A SHIRT IN A FIELD ITH CROWD
2754,A MAN HAS A FRISBEE IN HIS HAND AND IS STANDING UP,A MAN IS A FRISBEELD  RUNUP IT TARTY BAL
2755,THE YOUNG MAN IN JEANS IS THROWING A FRISBEE,A YOUNG MOLL IN HAND I PAY A TOUR
2756,A PERSON ON FIELD WITH A FRISBEE IN THEIR HAND,A PERSON ON FIELD WITH HEI PISHING THEIR HAT 
2757,A YOUNG MAN PLAYING OUT SIDE WITH A DISC,A YOUNG MAN PLAYING WITH TOWN FIE WITHA SHIRT
2758,A YOUNG MAN HOLDING A FRISBEE IN A THROWING POSITION,A YOUNG MAN HOLDING A FRISBEE ON A THROWING TO HE GROUND
2759,TWO PEOPLE STROLL THROUGH A PARK WITH BENCHES AND A PLAYGROUND,TOME PEOPLE SPO THROUGH A PARK WITH BENCHES IN HA BRICK
2760,A COUPLE OF PARK BENCHES NEXT TO SOME TREES,A COUPLE OF PARTBENCES NEXT TO SOME TREES
2761,PARK BENCHES WITH A BROWN FENCE IN THE BACKGROUND AND TREES OVERHEAD,PARK BENCHES WITH A CROUNK DIPSN BACK OUN AN TREE COKEN
2762,A PARK WITH BENCHES AND LOTS OF TREES,A PARK WITH BENCHES AND LOT TEC TE
2763,A PARK WITH LOTS OF BENCHES UNDER TREES,A COACH WITH LOTS OF BENCHES UNDER TREES
2764,A MAN AT A PARTY TALKING ON A CELL PHONE,A WMAN IN A PARTY TRUCK ON A PANE
2765,A MAN TALKING A PHONE UP TO HIS FACE NEAR A CROWS OF PEOPLE,A MAN HOLPING A PHONE OF AA SCOOL NEAR A POWS OF PEOPLE
2766,A YOUNG GUY ON A CELL PHONE BY A CROWD OF PEOPLE,A YOUNG GUY ON A CELL PHONE LARGE CROWD OF PEOPLE
2767,A PERSON ON A CELL PHONE IN A GROUP OF PEOPLE,A QUERTON ON A CELL PHONE IN A GROUP OF PEOPLE
2768,GUY SITTING DOWN AND USING HIS CELL DURING THE PARTY,THI IS A MN IS MUSING A SELL IN APOT
2769,BLUE AND YELLOW TRAIN AT A TRAIN STATION IN FRONT OF A BENCH,TWO YELLOW TRAIN IN A TRAIN STITY IN PARTI RUDTRA
2770,A BENCH SIT IN FRONT OF A BLUE AND YELLOW TRAIN,A BENCH SITS IN FRONT OF A BLUE AND YELLOW TRAIN
2771,A PASSENGER TRAIN IS YELLOW AND BLUE AND STANDS AT A STATION,A PASSENGER TRAIN WITH YELLOW AND BI AN A FORIN AT INTRAIN STATION
2772,A TRAIN THAT IS ON THE TRACKS SITTING IN FRONT OF A BENCH,A TRAIN THAS IS OWN THE TRACKS SITTING IN FRONT OF A BENCH
2773,YELLOW TRAIN STOPPED AT THE STATION IN FRONT OF A BENCH,TAILOR TRAIN STOPPED AT A DATETREE IN FRONT OF A BA
2774,A PLATE WITH A HOT DOG IN A BUN MACARONI AND CHEESE AND STUFFING ON IT,A PLATE WITH A HOT DOG AND A ARTAGE PECARONI AND CHEESES A PEPARABLES
2775,A PLATE OF SOME FOOD ON A TABLE,A PLATE THAT HAT SOME FOOD AND A PINKE
2776,A HOT DOG IS ON A PLATE WITH MACARONI AND CHEESE,A HOT DOG ON A PLATE WITH RAPPERONA AND CICKEN C
2777,FORK SPOON AND KNIFE SURROUND A PLATE OF PICNIC FOOD,FORK AND KNIFES ARE ON A PLATE WITH PIKING FOOD
2778,TRADITIONAL AMERICAN COMFORT FOOD ARRANGED ON A PLATE,DISMAL AMERICAN COPE WITHFOOD IT ARRANGENT ON AN OA
2779,VEHICLE TRAFFIC ON A HILLY STREET IN A SMALL TOWN,TWO CONSTRUCTIR ACON E STREET WITH A SNOW TRAIGN
2780,A VIEW OF STREET WITH A BUS PARKED ON THE SIDE,A VIEW OF STREET WITH A BUS PARKED ON THE SIDE
2781,MANY ELECTRONIC WIRES PASS OVER THE ROAD WITH FEW CARS ON IT,I LITE RI LIVE ROUND OVER THE ROAD WITH TWO COLORFINES
2782,SEVERAL VEHICLES ARE MOVING DOWN A CITY STREET,SEVERAL VEHICLES IN A VEHICLE ON A CITY CILTON
2783,THIS IS A PHOTO OF TRAFFIC ON A BUSY CITY HIGHWAY,SO PHOTO WITH TRAFFIC IN A BUSN E STREET LIGHT
2784,A SINK IN A BATHROOM IS SHOWN WITH OTHER ITEMS,A SINK AND A BATHROOM IS SHOWN WIT ABOB
2785,A SINK MIRROR AND TOILETRIES IN A BATHROOM,SINK MIRROR AND TOILET SINK IN A BATHROOM
2786,A BATHROOM WITH THE SINK AND MEDICINE CABINET VISIBLE,AS BATHROOM IS LIKING WITH UNLREDY SINK CABINET AND TA DINITY
2787,BATHROOM WITH A WHITE TILED FLOOR AND SINK,A BATHROOM WITH A WHITE SMALL FLOOR AND A TIL
2788,THE BATHROOM WITH THE WHITE TILE HAS BEEN CLEANED,A BATHROOM WITH WALL TALL AAND  C I
2789,A DOG IS SITTING ON A COUCH BY A REMOTE,A DOG IS SIETING ON THE COUCH BIDE OF A BAG
2790,A LARGE DOG SITTING ON TOP OF A PICTURE FRAME,A BLARGE DOG HOLDING IN FOT OF A PISIPAL SHOT
2791,A DOG ON A RED COUCH WITH THE TV AND WII REMOTES,A DOG ON A WHITE COUCH WITH A TV AN A ROM
2792,A DOG SITTING ON THE COUCH WITH ITS PAW OVER A TRAY THAT HOLDS REMOTES FOR THE TV AND WII,ADOG LN ON A CAT T TOL WITH RID OPEN MOTE WITH A TV AND A WINDOW
2793,A DOG LAYING ON THE COUCH NEXT TO REMOTES,DOG LAYING ON THE COUCH NEXT TO A DEC
2794,A LONG TRAIN FILLED WITH TANKER CARS ON RAIL ROAD TRACKS, MARTIAL COT OF TRAIN ON E PICTED BOT OF A RAILWAY TRACK
2795,MANY TRAIN COMPARTMENTS PARKED ALONG THE TRAIN TRACKS,MANY TRAINS AND PASMENTS POVE ALONG THE DON  WAY
2796,A TRAINYARD WITH SEVERAL CONTAINER CARS ON THE TRACKS,A TRAIN LOCK OF SEVEEL PATETEN CARS ON THE TRACK
2797,A LONG TRAIN SITTING ON A RAILROAD TRACK,A CAR TRAIN SITTING ON HE REIG ON TRACK
2798,A LONG ROW OF TRAIN CARTS SITTING IN A YARD OF TRACKS,A LONG ROK TRAIN TRACK SITTING ON A LIT OF TRACKS
2799,A KID AND A GIRL ARE NEXT TO EACH OTHER,A MIN AND A GIRL ON ON A ETE COT
2800,A BEAUTIFUL YOUNG LADY IN SHORT SHORTS SITTING NEXT TO A LITTLE BOY,A BEAUTIFUL YOUNG LITING MAN FOR A PICTUR TING U TO A BEO HORSE
2801,A BOY HOLDING UP AN UMBRELLA OVER A WOMANS HEAD,A BOY PAKING UP A UMBRELLA AN TE GIRL LAKING A HO
2802,A YOUNG BOY HOLDS AN UMBRELLA FOR A GIRL,A YOUNG GIY POTSING A BOWL OF E HIEL IN TO
2803,A CHILD HOLDING AN UMBRELLA WITH A PERSON NEAR HIM,A CHILD HOLDING A IROLA WITH A FASIN IN AE AA
2804,A LIVING ROOM WITH COUCHES AND CHAIRS,THE LIVING ROOM IS COVED IN  INK
2805,A BLACK AND WHITE LIVING ROOM WITH MODERN FURNITURE,ABLUCK AND WVING ROOM LOOKING PLINK AND A TA
2806,THE SHADES ARE PARTLY DRAWN ON THIS BLACK AND WHITE MOTIF ROOM,THE CASE ARE HOLE LAWGS ON THE FOK AN WHITE MOTIN ROOM
2807,THERE IS A LOUNGE CHAIR AND A BLACK COUCH IN THIS ROOM,THERE IS A LOUNGE COR AND A BLACK COUCH IN IT ONIT 
2808,A LIVING ROOM WITH A CHECKERED FLOOR AND OTHER BLACK AND WHITE DECORATIVE ITEMS,A WIMIN SIT I KITCHNEN TOM WIT AN ABEN WIT TABE AN
2809,A WHITE VASE WITH YELLOW TULIPS AGAINST A GREY BACKGROUND,A WHIDE VASE IT YELLOW PIN IS EMPD FOR A BATHROOM
2810,A WHITE VASE HOLDS SOME PRETTY YELLOW TULIPS IN THIS STILL LIFE STUDY,A WHITE VASE WIN PLINTERED MILLOW PANTS AND A SILL EB TLOT
2811,A PITCHER FILLED WITH YELLOW TULIPS ON A BLACK AND WHITE BACKGROUND,A CHRYSTAT FILLED WITH YELLOW PINKS AND A BLUCK AND WHITE DEK ON IT
2812,A PAINTING OF WILTING YELLOW FLOWERS IN A JUG,A PAPE WITH ROSUNG YELLOW FLOWERS AN A GLAT
2813,A PAINTING OF A WHITE VASE HOLDING YELLOW TULIPS,A PERSON WITH WHITE AND WHITE VASE HOLTING ON A TABLE
2814,A YELLOW FIRE HYDRANT THAT IS IN THE WILDERNESS,A YELLOW FIRE HYDRANT ECE IN TE WOOD ON  O
2815,FIRE HYDRANT SITTING IN THE MIDDLE OF A HIKING AREA ON THE SIDE OF A GORGE,AFIRE HYDRANT SITTING IN THE MIDDLE OF A PERKNI AWA ON SIDE OF A ROAD
2816,A FIRE HYDRANT NEAR A HIKING TRAIL OUTSIDE,A FIRE HYDRANT NEAR A HYDRANT FORES OL
2817,A FIRE HYDRANT IS NEAR PEOPLE VIEWING A CANYON,A SIRE HYSAN IT BLUE ABORD O E ATOE
2818,THE FIRE HYDRANT IS PAINTED YELLOW AND ORANGE,THE POLE ODEN IS PEENTE YELLOW AND HIGHLANT
2819,A LARGE BIRD PERCHED ON A ROCK ON A BEACH NEXT TO THE OCEAN,WHITE BIRD PERCHED ON THE BOCT OF A BEACIN THE OCEAN
2820,A BIRD IS PERCHED ON A LARGE ROCK NEAR THE SHORE,A BIRD ISOCEANOP IN WHITE WOCKET  TIRT AND SHOR
2821,A BIRD THAT IS SITTING ON A ROCK NEAR THE WATER,A BIRD THAT IS SITTING ON THE ROCK ON THE WAKER
2822,THE ANIMAL IS SITTING ON THE ROCKS LOOKING AT THE WATER, ANA LADIAR SITTING ON THE ROCKS LOOKING AT THE WATER
2823,THE LARGE BIRD STANDS ON ROCKS NEAR THE BEACH,A LARGE SURF TLINDS U O O  BEACH
2824,THE SAT IS SITTING IN THE COMPUTER CHAIR,A BAT IT SPWEEN IN IN A TAB
2825,CAT LETHARGICALLY ON COMFY COMPUTER CHAIR LOOKING RELAXED,CAT IT CARKET HOD ON EMTY COMPUTER CAR WRITTEN ELAP
2826,A CAT SITTING IN AN OFFICE CHAIR,A CAT SITTING IN AN OFFICE CHAIR
2827,A CAT SITTING ON TOP OF A BLACK LEATHER CHAIR,A CAT SITTING ON TOP OF AGLASSLETER SHAR
2828,A CAT THAT IS LAYING DOWN ON A CHAIR,A CAT SITTING  INDOW ON A CHAIRY SIT
2829,AN OLDER PERSON STANDING INSIDE OF A KITCHEN,E PERSONS TANIN INSIDE OF A KITCHE
2830,THE OLD WOMAN IS IN THE KITCHEN READY TO MAKE FOOD,AN OLD WOMAN SIS IN THE KITCHEN WITH WODIN AND A TOILET
2831,A KITCHEN WITH A CLEAR COUNTER TOP AND WOODEN CABINETS ALONG WITH A WHITE DISH WASHER UNDER THE COUNTER,A KITCHEN WITH QUEAR COUNTER TOPS ON DESES ALONG WITH A WHITE DISHWOER OV E SID
2832,A WOMAN STANDING IN AN UNLIVED IN KITCHEN,A WOMAN STANDING IN AN UNDERAGE TIC TABE AN
2833,A KITCHEN COUNTER AND CABINETRY WITH A LARGE WINDOW,A KITCHEN COUNTER AND PROTEFSANT TWITH ELET
2834,TWO MEN PASSING EACH OTHER ON THE STAIRS,TWO MEN PASSENGE ROWN STAIRS IN E DIC
2835,ONE MAN TRAVELING UP A STAIRWAY AND ANOTHER WALING DOWN THE STAIRWAY ON A PHONE,O MAN JOING UP A TODYO ANOTHER GANE RAVET PATER ON  SET
2836,A MAN WALKING DOWN A FLIGHT OF STAIRS HOLDING ONTO A CELL PHONE,A MAN WALKING DOWN A FLIGHT OF STAIRS HOLDING ONTO A CELL PHONE
2837,TWO MEN WALKING OPPOSITE DIRECTIONS ON A STAIRCASE,TWO MEN WALKING POSS A CERESTRIANT NEAR A BILDN STREET
2838,MEN ARE WALKING UP AND DOWN THE STAIRS,A MAN IS WATCHING UPAN DOWING HE STREET
2839,A MAN IN A PURPLE SHIRT AND MATCHING TIE LOOKING PENSIVE,A MAN IN A POKE SHORT IRACTON TIE OFE HEAD
2840,A GUY WEARING GLASSES A RED SHIRT AND A TIE,A TIE HOLDING A DRESSIN A BIT SHIRT AT IS TA
2841,A MAN WITH GLASSES AND WEARING A TIE POSES FOR A PROFILE PICTURE,A MAN WITH GLOSSES WEARING PODPOST TO TOTOF IT I I I
2842,A MAN WEARING RED SHIRT TIE AND GLASSES,A MAN WEARING GREY SUIT AND BIES AND TIE
2843,A MAN WEARING EYEGLASSES DRESSED IN A SHIRT AND TIE,A MAN WEARING AN EYEGLASSES DRESSED IN A SHIRT AND TINE TOY
2844,A WOMAN IS ON SKIS ON THE SKI SLOPE,TOODLES ON SKIS ON A SKI SLOPE
2845,WOMAN POSES DURING A CROSS COUNTRY SKI RUN,WOMAN POSES WIPING A CROSS COUNTRY SKI RIDES
2846,A WOMAN STANDS ON A SNOW COVERED HILL,A WOMAN SWINMING ON A SNOW COVERED FIELD
2847,A WOMAN WEARING SKIS ON A SNOWY MOUNTAIN POSING FOR THE CAMERA,A WOMAN WITHER SKIS ON A ONE MOUNTAIN SKOPING TO THE GROUN
2848,A SKIER STANDS ON SKIS ON A SNOWY PATH,A SKIER STANDS ON SKIS ON A SNOWY HILL
2849,A POLAR BEAR WITH HIS CHIN RAISED LIES ON A ROCK,A LITTLE GIR IS SHIERING A BLACK AND WHITE DOG
2850,A CLOSE UP OF A POLAR BEAR IN FRONT OF A CAMERA,A CLOSE UP OF A POLAR BEAR SITING COSE OF A SOW
2851,A WHITE POLAR BEAR IS LAYING DOWN IN ITS PEN,A WHITE POLAR BEAR IS LAYING DOWN ON E EC
2852,A LARGE WHITE POLAR BEAR SITTING ON TOP OF A ROCK,A LARGE WHITE POLAR BEAR STANDING ON A TOK OF THE RA
2853,THE POLAR BEAR HAS HIS CHIN UP AS HE LIES ON HIS CHEST,OLA BEA AREN INE HART OF  LOG ON HIS CORD
2854,A BIKE WITH A BASKET ATTACHED TO IT IS PARKED,ABIKE INT A BASKET IT BRATCHIN OIT
2855,A BICYCLE WITH A BLUE UMBRELLA AND BASKETS ATTACHED TO CARRY THINGS,A BOCYCLE WITH A BLUE UMBRELLA AND BATTAT OR BAT IT A TO
2856,A BICYCLE WITH AN UMBRELLA BASKET AND CLOTHS WITH PENS,BICYCLES WITH AN UMBRELLA TAK AN A CLOSET PAPER
2857,SOMEONE MOUNTED AN UMBRELLA AND A BASKET ON THAT BICYCLE,SOME LUGGAGINGSITS ON AM VER LAIN A BASKET ON THEIR CICE
2858,A BICYCLE WITH A BASKET AND A BLUE AND PINK UMBRELLA,A BICYCLE WITH A BASKETAND A BLUE AND PINK UMBRELLA
2859,A BATH ROOM WITH A TOILET AND A BATH TUB,A BATHROOM WITH A TOILET AND BETROOM
2860,A MIRROR THAT IS HANGING ABOVE A SINK,A ROOM IS A TON BEVE TIN
2861,A BATHROOM WITH A TOILET AND TUB IN IT,A BATHROOM WITH A COLDEN UP AND DIS CETN
2862,A BATHROOM WITH A SPA TUB SINK TOILET YELLOW STRIPES ON THE FLOOR AND FLOWER DECORATIONS ON THE WALLS,A BATHROOM WITH A TIRETET SINK TOILET ROS SILK ON FLOR AND FORR DECORATION YT  MIRROR
2863,FEMININE AMBIENCE STYLE RESTROOM WITH WIDE OPEN FEEL,ABANROOM N AROOM STYLE RESTAURANT WITH WIDE OPEN PINK
2864,THREE PEOPLE POSE WITH WINEGLASSES HELD UP TO THEIR FACES,AN O FOLD WIT FORN GLASSES N A WITIN AASE
2865,A GROUP OF PEOPLE TASTING WINE AT A BAR,A GROUP OF PEOPLE FAKING A WOMN OTE DOG
2866,THREE PEOPLE STANDING AROUND DRINKING WINE TOGETHER,THREE PEOPLE SWINDING ARELEPHANTS AONE E OTHER
2867,THREE INDIVIDUALS ARE AT A RESTAURANT AND DRINKING WINE,A MAN WIKING PIZZA AT A RESTAURANT ININ MILE
2868,THREE PEOPLE POSE FOR A PICTURE WHILE DRINKING WINE,TWO PEOPLE POSE FOR A PICTURE WHILE DRINKING WINE
2869,A BATHROOM WITH A TOILET TUB MIRROR WINDOW AND A SHOWER POLE,A BATHROOM WITH A TOILET TELEVISION MIRRORA WINDOW A OUTSHOWER DOR
2870,A WHITE BATH TUB SITTING UNDER A WINDOW IN A BATHROOM,A WHITE BATHTUB SITTING UNDER A WINDOW IN A BATHROM
2871,A PICTURE OF A WHITE BATHROOM WITH A SINKTOILET AND BATHTUB,A PICTURE OF A WHITE BATHROOM WITH A SINK TOILET AND BATHB
2872,A BATHROOM CONTAINING A TOILET SINK AND BATHTUB WITH SHOWER WITH NO ACCESSORIES,A BATHROOM CONTAINING TOILET SINK AND BATHRUB  SHOWER AND WITE COPE
2873,A BATHROOM WITH A SINK TOILET TUB AND SHOWER HEAD,A BATHROOM WITH CRINK TOILET TUPAN  TOEL
2874,TWO BROWN HORSES PULL A PLOW STEERED BY A MAN BEHIND,TA DOG HORSE IS RADIN WALLS IS FE CARSIN
2875,A FARMER WITH DRAUGHT HORSES USES A PLOW TO FURROW,A FARMER WITH GRAFT HOSS ESS E FILD  RO
2876,TWO DRAFT HORSES PULLING PLOW COLOR UNDER CLOUDY SKIES WITH TREES AND OTHER HORSES IN BACKGROUND,TWO BRAFT HORSES PULLING BROUND COLOR IN DE TODY GRASS WITH TREES AND OTHER HORSES IN EE
2877,TWO LARGE BROWN HORSES PULLING A PLOW AS A FARMER GUIDES THEM,TWO LARGE HORASES PULLING HI FLAG ON TE CAWO DIDE HORS
2878,A MAN IS PLOWIG A FIELD WITH TWO LARGE HORSES,A MAN WITH A CROWN A FIELS ON A ROD HI HIS HORSR
2879,A WOMAN HAS HER PICTURE TAKEN WHILE EATING,A WOMAN HAS HER PICTURE TAKENIT WILD EATING
2880,A WOMAN SITTING AT A TABLE WHILE EATING FOOD,A WOMAN SITTING AT A TABE ON E FOT
2881,A WOMAN EATING AT HER KITCHEN TABLE,A WOMAN EATING AT A KITCHEN TABLE
2882,A WOMAN SITTING DOWN HOLDING A SPOON AND IN HER HAND AND EATING,A WOMAN SITTING DOWN HOLDING A SPOON IN IN HER PAN AND EATING
2883,A WOMAN EATING FOOD AT A TABLE IN A KITCHEN,A WOMAN EATING A FOOK AT A TABLE
2884,A WOMAN WEARING A DRESS AND A BOW TIE IN A PASTURE,A WOMAN WEARING DRESS AND OVEN B CATCHE BEAR
2885,A GIRL IN A DRESS AND SHIRT STANDING IN A FIELD,A GIL IN A DROVE AND SHIRT STANDING IN A FIELD
2886,A YOUNG WOMAN STANDS STILL ON A GRASSY PATCH,A YOUNG WOMAN SWINDING THOW ON A GRASSY BORBOR
2887,THIS GIRL IS LOOKING DOWN AT HER SHOES,A DOY PEPES DOWN WITH A SHIELD
2888,A WOMAN IN A RED DRESS STANDING ON TOP OF A LUSH GREEN FIELD,A WOMAN ON WIT DESS STANDING ON TOP OF A LUSH GREEN FIELD
2889,BASKETS ARE DISPLAYING CARROTS LEAFY GREENS AND OTHER VEGETABLES,FIXCUITS ARE DISPLAYING CARROTS AND DEETLY GREENAND OTHER VEGETABLES
2890,ASSORTED VEGETABLES ARE ARRANGED IN BASKETS ON DISPLAY,ASSORTED DECPAPERIN BOWL ARRANGED IN BAS FRUITIN A DISPLAY
2891,A DISPLAY OF HEALTHY VEGETABLES ON A STAND,A DISPLAY OF SEVERAL VEGETABLES ONE TA
2892,A LARGE NUMBER OF FRESH VEGETABLES HAVE BEEN STACKED TOGETHER,A LARGE NUMBER OF FRESH VEGETABLES HAVEON STACKED TOGETHER
2893,A MARKET DISPLAY CASE FILLED WITH DIFFERENT COLORED VEGETABLES,A MARKET WITH PHITE PAE FILLED WITH DIFFERENT COLORED VEGETABLES
2894,A WOMAN EATING A PIECE OF PIZZA NEAR THE KITCHEN COUNTER,A  WOMEN WITH PIECE OF PIZZA OF NUT AN A TABLE
2895,A WOMAN HOLDING A PLATE AND EATING PIZZA,A WOMAN HOLDING A PLATE OF ITET PIZZA
2896,A PERSON TAKING A PIZZA WHILE HOLDING A PLATE,A PERSON GEVING A PIZZA OF A PIZZA WHILE HOLDING A PLATOR CA
2897,A MAN EATING A PIECE OF PIZZA ON TOP OF A PLATE,A MAN EATING A PICK WITH FISBREAK ON TOP OF A BAD
2898,WOMAN STANDING WHILE EATING PIZZA FROM A PLATE,OMAN STANDING WIL EATING PIZZA IN A FRINK
2899,A BLACK TRAIN IS COMING DOWN SOME TRACKS,A BLACK TRAIN IS ON THE JUWN THE TRACKS
2900,TRAIN WITH CARS IN RAIL YARD WAITING TO LOAD,TRAI WITH CAR ON ANOW LARGE TH OCEAN TOLO
2901,A TRAIN DRIVING DOWN THE TRACKS NEAR A PLATFORM,A TRAIN DRIVISG DOWN HA TRACK WITH A TRACK T TAP
2902,A TRAIN TRAVELING UNDER A SIGNAL LIGHTS ON TOP OF TRACKS,A TRAIN TAVING RAILWAY OVER LIFE ON HE PATCH OF TRACKS
2903,A YELLOW AND RED TRAIN IS ON THE TRACKS,A YELLOW AND RERG TRAIN WIT OVE TE TRAVS
2904,AN OVERHEAD SHOTS OF A TOILET IN A PUBLIC RESTROOM,A WARIS TEXT TO HA TOILET IN A PUBLIC BLASSROOM
2905,A LITTLE BATHROOM WITH SOME FEET STANDING NEXT TO IT,A LITTLE BATHROOM WITH COMPUTE VINTAGE PICECLE AN PICTUR
2906,LOOKING DOWN INTO A TOILET IN A VERY SMALL STALL,LOOKING BEL INTO A TABET IN A VERY SMALL TO
2907,A WHITE TOILET SITTING NEXT TO A TRASH CAN IN A RESTROOM,A WHITE TOILET SI NEXT TO A SASH ON RINT TO A DRESSER TAL
2908,THE VIEW OF A TOILET FROM ABOVE LOOKING INTO THE BOWL,A BLUE TO TOILET IN A CASET IN ND A BOILET
2909,A TOILET FROM ABOVE FLANKED BY A TOILET BRUSH AND A SMALL TRASH CAN,A PILLOW ON A BUS ONSIDE E TOILET RUGE ON A SMALL BATHROOM
2910,THE FRESH VEGETABLES ARE GROWING IN THE GARDEN,A TRESH FILLED ITH OW IN A GARN
2911,PLANTERS WITH GROWING BROCCOLI IN THEM ON THE GROUND, PANTES OF BROWN BROCCOLI AND LON ON TE BEACH
2912,SOME VEGETABLES ON THE GROUND ARE IN PLANTERS,SOME VEGETABLES ON THE GROUND ARE IN PORNT INE
2913,TWO CLAY POTS WITH LEAFY GREEN PLANTS IN THEM,A COK OP A EAS O GREEN PLANT AND BRACKO
2914,BROCCOLI PLANTS GROWING IN BROWN PLANTERS NEAR SAND,BROCCOI PLICE OF GROWN AN JOWN LACKES NA A A
2915,A MAN DOING A LEAP ON A SKATEBOARD ON A CITY SIDEWALK,THE IS A PINK UP A SKREETBOARD O US O THE SIDEWALK
2916,A PERSON RIDING A SKATE BOARD ON A CITY SIDE WALK,A PERSON RIDING A SKATEBOARD ON A COL SIDEWALK
