Index,Reference,Hypothesis
5787,A LARGE RED CHAIR HAS A HORSE STATUE ON IT,A LARGE RED CHAIR HAS A HILL OF CRASE
5788,A SMALL HORSE ON A LARGE WOODEN CHAIR,A SMALL PAYET IN A REIT WOODEN TOOR
5789,A LARGE RED CHAIR IN FRONT OF A BUILDING,A CLOCK RISTER IN FRONT OF A BUILDING IN
5790,A PLASTIC HORSE STANDING ON TOP OF A CHAIR,A BICYCES STANDING ON TOP OF A TRAIN IN TE AC
5791,A TOY HORSE SITS ATOP A RED WOODEN CHAIR,A COR FORE AKE PAST A RED WIT A OE
5792,A SURFER DOING A SHARP TURN IN THE WATER AS HIS BOARD IS AIRBORNE,A PLASONDER ENTAK FLANN WATER AS HE HOLDS A CAR HANON
5793,A MAN IS SURFING ON A SURFBOARD IN BREAKING WAVES,A MAN IS SURFING ON A SURFBOARD OM ARKING WAVE
5794,A GUY IS SPLASHING THROUGH THE WAVES ON HIS SURFBOARD,A CUK IS DUCKED INTO RIVELAG ON A TRAN POLER
5795,A MAN ON A SURFBOARD IN THE WATER,A MAN ON A SURFBOARD IN THE WATER
5796,A MAN RIDING A WAVE ON TOP OF A SURFBOARD,A MAN RIDING A WAVE ON TOP OF A SURFBOARD
5797,A PERSON WALKING ON A STREET TALKING ON A CELL PHONE,A PERSON WALKING AT A COLOC AIN ON E TAPON
5798,THERE IS A WOMAN TALKING ON HER CELL PHONE,THERE IS SOME REMEN TALKING ON A SIDE POE
5799,A WOMAN IS ON A PHONE IN FRONT OF A FRUIT STAND,A WOMAN ITA ONTENT ON OP OF A STREET SIN
5800,AN INDIVIDUAL ENJOYING ITSELF ON A SUNNY DAY,AN IMAGE OF TELONE PFORMWIT A CELL PHONE OLDE GI
5801,A WOMAN TALKING ON THE PHONE IN FRONT OF A PERSON SELLING APPLES,A WOMAN TALKING ON THE PHONE ENFOLDIF A PIT POL OPER
5802,PEOPLE STANDING NEXT TO A BUS WITH A CAT FACE ON THE FRONT,PEOPLE STANDING NEXT TO A BAS WITH A HAIR HOLDES ON E
5803,A BUS WITH A KITTY FACE ON THE FRONT OF IT,A DUSK WITH A TINIPASE IN A PARKIN LOT
5804,A LARGE BUS PARKED IN A PARKING LOT NEXT TO A GROUP OF WOMEN,A LARGE CLUCK PARKED ON TE TI OF A PARKING LOT NEX TO A GEP O WIN
5805,A TOUR BUS WITH A CATS FACE PAINTED ON THE FRONT OF IT,A TOUR BUS WITH A PAT COAST AND LAKES ON THE FRONT OF IT
5806,THREE WOMEN STANDING NEAR A BUS THAT HAS THE FACE OF A CAT PAINTED ON THE FRONT,THREE WOMEN STANDING NEAR A BUS WITH A PAK OF FACE ON A TRACK BASIT ON E TEN
5807,A STREET SCENE WITH A CLOSE OF OF A STOP LIGHT,A STETEBARDER WITH A COS UP AN A SAPWAP
5808,THE SIGN IS NOW AT A RED LIGHT,TE CAR IS NAOT BY A RED SIGN
5809,A STOP SIGN GIVES TRAFFIC A FROWN FACE,A STOP SIGN IS STRASTED IN ROUN OS
5810,A RED STOPLIGHT WITH A STREET IN THE BACKGROUND,A RED COP ECKIT A STREET IN TENECT T A
5811,A RED TRAFFIC LIGHT WITH A SAD FACE DRAWN OVER IT,A RED TRAFFIC LIGHT ITH ITS HEAD TOWN OVER E O
5812,A COLLECTION OF KITCHEN UTENSILS IN A METAL BOWL,A SELLECTION OF KITCHEN AN LANCET IT A RUFFY DOOR
5813,A METAL CUP FILLED WITH SCISSORS AND TWO LADELS,A METAL TOK PULLED WITH SCISSORS ON A ROD
5814,METAL JAR HOLDING SCISSORS LADLES AND TONGS ON A COUNTER,AMETAL CLAS WITH A SITTING SITTING ON TE TO AND PONGS ON A COUNTER
5815,SCISSORS AND OTHER UTENSILS IN A CUP SITTING ON A DESK,BOSES OF OTHER EQUIPMENT IN A TUP SITTING ON A DEK
5816,A SILVER CUP IS HOLDING SCISSORS AND TONGS,A SILVER CUT IS HOLDING USESERS AND HON
5817,A CAT THAT IS SITTING ON TOP OF A LAPTOP,A CAT THAT IS SITTING ON TOP OF A LOUNTERTOT
5818,A CAT IS WATCHING THE CLOUDS ON THE MONITOR,A CAT IS WAXING A POCEAN IN A CORNER 
5819,A BLACK CAT SITTING NEXT TO A COUPLE OF MONITORS SITTING ON TOP OF A TABLE,A BLACK CAT SITTING NEXT TO A COUPLE OF MONITORS SITTING ON TOP OF A TABLE
5820,A CAT IS ON A DESK LOOKING AT THE COMPUTER SCREENS,A CAT IS ON A DESK IT WIT A COMPUTER PANE
5821,A BLACK CAT LAYING ON A WHITE LAP TOP,A BLACK BES WIATING ON A WHITE LACK WOK 
5822,A CATS IMAGE IS BLURRED AS HE TUMBLES IN A BOWL NEAR A FOOD SCALE AND PEN AND PAPER ON A TABLE,A CAT IN I EPLAR HAS A TANDET AN HORSE NER FOOT CLOTE AND HOLDING A BAT ON
5823,A CAT SITTING INSIDE OF A PLASTIC BUCKET,A GIRAFF SITTING IN CAR WITH A CAR PICKIN UP
5824,A KITTY CAT JUMPING OUT OF A BLUE BOWL,A PETY SNOW TAT ON TOP OF A BLUE BOLD
5825,A KITTEN CLIMBING OUT OF A BLUE BOWL,A A ROOM WITH A PIZZALL ARIN 
5826,A SMALL KITTEN STANDING IN A BLUE HAT ON TOP OF A TABLE,A SMALL SIKE POTATIBY AND I BLUE HALF ON TOP OF A TA
5827,A COUPLE OF PEOPLE STANDING NEXT TO A LARGE BUS,A COUPLE OF PIZZA STANDING NEXT TO A LARGE PAT
5828,A BUS ABOUT TO STOP TO PICK UP PASSENGERS,A BUS ABOUT TO STOP E DRESS SASI T
5829,AN ORANGE BUS IS PARKED NEXT TO THE PEOPLE,A LARGE BUS IS PARKED NEXT TO A VEGETABBER
5830,A GROUP OF PEOPLE WAITING FOR THE METRO BUS,A GROUP OF PEOPLE WAITING FOR METTO
5831,PEOPLE STAND ON THE SIDEWALK WAITING FOR THE BUS TO COME,PWEOPLE HOLDING CELLBONE AM FING BOOKS TOGETHER
5832,ONE SHEEP IS STANDING IN SOME TALL GRASS,BOEN PEAN FRUIT SITTING AN EAC IN TALL GRASS
5833,SINGLE SHEEP IN A FIELD LOOKING BACK AT CAMERA,THREE SHEEP IN A FIELD LOOKIN BACKA AT CAMEA O
5834,A SHEEP STANDS IDLY AT THE EDGE OF A FIELD,A ZEEP STAND GIZING N APPEHIL OF A FIELD
5835,A SHEEP IS STANDING IN A FRONT SOME GRASS,A PIEP OF MANG IN  SA UMBRELLA
5836,A SHEEP STANDING IN A DRY GRASS FIELD,A SHEEP STANDING IN A DRY GRASS FIELD
5837,A GIRAFFE STANDS NEAR A TREE IN THE WILDERNESS,A GIRAFFE STANDS U OF TREE IN THE DILGAS
5838,A GIRAFFE WALKING NEAR A TREE WITH VERY FEW LEAVES,A GIRAFFE WALKING NOAR A TREEIT HOLLEN INA 
5839,A GIRAFFE STANDING NEXT TO A LEAF FREE TREE,A GIRAFFE STANDING NEXT TO A LEAF AND TREE TREE
5840,A GIRAFFE STANDING IN FRONT OF A GROUP OF TREES,A GIRAFFE STANDING IN FRONT OF A GROUP OF TREES
5841,HEAD AND NECK OF A GIRAFFE IN NATURAL FEEDING HABITAT,HEAD INMECT OF A GIRAFFE IN A HESGRA FOEDIN FROW ESIDE
5842,A GROUP OF CHICKENS LOOKING FOR FOOD IN THE GRASS,A GROUP OF COOKEN ITENT VESFODS ON A DOG
5843,A TURKEY IS WALKING THROUGH THE GRASS WITH A SMALL BIRD,A PERSON IS WALKING THROUGH THE GRASS WIN A SMALL HO
5844,A LARGE CHICKEN WALKING THROUGH A GRASS COVERED LANDSCAPE,A LARGE PERSON WALKING THROUGH A GRASS COVERED ON TRAIL
5845,A BIRD IN A FOREST LOOKING DOWN TOWARDS THE GROUND,A GIL IN E HOSE SITING DOWN TOWRDS A DONET
5846,A BLACK AND WHITE CHICKEN IS WALKING THROUGH TALL PLANTS,A BLACK AND WHITE KITCHEN WITH WALKING TO A CARG RON
5847,A BOY JUMPING ON A BRICK PATTERNED RAMP ON HIS SKATEBOARD,A BOY PERKING ON A WIRKPADING ON ON A SKATEBOARD
5848,A MAN IS JUMPING ON HIS SKATE BOARD IN THE SKY,A MAN IN SEMTIN RON A FITROAD IN A CROWD
5849,A MAN THAT HAS A SKATEBOARD IN THE AIR,A RAN WAT ASA SURFBOARDS IN H WAR ON  
5850,A MAN MAKES A JUMP ON HIS SKATEBOARD BEFORE A CROWD,A MAN WO PICTURE OF A KIS ON A TA
5851,A PHOTO OF A MAN DOING A TRICK ON HIS SKATEBOARD,A PHOTO OF A MAN DOING A TRICK IN OO TOK
5852,A LITTLE GIRL THAT IS STANDING UNDER AN UMBRELLA,A LITTLE GIRL THAT IS TANDING UNDER AN UMBRELL
5853,A LITTLE GIRL SMILING FOR THE CAMERA WITH AN UMBRELLA BEHIND HER,A LITTLE GIRL FLOER WIT ANOSIN A ROLL IN A ADIWA
5854,THE CHILD SMILES BRIGHTLY WHILE BEING HANDED A PINK UMBRELLA,A CHILD SMILES BRIGHTLY WHILE GEIN HOLING A PINK UMBRELLA
5855,A SMILING CHILD STANDS UNDER A PINK AND RED UMBRELLA,A SMARIN CHILD STANINS ONT OF A PASI RAD IN OE
5856,A CHILD WITH A BACKPACK UNDERNEATH AN UMBRELLA,A CHILD WITH A BACKPACK UNDA GAPIN UMBRELLA
5857,YOUNG CHILDREN PLAYING GAME ON WOODEN DECK SURFACE,A YOUNG CHILDREN PLAYING GAMES ON A WOODING DOWN TITBA
5858,SEVERAL CHILDREN PLAYING A GAME TOGETHER OUTSIDE WITH BOATS IN THE BACKGROUND,SEVERAL CHILDREN PLAYING A GAME TOGETHER OUTSIDE A OAT IN THE BACKGROUND OF
5859,SEVERAL CHILDREN ATTENTIVELY PLAY A GAME OF CURLING TOGETHER,SEVERAL CHILDREN ARATTENTIBLE OL AM A CHOM ARA
5860,A COUPLE OF KIDS PLAYING A GAME OF CHECKERS,A COUPLE OF KIDS PLAYING WITH A GAME OF SEPERATOR
5861,SOME KIDS PLAYING WITH SOME LARGE CHECKERBOARDS PAINTED ON THE GROUND,SOMESON CUTTING IT AMLAGE CUCKER BOARD PANK ON THE GROUND
5862,A SELECTION OF BREADS MEAT SPREADS AND CHEESES,A SELECTION HAS RED  US BREAD IN ANI
5863,BREAD AND FRUIT ARE ON A TABLE WITH A KNIFE AND FORK,A BRAD OF FRUIT COCOLAT TABLE ITH PAVIE TABLE
5864,AN ASSORTMENT OF MEATS AND CHEESES WITH BREAD,AN ASSORTMENT OF RAT ANPRAGENT OF TO
5865,A VARIETY OF DIFFERENT TYPES OF FOOD ON A TABLE,A VARAG TOOF POPE A I FONT OF A EPI
5866,SOME BREAD HAM FRUIT JAM AND A GLASS OF ORANGE JUICE,A GRAN TIN TRUIT TRAIIN APASS AN OLEN FIELD
5867,A KID THROWING A FRISBEE ON A GRASS FIELD,A KATEBOARDER WITH FRISBEE ON A RAMP INTAD
5868,A SMALL CHILD IS THROWING A PURPLE FRISBEE,A TOWEL COW IS TLOWING A PUBLEC ROCES
5869,A LITTLE BOY IS PLAYING WITH A PURPLE FRISBEE,A METAL BIG IT A PONY WITH HE PURPLES HANDS ON
5870,A BOY STANDING IN THE GRASS WITH A FRISBEE,A BOY STANDING IN THE GRASS IN WITHE FRISIN TO
5871,CHILD THROWING FRISBEE ON A FIELD WITH CONES AND PEOPLE IN THE BACKGROUND,A CHILD RUNS HIS REANFEL ITH ON O PEOPLE IN THE BACKGROUND
5872,A RESTROOM TOILET AND LID COVERED IN SILVER GLITTER,A NECKIN SIN AND BUILDINGS ACOVERED IN SILVER ROD
5873,A DIRTY WHITE TOILET IN A SMALL ROOM,A DILDY WHITE TOILET IN A SMALL ROMAT RUM
5874,A BATHROOM WITH BLACK WALLS AND A TOILET WITH A SILVER TOILET SEAT,A BATHROOM WITH BLACK WATE AN A TI AN A COUNTER TOITE
5875,A TOILET WITH GLITTER PAINT ON IT,A BIRLS WIT PODU AN COW
5876,TOILET WITH WHITE SPLATTER PAINT ON A BLACK SEAT IN A RESTROOM STALL,TOILET WITH LITE BANITY INI NICE O RESTROOM STALL
5877,A MIXED AGE GROUP IS GOING TOWARD THE OCEAN WITH SURFBOARDS,A BOOT CASE FILLED WIT OE CASE IT APIN TE STREE A
5878,A GROUP OF PEOPLE ARE TAKING SURFING LESSONS,A HI BOK WITH A LOG LEKING FON O TE NEXTI
5879,SEVERAL PEOPLE ARE GETTING READY TO ENTER THE WATER FOR SURFING,SEVERAL PEOPLE ARE GETTING READY TO THROUG THE WATER BY TERAN
5880,A GROUP OF MEN WOMEN AND CHILDREN WALKING TOWARD THE WATER WITH SURFBOARDS,A GROUP OF MEN WIT WAMETS AND CHILDREN HELKING TO THE WATER WITH SURFBOANDS
5881,A GROUP OF SURFERS ARE CARRYING THEIR SURF BOARDS INTO THE OCEAN,GEOPLE SURFERS ARE CARRYING THEIR SURFBOARDS INTO THE OCEAN
5882,A MAN STANDING ON ROCKS NEAR A MAN RIDING HORSES ON A TRAIL IN THE WOODS,A MAN INING  AN NEAR A LONG RIDING SURSEN ON A SROW ON THE BIAD
5883,TWO PEOPLE RIDING HORSES ON A ROCK PATH,TWO PEOPLE RIDIN HORSES ON A LAK PAT
5884,A MAN SMILES WATCHING A RIDER APPROACH WITH TWO HORSES,A MAN SMILDS WATCHING A RIDE AMOSE OF TO WISU
5885,A MAN RIDING ON THE BACK OF A BROWN HORSE,TWO MEN RIDIG IN THE GRASS IN ROWN HARER
5886,A MAN SMILES AS SOME HORSES PASS BY HIM,A MAN SMILE AS AS HEM OS IS OP FOR A MAN
5887,TWO TRAINS PASSING EACH OTHER ON SEPERATE TACKS,TWO SAZEF CATS AN PHOTO ON ULTIBETIC TAT
5888,TWO TRAINS PASS EACH OTHER ON THE RAILROAD TRACKS,A AN TARS EACH OTHER ON A GRAVE RADYAD
5889,TWO PASSENGER TRAINS ON OPPOSITE TRACKS SPEEDING DOWN THE TRACKS,A PASSENGER TRAIN OR OBJIA TACKS POKING DOWN THE TRACKS
5890,TWO TRAINS ON THE TRACK AT A RAILWAY,TO TAS OING A CRAFT ON A RAILWAY
5891,A LONG SILVER TRAIN TRAVELING THROUGH A SMALL CITY,A LONG FILVED TRAIN IS TRAVELING TOUGH A SMALL BUILDING
5892,MAN AND WOMAN DOING A TOAST WITH A GLASS OF WINE,MANN WOLKIN TOAR SEAC IN A GLASS OF WATER
5893,A MAN AND A WOMAN TOAST THEIR WINE GLASSES,A MAN AND WOMAN POAS FILL OF WATER
5894,TWO PEOPLE ARE SMILING HOLDING EMPTY WINE GLASSES,TWO PEOPLE ON A CAR SATING IT A GLACK A ATE
5895,SOME FRIENDS POSE FOR A PICTURE WHILE HOLDING WINE GLASSES,SOME TINE IF PORS O KITCHEN HOLDING WIRE GLASSES
5896,TWO PEOPLE A MAN AND A WOMAN ARE TOASTING WITH WINE GLASSES,TWO PEOPLEA MAN AND WOMAN POSINGA WINE GRAS E A
5897,SOMEONE SITTING ON THEIR BED LOOKING AT THEIR LAPTOP,A YOUNG KETTY ARIN A BEDIS LOOKING AT THEIR LAPTOP
5898,A PERSON LAYING ON A BED IN FRONT OF A LAPTOP,A PERSON LAYING ON HEIR HED IN FRONT OF A LAPTOP
5899,SOMEONE SITTING ON THEIR BED LOOKING AT THEIR LAPTOP,A WOMAN SITTING ON HE DACKOF TO A ELAT
5900,A WOMAN USING A WHITE LAPTOP ON THE BED,A WOMAN MISING A WHIRGE LAPTOP ON THE GRASS OF A TREET
5901,A GIRL ON A BED STUDYING SOMETHING ON HER LAPTOP,A GIRL BEIN BLAN STANDING SOMETHING ON HER LAPTOP
5902,THERE IS A WOMAN LAYING IN A BED USING A LAP TOP,THERE IS A WOMAN LAN GITING A BEDWIT USING A LAPTOP
5903,ASSORTMENT OF COOKED VEGETABLE ON WHITE PLATE ON TABLE,ASPORTMENT OF TI ITRUCOL ON ON A PACEOF TABLE
5904,A PLATE WITH MEAT AND GREEN VEGGIES MIXED WITH SAUCE, PLATE WITH MEEAT AND GREEN BEGANS IT A COK O
5905,A WHITE PLATE OF FOOD ON A TABLE,A HORSE PLATE OF FOOD ON A TABLE
5906,A PLATE OF PORK WITH CHINESE BROCCOLI DRIZZLED WITH SAUCE,A PLATE OF FAR CONTAINIS OT BROCCOLI AN D A DIFFERENT SAUCI
5907,A WHITE PLATE OF FOOD THA INCLUDES MEAT AND VEGETABLES,A WHITE PLATE OF FOOD BAG SOME PLATES MEAN AND VEGETABLES
5908,A LOT OF SHEEP IN A VERY SMALL FENCED IN STALL WITH HAY ON THE FLOOR,I DALL BEDTON AN ADORSEL II TAL ANA WITCAS AT THE FLOOR
5909,A SMALL SHEEP IS STANDING IN A PIN,A SMALL SRIP IS STANDING ON A PAN
5910,THE WHOLLY SHEEP STANDS BESIDES OTHERS IN A CAGE,A VERY CUTE TUN BESIDE OTHERS AND TREES
5911,A SHEEP STANDS NEAR OTHER SHEEP IN A CLOSED OFF PEN,A PIZZAN E VEA IS COVERED IN IN A PARKET
5912,A SHEEP THAT IS STANDING ON SOME HAY,A SHEEP THAT IS STANDING ON SOME HAD
5913,A MAN SWINGING A TENNIS RACQUET AT A BALL ON A COURT,A GIRLD JOCPING A POST WALKA HAMPY TALL TA FOREGRO
5914,A TENNIS PLAYER IS SWINGING AT A TENNIS BALL ON A SUNNY DAY,A TENNIS PLAYER IS TETTING HAT A TENNIS BALL ON A STUNNY DAY
5915,A MALE TENNIS PLAYER HITTING A TENNIS BALL,A BARE TENNIS PLAYER NG ON A TENNIS BALL
5916,A MAN WHO IS ATTEMPTING TO HIT A TENNIS BALL,A MAN WHO IS ATTEMPTING TO TIK A TENNIS CAUT
5917,A GUY IN A GREEN SHIRT IS PREPARING TO HIT A TENNIS BALL,A GUY IN A GREEN SHIRT WITH PREPARITY DESORTE IN I CLOK
5918,A PERSON SKIING ON A SNOW COVERED SNOW BANK,A POSEUP O PINTE OG IT A STOVE AN COVERED TSTOVE RIPE IN 
5919,A MAN RIDING SKIS DOWN THE SLIDE OF A SNOW COVERED SLOPE,A FIR ITE EN I GROWDE AN FLIS ONE DA ETE  CITE
5920,A PERSON LEANING HARD INTO A TURN ON A DOWNHILL SKI COURSE,A PERSON WAITING ON A OPON I AI IN AA
5921,MAN SKIING DOWN A TURN ON AN OFFICIAL SKI SLOPE,MAN SITING DOWN A SUN OR OE FOL  IO
5922,A MAN IN SKIS PASSING AN ORANGE FLAG ON A SNOWY RACE COURSE,A MAN IN FOOD DRESSON ON A PLATE  ON A ROCAB
5923,A YELLOW BUS DRIVING DOWN A STREET NEXT TO A BALL BUILDING,A YELLOW BUS DRIVING ONON A TREET WILE A BUILDIN  AA
5924,A YELLOW BUS AND A WHITE BUS ON A EMPTY ROAD,A YELL OW BUS IT AN OLE PAT IN A PARK
5925,CITY BUSES ON A CITY STREET IN THE DAWN HOURS,CITY BUSES ON A CITY BUSES ON A CITY STREET ON A BRAWN TOWER
5926,THE PASSENGER BUSES ARE TRAVELLING DOWN THE ROAD,A PARSON PER BUSIN OL TRAVING DOWN A ROAD I
5927,A YELLOW BUS IS ON A STREET NEAR A BLACK GUARD RAIL,A YELLOW BOX IS ON REEN IN A BLACK GARDE
5928,FLOWER ARE PLACED IN A VASE COVERED IN SHELLS,FLOWER PAR POSEN OR A WALL IN  A AOM SHOW
5929,A VASE WITH VARIOUS FLOWERS IN IT SITTING ON A TILED COUNTER,VASE WIT VARIOUS FLOWERS AN SITTING ON A PILE FO
5930,A VASE WITH FLOWERS INSIDE AND SOME STRANGE GROWTH AT THE BASE,A BAS OF HAND INSIDE OF A TRAIN TAT ONTA
5931,A VASE WITH RED FLOWERS IN IT ON A TABLE,A VALS ILET FLOWERS IN A OTRY LAY
5932,A BUNCH OF SMALL RED FLOWERS IN A BARNACLE ENCRUSTED CLAY VASE,A PUNCH OF SMALL RED FOWERS IN AN ARTICLS WIT CEPRAT GRANHOS
5933,A TV IN A BATHROOM MIRROR NEXT TO SINKS,A VES OF A BATHROOM MIRROR T AND SINK
5934,A FLAT SCREEN TV ADORNS A BATHROOM MIRROR,A BATHROOM WITH A VEA ON THE BATHROOM MOR
5935,A FOOTBALL GAME ON TV REFLECTS IN A BATHROOM MIRROR,A POUP OF DEING A TICKET WIT BACK IN BATROM IN THE WATEW
5936,A FLAT SCREEN TV EMBEDDED IN A RESTROOM MIRROR,A BLACK TAR SITTING IN SOBED WIT A RESTAUNANT
5937,A PHOTO OF A VIDEO GAME IN THE MIDDLE OF A LARGE MIRROR IN A BATHROOM,A PHOTO OF A VIDERARE PLANE ON THE MIDDE OF A LARGE RARAT IN THE BACKGROUND
5938,TWO ELEPHANTS STANDING BEHIND A ROPE IN AN ENCLOSURE,RUG ELEPHANTS FILDIN IN INE I WIIS ER ENQUOTER
5939,TWO MINI ELEPHANTS WALKING TOWARD PEOPLE ON A PLANK,TANIN RAD A PTY TROET OF PEOPLE ON THE CELPO
5940,TWO LARGE ELEPHANTS WAITING TO ENTER THEIR SHELTER,TWO LARGE ELEPHANTS STANDNG BEHIND OLTER SAFFI 
5941,A COUPLE OF ELEPHANTS STANDING NEXT TO EACH OTHER,A COUPLE OF ELEPHANTS STANDING NEXT TO EACH OTHER
5942,TWO ELEPHANTS WITH A RUBBER BALL ARE KEPT IN THE AREA WITH A LITTLE CHAIN,A RALATEF A YELLO FARECATI A O POAT O A ALA O TIN
5943,A PAIR OF SCISSORS SITTING ON A WOODEN BOX ON A TABLE,A PAIR OF SIE SITS ON A WOOD OK ON A TABLE
5944,A PAIR OF SCISSORS SITTING ON TOP OF A WOODEN BOX,A PAIR OF SISE SITTING ON TOP OF A SAM TOC
5945,A PAIR OF LARGE SHEERS ON TOP OF A BOX,A PAN OF LARGEOF SHEELS ON TOP OF A BAT
5946,AN OPEN PAIR OF SCISSORS SITTING ON A WOODEN BOX,AN OLDER PLAER OF OPOSE PIZE ON A WODEN CLOCK
5947,A BIG PAIR OF SCISSORS IS ON A WOODEN BOX,A BENC CAIR WITELECTEN ON A WOODEN ON
5948,LARGE BACON LETTUCE AND TOMATO SANDWICH WITH A SIDE OF CHIPS,LARGE BRICKIEAN RA SANDWIH THINSIDE OF TRICK
5949,A SANDWICH ON A PLATE WITH THREE SLICES OF BREAD TOMATOES AND CHIPS ON THE SIDE,A TANIS ON A TABLE WITH TWO PECES OF CREAD AN LOSE IT SITS ON A BIDE OIT
5950,A CUT IN HALF SANDWICH SITTING INSIDE OF A MICROWAVE,A PENAT FAMILY SITTING INSIDE A MICROWAVE
5951,A TRIPLE DECKER SANDWICH IS SITTING ON A DESK,A COUPLE DECKERED SANDWICH ARE SITTING ON THE DESK
5952,THIS IS A PLATE HOLDING A DOUBLE DECKER SANDWICH,JUS IS A PLATE HOLDING A DOUBLE DECKER CANDLE
5953,A NOTEBOOK COMPUTER IS SET ON A TABLE,A MOT COOKIN TWO WITH PZZAON A TABLE
5954,A LAPTOP WITH A MOUSE AND A KEYBOARD CONNECTED,A LAPTOP WITH A MOUSE IN  ON WORK ON A PEC
5955,A LAPTOP WITH A MOUSE CONNECTED TO IT,ABLAS TOAT WITH A ROUNG NEX TO A SAK
5956,A COMPUTER MOUSE SITTING ON TOP OF A COMPUTER DESK,A COMPUTER MOUSE SITTING ON TOP OF A COMPUTER DEK
5957,A COMPUTER MOUSE IS BESIDE A NOTEBOOK COMPUTER,A COMPUTER MOUSE ITS ENSIE A HESIT COMPUTER
5958,SMALL WHITE BATHROOM WITH A BLACKANDWHITE SHOWER CURTAIN,SMALL PARK TAVIN IT A PARK AND PARGE UMJRELLER PATE I OO
5959,A VIEW OF A BATHROOM WITH THE SHOWER CURTAIN OPEN,A VIEW OF A BATHROOM WITH AN OUETIDE IN E TE
5960,A RESIDENTIAL BATHROOM WITH SINK TUB AND TOILET SETTING IN IT,A RESIDENTIAL BATHROOM WI SINK TAP AND TOILET AND RA
5961,A TUB AND TOILET IN A SMALL BATHROOM,A TUB AND TOILET SIS IN A BATHROOM
5962,A BATHROOM HAS A SHOWER SINK AND TOILET IN IT,A BATHROOM WITH A SHOWER SINK AND TOR
5963,GIRAFFES IN A STAND OF TREES STARE IN THE SAME DIRECTION,GIRAFFES TAE  ENEPAN ANTIR WITH THEIR HEAT OWAY ON EF
5964,A HERD OF GIRAFFE STANDING ON TO OF A GRASS COVERED FIELD,A LITTLE GIRAFFE STANDING ACROFF A FIELD OF ON A GRASS COVERED FIELD
5965,THREE GIRAFFES STANDING ON A PLAIN WITH A FEW TREES,THEE GIRAFFE STANDING ON A PAYIN WITH A FACEI
5966,THREE GIRAFFES STANDING IN SOME TALL GRASS WITH TREES,THREE GIRAFFES TANDING APAST SOME DRYL GRASS NEATH TREES
5967,A GROUP OF GIRAFFES THAT ARE STANDING IN THE GRASS,A GROUP OF GIRAFFES THAT ARE STANDING IN THE GROUND
5968,A WHITE AND RED TRUCK IS DRIVING DOWN THE ROAD,A WHITE AIRBIRDWAER RIDING CRONP A ROAD 
5969,A TRACTOR TRUCK CARRYING AN EXTRA TRAILER DOWN A STREET,A TRASTIC CLOCK STANDING EXT A TRAIL OWN A STREET
5970,A TRUCK THAT IS SITTING IN THE STREET,A TRUCK THAT IS SITTING ON A TREE
5971,A TRUCK WITH TWO TRAILERS MOVES DOWN A ROAD,BLOCK WITH TWO PHOTOS IN THE SIND IS OVE ITT
5972,A WHITE TRUCK PULLING DOUBLE ORANGE TRAILERS DOWN THE ROAD,A WHITE TRUCK OLING DOUBE ORANGE TRAIERS DOWN ROAL
5973,A BIRD SITS ON A SEED FILLED BIRD FEEDER,A HORSE PIT ON OSE  WINDO HORSE AND DRACK
5974,A BIRD FEEDER THAT IS ATTACHED TO A TREE,A BORSE AE ANN A PAT NEXT TO A TULI
5975,A RED AND BLACK BIRD AT A BIRD FEEDER,A BED OF BLACK PARROS ON A BIRD SOTIN
5976,A LARGE GREEN BIRD FEEDER WITH A BIRD ON IT,A LARGE GREEN BIRD TEEBER WITH A BIRD ON IT
5977,A BIRD THAT IS SITTING ON A BIRD FEEDER,A BIRD THAT IS PITURED AMONGON A BRICK TE BER
5978,A LAPTOP WITH SOME OTHER ELECTRONICS ON TOP OF IT,A LARGE BARS LORKIN OUTSID IT A OTSID CAR O OTEACAA
5979,THERE ARE TWO ELECTRONIC DEVICES ON TOP OF THE LAPTOP,THERE IS A LECTRONIC A EPON IN TOP OF THE WATER
5980,A LAPTOP AND THREE CELLPHONES ON A YELLOW TABLE,LAPTOP ON PICE TELL PHONE ON A YELLOW TORON
5981,RECORDING DEVICES AND CELLPHONES ARE STACKED ON A LAPTOP,REPORDING DVICUS AN CELL PHONE AR CACKED ON A LAPTOP
5982,A STACK OF DIFFERENT ELECTRONICS DEVICES ON A TABLE,A STACK OFDITIES OFECCOMIC DEVICYS ON A TRAT
5983,THE YOUNG COW IS STANDING IN THE FIELD WITH THE OLDER COWS,A YOUNG COW SIS CLOSE TO OF PEOPLE  DIFFRENT OTERS AN COWS 
5984,A SMALL COW IS GETTING MILK FROM ITS MOTHER,A SMALL COW SITIN WOOD ONE COT A
5985,A COW BREASTFEEDING ITS CALF WHILE OTHER COWS STANDS AROUND IN A GRASS AREA,A COW RESTIN ITAN ATWILE AN A OTSA CAN ON A GRASS WARE TA
5986,A BABY COW GETS MILK FROM ITS MOTHER WHILE TWO OTHER COWS STAND NEARBY,A TABLE COWLERD NAT ON A TI WIT HE FLOOR OF A COUCH ANON A BRACKSON
5987,A SMALL CALF NURSING A COW IN A PASTURE,ASMALL CLOCK WARFING A TIE ON A CONT
5988,A TEDDY BEAR SITTING IN FRONT OF TOY WOODEN SHAPES,A TEDDY BEAR SITTING IN OP OF TOR WOT SHAPE
