Index,Reference,Hypothesis
6103,CLOSE UP OF A PERSON HOLDING A CUPCAKE WITH SPRINKLES,CLOSE UP OF A PERSON WINGING A TUPCA WICK RUNWAY
6104,A HAND HOLDING A CUPCAKE WITH BROWN FROSTING AND COLORFUL BALLS ON IT,MAN HOLDING A EMICTIT DOWN PLAS ALORFAL ARA
6105,A PERSON HOLDING A CUP CAKE WITH CHOCOLATE ICING AND SPRINKLES,A PERSON HOLDING A CUPCAKE WITH TRUNK ICING DESCRIPER
6106,HOLDING A CHOCOLATE CUPCAKE WITH COLORED SPRINKLES STILL IN THE PAPER CUP,TORD AN ATTRACTIVE HOPPATIT COLORED STRINKE PA FOR THE PABER SE
6107,A CUPCAKE BEING DECORATED WITH FROSTED AND NON PAREILS,A PUPTIC TREET DECORATED WIT FROSTED ANONOLS
6108,A VERY LARGE STUFFED GIRAFFE POSED LOOKING OUT A WINDOW,A VERY LARGE STUFFED RAFFE ILDIN LOOKING OUT OF A SOW
6109,A GIRAFFE STARES OUT OF A GLASS WINDOW,A BA CHAIRS OUT IT DRIVE ON 
6110,THE STUFFED GIRAFFE IS LOOKING OUT THE HIGH RISE WINDOW,ADUNORAF ITENOFIVIGSIN 
6111,A PLUSH GIRAFFE IS POSED TO LOOK OUT A WINDOW,A GIRAFFE SOWN A WIT SI
6112,A TALL GIRAFFE SITTING NEXT TO A WINDOW,A GT GIRAFFE SITTING NEXT TO A RAD IN O
6113,A HAMBURGER SITTING ON TOP OF A WOODEN CUTTING BOARD,A HAMBURGER SITTING ON TOP OF A WOODEN COUTOR CORT
6114,THE SANDWICH IS DECORATED IN A VERY UNUSUAL WAY,A SANDWICH IS DECORATED VERY YO TE OLDLIY
6115,A BIG HAMBURGER SITTING ON TOP OF A COUNTER AND A GLASS OF WINE,A BUE TRAIN HAS A SITTN ON TOP OF A CONTAN AND A BLACK AND WHITER
6116,A MEAT SANDWICH ATOP A TABLE WITH A DRINK IN THE BACKGROUND,A SANDWICH ON TOP OF TABLE WITH A DRINK IN THE BACKGROUND
6117,A GOURMET HAMBURGER WITH A BEVERAGE BEHIND IT,WOMAN IN ANBOS AN AN ESURA TRE
6118,TWO MEN IN ORANGE VESTS ARE NEXT TO A TRAIN,TWO MEN IT INE FASTFON NEXT TO A TRAIN
6119,RAIL WORKERS STAND ON A PLATFORM WHERE A TRAIN IS WAITING,RAIL WORKERS STAND ON A TLOP OF A MATAN
6120,A YELLOW TRAIN NEXT TO A PLATFORM WITH TWO MEN WEARING ORANGE JACKETS AND ANOTHER MAN STANDING NEXT TO THEM,A MILITARY METAL PLATFORM WITH IN AND LADHOND MEXICA ONA MAIS STANDING EX TO DEN
6121,A TRAIN STATION WITH PEOPLE STANDING ON A PLATFORM BESIDE A TRAIN,A TRAIN STATION WITH FETER STANDING ON A FUS ODE BESIDE A TRAIN
6122,A GROUP OF PEOPLE IS STANDING OUTSIDE OF A TRAM,A GROUP OF PEOPLE IS STANDING OUTSIDE OF A TRAIN
6123,A READING ROOMIN THE CORNER OF WHICH PAINT BOARD WITH A PAINTING IS KEPT,A IMAGE ROOM IN THE CORNER OF WHICH KATEBOARD WITH A GET IS HET
6124,A LARGE PAINTING AND BOOK SHELF IN A LIVING ROOM WITH WOOD FLOOR,A LARGE BAIN ON BOOKSHELF AN A RARINWAY IN A COSI BO
6125,A ROOM WITH A PAINTING BOOKS AND GUITARS,A ROUP OF ACAIN TICKS IN TE CONER
6126,A LIVING ROOM HAS GUITARS SHELVES AND A PAINTING,A LIVING ROOM HAS  ARGE SHELVES AND A PAT
6127,A LIVING ROOM WITH HARD WOOD FLOORS AND A BOOK SHELF,A LITING ROOM WITH HARD WED BOR AND COKI
6128,A VARIETY OF DIFFERENT VEGETABLES AND SOME STRAWBERRIES,A TE PLI OF DIFINTEN DETRE RESS HAVE BECOME STARLE
6129,VARIOUS FRUITS AND VEGETABLES ARE ON DISPLAY CLOSE TOGETHER,VARIOUS PRUIT ONCESSIONABLES ARE ON DISPLAYS CLOSE TOGETHER
6130,A DISPLAY OF STRAWBERRIES PEAS BROCCOLI CARROTS RADISHES AND POTATOES,A DISPLAY OF STRAWBERRY BEAT BROCCOLI VERI RADISHES AND ATIUSTR
6131,AN ASSORTMENT OF FRUITS AND VEGETABLE ALL SET TOGETHER,AN ASSORTMENT OF TRUITS AND VEGETABLES IS ALL READ TOGETHER
6132,FRESH FRUITS AND VEGETABLES PILED IN A WOODEN BOX,E RESTREE IINET I ALL IN THE IVING TOT
6133,A TOUR GROUP IS GUIDED THROUGH A MUSEUM,FOUR GIRDES GUIDING ERON  PAT
6134,A SITTING ROOM WITH OLD FURNITURE ROPED OFF TO THE PUBLIC,A SITTING ROOM FULL OF FRENCH REMOTED ONTAB
6135,ANTIQUE LIVING ROOM FURNITURE ON DISPLAY BEHIND RED VELVET ROPES,A SP PORTRUCK IS RIGHT BEHIND A EDETO RUK
6136,A ROOM FILLED WITH FURNITURE AND VERY LARGE RUGS,AVN POSIN AX DOWN STREET AN O LACTON
6137,AN ELEGANT ROOM WITH BURGUNDY AND FLORAL FURNITURE,AN ELEGANT RIMOF ARKINGDAY SMALL ARTY
6138,A MALE TENNIS PLAYER IS GRIPPING HIS RACQUET WITH TWO HANDS,A MALE TENNIS PLAYER IS SITTING I LEFT WIT TWO HANDS
6139,A TENNIS PLAYER PREPARING FOR THE INCOMING BALL,A TENNIS LAYER PRESENTING OM A COMING MOT
6140,A MAN ON A COURT WITH A TENNIS RACKET,A MAAN ON A BOARD IS IIN A A
6141,A MAN HOLDING A TENNIS RACQUET WITH BOTH HANDS,A MAN HOLDING A TEPE TRACKE ON A DOORWAN
6142,A MAN HOLDING A TENNIS RACKET IN THE AIR,A MAN HOLDING A TENNIS RACKET IN THE RED
6143,YELLOW WHITE AND BLUE TRUCKS ARE PARKED IN A PARKING LOT,YELLOW WHITE AND BLUE TRUCKS AE PARKED IN A PARKING LOT
6144,A WHAREHOUSE ACCOMODATES A VAST ARRAY OF BIG TRUCKS,THE WORD OFFTE COMOBASION BAH WITADIANS INTECORNE
6145,A BUILDING WITH MANY TRUCKS OF DIFFERENT COLORS ON A PARKING LOT,A BUILDING WITH MANY PARKS I AN EXPLE ON APARTMENT
6146,PARKING LOT FULL OF DIFFERENT COLORED SEMI TRUCKS,A PARKING LOT DIRE DIFFEENTALIC EN A
6147,A PARKING LOT WITH VARIOUS TRUCKS IN IT NEXT TO A BUILDING,A CARKIN OFF OF RAROS TRUCKS IN I NEXT TO A BUILDING
6148,A IMAGE THAT SAYS MAKE MEANING MATTER,IEN IT SIS TAKE  TE BATTER
6149,AN ELECTRONIC DEVICE IS BEING HELD AS IT DISPLAYS A MESSAGE AND AN IMAGE,ANOLET TIM DEVICE TO REN O IT A DISPLAY IN METO
6150,A SMART PHONE DISPLAYS SOME TEXT AND A PICTURE,A SMARTPHONE DISPLAY SOME TEXT AND A BIG TRUCK
6151,A HAND HOLDING A SMART PHONE ABOVE A WOODEN TABLE,HOING MOT ONT ABOVE A SITTIN TABLE
6152,A HAND HOLDING A CELL PHONE USING THE INTERNET,A HAND HOLDING A CELL PHONE USING A I RA
6153,A MAN KICKING A SOCCER BALL DURING A SOCCER GAME,A MAN KIKING A STUFF WHALL DURING A SUCFER AT
6154,SOCCER PLAYERS IN ORANGE AND GREY UNIFORMS ON A FIELD,SUCFER BODORANG ANBIG UNIFORMED AN MATERIAL
6155,A GROUP OF ADULTS PLAYING SOCCER ON A FIELD,A GROUP OF ADULTS OM A STOCKE ON TREET
6156,SEVERAL MEN ARE PLAYING SOCCER ON A FIELD,SEVERAL MEASURE PAINE TRACKER ON THE FIELD
6157,THE TWO TEAMS ARE KICKING A SOCCER BALL,A PERSON II ON A SOCCER BALL
6158,A SMALL BATHROOM WITH TWO CONTAINERS CATCHING PLUMBING DRIPS,A SMALL BATHRWITH ITTLU OPINTOS ATCHEN OMIN GRASS
6159,AN ORANGE BUCKET SITTING ON A STOOL IN A BATHROOM,ORGE CLOCK IS SITTING ON A STOOL IN A BATHROOM
6160,A RED BUCKET IS ON A STOOL IN THE BATHROOM,A RED BUCKET ON A AAWALL
6161,A TILED BATHROOM WITH TOILET AND OPEN SHOWER,A TILE BATHROOM INDOING AN IK SHOWER
6162,A BATHROOM WITH A TOILET AND A SMALL BUCKET ON A SMALL STOOL,A BATHROOM WITH A TOILET AND A SMALL BUCKET IND A SMALL STREET
6163,A PERSON ENGAGING IN A WATER SPORT WITH SKIS ON,APERSON IN VEAIN I WATERS MARK IT TI DOT
6164,A WATER SKIER IN A RED AND WHITE SHIRT AND HAT,A WATE SKIER IN A OND AND WHITE SHIRT AND TRACK
6165,A BOY WEARING SKATING BOATS IN WATER,A BOY ISAN SKATING BOATS IN WATER
6166,A YOUNG MAN ON WATER SKIS AT COMPETITION,AWOM OF WATERSTANDS INIDETOP A MACHINE
6167,A PERSON ON SOME SKIS IN THE WATER,A PERSON ON SOME SKI IN WAK
6168,PROFESSIONAL BASEBALL PLAYERS WATCH THE BATTER CATCHER AND UMPIRE,FREC ONDIOFAN CALK THE BATTER CATCHER AN SUNWAY
6169,A BASEBALL PLAYER HOLDING A BAT AND GETTING READY FOR THE PITCH,A BASEBALL PLAYER ON A AT GETTING READY PITTIT
6170,A BATTER GETTING READY TO BAT WITH THE CATCHER AND UMPIRE BEHIND HIM,A CLATTERED IN T GREEN S WITINCETERA ONFARONTA
6171,SEVERAL MALE BASEBALL PLAYERS PLAYING A GAME WHILE FANS WATCH,SEVERAL MALE BASEBALL PLAYERS PLAYING A GAME WITH MENS WATCH
6172,A BASEBALL PLAYER IS WAITING FOR THE PITCH WHILE STANDING IN THE BATTERS BOX,THE BASEBALL PLATER IS LEAVING FO TOPICTIONAL STANDING AN BABIS BOX
6173,A SINGLE GIRAFFE STANDING IN THE MIDDLE OF A FIELD,A SINGLE GIRAFFE STANDING IN THE MIDDLE OF A FIELD
6174,A TALL GIRAFFE STANDING IN A LUSH GREEN FIELD,A TALL GIRAFFE SHADING FROM A LUSH GREEN AE
6175,A GIRAFFE STANDING IN FRONT OF A GRASSY PLAIN AND BLUE SKY,A GIRAFFE STANDING IN FRONT OF A GRAFFYC PLANE AND BLUE SKY
6176,A GIRAFFE STANDING IN A OPEN GRASSY FIELD,A CRA TANIN OUT AN GRASSY FIELD
6177,A TALL GIRAFFE STANDING IN THE FIELD,A TALL GIRAFFE STANDING NEAR  A
6178,A MAN AND WOMAN THAT IS UNDER AN UMBRELLA,A MAN AND WOMAN SITTING UNDER AN UMBRELLA
6179,A MAN AND A WOMEN WALKING UNDER AN UMBRELLA,MAN AND HOLDING MUSCEVERN AN A PAL
6180,A MAN AND WOMAN ARE WALKING IN THE RAIN WITH AN UMBRELLA,A MAN AND WOMAN ARE WALKING IN THE RAIN ON A COMROL
6181,TWO PEOPLE WITH AN UMBRELLA WALKING ON STREET IN RAIN,TWO COMPUTER ON LOE ODIN ON A ANTA
6182,THE COUPLE WALKS DOWN THE WET SIDEWALK WITH AN UMBRELLA, OF A WATERSEL TAD SIGN GLARHOL ON AN UMBRELLA ON
6183,TWO TENNIS PLAYERS IN BLUE SHIRTS PLAYING TENNIS,TWO TEDNIS PLAYERS IN BLUE SHIRT PAND TUNNES
6184,COUPLE OF MEN DURING COUPLES MATCH PLAYING TENNIS ABOUT TO CONTACT BALL,A LITTLE MANN TAIN CAKI BAN BRANCHES INBIDE A OUTDOOR SIL
6185,TWO PEOPLE PLAYING A DOUBLES MATCH ON A TENNIS COURT,A T PEPLE WARING A DAAAS ON A TENNISTA
6186,A COUPLE OF MEN STANDING ON TOP OF A TENNIS COURT,A COUPLE OF MEN STANDING ON TOP OF A TENNIS COURT
6187,A COUPLE OF PEOPLE ON A COURT PLAYING TENNIS,A COUPLE OF PEOPLE AT A PORT IN TAN
6188,THERE ARE A BUNCH OF PEOPLE CROSSCOUNTRY SKIING,ANARROW UNTE WHILE CROSS COUNTRY SKAND
6189,SEVERAL CROSS COUNTRY SKIERS TRAVELING THROUGH THE SNOW,SEVERAL CROSS COUNTRY SKIERS TRAVELING OU THI MOU
6190,SEVERAL PEOPLE ARE SKIING ON A SNOW COVERED FIELD,SEVERAL TAN ARE SATED ON A SNOW COVERED HIL
6191,A GROUP OF BEGINNER SNOW SKIERS HAVING CLASS,A BLUE LOOKIN PINER SNOW SCOOTERS ANO CLATS
6192,PEOPLE GOING ALONG A HILL ON SKIIS DURING A RACE,IT ONE A LONGA BOR ON SPEEDS DY DIVIDS
6193,A FIVE CAR BLUE AND WHITE TRAIN WITH PASSENGERS,A FIVE CARS MOVING AND WIGHT TRAIN IN PASSENGER
6194,A LARGE WHITE AND BLUE TRAIN ON A TRAIN TRACK,A LARGE WHITE AND BLUE TRAIN ON A TRAIN TRANSIT
6195,A BLUE AND WHITE TRAIN IS MOVING ON THE RAILS,A WITTE MAR OKING TEIS ON AO
6196,AN ELECTRIC TRAIN IS TRAVELING DOWN THE TRACK ON A ROAD,AN ELECTRIC TRAIN IS TRAVVING IT THE STOT
6197,A CLOSEUP OF AN ELECTRIC TRAIN GOING BY ON THE TRACKS,CLOSE UP OF  TREE AING BINE ON THE TRAS
6198,THE SKATEBOARDER WEARS HEADPHONES WHILE JUMPING TO GRAB HIS BOARD,A STAIN BOS PORTERS HEAD ON  ATJAP OF A GRASS POLE
6199,A PERSON DOING A TRICK ON A SKATEBOARD,A PERSON DOING A TRICK ON A SKATEBOARD
6200,A MAN ON A SKATEBOARD PERFORMS A TRICK ON A RAMP,A MAN ON A SKATEBOARD PERFORMS A TRICK ON A RAMP
6201,SKATEBOARDER HOLDING THE BOTTOM OF HIS BOARD IN THE AIR,A SEDWOR PIKIN ATAN ICOT
6202,A MAN PERFORMS A JUMP ON A SKATEBOARD AT A SKATE PARK,A MARIPONCITION ON A TATEE AT A STATE PARK
6203,AN IMAGE OF A MAN WALKING ON THE SAND,IMAGE OF A MAN WALKING ON T SAND
6204,AN OLD MAN IS FLYING HIS KITE IN THE MIDDLE OF NO WHERE,AN OLD MAN IS FLYING A KITE IN THE MIDDLE  SOME NOWBAD
6205,A MAN FLYING A KITE AT THE BEACH NEAR THE OCEAN,A MAN PISIN ON IT AT TREE CIMAGE OEAN
6206,A PERSON FLYING A KITE ON WET SAND,TASON A PARK IN FONT OF TE ROD SEN
6207,A PERSON FLYING A KITE IN SANDY WATERY AREA,A PERSON OING A KITE O SN A WATERY GAR
6208,A VASE OF FLOWERS ARE SITTING IN A SUNNY WINDOW,A VASE OF FLOWERS ARE SITTING IN A SUNNY WINDOW
6209,A WHITE PITCHER HOLDING FLOWERS IN A WINDOW SILL,A WHITE PICTURE HOLDING FLOWERS IN A AR
6210,SOME FLOWERS ARE SITTING IN THE WHITE VASE IN FRONT OF THE WINDOW,SOME FLOWERS AR SITTING IN GRAYVIIN CUTER
6211,A VASE WITH A HANDLE HAS WILD FLOWERS IN IT,A VASE WITH A HANDLE CEST PILE FLOWERS IN IT
6212,A VASE WITH A VARIETY OF FLOWERS SITTING IN THE WINDOW,A COS WITH A VARIETY OF SILES IN LITA
6213,MAN STANDING BENEATH LARGE SAIL ON BEACH WITH MAN CONTROLLING FROM DISTANCE,MAN STANDING IN WIT LARG SALE ATEACH WITH WAK ATHO ON DEAN
6214,A MAN WHO IS HOLDING UP A PARACHUTE,A MAN WHO IS HOLDING O AAGE
6215,THIS IS A MAN AND A WOMAN ON A SANDY BEACH,THIS IS A MAN ANIMATED ON A DADY TRENC
6216,A MAN THAT IS HOLDING A KITE STANDING IN THE SAND,A MAN THAT IS HOLDING A KITE STANDING IN THE SAND
6217,A PERSON IN A DRY AREA WITH A SAIL HIGH IN THE SKY,INTERSECTIN AND DRIDARE INTO A TORAL HYDRANT TUCK
6218,A SURFER IS RIDING ON A SURFBOARD AGAINST A WAVE,OE RIDING ON A SOFTWALK EGINST THE WAVE
6219,A PERSON IN A BLACK WETSUIT SURFING ON A WAVE ALONE,A PERSON IN A BLACK WIDSIT SURFING ON A WAVE ODO
6220,A PERSON ON A SURFBOARD IS SURFING ON A CRASHING WAVE,A PERSON ON A SURFBOARD IS PERSING ON A TACK OF A LO
6221,THE SURFERS IS SURFING AGAINST A HIGH WAVE,HE SURFA IS SURFIN AGAINST A DRY WAND
6222,A SINGLE PERSON RIDING A BIG WAVE WITH A SURFBOARD,A SIMGLE PERSON RIDING A BIG WAVE WITH A SURFIG BOARD
6223,THREE COWS STANDING AT A WATERING HOLE WITH BIRDS FLYING OVERHEAD,AU CLOWD STANDING BY WATER POLE ANH BIRDS FLYING OVERHEAD
6224,A COUPLE OF COWS AND SOME BIRDS FLYING IN THE SKY,A COUPLE OF COWS AND SOMEBERDS FLYING THROUGH THE SKY
6225,A GROUP OF COWS STANDING ON TOP OF A SHORE NEAR WATER,A GROUP OF COWS STANDING ON TOP OF A SHORE NEAR WATER
6226,A LARGE BULL BY A CALF SURROUNDED BY MANY BIRDS,A LARGE POLE FIREPAT IS SURROUNDED BY SOMINSERTS
6227,COWS ARE GRAZING IN A WET PASTURE WITH BIRDS,ACOWS UP IN A BINCH AN BACK PASENGER FOREST
6228,A SANDWICH DISPLAY AND A SIGN AT AN EATERY,A TRAIN WITH DISPLAY INSIDE ENAFUTRY
6229,SEVERAL SANDWICHES SITTING ON A WINDOW DISPLAY TOGETHER,SEVERAL SANDWICHES SITTING AT TA BIOW DISPLAY TOGETHER
6230,A DISPLAY CASE HOLDING A SANDWICH WITH MEAT AND CHEESE,A DISPLAY CASE HOLDING A SANDWICH WIT AT AN CHAIRS
6231,A DISPLAY CASE SHOWS OFF A SANDWICH WITH A SIGN,A DISPLAY VIEW TI OKO PAN  COD
6232,A DELI DISPLAY CASE WITH SANDWICHES AND STRAWBERRIES,A VELRY IS MARA INBAT WITH IS STAWIT
6233,A MAN SLEEPS ON A PILLOW WITH A BLANKET,A BOON SETS ON A PILLOW IN AO
6234,A MAN ASLEEP IN HIS BED NEXT TO HIS OPEN LAPTOP,A MAN OF S BED NEXT TO AN OPEN LACKTOP
6235,A MAN SLEEPING IN A BED COVERED WITH A LARGE PLAID BLANKET,AAR ITIBL DEST ONA OPEN LARGE IG CI
6236,A MAN ASLEEP UNDER A BLANKET ON A BED,A MAN IS WACIN UNDER A WALKIN AR
6237,A MAN IS SLEEPING WITH THE COVERS PULLED UP HIGH,AMAR SITTINGN COLORS OVERHO OFA
6238,STREET SIGNS CAST SHADOWS ON THE GRAFFITI DECORATED WALL,THEE TIPE CASHADOS ON GRAFFITI DECORATED WALL
6239,STREET SIGNS GRAFFITI OLD BUILDINGS AND A BRIDGE,STREET SIGNS FORHI OLD BUILDINGS ANTESAGE
6240,GRAFFITI ON A BUILDING NEXT TO STREET SIGNS,A CITY ON A BUILDING NEXT TO A STREET
6241,VARIOUS STREET SIGNS AND A BUILDING NEXT TO A BRIDGE,VARIOUS TIP SIGNS ON A TE NEXT TO A GRASS
6242,A BROWN BUILDING HAS GRAFFITI ON THE SIDE,A BROWN BOARDING PASSE COUNTRY ON THE SIDE
6243,A GROUP OF THREE PEOPLE STANDING NEXT TO EACH OTHER IN FRONT OF A DOORWAY,A GROUP OF TE ML STANDS NEXT TO EACH OTHER IN FRONT OF TOWR BED
6244,A MAN WITH A NAMETAG IN A SUIT AND TIE AND TWO WOMEN HOLDING GLASSES ON EACH SIDE OF HIM,REDE AENTSTREET SIR CONTAINING A CROSSE ON A COD IIG
6245,TWO WOMEN AND ONE MAN POSE FOR A PICTURE,TWO ROOMS IN A OE A MAN POSE FOR A PICTURE
6246,THREE PEOPLE ONE IN A SUIT ARE POSING FOR THE CAMERA,TTEMINATION COTERED IN CE
6247,THREE PEOPLE AT AN EVENT OF SOME KIND,TWO PEOPLE AT AN EVENT OF SOME KIND
6248,A BOY STANDING ON SKIS IN THE SNOW,EOEWAY IN A LITSIT IN THE SNOW
6249,A YOUNG PERSON ON SKIS POSING FOR A PICTURE,A YOUNG PERSON ON SPEED OFAN FOR A PICTURE
6250,A LITTLE KID THAT IS SNOWBOARDING IN THE SNOW,A LITTLE KID HAT IS SNOWBOARD IN THE SNOW
6251,A BOY ON SKIS STANDING IN THE SNOW,A BOY ON SKIS STANDING IN THE SNOW
6252,A SMALL BOY SKIING DOWN A SNOWY HILL,SMALL BOY SIING OUTIDE OF A DAK
6253,SOMETHING KNITTED IS LYING ON TOP OF A LAPTOP,A PAP COMETED IS LYING ON TOP OF A LAPTOP
6254,A CLOTH BAG IS ON THE KEYBOARD OF A LAPTOP, SOPFAG IS ON AN ENORT T LEFT HAND
6255,A LAPTOP COMPUTER SITTING ON TOP OF A DESK,A RED OTUTER SITTING ON E COSS OF  TREET
6256,A KNIT ITEM SITTING ON A LAPTOP ON A DESK,A MID ITEM ITI MON ON ATOP ON HA DESK
6257,A PERSON WATERING PLANTS WITH A COMPUTER IN THE FOREGROUND,PERSON WALLING PLANT IN COMPETERG IN A PACKON
6258,A HORSEBACK RIDER COMPETING IN AN OBSTACLE COURSE EVENT,HORSEBACK RINERS READING IN AN OBSTACLE PARKED ME
6259,HORSE ABOVE HURDLE AT KENTUCKY HORSE SHOW EVENT,CORSE UO PUDDLE AT INTENTLY CORSE OET
6260,A PERSON JUMPING A HORSE OVER AN OBSTACLE ON A COURSE,A PERSON JACKIT A HORSE IT AROUND A COWOR POLE
6261,THE HORSE AND RIDER ARE JUMPING OVER THE YELLOW STRUCTURE,A HORSE AND RIDE IN FROT OF IT OVER A YELLOW TRUCK
6262,A HORSE AND RIDER JUMPING OVER A BAR ON A TRACK,A CLOSAL RIDINOL IN A A CAR ON 
6263,A CAR THAT HAS SLID INTO A LIGHT POLE ON A SNOW COVERED ROAD,A CAR THAT IS PANTED INTO A LIGHT PO ON SNOW COVERED FRONT
6264,CAR HIT ON A TRAFFIC SIGNAL IN A ROAD FULL OF SNOW,CAR DIT ON TRAFFIC SIGHODING TOUG TROUG SNOW
6265,A SNOWY LADNSCAPE WITH A CAR CRASHED INTO A POLE,A OTY LANDSCAPE WITH PARKD PACT EX TAPOLE
6266,AN IMAGE OF A CAR IN THE SNOW THAT HIT A POLE,AN IMAGE OF A CAR INTHE SNOW I IT OF FALL
6267,A CAR CRASHED AGAINST A LIGHT POLE IN THE SNOW,A CAR TRASHING UNER TA LIGHT PONE IN EGROND
6268,SOME KIND OF BREAD THAT IS ON A PAN,SOME KIND OF BREAD THAT IS ON A PATH
6269,A LOAF OF BREAD IS SITTING ON TOP OF A OVEN,A MOTILE TAL COMPUTER ON THETOP OF  MAT
6270,A LOAF OF FRESHLY BAKED ARTISAN BREAD,A LOTAN FRESHLY BASEDOLL GETSOMRA
6271,A LOAF OF BREAD HITS ON TOP OF AN OVEN,A LOAF OF BREAD SITS ON TOP OF AN OVEN
6272,A LARGE ROUND PIECE OF BREAD ON A METAL PAN,A LARGE ROAN IN TRUCK OA DOT HERE ANSID
6273,SHE HAPPILY DOWNS ANOTHER PIECE OF THEIR PIZZA,TWO PACKLE WITH JATS AND OTHER PEOPLE AT IR
6274,A WOMAN SITTING DOWN AT A TABLE WITH PIZZA,ANE ISOMIC IN TRAVIN IO
6275,A WOMAN IS EATING PIZZA WITH A FORK,A WOMAN  EOLDEN ATROL
6276,A WOMAN SITTING AT A TABLE WITH TWO PIZZAS AND A PLATE ON IT,A WOMAN SITTING AT A TABLE WITH TWO PIZZAS AND A PLATE ON IT
6277,A WOMAN HOLDING A FORK AND REACHING FOR A SLICE OF PIZZA,A WOMAN HOLDING A HORSE  AI SLICE OF PIZZA
6278,A CAT WALKING THROUGH A KITCHEN BY A EATING TRAY, CAT WALKING THROUGH I A BOTY TRAIN
6279,A KITCHEN WITH A CAT WALKING PAST A REFRIGERATOR FREEZER,A KITCHEN WITH A CAT WALKING PAST A VETTNAVE CHANGER
6280,A CAT IS WALKING IN A KITCHEN THAT HAS COOKWARE HANGING ON THE WALL,A CAT WALKING IN THE KITTHON EHALF O LARG INA WINWOW
6281,A CAT IS WALKING ACROSS A RUG ON A KITCHEN FLOOR,A CAT IS WALKING ACROSS A ROCK ON A KITCHEN FIEL
6282,A CAT WALKING DOWN THE CENTER OF THE KITCHEN,ATRAFFIC WALTNAN IT A SENTIAL REFRICUCTION CETUR
6283,A COUPLE OF WOMEN HOLDING VIDEO GAME CONSOLE CONTROLLERS,COPOF EQUIPMENT HOLDING VIDEO GAME COPSOL CONTROLLERS
6284,TWO WOMEN PLAYING THE WII GAME TOGETHER,AATON ISINTNIOR MAN TAK
6285,TWO BAREFOOT WOMEN HOLDING GAME CONTROLLERS IN EACH HAND,TWO BAREFOOTEN A OLDIN B ONOLER TR
6286,TWO WOMEN ARE PLAYING A WII GAME AT A BANQUET HALL,A BUNA PLAN WITANTRRTE OAL
6287,TWO WOMAN WEARING NO SHOES PLAYING VIDEO GAMES,TWO ONINAN ONTACNEXTO DAT
6288,A MAN LEANING ON A SURFBOARD IN THE WATER RIDING A WAVE,A MALE HANGING ON A CHAISEBOARD OM THE BACKROS DRIVING AWAVE
6289,A MAN IS DRENCHED BY THE SPRAY FROM THE CREST OF A WAVE AS HE ATTEMPTS TO STAND UP ON HIS SURFBOARD,A MAN IS DRINKS BY THISPLAY FROM A FANCIVAL WAVE ATS HE ASENT TO STANDUP ON A SURFBOARD
6290,A MAN IN A WETSUIT SURFING A WAVE ON A SURF BOARD,GRASS N BIT TREE SURFING ARRANE ON SOME BOARD
6291,A MAN ATTEMPTING TO STAND UP ON HIS BOARD AND SURF A WAVE,A RAN TAKER I HEAMED UP ON HIS BOARD IN SURFING WATE
6292,A SURFER IS ON HIS BOARD CUTTING THROUGH THE WAVES,A SURFER IS ON A BOD OPOFT ITTWO DEVANS
6293,BOY WEARING A HELMET WHILE PLAYING A VIDEO GAME,FOUR ON I COCKING NEXT TO BUILDING
6294,A BOY IN HELMET PLAYING A GAME WITH A NINTENDO WII CONTROLLER,TOY IN HELME PLAYING A GAME WITH A NINTENDO PI CNTROLLER
6295,THE YOUNG CHILD IS PLAYING A VIDEO GAME,A YOUNG CHILD I TAING OT A MISAR
6296,A BOY WEARING A HELMET IS PLAYING VIDEO GAMES,A BOR IN IN LA
6297,A TODDLER BOY IS ON A WHITE PAD PLAYING A VIDEO GAME,A TOPICLAV IS ON A WHITE BAG PLAYING ADEODAN
6298,A GLASS OF MILK IS SITTING NEXT TO A VASE WITH A REFLECTION IN IT,A GLASSIC MILK IS SITTING NEXT TO A VASE WITH A REFLECTION IN IT
6299,A GLASS OF MILK NEXT TO A ROUND PURPLE VASE,A GLASIC MILL NEXT TO A HID OP OFER ITSIE
6300,A LARGE ORBITAL VASE SITS NEXT TO A CANDLE ON A TABLE,A ORTAL VASE SITS NEXT TO SOM ANIMAL ON A TABMENT
6301,A LARGE BLACK BALL SITTING NEXT TO A GLASS OF MILK,AN ELARGE DOKSAN SITTING NEXT TO A PLAK OF CANALS
6302,A GOOD LUCK PLANT IS IN A ROUND VASE,A OU CLOCK TITESIN A GON
6303,A YOUNG DOG RELAXING WITH HIS OR HER HUMAN AT THE END OF THE DAY,YOUNG GUY ELAXING A PERSIONAL BUILDGIN IT MEF TEDAY
6304,A WOMAN LAYING ON A COUCH WITH A WHITE AND BROWN PUPPY,A WOMAN WARING OE TACK IA LARGE ANDGREN O
6305,A WOMAN WEARING GLASSES HOLDING A BROWN AND WHITE DOG,A WOMAN WEARING BARCYCL OPEN ACONS A WIDRON
6306,NOTHING IS QUITE AS SOFT AS A YOUNG PUPPY,A MAN QUITE AND SOPPIN IN OWSID
6307,A BROWN AND WHITE PUPPY LAYING ON A WOMAN,A BROWN AN ON TOPIN LAY IN THE WID
6308,A BEAR STANDING ON ROCKS AND HIS EARS ARE UP,A BEAR SITTING ON GLAPES IN A ESA A
