Index,Reference,Hypothesis
4054,AN ORANGE FIRE HYDRANT BETWEEN TWO WHITE POLES ON THE SIDE OF A SIDEWALK,AN ORANGE FIRE HYDRANT BETWEEN TWO WHITE POLES ON THESIDE OF A SIDEWALK
4055,A FIRE HYDRANT SITS ON A SIDEWALK NEXT TO A FENCE,A PINE OF IIS ON THE TOP OF A RAD
4056,ORANGE FIRE HYDRANT ON THE SIDEWALK IN A COMMERCIAL AREA,LARGE WHITE RICYCLE T SEVEAINRESTED CAR
4057,A MAN STANDING ON TOP OF A BEACH HOLDING A SURFBOARD,A MAN STANDING ON TOP OF A BEACH HOLDING A SURFBOARD
4058,TWO SURFERS WALKING ON THE BEACH CARRYING THEIR SURFBOARDS,TWO SURPTORS OL PANTIN BENCH CARRYING NEAR A SCEET DORS
4059,THE TWO SURFERS ART TALKING ON THE BEACH,THE TUTE SIRPER IS ARDITALLY TALKING ON THE BENCH
4060,TWO MALE SURFERS CARRYING THEIR SURFBOARDS AT THE BEACH,THREE DEERTS ARE CARY TER HIRCLARS AT THE FE
4061,TWO MEN HOLDING THEIR SURFBOARDS NEAR AN OCEAN,TWO MEN HOLDING THEIR SURF BOARDS NEAR ANO SHEEP
4062,AN ELEPHANT IN A ZOO WALKS AROUND SLOWLY,AN ELEPHANT IMAGE WITH WOCK INON FIEL
4063,A WOMAN LOOKING AT AN ELEPHANT IN ITS ENCLOSURE,A WOMAN LOOKING AT AN ELEPHANT IN A  ONTA
4064,A WOMAN IS WATCHING AN ELEPHANT IN AN ENCLOSURE,A WOMAN IS WALKING AN ELEPHANT INAALIN
4065,A PERSON STANDING CLOSE TO AN ELEPHANT,A PERSON STANDING CLOSE TO AN ELEPHANT
4066,A LARGE ELEPHANT THAT IS NEXT TO A CURB,A LARGE ELEPHANT THAT IS MASTIN COK
4067,THIS MAN HAS A PAPER FLOWER AND A GREEN TIE,THIS MAN HAS A PINK OF FLOWERS AND AENTASIC
4068,MAN WITH GREEN TIE WITH WHITE POLKA DOTS STANDS AT OUTDOOR EVENT,AMELOPAN TASAN TIE IN WHITE COLPET ON  AT OUTDOOR AT
4069,A MAN WEARING GLASSES AND A GREEN TIE,A MAN WHITING GLASSES ON A GLEAN BATHROOM
4070,A YOUNG BALD MAN DRESSED SHARPLY SMILES HAPPILY,A YOUN BEAR IN A DRESS AA SMILING TAPILY N
4071,A MAN THAT HAS A GREEN TIE AND WHITE SHIRT,A MAN THAT HAS A BUEN TIE AND BLACK SHOPTACK
4072,A PERSON ON A CELL PHONE SITTING AT A TABLE,A PERSON ON A CELPHONE SITTING ON A A BAS
4073,A MAN IN AN ARABIC TYPE OUTFIT ON A CELL PHONE,A MAN IN A ERBI CAKE ALFITE IN SOSSIN
4074,A MAN IN GLASSES WITH A GOWN SEATED ON A TABLE,A MAN EATING GLASSES FROM A GOWN SEATD ON A TABLE
4075,A PERSON IS SITTING AT THE TABLE READING,A PARK IN THE CITY ON A TRA 
4076,A MAN IN WHITE IS SITTING AT A TABLE,A PAN IN WHITE IS SITTING AT A TABLE
4077,A BUS DRIVING DOWN A STREET AT NIGHT,A BUS DRIVING DOWN THE STREET AT NIGHT
4078,A BUS DRIVING DOWN THE ROAD REALLY FAST,HI TRUCKS A BUN GRAING DOWN THE DIRT TIE
4079,A CITY BUS DRIVING ON A ROAD WITH BLURRED LIGHTS AND THE CITY STREET BEHIND IT,A GEEN BUS RIDI ON ALONE A SMOLIN LONG IN THE CITY STREET BEHIND IT
4080,VERY BLURRY PHOTO OF A BUS SPEEDING THROUGH A TUNNEL,VERY WLEARDY PHOTO OF A CLOT RUTIN WITH A CUNNE
4081,A WHITE BUS IS DRIVING DOWN THE STREET,A WHITE CLUCK IS TRAVING DOWN A A TREET
4082,A WORM SITS ON TOP OF A PIECE OF BROCCOLI,A WORD SITS ON TOP OF A PIZZA COSER
4083,TWO FINGERS HOLDING A SMALL PIECE OF BROCCOLI,TWO FINGERS HOLDING A SMALL PIECE OF BRAPKERY
4084,A VIEW OF A PIECE OF BROCCOLI WITH A PERSON HOLDING IT,A TRAIL OF A PAINTER CROSSING FOT A ASAN HOSING
4085,A RAW PIECE OF BROCCOLI WITH SOMETHING GROWING FROM IT,ARAKIES OF TRAFFI IIN SOMETHING IN A DARNEMA
4086,A PERSON HOLDING A PIECE OF BROCCOLI WITH AN INSECT ON IT,APERSON HOLDING A PIOP OF CROSSI AN A TIK ON
4087,A LARGE CLOCK ON A POLE NEAR A BUILDING,THE LIGHT CLOCK UNDER CON IN A DIRT
4088,A CLOCK IS SHOWN ON THE SIDE OF A SIGN,A FLOCK IS SHOWN ON THE SIDE OF A ROAD
4089,A CLOCK OUTSIDE A BUILDING SAYS THE TIME IS 430,A POCK IBSID A BUILDING WITH TI AN TENNIS COURTER
4090,GREEN AND WHITE STORE FRONT CLOCK IN FRONT OF A BUILDING,A AND WHITE TOL TRACKING OFF THE FRONT OF A TAN
4091,A JEWELRY STORE SIGN THAT LOOKS LIKE A CLOCK,A LARG RUFFIE STORES SIDE IN THE RAK LOO AT THE CLOCK
4092,TALL STONE TOWER BUILDING AND BEAUTIFUL BLUE SKY,A TALL STONE PAPPER CILLT AND AA BATER SIE
4093,A BUILDING HAS A TOWER WITH A CLOCK ON IT,ELOT HANDY TOWER IN E ATI A
4094,VIEW FROM BELOW OF A CLOCK TOWER IN A BUILDING,ABEAUTIFUL ALOLG COCKDO COW IN A FIELD
4095,A VERY TALL BRICK CLOCK TOWER WITH A CLOCK ON EACH OF ITS SIDES,A VERY TALL WOOT IT BAPTUP WITH COK AND EACH IN THE SIDE
4096,CLOUDS SOAR ABOVE A TALL BUILDING ON A SUNNY DAY,FLOWERS SHOR ABOVE AN OIL BUILDING ON E ANTABLE
4097,A WOMAN WITH BLUE HAIR HOLDING HER PHONE UP,A WOMAN WITH BLUE HAIR HOLDN A TOME ON A PATE
4098,A GIRL WITH BLUE HAIR IS TAKING A SELF PORTRAIT,A GIRL WITH TREE HAIROWS TVIN SOM FE
4099,A GIRL WITH HER CELL PHONE TIE AND BLUE HAIR,A ROL OF PERSECTI TIVE ENTER A CHAIR
4100,A WOMAN WHO DYED HER HAIR BLUE WEARING ALL BLUE,A BORKTO DINER SHAIR BLOUM AND VERY LOLL OT
4101,A WOMAN WITH BLUE HAIR IS TAKING A SELFIE, WOMAN TE DROOP  BEAR SITTIN  CO
4102,LARGE OFFICE DESK WITH COMPUTERS NEAR A WINDOW,LARGE OFFICE SET WITH COMPUTER UNDER A WINDOW
4103,A LAPTOP SITTING NEXT TO A MONITOR KEYBOARD AND A MOUSE,A LAPTOP PITTIKINTO A CONCERT KEYBOARD IN A MOUSE
4104,A LAPTOP AND A DESKTOP MONITOR ARE DISPLAYED ON TOP OF THE DESK,A LAPTOP AND A RESKTOP ON A SANPA SPLAYD ON TOP OF AN OVEN
4105,A DESK WITH A LAPTOP SECOND MONITOR AND KEYBOARD,A DESK WITH A LAPTOP TUCKED AMOUNTED BY AER IN KEYBOARD
4106,A DESK WITH A CUP PLATE LAPTOP MONITOR AND KEYBOARD,A GUEST PITCHING UP AND WHITE IN FRONT CRON MONTOR AND KEYBOARD
4107,TWO GIRLS ARE SMOKING CIGARETTES WHILE ONE IS PLAYING ON THE LAPTOP,TWO DLOORS WISHING CONSIDERATES IIN A ROOM I SPON ON THE LAPTOP
4108,TWO WOMEN SITTING OUTSIDE HANGING OUT AND SMOKING CIGARETTES,A GRO OF CHILDREN SITTING OUTSIDE A CASE I HOUSIN WALKING THOUGH AL
4109,TWO GIRLS SITTING OUTISDE SMOKING AND ONE GIRL ON A LAPTOP,TEEN GRILL SITTING OUTSIDE SMOKED WIT UNGRILL ON A LAPTOP
4110,YOUNG WOMEN HAVING A CIGARETTE IN THEIR BACK YARD,YONG WOMAN HAVING A CIGARETTE IN OT A BACKRO
4111,A COUPLE OF WOMEN SITTING OUTSIDE IN A COURT YARD,A COUPLE OF WOMEN SITTING OUTSIDE IN A COURK YARD
4112,A BUNCH OF BIRDS THAT ARE AROUND COWS,A BUNCH OF HODUCKS THAT ARE AROUND CAKS
4113,WHAT HAS ATTRACTED THIS MANY BIRDS TO THE PLAZA,WHAT HAS A TRACKIV ISWIKE AN ARTSTUDT BLASSE
4114,A LARGE BROWN COW STANDING IN THE MIDDLE OF A FLOCK OF BIRDS,A YELLOW PIRAND TIL STANDING IN THE MIDDLE OF A INSINED SIRT
4115,A PLAZA FILLED WITH A LOT OF BIRDS AND SOME COWS,FIBY BOAT WIF A HADED CURG AN  ATES
4116,SOME COWS THAT ARE WANDERING AROUND A LOT OF PIGEONS,SOME COWS THAT ARE WALKING OND IT WATCHIN SI
4117,A PERSON IS BRUSHING A DOGS TEETH AND HOLDING A TOY,ECTRS RUSTING A JAG IK AND HOLDING A OY IN
4118,A DOG HAVING HIS TEETH BRUSHED WITH A NOVELTY ELECTRIC TOOTHBRUSH,A DOG HATTING IS TEETHBRUSH WITH A NOVELY ELECTRICTY TRUSK
4119,A DOG IS LAYING DOWN AND GETTING HIS TEETH BRUSHED,HE DOG IS LAKING DACK O HAVING HIS PINKE O
4120,A PERSON BRUSHING A DOGS TEETH WITH AN ELECTRIC TOOTHBRUSH,A PERSON BRUSHING A DOGS TEETH WITH AN ELEPANT TOOTHBRUSH
4121,A DOG SITS WHILE A PERSON BRUSHES HIS TEETH,A DOG SITS WHILE THE PERSON BRUSHING  HIS
4122,A PINK SMARTPHONE WITH WINDOWS 8 ON THE SCREEN,OOF TAKEMART PHONE WITLA ON CATE ON E SCREVN
4123,VARIOUS ANGLE SHOTS OF THE NOKIA WINDOWS CELL PHONE,ANIMYS HAND SHOTS AN E AD NEAR WONDOW US SOMBA
4124,A SMART PHONE AT DIFFERENT ANGLES WITH WINDOWS,A SMART ROOM WITH A KITCHEN CONDO TO PINDOWS
4125,WE ARE LOOKING AT MULTIPLE VIEWS OF A WINDOWS PHONE,A MN IT IN A COPICAL VIEW OF A WINDOW BAIN
4126,A NEW NOKIA PHONE HAS THE FEATURES TO MUTITASK,A NEW NOTE AMPHONE DESK WITH PICTURES MALTIAS
4127,A LIVING ROOM FILLED WITH FURNITURE AND A RUG,A LIVING GRON HILL AND A RUG
4128,A LIVING ROOM WITH A WHITE SOFA AND A GRAY RUG,A LOASING WOMAN WITH WHITE SOBA AN GRAY DAS
4129,A LIVING ROOM WITH A TRAY HOLDING A LAPTOP NEXT TO A COUCH,A LIVING ROOM WITH A PLATE AN AND SPAR CUPPE AND PIZE IE
4130,A SMALL DEN WITH A COUCH A BAG ON THE FLOOR A BOOK SHELF AND A WIRE GOING FROM THE WALL TO NEAR THE WINDOW,AN ALAT  ITE ON TAVINA SKATBOARD AN A RIDE INA WALL ITH MODIVAN DOR
4131,A LIVING ROOM WITH A WHITE COUCH AND LIBRARY SHELVES,A LIVING ROOM WITH A WHITE TOUCH AND LIBRAY SHOW
4132,A GIRAFFE STANDING IN DRY DEAD BRUSH ON THE SAVANNAH,GIRAFFE STANDING IN DRY BED BRUSH ONI DANANA
4133,A GIRAFFE IS STANDING BY SOME BRUSH IN A FIELD,A GIRAFFE IS TAING BESIDE AN DESTRUCTION II
4134,A SINGLE GIRAFFE STANDING IN A BRUSHY AREA LOOKING AT THE PHOTOGRAPHER,A SINGLE GIRAFFE STANDING IN DRUSHIN AREA WITH AN MASSICAR TOP IN ER
4135,A GIRAFFE STANDING IN A DIRT FIELD NEAR A TREE,A GIRAFFE STANDING IN A DIRT PETER MIRROR ATREE
4136,THERE IS A VERY TALL GIRAFFE STANDING IN THE WILD,VARIOUS OVERY SMALL GIRAFFES IN BAKIN OE
4137,A GROUP OF PEOPLE WATCHING A WOMAN CUTTING A CAKE,A GROUP OF PEOPLE WATCHING A WOMAN CUTTING A CAKE
4138,A GROUP OF WOMEN STANDING AROUND A CAKE SITTING ON TOP OF A TABLE,A TABLEOF OMAGE BENCEN AROUND I HEND SITTIN IN UP ON TABLE
4139,PEOPLE WATCHING AS A WOMAN CUTS INTO A CAKE,PEOPLE WATCHING AL E WINOW TAT  CONCUTE FON
4140,A GIRL SLICING A PIE INSIDE OF A BOX WHILE OTHERS WATCH,A GOY SODS A CAR INSIDE OF A BLACK WER HER HOTERS WATCHIN
4141,SOME PEOPLE AND TWO WOMEN ARE CUTTING A WHITE CAKE,SINK AND FLOOR ANDCLE OF CUTTING A WHITE CAKE
4142,A YOUNG MAN IN A HELMET STANDING BY A BICYCLE,A YOUNG MAN IN A HELMET STANDING BY A BICYCLE
4143,A PERSON STANDING NEXT TO A BIKE ON TOP OF A ROAD,A PERSON STANDING NEXT TO A CLOCK ON TOP OF A ILL
4144,A PERSON WEARING A RED BIKER SHIRT STANDS NEXT TO HIS BIKE,BRUSHON COLONO BEER PARKOF SHIRT SININ NEXT TO OM OVEN
4145,A BICYCLIST STOPPING ON THE ROAD TO TAKE A PICTURE,A BLACK CAT IT IN SHOPPING A ATO
4146,A MAN WEARING A BIKE HELMET STANDING NEXT TO A BICYCLE,A MAN TARING BEHIND ASING AST E NEXT TO  O
4147,A DINNER TABLE WITH TWO PLATES AND TWO BOWLS OF FOOD,A DINNER CAKES ONPLATE AA IOPLE WITH A PIZZA
4148,A WOODEN TABLE TOPPED WITH PLATES FILLED WITH LOTS OF FOOD,A MAN AWOMAN AND A TOEN COAS TAET ON HI SI
4149,A PATIO TABLE WITH TWO DINNER PLATES OF FOOD AND TWO BOWLS OF SALAD,A TATIO TAGROO WITH A POPE APLATONE FOOE AND SOME COLE TROER
4150,AN OUTDOOR TABLE WITH SEVERAL PLATES AND BOWLS OF FOOD ON IT,AN OUTDOOR TABLE WITH SEVERAL PAINTS AND OLITOF FOOD ON IT
4151,FOOD SET OUT ON AN OUTDOOR PICNIC TABLE,I SET OUT ON AN OUT FOR IT I TABLE
4152,THERE ARE SOME SKIERS HEADING DOWN A SLOPE,THERE ARE SOME CHIS CUTTING DOWN UT OR
4153,A BUNCH OF CHILDREN SKIING DOWN A SLOPE,A PARK STRUCTURAL TRAIN SKIING DOWN A SLOPE
4154,A PICTURE OF SKIERS SKIING ON THE SNOW,A PICTURE OF SKIRS SKIING ON HE SNOW
4155,A GROUP OF YOUNG CHILDREN RIDING SKIS DOWN A SNOW COVERED MOUNTAIN,GROUP OF YOUNG CHILDREN RIDEIN SPOODS DOWN A SNOW COVERED BAF
4156,A NUMBER OF PEOPLE SKIING DOWN SKI SLOPES,A NUMBER OF PEOPLE SKIING DOWN SOME STAS
4157,A CANNONDALE BICYCLE LEANING AGAINST A BENCH AND AN AIRPLANE IN THE BACKGROUND,A CANANDYEL BIKE ING I EXIBIN AND A AIRPLANE IN THE BACKGROUND
4158,THERE IS A BIKE THAT IS PARKED BY A BENCH AND AN AIRPLANE THAT IS HIGH IN THE SKY,RAIL EOND A PARKED IN AN EO CONFESTION AN SOD ON THE SKY
4159,A BICYCLE LEANING AGAINST A BENCH AS AN AIRPLANE FLIES BY,A SLICCLE ATING A MIXED VEGETABLE CARAPAN ON ON IT
4160,THE BIKE IS PARKED NEXT TO THE EMPTY BENCH,THE BIKE IS LOUNGENED NEXT TO LAND Y GEN
4161,AN AIRPLANE FLIES BY A BICYCLE LEANED UP AGAINST A BENCH,AN AIRPLANET WIDE BIROBIK SURBOARDING YONGE DENNIS TRANC
4162,A STRIPPED CAT SITTING NEAR A BRICK WALL,A STRIPED CAT SITTING EDON A DRIRKWALL
4163,A CAT PAUSING AS ITS PICTURE IS TAKEN,A CAT PAUSINAS ITS PICTURE INSTAGNIT
4164,A CAT SITTING ON A STREET CORNER LOOKING AT THE CAMERA,A CAT SITTING ON A CIT CORNER LOOKING AT E INAMOT
4165,A BLACK CAT WITH WHITE STOMACH TAKES A POSE,A BLACK CAT WITH OYNTS ON I TAS E O
4166,A BLUE EYED TABBY CAT CROUCHED ON THE GROUND,A BLUE WIGHT DOWN PAT NCROSS LITE GROWN A 
4167,A MAN IS SITTING ON A PARK BENCH USING A COMPUTER,A MAN IS SITTING ON A PARFOF CHESE IN A AAAZ
4168,A PERSON ON A BENCH WITH A LAPTOP IN A PARK,A PENSAGE ON THE BEACH WITH A LAPTOP NTO CLOCK
4169,PEOPLE SITTING ON BENCHES IN THE PARK AND TRAFFIC IN THE STREET,PEOPLE SITTING IN BENCHES IN OG A TRACKIC NEX TREE
4170,A MALE IN A BROWN SHIRT SITTING ON A BENCH WITH A LAPTOP,A MAL IN A BROWN SHIRT IS AN OTE BENCH WITH A LAPTOP
4171,PEOPLE SITTING ON A PARK BENCH WATCHING CARS GO BY,PEOPLE SITTING ON A COUNTER BENCH WASHING COLRS OVEER
4172,A SHEEPS WOOL IS BEING SHAVED OFF WITH SHEARS,A SHEEP WOL IS IN SHASED ON BESY TREE
4173,A PERSON SHEERING THE WOOL FROM A SHEEP,A PERSON SHARING THEIR HOL ON A SHEET
4174,AN ADULT SHEEP IS GETTING SHORN BY A MALE FARMER,AN ADULT IS BEING SHOWN AT A TENNIS COURT
4175,A PERSON SHEERING THE WOOL OFF A SHEEP,A PERSON SNARING A AN OFFOC SE
4176,A PERSON IN THE PROCESS OF SHEERING A WOOLEN ANIMAL,A PERSON IN EHOSE SOME CHEERY AO IN A TAD
4177,A YELLOW TAXI CAB SITTING BELOW TALL BUILDINGS,A YOLLOW TEXITESSITING TOUH A SMALL LIVING ROM
4178,TWO GUIDING SIGNS ARE PICTURED IN FRONT OF A BUSY STREET,YOUNG CABIS TRYING TO TEPER IN FRONT OF AC TREE
4179,A COUPLE OF YELLOW SIGNS ARE NEAR A TAXI,A COUPLE OF YELLOW SIGNS ANING A TASK
4180,A PICTURE OF AN ANIMAL IS ON A POLE AND NEXT TO IT IS A YELLOW TAXI,A PICTURE OF AN MAN MANTAT ON A POLE NEXT TO A VIGO ANTA
4181,ON A CITY ROAD THERE IS LOTS OF TAXIS,ON A SITTING DOOR IN A A ROOM TOP
4182,AN ELEPHANT TRYING TO REACH SOMETHING ON THE GROUND WITH HIS TRUNK,AN ELEPHANT TRYING TO HIT SOMETHING ON THE GROUND ININ ATIMEA
4183,TWO GRAY ELEPHANTS STANDING NEXT TO EACH OTHER ON A ROAD,TWO GREY ELEPHANTS STANDING NEXT TO EACH OTHER ON A W
4184,A COUPLE OF ELEPHANTS ARE WALKING AROUND IN THE DIRT,A COUPLE OF ELEPHANTS ARE WALKING AROUND IN THE DIRT
4185,TWO ELEPHANTS ARE STANDING ARE STANDING IN AN ENCLOSURE,TWO ELEPHANTS ARE STANDING  CAR STANDING IN AN ECORIUR
4186,TWO ELEPHANTS STANDING IN A PEN IN DIFFERENT SPOTS,TWO ELEPHANT SIS STANDING IN A PATIN IT THE SKIS
4187,THE FRESH ORANGES ARE CUT UP ON THE TABLE OUTSIDE,A FERSH WOMAN DRIK ON TENNIS IN PABE HA BRIDE
4188,ONE NAVAL ORANGE IS WHOLE ANOTHER CUT IN HALF AND THREE ORANGE PIECES ON THE RIGHT,ONE NABEL ORNS IN A POLE INH ANOTHER COVERED CAT S ON THE RUGH
4189,AN ORANGE IS SHOWN WHOLE HALVED AND SLICED,AN ORANGE IS SHOWN OLE HAV  INCH LIGHT
4190,SOME ORANGES THAT ARE SITTING ON SOME WOOD,SOME ORANGE DESERT ARE SITTING ON SOME FOOID
4191,ONE WHOLE ORANGE JOINS ONE SLICED ORANGE ON A WOODEN SURFACE,A HOY AN FILLED WITH ONCE LUNCH ON IN ONTO A DECIRC
4192,A BLUE JET IS SITTING NEXT TO A SIGN,A BLUE JETT IS SITTING NEXT TO A SIGN
4193,AN AIRPLANE IS VINTAGE AND IS ON DISPLAY,AN AIRPLANE WIT A KITCHEN ON DISTOR
4194,PEOPLE ARE GATHERED TO SEE THE BLUE JET PLANE ON DISPLAY,PEOPLE ARE DOWTLOING SI E BLUE JET LAYING ON THE ONTE SPAT
4195,A JET FIGHTER STYLE AIRPLANE PARKED NEAR A CROWD OF PEOPLE WHO ARE WALKING ABOUT,A UPTAT IS OF ITE ON  TOPACAD IN BAT
4196,BLUEANDWHITE JET AIRPLANE SITTING AT AN AIRPORT RUNWAY,FRUIT ON WHITE JECKAR SITTING IN A R FORFI A
4197,A TALL WHITE BIRD STANDING ON A LAKE IN A SWAMP,TALL WHITE BIRD STANDING ON THE WAVE ON APO
4198,A BIRD STANDING NEXT TO A LARGE BODY OF WATER,A BOY IS HOVRENG WIT I ICE ON I O A
4199,A BIRD THAT IS SITTING DOWN ON SOME WATER,AE BIRD THAT IS SITTING DOWN ON SOME WALK
4200,THERE IS A BIRD STANDING IN THE SAND,THERE IS A BIRD STANDING IN THI HAND
4201,A LONG BILLED BIRD STANDS AT THE SHORE OF A LAKE,A YONDO BIRD STANDS AT THE HRUBWY
4202,A GARBAGE BAG IN A WHITE LIGHTED BATHROOM,A DOGS BAG IN A WHITE WHITED BACKGROUND
4203,THE BATHROOM DOOR IS OPEN WITH THE LIGHT ON,THE BAT ON OWER IS PULL DOWN WITH A WITEA
4204,A BLACK TRASH BAG IN A RESTROOM NEXT TO A SINK,A BLACK BRAW CA WITH MANY PEOPLE SKIING  NEXT TO A STAT
4205,THE BATHROOM HAS A WALL SINK MEDICINE CABINET TOOTHBRUSH HOLDER AND BARE WALLS,THE BACKOF TANLES OG WIT OTIN CATET ON A FRONTENDER A PAIR OF WALL
4206,A DOOR IS OPEN TO A WHITE BATHROOM THAT HAS A BLACK GARBAGE BACK ON THE FLOOR,TO PE JOKING FOR A BOY BAKTIELD AN A BAD TAN  FANT ON THE FIELD
4207,A MAN THAT IS ON A SKATEBOARD IN THE DIRT,A MAN IS OING A KASEBOLD TENIS PART
4208,A MALE SKATEBOARDER IN A BLACK SHIRT SOME DIRT,A MAN ITH BEAN WATER INA WASHBOAD AT SOMETHING
4209,A MAN IN BLACK SHIRT DOING A TRICK ON A SKATEBOARD,A MAN IN A BLACK PERSON WITH A TRICK ON A FIELD 
4210,A MAN STANDING ON A SKATEBOARD NEAR A RAMP,A MAN STANDING ON A SKATEBOARD NEAR A RAMP
4211,A SKATEBOARDER DOING A TRICK IN A YARD SURROUNDED BY A CHAIN FENCE,A SKATEBOARDER IITERC IN A DELT SURROUNDED BY A KINYAN
4212,A BATHROOM WITH A SLIDING SHOWER DOOR NEXT TO A TOILET,A BACKRIN WITH EXCITING OISIT AN NEXT TO ITS WOA
4213,A BATHROOM HAS GREEN WALLS AND A GLASS SHOWER DOOR,A MAPKIN HAS GREEN WALLS AND A GLASS SHOWER A
4214,A BATHROOM WITH GREEN WALLS AND A TOILET AND A SHOWER,A BATHROOM WITH GREEN WALL AND A EWOOD AND A SOWER
4215,A PHOTOGRAPH OF A NEWLY REMODELED BATHROOM IN A HOME,A PHOTOGRAPH OF A MEDIUM DE MOTORCYCLE NPEOPLE
4216,A BATHROOM WITH A SINK A MIRROR A TOILET AND A SHOWER,A BATROOM WITH A SIN IRO A TOILET AND A SHOWER
4217,A YOUNG MAN IS TAKING A PICTURE OF A LARGE PIZZA,A YOUNG MAN IS TAKING A PIC OF A LARGE IAN
4218,MAN PHOTOGRAPHING A FRESH PIZZA HIS TIRED BUDDY JUST WANTS TO EAT,PAN PHOTOGRAPHING OF RED COMPITE STONES WITH  TIATE BUSES NESTO
4219,A GUY TAKING A PICTURE OF A VERY BIG PIZZA,IN PATENG OF THE TERMAN NARWIT I SIGN
4220,TWO PEOPLE SITTING AT A TABLE WITH A PIZZA PIE,TWO PEOPLE SITTING AT A TABLE WHOLDING TS IE
4221,A TABLE TOPPED WITH A PIZZA SURROUNDED BY MEN,AZAE TOCK AT IT PETS OF SMALL PEOPE
4222,A GRAY AIRPLANE IS FLYING HIGH IN THE SKY,A TREE ARPANT IS OING MODEN ON COT
4223,AN AIRPLANE FLYING HIGH IN THE SKY ON A PARTLY CLOUDY DAY,AN AIRPLANE WITH A BLACK HIE AN SKIE IN FORMAL CAT
4224,A PLANE IS FLYING IN A CLEAR SKY,A TRAIN WITH WHITE IN WIT OS PEOPLE
4225,A MODERN JET AIRPLANE FLYING UP IN THE SKY,A MODERN JET AR CAC FLYING UP IN THE SU
4226,A LARGE PASSENGER JET FLYING THROUGH A GRAY SKY,A LARGE PASSENGER NECKTOPE IN CA
4227,A PERSON SKIS THROUGH SOME TREES DOWN A HILL,A PERSON ADINXT TO SOM TWO GRASS A
4228,A SKIER SKIING DOWN A SNOW FILLED SLOPE,ATO PANA ON A SNOW OLL OCLOT
4229,A PERSON SKIING DOWN A SLOPE NEXT TO SNOW COVERED TREES,A PERSON STIMMING DOWN A SLOPEAND NEXT TO A SNOW COVERED TRI
4230,A PERSON IN A SKI SUIT SKIING DOWN A SLOPE,AACAMANA STAKERS  O IN CEL
4231,SKIER IN A BLACK GOING DOWN THE SIDE OF A MOUNTAIN,STEER IN A BLACK GOING DOWN IN FRONT OF AN OFFI
4232,A PICTURE OF A WOMAN SITTING OUTSIDE WITH A LAPTOP AND CIGGORETS WHILE TALKING ON PHONE,A PICTURE OF A WOMAN SITTING OUTSIDE WITH A LAPTOP COMPUTER ER WORE PACKING ON THE TONE
4233,A WOMAN SITS IN A CHAIR TALKING ON THE PHONE,A WOMAN SITS AT A CREAR PALKING ON A OTE
4234,A PERSON SITTING AT A TABLE TALKING ON A PHONE,A PERSON SITTING AT A TABLE ANTOP ON A PHONE
4235,A FEMALE IS TALKING ON THE PHONE AND A LAPTOP ON A TABLE,A FEMALE IS TALKING ON THE TOI AND A WARBAT MONIT
4236,A WOMAN SITTING AT A TALBE WITH A LAPTOP WHILE TALKING ON HER PHONE,A WOMAN SITTING A A PLABE WIRH HER LASTLAP WHILE TALKING ON HE BO
4237,THE WAFFLE HAS BANANA SLICES AND A STRAWBERRY IN THE MIDDLE,HE WAFFLE HAS AND MANY SLICES IN MARABERY ANIMALS
4238,A PLATE WITH A BIG TASTY LOOKING WAFFLE TOPPED WITH FRUIT,A PLATE WITH A BIG CHEESE TABE AND WAFF ON TOPPE OF PIZZA
4239,SOME BANANAS AND STRAWBERRIES ON A LARGE WAFFLE,ASTOP BANANAS IN SKYION THE WATE ON THE WATER
4240,A PLATE OF WAFFLES WITH BANANAS AND STRAWBERRIES ON TOP,THE CAKE OF WATCIS TIPINMS AND STRALLERIS ONPANE
4241,BELGIUM WAFFLE LOADED WITH BANANAS TOPPED WITH POWDERED SUGAR WITH SYRUP AND MORE FRUIT AS A GARNISH,BIGAR WALKING MON IT AMAN OKININSHAGO S AND MOSTING OTHER BALERS
4242,A CLUSTER OF BLACK AND WHITE SHEEP HANG OUT BY A FENCE,A FLISTER IN BLACK AND WHITE SHA KING OUT BY A TENNIS MAN
4243,A BUNCH OF SHEEP ARE STANDING BEHIND A FENCE,A BOCOF SHEET ONTON  WOLL OKIN A A
4244,THIS IS A GROUP OF SHEEP ON THE GRASS,A BUS IS ACHNCUSTION ON THE ROAD
4245,CLOSE TOGETHER GROUP OF WHITE BEIGE AND BROWN SHEEP FROM THE REAR STANDING IN GRASS AT FENCE GATE,OYGE IN INAFIR A IN LASHO FROMTHE RESTARAN EVOT AT TATE
4246,A HERD OF SHEEP ALL GATHERED NEAR A FENCE AREA,A HIRD CUS SHEEP ALL GATHERED NEAR A TONY OEA
4247,A SMALL WHITE DOG CATCHING A GREEN FRISBEE ON A LUSH GREEN FIELD,A SMALL WHITE DOCK TECKING A GREEN TEE N A CONSTUCTION A OIT
4248,SMALL DOG WAITING FOR GREEN FRISBEE TO BE THROWN,SMALL DOG WAITING FOR THERATEO DIS RA TA COK
4249,A LITTLE DOG JUMPING UP TOWARDS A FRISBEE SOMEONE IS HOLDING,A LITTLE DOG JUMPING UP TOWARDS A CHRISTMAS IN A TABLE
4250,A SMALL DOG JUMPING UP TO REACH A FRISBEE,A SMALL DO APPLEN UP TO REACH A FRISBEE
