Index,Reference,Hypothesis
1324,TWO GIRLS AT A DESK PLAYING WITH A LAPTOP,TWO GIRLS AT A DESK PLAYING WITH A LAPTOP
1325,A WOMAN HOLDS A PHONE NEXT TO THE LAPTOP A CHILD IS WORKING ON,A WOMAN HOLDS A PHONE NEXT TO THE LAPTOP A CHILD IS WORKING ON
1326,STUDENT WORKING ON THE COMPUTER WHILE ANOTHER STUDENT SHOWS HER A MOBILE PHONE,FOOD IS PERCHING ON COMPUTER WHILE ANOTHER STEN SHOWS HER REMOBILE POE
1327,A LARGE GROUP OF PEOPLE LOUNGE ON A LAWN FOR AN EVENT,A LARGE GROUP OF PEOPLE LOUNGE ON A LAWN ON THE PAK
1328,PEOPLE ARE GATHERED TOGETHER SITTING FOR AN EVENT,PEOPLE ARE GATHERED TOGETHER SITTING ORN A BENC
1329,A YELLOW RED UMBRELLA IN A CROWD OF PEOPLE,A YELLOW RED UMBRELLA IN A CROWDED PAPER
1330,A GROUP OF PEOPLE STANDING AND SITTING ON TOP OF A FIELD,A GROUP OF PEOPLE STANDING AND SITTING ON TOP OF A FIER
1331,A GROUP OF PEOPLE SITTING ON THE GRASSY GROUND WITH COOLERS AND UMBRELLAS,A GROUP OF PEOPLE SITTING ON THE GRASSY GROUND WITH BORARDS AN ONE OF
1332,A TOWER WITH A CLOCK ON IT DURING THE NIGHT,A TOWER WITH A CLOCK ON IT DURING THE NIGHT
1333,A LARGE WHITE CLOCK TOWER TOWERING OVER A CITY,A LARGE WHITE CLOCK TOWER POWERING MOVERS ST
1334,A LARGE CLOCK TOWER LIT UP AT NIGHT TIME NEAR ANOTHER BUILDING,A LARGE CLOCK TOWER LIT UP AT NIGHT TIME NEAR ANOTHER VANA
1335,A WHITE CLOCK TOWER NEXT TO A BROWN BUILDING AT NIGHT,A WHITE CLOCK TOWER NEXT TO BROWN BUILDING AT IT
1336,A CLOCKTOWER STANDING HIGH WITH LIGHTS ON,A CLOCK TOWER STANDING HIND A WHITE MOUNTAIN
1337,A BICYCLE NEAR A POLE IN FRONT OF A BUILDING,A BICYCLE NEAR A POLE IN FRONT OF A BUILDING
1338,A LIGHT BLUE BICYCLE CHAINED TO A POLE ON THE SIDEWALK IN FRONT OF A RED BUILDING,A LIGHT BLUE BUNKET OF SITTING IN DRO CO AND SIDEWALK IN FRONT OF A RED BUILDING
1339,A BIKE IS LOCKED TO A POLE IN FRONT OF A RED BUILDING,A BIKE IS LOCKED TO A POLE IN FRONT OF A RED BUILDING
1340,A BICYCLE IS LOCKED TO A LAMP POST IN FRONT OF AN OLD BUILDING,A BICYCLE IS LEFT BY LAMP POST IN FRONT OF AN OLD BUILDING
1341,A BICYCLE THAT IS TIED TO A POST ALONG A SIDEWALK,A BICYCLE THAT IS TIED TO A POST ALONG A SIDEWALK
1342,A DEER STANDING NEXT TO A SMALL DEER IN A FOREST,A DER STANDING NEXT TO A SMALL GEER IN A FOREST
1343,AN ADULT AND BABY MOOSE STEP OUT OF A BUSY THICKET IN THE WILD,AN ALEPHANT BANY MOUNTS CAMAR A BASY TICKET IN THE WILD
1344,A DEER COMES OUT OF THE BUSHES FOR ITS CHILD,A BEER PUNGES OUT OF THE BUSHES FOR ITS CHILD
1345,AN ANTELOPE WALKING OUT OF THE BUSHES TOWARDS A BABY ANTELOPE,AN ANTELOPE WALKING OUT OF THE BUSHES TOWARDS A BABY ANTELOPE
1346,A BABY DEER AND A LARGE DEER ARE STANDING IN THE WOODS,A BABY DEER AND A LARGE ZEER ARE STANDING IN THE WOODS
1347,ALTERED PHOTOGRAPH OF A CASE FULL OF PAPERBACK NOVELS,ALTEED PHOTOGRAPH OF A CASE FULL OF PAPER BATHMOUT
1348,THERE IS A SUITCASE THAT IS FULL OF BOOKS,THEREIS A SUITCASE THAT IS FULL OF BOOKS
1349,A BRIEFCASE FULL OF OLD USED BOOKS ON SALE,A BRIEFCASE FULL OF OLD YOUSED BOOKS ON SALE
1350,BOOKS ARE PILED UP IN AN OPEN SUITCASE,BOOKS ARE PILED UP ON AN OPEN SUITCASE
1351,A LUGGAGE BAG FILLED ENTIRELY WITH READING BOOKS,A LUGGAGE BAG FILLED ENTIRELY WITH READING HORSE
1352,SOME SCRAP BOOK SCISSORS ARE ON A BROWN TABLE,SOME SCRAPBOOK SCISSORS ARE ON A BROWN TABLE
1353,A PAIR OF SCISSOR THAT IS LAYING ON A WOODEN TABLE,A PAIR OF SCISSOR THAT IS LAYING ON A WOODEN TABLE
1354,A PAIR OF SCISSORS TAPE AND WRAPPING PAPER LIE ON A WOODEN SURFACE,A PAIR OF SCISSORS PAT AND WRAPPING PAPER IN LIGHT ON A WOODEN SURFACE
1355,A PAIR OF SCISSORS AND FABRIC ON A WOOD TABLE,A PAIR OF SCISSORS IN A BATHROOM ON A WOOD TABLE
1356,A PAIR OF SCISSORS SITTING ON TOP OF A TABLE,A PAIR OF SCISSORS SITTING ON TOP OF A TABLE
1357,PEOPLE WALKING TOWARDS A PARKED BUS ON THE STREET,PEOPLE WALKING BOWARDS A PARKED BUS ON THE STREET
1358,A YELLOW WHITE AND BLACK BUS AND SOME PEOPLE,NOW WHITE AND BLACK SBUKS AND SOME PEOPLE
1359,PEOPLE MILLING ABOUT A BUS TERMINAL GETTING READY TO BOARD,PEOPLE KMILLING ABOUT A BUS TERMENAL GETTING READY TO BOARD
1360,A TRANSIT BUS WITH ITS DOORS OPENED AS PASSENGERS BOARD,A TRANSIT BUS WITH ITS DOORS OPENED AS PASSENGERS AND BOARD
1361,PEOPLE LOADING ONTO A ORANGE AND SILVER METRO BUS,PEOPLE LOOKING ONTO A LARGE SILVER METRIO BUS
1362,A COUPLE OF SIGNS ARE ON A WOOD POLE,A COUPLE OF SIGNS ARE ON A WOOD FLOOR
1363,STREET SIGNS ON A POLE ON A BUSY INTERSECTION,STREET SIGNS ON HA POLE ON A BUSY INTERSECTION
1364,A BUSY STREET WITH SEVERAL LANES AND A CROSSING SIGN IN THE FOREGROUND,A STREET WITH SEVERAL PLANES AND A CROSSING SIN IN A SURFBOARD
1365,A BUSY CITY INTERSECTION ON A CLOUDY DAY,A BUSY CITY INTERSECTION ON A CLOUDY DAY
1366,A POLE THAT HAS A COUPLE OF SIGNS ON IT,A POLE THAT HAS A COUPLEC SIGNS IN IT
1367,A BEDROOM WITH A LAPTOP SUITCASE AND BACKPACK ON THE FLOOR,A BEDROOM WITH A LAPTOP SUITCASE AND BACKPACK ON THE FLOOR
1368,TWO PIECES OF LUGGAGE SITTING NEAR A DRESSER AND LAPTOP,TWO PIECES OF LUGGAGE SITTING NEAR A DRESSER AND LAPTOP
1369,A SUITCASE AND A LAPTOP SIT ON A BEDROOM FLOOR,A SUITCASE IN A LATOP SITS ON A BERKING BOARD
1370,SOME LUGGAGE AND A BACK BACK SITTING ON TEH GROUND NEXT TO A LAP TOP,SOME LUGGAGE AND A BACKPACK SITTING ON THE GROUND NEXT TO A LAPTOP
1371,CORNER OF A BEDROOM WITH A LAPTOP AND LUGGAGE ON A FLOOR,CORNER OF A BEDROOM WITH A LAPTOP AND LUGGAGE ON A FLOOR
1372,A ZEBRA GRAZES ON SOME GREEN GRASS NEXT TO SOME TREES,A ZEBRA GRAZES ON SOME GREEN GRASS NEXT TO SOME TREES
1373,A ZEBRA GRAZES IN A FIELD ADJACENT TO TREES,A ZEBRA GRAZES IN A FIELD ADJACENT TO TREES
1374,A ZEBRA EATING GRASS IN A GRASSY YARD,A ZEBRA EATING GRASS IN A GRASSY YARD
1375,A ZEBRA OUT AND ABOUT EATING SOME GRASS,A ZEBRA OUT AND ABOUT EATING SOME GRASS
1376,A ZEBRA GRAZING ON SOME GRASS BESIDE THE WOODS,A ZEBRA GRAZING ON SOME GRASS BESIDE THE WOODS
1377,TWO MALE SKATEBOARDERS ROLLING DOWN A PAVED SLOPE,TWO MALE SKATEBOARDERS ROLLING DOWN A PAVED FLOAT
1378,TWO PEOPLE SKATEBOARDING DOWN A ROADWAY IN A DOWNHILL DESCENT,TWO PEOPLE SKATEBOARDING DOWN A ROADWAY IN A DOWNHILL DESCENT
1379,TWO PEOPLE RIDING SKATE BOARDS ON A HILLY ROAD,TWO PEOPLE RIDING SKATEBOARDS ON A PILLY ROAD
1380,TWO PEOPLE ON SKATEBOARDS RIDING DOWN A SLANTED ROAD,TWO PEOPLE ON A SKATEBOARDERS SLIDING DOWN A SLENDED RODE
1381,TWO LONGBOARDERS COASTING CROUCHED ACROSS A DOWNHILL ROAD,TWO WONGBOARDERS COASTING CROUCHED ACROSS A DOWNHILL ROAD
1382,A GROUP OF PEOPLE COLLECT AROUND A GIRAFFE HEAD,A GROUP OF PEOPLE COLLECT AROUND A GIRAFFE HEAD
1383,A PERSON DRESSED AS A GIRAFFE CARRYING A BULLHORN,A WON WOKIN WITH A GIRAFFE CARRYING A BOWLBORN
1384,A PERSON WITH A GIRAFFE COSTUME GREETS PEOPLE COMING THROUGH THE GATE,A PERSON WITH A GIRAFFE COSTUME GREETS PEOPLE COMING THROUGH THE GATE
1385,A PERSON IN A GIRAFFE COSTUME IN A CROWD OF PEOPLE,A PERSON IN A GIRAFFE COSTUME IN A CROWD OF PEOPLE
1386,SOMEBODY WEARING A GIRAFFE COSTUME GREETS PEOPLE AT A PARK,SOMEBODY WEARING A GIRAFFE COSTUME LEADS PEOPLE AT A PARK
1387,A MAN WEARING A HELMET WHILE HOLDING A BANANA NEXT TO A WOMAN WEARING A HELMET,A MAN WEARING A HELMET WHILE HOLDING A BANANA NEXT TO A WOMAN WEARING A HELMET
1388,THERE ARE TWO PEOPLE POSING AND ONE MAN IS HOLDING A BANANA,THERE ARE TWO PEOPLE CLOSING AND ONE MAN IS HOLDING A BANANA
1389,TWO PEOPLE POSING IN FUNNY HATS FOR A CAMERA,TWO PEOPLE POSING IN FUNNY HATS FOR A CAMERA
1390,A MAN AND WOMAN AT A PARTY DRESSED IN COSTUMES,A MAN AND A WOMAN AT A PARTY DRESSED IN COSTUMES
1391,A MAN AND A WOMAN POSING TOGETHER FOR A PICTURE,A MAN AND A WOMAN POSING TOGETHER FOR A PICTURE
1392,TWO CATS IN FRONT OF A WOMAN HOLDING SOMETHING IN HER HAND ONE OF THE CATS IS REACHING FOR IT WITH ITS PAWS,TWO CATS IN FRONT OF A WOMAN HOLDING SOMETHING IN HER HAND NEAR THE CATS IS REACHING FOR WITH INS CAWS
1393,A PERSON THAT IS FEEDING A CAT THAT IS STANDING UP,A PERSON THAT IS FEEDING A CAT THAT IS STANDING UP
1394,A GREY CAT IN A ROOM VERY DISORGANIZED WITH SHOES ALL OVER,A GRAY CAT IN A ROOM VERY DISORGANITE WITH SHOES ALL OVER
1395,A COUPLE OF CATS SITTING ON TOP OF A COUNTER,A COUPLE OF CAT SITTING ON TOP OF A CONTYV
1396,THE PERSON IS HOLDING A TREAT FOR THE CATS,THE PERSON IS HOLDING A TREE FOR THE CATS
1397,A GRANDFATHER CLOCK MARKS AN ELEGANT STARTING POSITION FOR VISITING SHOPS,A GRANDFATHER CLOCK MARKS AN ELEGANT STARTING POSITIOND WIR VISITING SHOPS
1398,A SNOW COVERED CITY STREET LINED WITH SMALL SHOPS,A SNOW COVERED CITY STREET LINED WITH SMALL SHOPS
1399,A METAL CLOCK TOWER ON A SIDEWALK IN FRONT OF A BULDING,A METAL CLOCK TOWER ON A SIDEWALK IN FRONT OF A BUILDING
1400,REGULAR SMALL TOWN STREET AFTER IT HAS SNOWED,AREGMAN SMALL TOWNSTREET AFTER IT HAS BEEXS AFTER HAS DON
1401,A PHOTOGRAPH OF A SIDEWALK COVERED IN SNOW,A PHOTOGRAPH OF A SIDEWALK COVERED IN SNUFF
1402,A LARGE JETLINER SITTING ON TOP OF AN AIRPORT RUNWAY,A LARGE JETLINER SITTING ON TOP OF AN AIRPORT RUNWAY
1403,A COMMERCIAL AIRPLANE SITS ON A RUNWAY AT AN AIRPORT,A COMMERCIAL AIRPLANE SITS ON A RUNWAY AT AN AIRPORT
1404,A WHITE AND RED PLANE PARKED ON A TARMAC,A WHITE AND WHITE PLANE LACKED ON AS TARMAC
1405,A LARGE AIRLINER WITH A KANGAROO ON THE TAIL WING,AN LARGE AIRLINER WITH A KANKAROO ON THE TAIL LINE
1406,A RED AND WHITE PLANE SITTING ON A RUNWAY,A RED AND WHITE PLANTE SITTING ON A RUNWAY
1407,A WOMAN PAST TWO MEN IN FRONT OF THE MGM GRAND,A WOMAN PASSI TWO MEN IN FRONT OF IT AT A GM GRAND
1408,OUTSIDE VIEW OF THE MGM GRAND IN LAS VEGAS WITH PEOPLE SITTING AND WALKING,OUTSIDE VIEW OF AN NGM DRAND IN LOS BASE WITH PEOPLE SITTING AND WALKING
1409,PEOPLE SIT AND WALK AROUND A LARGE HOTEL PARKING LOT,PEOPLE SIT AND WALK AROUND A LARGE REPAREN UBLICS
1410,A COUPLE OF GUYS ARE SITTING WITH THEIR LUGGAGE BAG AS A LADY WALKS ON,A COUPLE OF GUYS ARE SITTING WITH THEIR LUGGAGE BAG AS A LADY WALKS ON
1411,SOME PEOPLE ARE WALKING IN FRONT OF A TALL BUILDING,SOME PEOPLE ARE WALKING IN FRONT OF A TALL BUILDING
1412,A COUPLE OF MEN HOLDING A BLACK UMBRELLA,A COUPLE OF MEN HOLDING A BLACK UMBRELLA
1413,TWO MEN ON OLD ARCHITECTURE PULL OUT UMBRELLA AND SECURING THEIR BELONGINGS,TWO MEN ON AN OLD ARCHITECTURE PULL OUT UMBRELLAS AND SCARRY THEIR LOTS
1414,ADULTS STANDING ON CARVED STONE DISPLAY OVERLOOKING LARGE CITY,ADULTIS STANDING ON CARBSTONE DISPLAY OVERLOOKING LARGE CITY
1415,A TOURIST UNFOLDS AN UMBRELLA NEAR ANCIENT RUINS,A TOURIST ON CLOTHES OF AN UMBRELLA NEAR ANCIENT WOODS
1416,A MAN AND WOMAN THAT ARE STANDING NEXT TO ROCKS,A MAN AND WOMAN THAT ARE STANDING NEXT TO ROCKS
1417,A CAT THAT IS LAYING ON A COUCH,A CAT THAT IS LAYING ON A COUCH
1418,CAT PERCHED ON THE SOFA LOOKING OUT OF THE WINDOW,CAT PERCHED ON THE SOFA LOOKING OUT OF THE WINDOW
1419,A CAT SITTING ON THE BACK OF A SOFA LOOKING OUT A WINDOW,A CAT SITTING ON THE BACK OF A SOFANE LOOKING OUT A WINDOW
1420,A CAT THAT IS LOOKING OUT THE WINDOW,A CAT LOOKING OUT AT THE ROOMWAY
1421,GRAHAM BLACK CAT SITTING ON AN ORANGE COUCH LOOKING OUT THE WINDOW,GRAY AND BLACK CAT SITTING ON ORANGE COUCH LOOKING OUT THE WINDOW
1422,A PERSON THAT IS SITTING DOWN WITH A PLATE OF FOOD,A PERSON THAT IS SITTING DOWN WITH A PLATE OF FOOD
1423,A MAN IS SITTING IN FRONT OF SOME FOOD AT A TABLE,A MAN IS SITTING IN FRONT OF SOME FOOD AT A TABLE
1424,A MAN AT HOME POSING WITH A CAKE,A MAN WIT HOME POSING WITH A PAPER
1425,A MAN SITTING AT A TABLE IN FRONT OF A PLATE OF FOOD,A MAN SITTING AT A TABLE IN FRONT OF A PLATE OF FOOD
1426,A SMILING GUY SITTING AT A TABLE WITH SOME FOOD,A SMILING GUY IS STANDING IN FE LI IN FIED
1427,A PHOTO LOOKING INTO A KITCHEN AND DINING ROOM WITH MANY BLUE ACCENTS,A PHOTO LOOKING INTO A KITCHEN DINING ROOM WITH MANY FOUD RACKETS
1428,A SINK THAT HAS A STOVE AND A SINK,A SINK THAT HAS A STOVE AND A SINK ON IT
1429,A KITCHEN AND DINING ROOM WITH AN OCEAN SIDE VIEW,A KITCHEN AND DINING ROOM WITH AN OCEAN SIGN VIEOCE
1430,A KITCHEN WITH A METALLIC STOVE TOP SITTING UNDER A WINDOW,A KITTEN WITH A METALLIC STOVE TOP SITTING UNDER A WINDOW
1431,MODERN KITCHEN WITH DINNING AREA AND ALL WOOD FLOORING,MODERN KITCHEN WITH DINING AREA AND ALL WOOD FOLE
1432,A COUPLE OF PEOPLE SKIING DOWN A SNOWY SLOPE,A COUPLE OF PEOPLE SKIING DOWN A SNOWY SLOPE
1433,TWO SNOW SKIERS ARE COMING DOWN A HILL,TWO SNOW SKIERS ARE COMING DOWN A HILL
1434,THERE ARE PEOPLE THAT ARE ON THE SNOW SLOPE SKIING,THERE ARE PEOPLE THAT ARE ON THE SNOW WITHSLOPE SKIING
1435,THE CROSS COUNTRY SKIERS ARE ENJOYING THEIR RUN,THE CROSS COUNTRY SKIRIS ARE ENJOYING THEIR RUG
1436,A COUPLE OF PEOPLE RIDING A PAIR OF SKIS DOWN A SNOW COVERED SLOPE,A COUPLE OF PEOPLE RIDING A PAIR OF SKIS DOWN A SNOW COVERED SLOPE
1437,A HERD OF COWS GRAZES IN A FIELD NEAR A RIVER,A HERD OF COWS GRAZES IN A FIELD NEAR A ROK
1438,A HERD OF CATTLE IS FEEDING AT THE RIVERS EDGE,A HERD OF CATTLE IS LEADING AT THE RUBERS EDGE
1439,A HERD OF CATTLE STANDING IN GRASSY AREA NEXT TO WATER,A HERD OF CHATTER STANDING IN GRASSY AREA NEXT TOA WLATCHBA
1440,MANY COWS NEXT TO A BODY OF WATER IN A FIELD,MANY COWS NEXT TO A BODY OF WATER IN A FOL
1441,A HERD OF CATTLE IS NEAR A FLOCK OF BIRDS SWIMMING IN THE WATER,A GROUT OF CLOCK IS NEAR A TOPIC BOADS SWIMMING IN THE LONE
1442,A PERSON SITTING DOWN WITH A CELL PHONE,A PERSON SITTING DOWN WITH A CELL PHONE
1443,A MAN SITTING ON A BLACK LEATHER COUCH MESSING WITH A PHONE,A MAN SITTING ON A BLACK LEATHER COUCH MESSY WIVE
1444,A MAN SITS ON A COUCH HOLDING HIS PHONE,A MAN SITS ON A COUCH HOLDING HIS PHONE
1445,A MAN SITTING ON A COUCH WITH A CELL PHONE,A MAN SITTING ON A COUCH WITH A SNOWARD
1446,A MAN SITTING ON TOP OF A COUCH HOLDING A SMART PHONE,A LAN SITTING ON TOP OF A COUT HOLDING A SMART PHONE
1447,GIRAFFES AND A BIRD BEHIND A CHAIN LINK FENCE AT A ZOO,GIRAFFES AND A BIRDS BEHIND A SHAVE LINK FENCE AT A ZOO
1448,TWO GIRAFFES INSIDE OF A CAGE AT THE ZOO,TWO GIRAFFES INSIDE OF A CAGE OTEY SITTING ROOM
1449,TWO GIRAFFES STARE AT A CRANE FROM BEHIND A FENCE,TWO GIRAFFES STARE AT A CANE FROM A FENCE
1450,TWO GIRAFFES THAT ARE TOGETHER IN AN ENCLOSURE,TWO GIRAFFES THAT ARE TOGETHER IN AN ENCLOSURE
1451,A COUPLE OF GIRAFFE STANDING NEXT TO EACH OTHER,A COUPLE OF GIRAFFE STANDING NEXT TO EACH OTHER
1452,A BEAR WALKING ACROSS A STONE WALL NEAR TREES,A BEAR WALKING ACROSS A STONE WALL NEAR TREES
1453,A BEAR WALKING UP ON TOP OF A WALL,A BEAR WALKING ON TOP OF A WALL
1454,A BEAR DOING A TIGHTROPE ACT ON A STONE WALL,A BEAR NIEWING A TILE BAT ON A STONE WALL
1455,A BROWN BEAR WALKING ON A LEDGE WITH TREES IN THE BACKGROUND,A BROWN BEAR WALKING ON A LEDGE WITH TREES IN BACKGROUNDS
1456,THE BIG BEAR IS OUTSIDE WALKING ACROSS THE CONCRETE WALL,THE BIG BEER IS OUTSIDE WALKING ACROSS THE CONCRETE WALL
1457,AN IMAGE OF A CAT SITTING ON THE BED WITH A BLANKET,AN IMAGE OF A CAT SITTING ON THE BED WITH A BLANKET
1458,THE CARAMELCOLORED KITTEN IS LYING ON THE SMALL BLANKET ON TOP OF THE UNMADE BED,CAMERA COLORED KIDS DESIGNED ON A SMALL BLANKET ON TOP OF A UNMADE BED
1459,A YELLOW CAT IS SITTING ON A GREEN BLANKET,A YELLOW CAT IS SITTING ON A GREEN BLANKET
1460,A ORANGE AND WHITE CAT SLEEPING ON TOP OF A BLANKET ON A BED,AN ORANGE AND WHITE CAT SANPING ON TOP OF A BLANKET ON A BED
1461,ORANGE AND WHITE CAT LYING IN FRONT OF BOOKCASE,ORANGE AND WHITE CAT IS LYING IN FRONT OF HE FACE
1462,A VERY TALL PINK AND WHITE CLOCK TOWER,A VERY TALL PINK AND WHITE CLOCK TOWER
1463,A RED AND WHITE BRICK BUILDING WITH A CLOCK TOWER,A RED AND WHITE BRICK BUILDING WITH A CLOCK TOWER
1464,A TALL BUILDING WITH SEVERAL WINDOWS AND TWO CLOCKS ON IT,A TALL BUILDING WITH SEVERAL WINDOWS AND TWO CLOCKS ON IT
1465,A BIG BUILDING WITH A CLOCK AT THE TOP OF IT,A BIG BUILDING WITH A CLOCK ON THE TOP OF IT
1466,SALMONCOLORED CLOCK TOWER WITH FLORIDA ARCHITECTURAL FEATURES INCLUDING A WINDOWS WALK,SALMON COLORED CLOCK TOWER WITH FLORIDA ARCHITECTURAL FEATURES INCLUDING A WINDOWS WALL
1467,A WOMEN IS STANDING ON THE SIDEWALK UNDER A SIGN,THE WOMAN IS STANDING ON THE SIDEWALK UNDER A SIGN
1468,THERE IS A WOMAN WALKING DOWN THE SIDEWALK IN THE CITY,THERE IS A WOMAN WALKING DOWN THE SIDEWALK IN THE SITY
1469,A WOMAN IS LEAVING A BUILDING IN A CITY,A WOMAN IS LEAVING AND BILDING IN A CIT
1470,THERE IS A WOMAN STANDING ON A CITY STREET,THERE IS A WOMAN STANDING ON A CITY STREET
1471,A CHINESE STREET SHOWING BUSINESS SIGNS HANGING OVER THE STORE FRONTS,A CHINESE STREET SHOWING BUSINESS SIGNS HANGING OVER THE STORE FRONTS
1472,A GROUP OF WOMEN SITING AROUND A CAT AS THEY PET IT,A GROUP OF WOMEN STANDING AROUND AS A CAT MAKS HEAD
1473,A GROUP OF PEOPLE SITTING AROUND PETTING A CAT,A GROUP OF PEOPLE SITTING AROUND PETTING AR CAT
1474,A GROUP OF PEOPLE THAT ARE PETTING A CAT,A GROUP OF PEOPLE THAT ARE GETTING INTO A CAR
1475,PEOPLE IN A HALL WITH A CAMERA TAKING A PICTURE,PEOPLE IN HALL CAMERA TAKING A PICTURE
1476,PEOPLE ARE SITTING ON THE GROUND PETTING A CAT,PEOPLE ARE SITTING ON THE GROUND CUTTING A CAT
1477,A BATHROOM SINK NEXT TO A WHITE TOILET UNDER A LARGE MIRROR,A BATHROOM SINT NEXT TO A WHITE TOILET UNDER A LARGE MIRROR
1478,A WHITE BATHROOM THAT HAS BEEN NEWLY CLEANED,A WHITE BATHROOM THAT HAS BEEN RELI CO
1479,A SMALL BATHROOM WITH A LARGE MIRROR AND SINGLE SINK VANITY,A SMALL BATHROOM WITH A LARGE MIRROR AND SINGLE SINK BANR
1480,A VANITY AND TOILET ARE IN A BATHROOM UNDER A MIRROR,THE VANITY AND A TOILET ARE IN THE BATHROOM ONPLUE SINK
1481,A RESIDENTIAL BATHROOM HAS A MODERN MOTEL LOOK WITH UPGRADED FIXTURES AND ACCESSORIES,THIS IS ENTUAL BATHROOM HAS A MODERN OPILLOW LOOKING FOR PAV PICTURE ACCESSORIES
1482,A SANDWICH ON A PLATE ON A DESK NEAR A GLASS OF WINE,A SANDWICH ON A PLATE ON A DESK NEAR A GLASS WINE
1483,A DINNER PLATE CONTAINING A SANDWICH AND PASTA,A DINNER PLATE CONTAINING A SANDWICH AND PASTA
1484,A SANDWICH CUT IN HALF IS ON A PLATE WITH MACARONI,A SANDWICH CUT IN HALF IS ON A WHITE WITMATROMANE
1485,SANDWICH AND PASTA SALAD WITH A DRINK FOR ONE,SANDWICH AND PASTA SALAD WITH A GREEN POL
1486,A SANDWICH ON A PLATE CUTIN HALF NEXT TO PASTA,A SANDWICH ON A PLAY CUT IN HALF NEXT TO A PASTA
1487,A LARGE BLACK REFRIGERATOR WITH VARIOUS BITS OF PAPER STUCK TO IT WITH MAGNETS,A LARGE BLACK REFRIGERATOR WITH VARIOUS BITS AND PAPER STUFFE TILED WITH MAGNETS
1488,A BLACK FRIDGE THAT IS REFLECTING THE ROOM,A BLACK FRIDGE THAT IS REFLECTING THE WON
1489,A KITCHEN AREA WITH A CHAIR TILED FLOOR AND A REFRIGERATOR,A KITCHEN AREA WITH TILED FLOOR AND A REFRIGERATOR
1490,A BLACK REFRIDGERATOR HAS SEVERAL THINGS HANGING ON IT,A FLAT REFRIGERATOR HAS SEVERAL THINGS HANGING ON IT
1491,A BLACK REFRIGERATOR FREEZER INSIDE OF A KITCHEN,A BLACK REFRIGERATOR FREEZER INSIDE OF A KITCHEN
1492,A BATHROOM WITH ORANGE DECORATED WALLPAPER AND A MIRROR,A BATHROOM WITH ORANGE DECORATIVE WALLPAPER AND MIRROR
1493,THERE IS AN EMPTY TILED BATHROOM WITH TWO SINKS AND TWO MIRRORS,THERE IS AN EMPTY TILED BACKGROUND WITH TWO SINTS AND TWO MIRRORS
1494,THIS IS A COMMERCIAL BATHROOM WITH ORANGE AND GRAY MOSAIC TILES AND THREE SINKS,THIS IS A COMMERCIAL BATHROOM WITH ORANGE AND RAMOS A TILES AND HREE SINKS
1495,A BATHROOM THAT FEATURES A BRIGHT TILE WALL AND BIG MIRRORS,A BATHROOM THAT FEATURES A BRIGN TILE WALL IN BIG PARIS
1496,A BATH ROOM WITH SINKS AND MIRRORS,A BATHROOM WITH SIX AND MIRRORS
1497,AN ELEPHANT LEADS A BABY ELEPHANT TOWARDS A DOOR,AN ELEPHANT LEADS A BABY ELEPHANT TOWARDS A DOOR
1498,A BIG ELEPHANT IS BEING FOLLOWED BY TWO LITTLE ELEPHANTS,A BIG ELEPHANT IS BEING FOLLOWED BY TWO LITTLE ELEPHANTS
1499,AN ADULT AND TWO BABY ELEPHANTS STANDING NEAR A FENCE,AN ADULT WITH TWO BABY ELEPHANTS STANDING NEAR A FENCE
1500,A FAMILY OF ELEPHANTS WALKING NEXT TO EACH OTHER,A FAMILY OF ELEPHANTS WALKING NEXT TO EACH OTHER
1501,AN ADULT GIRAFFE STANDING NEXT TO A SMALL ELEPHANT,AN ADULT GIRAFFE STANDING NEXT TO A SMALL ELEPHANT
1502,A NUMBER OF VEHICLES STOPS IN A TRAFFIC JAM,A NUMBER OF VEHICLES STOPS IN A TUBBY DAY
1503,BUSES AND TRACTOR TRAILERS ARE PARKED TOGETHER IN DIFFERENT DIRECTIONS,BUSES AND TRAFFIN GERS ARE PARKED TOGETHER IN DIFFERENT DIRECTIONS
1504,A BIG WHITE BUS IS PARKED IN THE MIDDLE OF A PARKING LOT,THE BIG WHITE BUS IS PARKED IN ERALBAY PARKING LOT
1505,A PASSENGER BUS THAT IS PARKED IN A PARKING LOT,A PASSENGER BUS THAT IS PARKED IN A PARKING LOT
1506,A BUS PARKED BETWEEN TWO TRUCKS IN A PARKING LOT,A BUS PARKED BETWEEN TEAM TRUCKS IN A PARKING LOT
1507,A HORSE IN A SNOWY PADDOCK LOOKING OVER THE FENCE,A PERSE AN IS SNOOWY HAT UF LOOKING OVER A FENCE
1508,A HORSE STANDING IN A FIELD BY A FENCE,A HORSE STANDING IN A FIELD BY A FENCE
1509,A SINGLE HORSE LEANING AGAINST A WOODEN FENCE,A SINGLE HORSE LEANING AGAINST A WOODEN FENCE
1510,A HORSE LOOKING OVER A FENCE ON A SNOWY DAY,A HORSE LOOKING OVER A FENCE IN A SNOWY DAY
1511,A HORSE STANDING IN A SNOWY PASTURE LOOKING OVER A FENCE,A HORSE STANDING IN THE SNOWY PASTURE LOOKING OVER A CAN
1512,THE PERSON WITH THE TYE DYE SHIRT IS CHOOSING A SEAT,THE PERSON WITH THE TIE TYE SHIRT IS CHOOSING A SEEN
1513,A MAN HOLDING ON TO A POLE ON A BUS,A MAN HOLDING ONTO A POLE ON A BUS
