Index,Reference,Hypothesis
5569,A BED AND CHAIR SITTING NEXT TO A WINDOW IN A BEDROOM,A BLODIN CHAIR SITTING NEXT TO A AVING ROOM WITH
5570,A BED ROOM WITH A NEATLY MADE BED,A BEDROOM WITH A NEATAN AD BED
5571,A BEDROOM WITH BIG BED AND A CHAIR BY THE WINDOW,A BUNCH OF ZAZEBRAS A BENCE WITH ZEBRA IN A CHAIR OF A LIVING ROOM
5572,A BUNCH OF HAPPY LOOKING PEOPLE BY A CAKE,A BUNCH OF HAPPY LOOKING PEOPLE BY A FENCE
5573,A FAMILY GATHERING AND THEY ARE CELEBRATING WITH A CAKE,A BED IN BATHROOM IN AR CELEBRATING A CAKE
5574,A GROUP OF PEOPLE STANDING AROUND A WHITE CAKE,A GROUP OF PEOPLE STANYING AGOUN A WHITE SATE
5575,A SMILING GROUP OF PEOPLE WATCHING A MARRIED COUPLE CUT A WEDDING CAKE,A SMIL ITH POPANATRO GOIN UPE FONTOF IM
5576,SEVERAL PEOPLE ARE GATHERED AT A RECEPTION WITH APPETIZERS,SEVERAL PEOPLE ARE GATHERED AT AN ACCEPTION HATE
5577,A BUNCH OF BIKES ARE LINED UP ON A CURB,A BUNCH OF BIKES ARE LINED UP ON A P
5578,A ROW OF MOTORCYCLES PARKED NEXT TO A BUILDING,A ROW OF MOTORCYCLES AR NEXT TO A BUILDING
5579,A LINE UP OF MOTORCYCLES PARKED ON THE SIDE OF THE STREET,A LINE IT MOTORCYCLE PARKED ON THE SIDE OF THE STREET
5580,A ROW OF MOTORCYCLES PARKED ON THE SIDE OF A STREET,A NAOD MOTORCYCLE PARKED ON THE SIDE OF A STREET
5581,SEVERAL MOTORCYCLES ARE LINED UP ON A SIDEWALK,SEVERAL MOTORCYCLES ARE LINED UP ON THE TIDE
5582,TWO WOMEN SITTING TOGETHER IN THE BACK YARD,TWO LIVING SITTING TOGETHER IN THE BACKGRUND
5583,WOMEN THAT ARE SITTING OUTSIDE ON A PATIO AREA AND SMOKING CIGARETTES,WOMEN THAT ARE SITTING ONSIDE ON SADEO AREA LOK TOGREST
5584,TWO PEOPLE SITTING OUTSIDE ONE WITH A LAPTOP,TWO PEOPLE SITTING OUTSIDE ONE WINH A LAPTOP
5585,A WOMAN IS SITTING OUTSIDE WITH A LAPTOP,A WOMAN IS SITTING OUTSIDE WITH A LETPE
5586,THE WOMAN IS SITTING DOWN WITH A LAPTOP ON HER LAP,THE WOMAN IS SITTING DOWN WITH HER LAPTOP ON HER BAK
5587,FIVE MEN RIDING THEIR MOTOR CYCLES ON THE STREET,FIVE MEN RIDING THE MOTORCYCLE IN THE
5588,FIVE PEOPLE RIDING SOME MOTORBIKES ON THE ROAD,FIVE PEOPLE RIDING SOME MOTORBIKES ON THE ROAD
5589,PEOPLE ARE RIDING ON MOTORCYCLES TOGETHER DOWN A STREET,PEOPLE ARE RIDING O MOTORCYCLES TOGETHER DOWN THE STREET
5590,MOTORCYCLISTS ARE RIDING DOWN THE STREET WITH EACH OTHER,MOTORCYCLES ARE RIDING DOWN A STREET WIT A SOD
5591,A GROUP OF YOUNG MEN ARE RIDING THEIR MOTOCYCLES DOWN THE STREET,A GROUP OF YOUNG MEN ARE RIDING THEIR MOTORCYCLES SEN
5592,A COUPLE OF PLAYERS AT A BASEBALL GAME,A COUPLE OF PLAYERS AT A BASEBALL GAME
5593,A BATTER CATCHER AND UMPIRE IN A BASEBALL GAME WITH MAN RECORDING,A BATTER CATCHIN UPART IF A ALLGA INPOTIN
5594,BATTER TAKING SWING AT BALL DURING TELEVISED BASEBALL GAME,PETER TAKING FOOD AT AR TAKING FOODIBOLSIT
5595,SOME BASEBALL PLAYERS ARE PLAYING BASEBALL AND A CAMERA MAN,SOME BASEBALL PLAYERS A PAND BASEBALL 
5596,A BASEBALL PLAYER HOLDING A BAT NEXT TO HOME PLATE,A BASEBALL PLAYER HOLDING A BAT NEXT TO HOME PLATE
5597,A SINK WITH SOME TOOTHBRUSHES AND A MIRROR,A SEETH WITH SOME TOOTHBRUSHES IN MIRROR
5598,TWO TOOTHBRUSHES SITS ON THE OPPOSITE SIDE OF EACH OTHER ON THE DOUBLE FAUCET SINK,TWO SO SURSERS SIT ON THE OPPOSITE SIDE OF EACH OTHER ON THE DEBERT DEK
5599,A SINK SURROUNDED BY LOTS OF TOOTH BRUSHES AND GLASSES,A SIK SURROUNDED BY ROCK OF PITHBRUS AND GLASSE
5600,TWO TOOTHBRUSHES EACH IN A GLASS ON THE SINK,TWO PEOPLE O EAP CROSS FOM A SINC
5601,A BATHROOM SINK WITH TWO TOOTHBRUSHES FACING EACH OTHER,A BATHROOM SINK WITH TWO TOOTHBRUSHES FACING EACH OTHER
5602,STOP LIGHT IN A CITY NEXT TO A STREET SIGN ON DURING THE DAY,STOPLIGHT IN A CITY NEXT TO A STREET SIGNS TERIN
5603,A TRAFFIC LIGHT SITTING NEXT TO A STREET SIGN,A TRAFFIC LIGHT SITTING NEXT TO A STREET SIGN
5604,A RED ARROW LIGHT AT A CITY STREET INTERSECTION,A RED ARROW LIGHT IN A CITY FRIB
5605,A SIGNAL LIGHT GLOWS RED BY THE STREET SIGN,A SMALL WHITE D ROA RED BIKE STREES
5606,A TRAFFIC LIGHT NEAR A STREET SIGN IS RED,A TOPPED PINT INRA STREET SIGN IN BRED
5607,A CLOSE UP OF A PIZZA PIE SITTING ON A TABLE,A CLOSE UP OF A PIZZA PIE SITTING ON A TABLE
5608,A WOMAN SITTING AT A TABLE WITH TWO PIZZAS,A WOMAN SITTING AT A TABLE WITH TWO PIZZA
5609,A COUPLE OF PIZZAS ARE ON A TABLE,A COUPLE OF PIZZAS ARE ON A TABLE
5610,PIZZA MISSING ONE SLICE ON WOODEN SERVING TRAY,PIZZA MAKIN WORKS ON OME WOODEN SURVIN SANK
5611,A PIZZA THAT IS SITTING ON A WOODEN PLATTER,A PIZZA THAT IS SITTING ON A LOVIN 
5612,A TRAIN BLOWING SMOKE IS COMING DOWN THE TRACKS,A TRAIN FLOWING THE SNOKE IS COMING DOWN THE PATH
5613,STEAM RISING FROM A TRAIN MOVING ALONG TRACKS,TE LAGONS IN A PLAN MOTING AN UMTALT
5614,A TRAIN TRAVELING THROUGH A RURAL COUNTRY SIDE COVERED IN GRASS,A CAN TATING TOA WAROF COMFRYE ETEIN
5615,A TRAIN BILLOWING SMOKE GOING DOWN A TRACK,A TRAIN GELER IN SNOKE GOING DOWN A TRACK
5616,A WHITE AND BLACK TRAIN ON RUSTY TRAIN TRACKS,A WHITE AND BLACK TRANE ON RUSHY SO TRAK
5617,A TRAIN SITTING NEXT TO A LOADING PLATFORM WITH PEOPLE STANDING ON IT,A TRAIN SITTING NEXT TO A LOADING PLATFORM WITH PEOPLE STANDING
5618,SOME PEOPLE ARE STANDING NEXT TO AN OLD STEAM LOCOMOTIVE,SOME PEOPLE ARE STANDING NEXT TO AN OLD STEAM LOK PHOTO
5619,A OLD TRAIN THAT IS ON A TRACK WITH PEOPLE NEXT TO IT,A AIRPLANE THAT IS ON A TRACK WIT PEOPLE NEXT TO IT
5620,FOUR PEOPLE STANDING OUTSIDE OF A STEAM TRAIN,THREE PEOPLE STANDING OUTSIDE E BI
5621,A TRAIN THAT HAS PEOPLE STANDING OUTSIDE OF IT,A TRAIN THAT HAS PEOPLE STANDING OUTSIDE OF IT
5622,THE TWO BEARS ARE WONDERING ABOUT THE POINT OF THE CAMERA,THE TWO BEARS ARE WANDERING AROUND  PASE
5623,THERE ARE TWO BROWN BEARS TOGETHER IN THE WILD,THERE ARE PEO PLE OND BEARS TOGETHER IN GRASS
5624,BEARS LOPE OVER THE GROUND IN A DRY LANDSCAPE,BAIRS MOAT IT AT A BENCH NER A BA
5625,A BEAR THAT IS RUNNING ON SOME DIRT,A BEAR THAT IS LINNING ON SOME SIRT
5626,TWO BEARS ONE RUNNING ON SOME ROCKY SOIL,TWO BEARS ONE RUNNING ON SOME COFFEE SAB
5627,SEVERAL CHILDREN ARE AROUND A TABLE AT A BIRTHDAY PARTY,SEVERAL CHILDREN ARE AROUND A TABLE AT A BOOK
5628,A GROUP OF YOUNG CHILDREN SITTING AROUND A CHOCOLATE CAKE,A GROUP OF YOUNG CHILDREN SITTING AROUND A BROCOLATE CAKE
5629,A GROUP OF KIDS AT A TABLE WITH A CAKE,A GROUP OF SEEP THAT ARE IN A BUILDIN
5630,A CHILD BLOWS OUT THE CANDLES ON A BIRTHDAY CAKE,A CHILD LOATS OUT THE CANDLES ON A BASKET CAKE
5631,MANY PEOPLE AROUND A CHOCOLATE BIRTHDAY CAKE WITH CANDLES,MANY PEOPLE ALONG THE TUMPBRTH BIRTHDAY CAKE
5632,A PERSON ON A SURFBOARD RIDING A WAVE,A PERSON ON A SURF BOARD RIDING A WAVE
5633,A WILD RIDES THE WAVES ON HIS SURFBOARD,A WILD RIDE E WAVES ON A SURFBARD
5634,A WETSUIT CLAD SURFER CATCHING A WAVE IN FRONT OF A PIER,A WETSUITATSURFERCATCHING WAVES IN FRONT OF A PIER
5635,A SURFER RIDES A WAVE IN FRONT OF A LONG BEACHSIDE BOARDWALK,A PERSON RIDS TE WAVE IN FRONT OF A IT SAK FORD
5636,A MAN IN A WETSUIT THAT IS RIDING ON A SURFBOARD,A MAN IN A WETSUIT THAT IS RIDING ON A SKATEBOARD
5637,A MAN HOLDING HIS FACE NEXT TO A PICTURE ON A TELEVISION SCREEN WHILE HOLDING A GAME CONTROLLER,A MAN HOLDING HIS FACE NEXT TO A PICTURE ON A CULTICL TRIN RICODING A GAME
5638,A MAN HAS HIS FACE UP TO A VIDEO GAME MONITOR,A MAN HAS HIS FACE UP TO A FIGEE PARK
5639,A YOUNG MAN WITH HIS HEAD NEXT TO THE TV,A YOUNG MAN WITH HIS HEAD NEXT TO THE TV
5640,AN IMAGE OF A GUY MAKING A VIDEO GAME CHARACTER,AN IMAGE OF A GUY MAKING A DAVDEO GAME CHARACTER
5641,A MAN HOLDING HIS FACE UP TO A TV WITH A VIDEO GAME ON DISPLAY,A MAN HOLDING HIS FACE UP TO A TV WITH A VIDEO GAME LOY
5642,THE CELL PHONE IS GOLD AND HOOKED UP TO A WALL,A CELL PHONE IS HULLED INTO SET A WALL
5643,A GIANT SMART PHONE ATTACHED TO A BUNCH OF WIRES,A GIRLOF PORT ONE EFENTOE MUCAN COR
5644,A LARGE GOLD CELLPHONE IS ON A WALL,A LARGE TONE BEL PHONE ON A ROK
5645,AN OLD MODEL PHONE HANGING ON THE WALL,AN OLD MODEL PONE ANING WINDOW
5646,AN OLD CELL PHONE MOUNTED ON A WALL ABOVE AN AWNING,AN OLD CELL PHONE MOUNTED ON THE WALL ABOVE A MAN
5647,A SKIER IN THE SNOW IN A WOODED AREA,A SKIER IN THE SNOW IN A WOODED AREA
5648,A PERSON IN THE HEAVY SNOW ON A SNOWBOARD,A PERSON IN THE OVER SNOW ON SNOWBOARD
5649,A PERSON SNOW SKIING DOWN A MOUNTAIN BETWEEN TREES,A PERSON SNOW SKIING DOWN A MOUNTAIN BETWEEN TREES
5650,A LITTLE BOY RIDING SKIS DOWN THE SIDE OF A SNOW COVERED SLOPE,A LITTLE BOY RIDIN TO DUP SIDE OF SNOW COVERED SLOPE
5651,A PERSON SKIING DOWN A HILL WITH GOGGLES ON,A PERSON SKIING DOWN A FER WITH GELCOIS
5652,A WHITE BOAT SOME GREEN HILLS AND WATER,A WHITE BOAT SOME GREEN HILLS AND WATER
5653,A WHITE SAIL BOAT MOORED IN A LAKE NEAR A MOUNTAIN RANGE,A WHITE SAIL BOAT WOORED AN BAKES NEAR A MOUNTAIN RAVE
5654,A BOAT IS FLOATING ALONG IN THE DEEP OCEAN,A BOAT IS FLOATING ALOUND IN THE DEAC O
5655,A LANDSCAPE WITH WATER A BOAT TREES AND MOUNTAINS,A LANDSCAPE WITH WATER ABOVE TREES
5656,A BOAT FLOATS IN A BAY DURING THE DAY,A BOAT FOAT ON THE BED NEARING THE BED
5657,A BRIDGE OVER WATER WITH BUILDINGS AND CLOCK TOWER IN THE BACKGROUND,A BRIDGE OVER WATER WITH BUILDINGS AND CLOCK TOWER IN THE BACKGROUN
5658,A LARGE BUILDING WITH A CLOCK TOWER NEAR A RIVER,A LARGE BUILDING CLOCKED ON A NEARRA RIVER
5659,BUILDINGS WITH A CLOCK AND A CRANE OVER HEAD ARE IN THIS PICTURE,BUILDING WITH A SAT IN THE SONT OFE SED OPIN THE PICTURE
5660,A BRIDGE OVER WATER NEAR SEVERAL TALL BUILDINGS,A BIRGE OF THE WATER NEAR SEVERAL BY A BUILDING
5661,A LARGE BRICK BUILDING HAS A CLOCK TOWER ON IT,A LARGE BRICK BUILDING NATT A CLOCK TOWER
5662,A BURRITO SITTING ON TOP OF A WHITE PLATE,A BIRINDO SITTING ON TOP OF A WHITE PLATE
5663,THREE PLATES OF FOOD SHOWING A MEAL IN THE SHAPE OF LOG COVERED WITH VEGETABLES,THREE BITES OF FOD SHOWING THE MEAIL INSICE OF LOG COVERED ISET
5664,PLATES OF FOOD HAVE A TORTILLAS AND MEAT ON THEM,PLATES OF FOOD HAVE PROPARES AND MEAT ON IM
5665,SEVERAL DIFFERENT PLATES WITH FOOD SERVED ON THEM,A WOMAN INBATE OF FOOD SERVED ON THEM
5666,TWO PLATES EACH WITH A FAJITA WITH MEAT AND VEGETABLES,A AG PITI THAT HAS PIZZA WITH BASE AND BAS
5667,TWO PEOPLE STANDING IN THE SURF WITH THEIR SURFBOARDS,TWO PEOPLE STANDING IN THE SURT WITH EIR SURFBOARD
5668,A COUPLE OF WOMEN ARE AT THE BEACH WITH SURFBOARDS,A COUPLE OF WOMEN ARE AT THE BEACH WITH SURFBOARDS
5669,SURFERS HOLDING BOARDS STANDING IN WATER AT OCEAN,SORSEIN BOARDS STANDING IN WATER AT OCEAN
5670,TWO PEOPLE HOLDING SURF BOARDS IN A BODY OF WATER,TWO PEOPLE HOLDING SURFBOARDS IN A BODY OF WATER
5671,A COUPLE OF PEOPLE WITH SURFBOARDS IN THE WATER,A COUPLE OF PEOPLE WITH SURFBOARDS IN THE WINDER
5672,A BUS PARKED IN FRONT OF A BRICK BUILDING,A BUS PARK IN FRONT OF A BRICK BUILDING
5673,A RED AND YELLOW BUS PARKED IN FRONT OF A TALL BUILDING,A REDAN MAT O OI PIT ARPAS
5674,A BUS PARKED IN THE STREET IN FRONT OF A BUILDING,A BED PARKED IN THE STREET IN FRONT OF A BUILDING
5675,A LARGE BUS PARKED ON THE SIDE OF THE ROAD,A LARGE BUS PARKED ON THE SIDE OF THE ROADD
5676,A BUS ON THE ROAD OUTSIDE A LARGE BUILDING,A CLOCK IN THE ROAD OUTSIDE A LARGE BUILDING
5677,A MAN EATING A BANANA AND SMILING AT THE CAMERA,A MAN ITIN A BIN ANA IN SOME IN I
5678,A MAN SITTING DOWN WITH HIS MOUTH FULL HOLDING A PARTIALLY EATEN BANANA,A MAN SITTING DOWN IN A DISAN POT FOLDIN POCIAL
5679,A PERSON EATING A BANANA SITTING AT A TABLE,A PERSON EATING A BANANA SITTING UP ON SAT
5680,A BOY IS SITTING AND EATING A BANANA WHILE SMILING,A GIY S SITTING AND EATING A BANANA ON TO
5681,A MAN SITTING IN A CHAIR AND EATING A DONUT OUTSIDE NEAR SOME SHRUBBERY,A MAN SITTING IN A CHAIR AND EATING A DINT OUTSIDE NA CON
5682,A GROUP OF WOMEN SITTING ON A FULL BENCH,A GROUP OF WOMEN SAYING IN A PABA
5683,THE BENCHS MAXIMUM WEIGHT CAPACITY MAY BE STRAINED,THE BENCH IS MOXEIN H WIGTE GRASS CONTETY STREET
5684,A GROUP OF WOMEN SITTING ON A PARK BENCH,A GROUP OF WOMEN SITTING ON A PARK BENCH
5685,3 LADIES SITTING TOGETHER ON A BENCH IN THE PARK,THREE LADIES SITTING TOGETHER ON A BENCH IN A PARK
5686,THREE WOMEN SITTING ON A PARK BENCH NEXT TO EACH OTHER,THREE WOMEN SITTING ON A PARK BENCH NEXT TO EACH OTHER
5687,A PERSON THAT IS HOLDING A LIME IN THEIR HAND,A PERSON THAT A IS OLY ITIN FI IN DER
5688,AN ORANGE THAT HAS A GREEN COLORED PEEL,A FAT THAT HAS A GEN COLORED STIL
5689,A CITRUS FRUIT THAT HAS THE PEEL PULLED BACK,A SIRCERS BIRT THAT HAS THE FEELD FUL ATPAT
5690,A PICTURE OF A FRUIT WITH ITS SHELL PEELED,A PICTURE OF A FRIT WITH ITS SHELF FILLD
5691,A HAND HOLDS A PIECE OF FRUIT WITH THE PEEL CUT OFF,A HAND HOLDS A PIECE OF FOUD WITH A PIER CUT UP
5692,TWO ZEBRAS GRAZING WHILE A HIPPO LOOKS AT THEM AND SOME OXEN IN THE BACKGROUND,TWO ZEBRAS GAZING WHILE TEFOTE TAN TAZEN IN THE BAK
5693,AFRICAN ANIMALS PLACIDLY GRAZING IN A PARK ENCLOSURE,APICAN ANIMALS EXHIBITY WAZEI IN AD TATEN
5694,A BUNCH OF ZEBRAS PLAYING ON A GRASSY FIELD,A BUNCH OF ZEBRAS PLAYING IN A GRASSY FIELD
5695,AN OUTDOOR AREA WITH MANY ANIMALS INLUDING A ZEBRA AND A RHINOCEROS,AN OUTDOOR AREA WITH MANY ANIMALS INCLUVING ZEBRA RUNNEY
5696,SOME ZEBRAS AND CATTLE ARE STANDING TOGETHER SOME EATING,AE ZEBRA AND PADDER IN IT BEADSOMETHING
5697,A MAN WITH A TOP HAT AND A RED TIE,A MAN WITH A TOP HAR AND A RANCAP
5698,A MAN WITH BLACK HAIR AND A TOP HAT,A MAN WITH A BLACK HAIR AND A CLACK TI
5699,A MAN WEARING A TOP HAT AND A RED TIE,A MAN WEARING A STOP HAT AND RED TIE
5700,A VERY SHARP DRESSED MAN WITH A BLACK TOP HAT,A VERY PART DESS MIRROR WITH A BLACK COP TAP
5701,A MAN WEARING A TOP HATE WITH A RED TIE AND BLACK SHIRT,A MAN WEARING A TOPPING WITH A RED TIE AND BLACK TA
5702,A MAN ON A SURFBOARD IS RIDING A LARGE WAVE,A MAN IN A SURFBOARD IS RIDING A LARGE WAVE
5703,A MAN ON A SURFBOARD RIDING A WAVE,A MAN ON A PATWARD RIVING A 
5704,A SURFER IS RIDING THE WAVES AS A SAILBOAT SAILS IN THE BACKGROUND,A SURFER IS RIDING THE WAVES AS THE SAILBOAT SAILS IN THE BACKGROUND
5705,A MAN SURFING IN THE OCEAN WITH A SAIL BOAT BEHIND HIM,A MAN SURPING IN THE OCEAN WITH A SAILBOAT IN HIM
5706,A PERSON RIDING A WAVE ON TOP OF A SURFBOARD,A PERSON RIDING A WAVE ON TOP OF A SURFBA
5707,A YOUNG WOMAN HOLDING A HAIR DRYER LIKE A GUN,A WOMAN HOLDING A HAIRED CITER ITA DES
5708,A WOMAN IS HOLDING A HAIR DRYER IN HER HAND,A WOMAN IS PLAYING A HAIR DID
5709,A WOMAN POINTS A HAIR DRIER LIKE IT IS A GUN,A WOMAN POINT A BAIR DRYER IN A A PI DA
5710,A WOMAN IS POINTING AND HOLDING A HAIR DRYER,A WOMAN WITH SONETING AND HEADING A PIRAZA
5711,A WOMAN BRANDISHES A HAIR DRYER WITH A SUSPICIOUS LOOK,A WOMAN WEARING TO SAT AS TO DIER TE AI TI
5712,A LIVING ROOM WITH A COUCH COFFEE TABLE TV ON A STAND AND A CHAIR WITH OTTOMAN,A LIVING WITH A COUCE OFE TABLE TICES INTAN TO CHAIRS WIT FON
5713,A LIVING ROOM THAT IS FILLED WITH FURNITURE,A LIVING ROOM THAT IS FILLED WITH FURNITURE
5714,A ROOM WITH A TELEVISION A SOFA AND A SEAT,A ROOM WITH A TELEVISION A SOFA AND A SEAT
5715,A LIVING ROOM WITH A TABLE IN FRONT OF A FLAT SCREEN TV,A LIVING ROOM WITH A TABLE IN FONT OF A FLAT SCREEN PZ
5716,THIS LIVING ROOM IS PAINTED YELLOW WITH BEIGE COUCHES,THIS LIVING ROOM SEM  RELLOW  BI COTER
5717,A BICYCLE PARKED ON TOP OF A BABY DOLLS HEAD,A BITE PYCKLE PARK IN TONT OF A BIG GOG
5718,A COUPLE OF PEOPLE STANDING NEXT TO A BIKE,A COUPLE OF PEOPLE SITTING NEXT TO A BIKE
5719,THERE ARE TWO MEN STANDING NEXT TO A BIKE AND A DOLL,THERE ARE WOMAN SATING A TIBE IN THE DAS
5720,TWO MEN STANDING NEXT TO A BIKE PARKED ON A STREET CORNER,TWO MEN STANDING NEXT TO A BIKE AL PACE WIT FOD
5721,A COUPLE OF MEN AS ONE POINTS TO THE RIGHT NEXT TO A BICYCLE,A COUPLE OF WOMEN WITH ON FENC SITTING RIGHT NEXT TO A BUS
5722,THIS IS A RESTAURANT WITH FLOWERS ON THE BAR,THIS IS A RESTROOM WITH FLOWERS AND THE BAS
5723,A VASE WITH FLOWERS NEXT TO A MIRROR,A VASE IF FLOWERS NEXT TO A MIRROR
5724,A GLASS VASE WITH SOME FLOWERS INSIDE OF IT,A GLASS VASE WITH SOME FLOWERS INSIDE OF IT
5725,FLOWERS THAT ARE IN A VASE ON A TABLE,FLOWERS THAT ARE IN A VASE ON A TABLE
5726,A CLEAR GLASS VASE HOLDING FLOWERS IN FRONT OF A MIRROR,A CLEAR GLASS VASE HOLDING FLOWERS FRON A MET
5727,A HOT DOG WITH A BUNCH OF TOPPINGS AND A FORK STICKING OUT OF IT,A HOT DOG WITH A BUNCH OF TOPPINGS IN THE FORK WITH A OUP OF IT
5728,A PICTURE OF SOME DELICIOUS FOOD WITH PEOPLE AROUND,A PIC VEGTABILA WITH FOUID WITH PEOPLE ON IT
5729,A ROUND OUTDOOR COURTYARD TABLE WITH A HOTDOG AND A BAG OF CHIPS ON IT,A BROWN OUTDOOR COURTYARD TAPER WITH A HOTDOG AND A BAGOF SIT
5730,A CHILI CHEESE DOG ON A PLATE WITH A BAG OF CORN CHIPS NEXT TO IT,ASI I SA ON A PLATE WITH A BAG OF PUNC NEXT TO IT
5731,A CLOSE UP OF A HOT DOG ON A TABLE,A CLOSE UP OF A CUPLUT ON A TABLE
5732,A MAN THAT HAS THE TEN COMMANDMENTS ON HIS TIE,A MAN IN A BETINNG BANANA ONI
5733,A MAN HOLDS OUT HIS TIE WHICH HAS WRITING ON IT,A MAN EAD OUTIS PIE WITH A LYING ONIT
5734,A MAN IS SHOWING OFF HIS RELIGIOUS TIE,A MAN IS SHOWING OFF HIS BORDIN TOP
5735,A MAN IS WEARING A TIE WITH MANY WORDS ON IT,A MAN IS WEARING A TIE WITH MANY OON
5736,A MAN WEARING A BLUE TIE WITH THE TEN COMMANDMENTS ON IT,A MAN WEARING A BLUE TIE WITH ETAN BANANAS ON IT
5737,PEOPLE IN A STORE THAT IS SELLING BANANAS AND APPLES,PEOPLE IN A SCOON DA PLAYING TO A ID PENA
5738,PEOPLE IN A GROCERY STORY THAT SELLS FRUIT AND DRINKS,PEOPLE IN A WORKING SOART THAT SELL FUT IN
5739,TWO CUSTOMERS AND THREE EMPLOYEES INTERACT IN THE DELI,TWO CUSTOMERS LATING FOD IN TI
5740,A MAN IS AT THE COUNTER BY A BOWL OF FRUIT,A MAN IS AT THE COUNTER BY A BOWL OF FUI
5741,PEOPLE ON BOTH SIDES OF A COUNTER AT A SMALL FOOD MARKET,PEOPLE ON BOTH SIDE OF A COUNTER AT HA SMALL I PARKING
5742,THE PEOPLE ARE PLAYING TENNIS INSIDE TOGETHER AT THE EVENT,THE PEOPLE ARE PLAYING TENNIS INTILED TOGETHER IN SOME GAS
5743,A GROUP OF YOUNG PEOPLE STANDING NEXT TO EACH OTHER,A GROUP OF YOUNG PEOPLE STANDING NEXT TO EACH OTHER
5744,THE PEOPLE WAS LOOKING AT THE BALLS AND CHAIR,PEOPLE IS LOOKING AT THE BAL ONCHA
5745,SOME PEOPLE HOLDING WII TENNIS MOTES AS THEY LOOK AT A SCREEN,A ZEBRA HOLDING TO TENNIS MOTE AS THEY LOOK AT A STEC
5746,MAN AND WOMEN GATHER AROUND TO PLAY A VIDEO GAME,MAR WITH A YELLOW REMOTE PLAY THENEDI
5747,A COUPLE OF ELEPHANTS MAKE THEIR WAY THROUGH THE TREES,A COUPLE OF ELEPHANTS MAKING THEIR WAY THROUGH THE TREE
5748,A COUPLE OF ELEPHANTS PEEKING THROUGH A COUPLE OF TREES,A COUPLE OF ELEPHANTS INTRETE A COUPE OF TREES
5749,TWO HUGE ELEPHANT WITH TUSKS HIDDEN AMONG THE TREES,TWO FUGE ELEPHANTS WITH CUCKS SITTING AMONG THE TREES
5750,TWO ELEPHANTS ARE WALKING THROUGH TREES SIDE BY SIDE,TWO ELEPHANTS ARE WALKING THROUGH TREE BESIDE BY SI
5751,TWO ELEPHANTS BEHIND A TREE IN A GRASSY AREA,TWO ELEPHANTS BEHIND A TREE IN A GRASSY AREA
5752,THE MAN IS SITTING ON THE PARK BENCH USING HIS LAPTOP,A MAN IS SITTING ON HE ARTTEN NUSING A LAMP
5753,A YOUNG MAN ON A WOODEN BENCH USING A LAPTOP,A YOUNG MAN LODING A A T GI
5754,A YOUNG MALE SITTING ON A PARK BENCH TYPING ON A LAPTOP,A YOUNG MALE SITTING ON A PARK BENCH LIKING ON A LAPTOP
5755,A MAN USES HIS COMPUTER ON A PARK BENCH,HE AN IS HIS COMPUTER IN PARKON
5756,A PERSON OPERATING A LAPTOP ON A BENCH,A PERSON AWAITING A LAPTOP ON A BENCH
5757,FLAGS WAVE BENEATH THE ILLUMINATED CLOCK AND TOWER,FAG BE NAT BADING ROD
5758,A TREE BRANCH IN THE FOREGROUND WITH A CLOCK TOWER SET AGAINST A BLUE SKY IN THE BACKGROUND,A TREEGANS IN THE FOREGROUND WITH A CLOCK TOWER SEL AGAINS E BEAAW IN THE BACKGROUND
5759,A TALL CLOCK TOWER AND A TREE AGAINST A BLUE SKY,A CAK CLOCK TOWER AND A TREE AGAINST A BLUE SY
5760,A CLOCK TOWER ON A LATE EVEINING DAY,A CLOCK TOWER A CLOCK TOWER ON A LATE EVENING DAY
5761,A LARGE WHITE CLOCK TOWER FILLED WITH LIGHT,A LARGE RED CLOCK TOWER FILLED WITH CLOK
5762,A MAN WITH A RED HAT IS IN THE CITY,A MAN WITH A RED AND HAT IS IN A CITTY
5763,A MAN WEARING A RED HAT AND A SUIT AND TIE,A
5764,A MAN IN A RED HAT SUIT AND BLUE STRIPED TIE WALKS PAST TWO OTHER MEN ON A STREET,A MANIN SITININ A OE AS TO
5765,A MAN WEARING A BLUE BLAZER IS ALSO WEARING A RED HAT,A MAN WEARING A BEBER WITH A BOFKE IN IN HE BACKGROUND
5766,A MAN WEARING A SUIT AND TIE AND RED HAT WITH A SILVER BUCKLE,A  STREET AND SIGN LED UP A SOGO BUS
5767,A MAN ON A TENNIS COURT PLAYING TENNIS,A MAN ON A TENNIS COURT PLAYING TENNIS
5768,A MAN CROUCHES ACTIVELY AS HE PLAYS TENNIS,A MAN COUNCES BACTIVELY AT THE PLAY TENNIS
5769,A MAN HOLDING A TENNIS RACQUET ON A TENNIS COURT,A MAN HOLDING A TELIS BRASSET ON A TENNIS COURT
5770,A TENNIS PLAYER MAKES A QUICK SHUFFLE TO RETURN THE BALL,TENISPLAR MENT IN THE PIC DEUP OF TO RETURN THE BALL
5771,THE TENNIS PLAYER IS RUNNING TO MEAT THE BALL,THE TENNIS PLAYER IS RUNNING TO EAT THE BALL
5772,A GROUP OF ZEBRAS EATING TOGETHER AT A TROUGH,A GROUP OF ZEBRAS ADING TOGETHER AT A CLOCK
5773,ZEBRAS GATHER TO DRINK FROM A WATER TROUGH IN THEIR COMPOUND,ZEBRAS YELLOW DRINK FROM WATER CROSS F
