Index,Reference,Hypothesis
6392,A BOY DOING A TRICK ON A SKATEBOARD ON A RAMP,A BOY DOING A TRICK ON A SKATEBOARD ON A RAMP
6393,A SLICE OF PIZZA WITH TOPPINGS ON A PLATE,TA SLICE OF PIZZA IS TOPPING ON THE TABLE
6394,A SLICE OF PIZZA SITTING ON TOP OF A WHITE PLATE,A SLICE OF PIZZA SITTING ON TOP OF A WHITE PLATE
6395,A SINGLE SLICE OF PIZZA WITH HAM SLICES ON IT ON A PLATE,A SINGLE SLICE OF PIZZA WITH AN SLICES ON IT ON A PLATE
6396,A PIECE OF PIZZA SITTING ON A PLATE WHILE A TV IS ON,A PIECE OF PIZZA SITTING ON A PLAYWELL A CHEESI IS ON
6397,A HAM PIZZA WITH GRATED PARMESAN IS ON A PLATE IN FRONT OF A TV,A HALF PIZZA WITH GRATED PONBONT IS ON A PLATE IN FRONT OF A TV
6398,A COUPLE OF SHEEP ARE IN A GRASSY FIELD,A COUPLE OF SHEEP ARE IN A GRASSY FIELD
6399,A VIEW OF A BABY GOAT STANDING AND A MOTHER GOAT SITTING IN A FIELD,A GROUP OF A BABY GIT STANDING WITH ANOTHER DILT IN A IN SHELD
6400,A LARGE WHITE SHEEP LAYING NEXT TO A BABY SHEEP,A LARGE WHITE SHEEP HANGEXT TO A BABY SHEEP
6401,COUPLE OF SHEEP RELAXING IN A FIELDER BROWN,A COUPLE OF TREES ARE LAXING IN A FERDER BER
6402,A SMALL BLACK GOAT SITS NEXT TO A WHITE LARGE GOAT,A SMALL BLACK BOAT POSSESSEDING A WHITE ROG
6403,A WOMAN HOLDING A BIRTHDAY CAKE WITH ONE CANDLE NEAR A MAN WITH A BABY IN HIS LAP,A WOMAN HOLDING A BAEBAS SAKE WITH ONE GLANT TOR MAN WITH A BASEINIT
6404,A PERSON HOLDING UP A CHILD WITH A CAKE,A PERSON HOLDING UP THE CHILD WITH THEI CAKE
6405,WOMAN CARRYING CAKE NEAR MAN HOLDING BABY AT OUTDOOR CELEBRATION,YOUMAN TANDING I FRINC FON A MAN HOLDING BABY OPAT TE PAYA FISON
6406,A BABY WHO IS BEING HELD BY A MAN,A BABY WHO IS BEING HEALTH BY A MAN
6407,A WOMAN LOOKS AT A CHILD BEING HELD BY A MAN,A WOMAN OKS AT A CHILD IIN HELGAME
6408,A PERSON HOLDING A SANDWICH NEXT TO A CUP OF COFFEE,A PERSON HOLDING A COM NEXT TO A CUP OF SUT
6409,SOMEONE HOLDING A HOTDOG IN THEIR HAND,SOMEONE HOLDING A HOT DOG IN THE PIN
6410,THE DINERS ARE ENJOYING THEIR FILLED BEEF SANDWICHES,THE DINING ROOM IN BUN WIT SERVED MEAT SANDWICHES
6411,A SANDWICH IS BEING EATEN AND SODAS ARE ON THE TABLE,A SANWIT GRAFFITI BEIN EATEN AND SETEME ON A TABLE
6412,SANDWHICH WITH EVERYTHING ON IT AND A COKE,ASANDWICH WITH EVERYTHING ON IT PLATE
6413,AN UMBRELLA AND RAIN BOOTS IN A CORNER,A BUMBEAT IN VEY BIS IN CORNER
6414,A PAIR OF TALL BLACK BOOTS AND A CLOSED RED UMBRELLA IN THE CORNER,A PAIR OF TALL BLACK SEETS WITH REG RED UMBRELLA NSON
6415,A PAIR OF BLACK BOOTS STAND NEXT TO A RED UMBRELLA,A BLACK SO SITTING  E TO ROM FO
6416,AN UMBRELLA AND RAIN BOOTS SITTING ON A RUG IN A CORNER,AN UMBRELLA AND GREEN BEAS SITTING ON A ROKY SIDE
6417,A VIEW OF A PAIR OF BOOTS SITTING IN A CORNER WITH AN UMBRELLA,A VIEW OF A PAIR OF FRUITS SITTING TE CORNER WITH AN UMBRELLA
6418,A COLLECTION OF VARIOUS FOOD PICTURES MOSTLY OF DESERT TYPE ITEMS,A COLLECTION F FI FU PICKERS MOSTLY EVO BY CONIN
6419,MULTIPLE PICTURES OF TREATS AND DESSERTS FOR EATING,ANULTICOSED PICTURES OF CHEESE AND DESERT PRATEN
6420,A COLLAGE DISPLAYS COLORFUL DESERTS AND FRESH VEGETABLES,A POC DISPLAY CULLORFULT ESIRT AND SATA
6421,A COLLABORATION OF PICTURES OF VARIOUS FOOD ITEMS,A COLLABORATION OF PIZZI WITH VARIOUS INS ITEMS
6422,A GROUP OF PICTURES FEATURING DIFFERENT SCENES OF BAKED GOODS SITTING ON TABLES,A GROUP OF PICTURES DETON DIFFERENT FOON AS SITTING ON A TABLE
6423,MALE TENNIS PLAYER ON THE MIDDLE OF THE COURT,A MALE TENNIS PLAYER ON THE MIDDLE OF HA COURT
6424,A MAN PLAYS TENNIS IN FRONT OF A LARGE AUDIENCE,A MAN PLAYS TENNIS IN FRONT OF A LARGE AUDIENCE
6425,THE TENNIS PLAYER IS WALKING ON THE COURT,THE TENNIS PLAYER IS JUMPING ON THE COURT
6426,A MAN IN BLACK SHIRT AND WHITE SHORTS ON A TENNIS COURT,A MAN IN BLACK SHIRT AND WHITE HORT ON A TENNIS COURT
6427,A TENNIS PLAYER HOLDING A RACKET DURING A TENNIS MATCH,A TENNIS PLAYER HOLDING A RACKET DURING A TENNIS MATCH
6428,A BIRD THAT IS STANDING ON A ROCK IN THE WATER,A BIRD THAT IS SITTING ON A ROCK IN THE WATER
6429,A BIRD STANDING ON ROCKS IN A RIVER,A BIRD STANDING ON ROCKS ON A OPEN
6430,A LARGE BIRD THAT IS STANDING ON SOME ROCKS BY A RIVER,A LONE OF BIRD THAT IS STANDING IN A WALK BY A MIVER
6431,A LARGE BIRD IS PERCHED ON ROCKS IN A RIVER,A LARGE BIRD SIRFS ON ROCKS IN THE RIVER
6432,A BIRD IS SITTING OUT ON SOME ROCKS IN THE WATER,A BIRD IS SITTING OUT ON SOME ROCKS IN THE WATER
6433,A GROUP OF ELEPHANT WALKING IN A FOREST,A GROUP OF ELEPHANTS WALKING IN A FOREST
6434,THE ELEPHANTS ARE WALKING THROUGH THE TREES IN THE SHADE,THE ELEPHANTS ARE WALKING THROUGH A TREE IN THE FIELD
6435,THREE ELEPHANTS IN A GRASSY AREA WITH TREES AROUND,TOE ELEPHANTS IN A GRASSY AREA WITH TREES AROUND
6436,A HERD OF WILD ANIMALS WALKING ACROSS A DRY GRASS PARK,A HERD OF LILD ANIMALS WALKING ACROSS A DRY GRASS PARD
6437,THE ELEPHANTS THINK THEY ARE HIDING BEHIND THOSE TREES BUT I CAN STILL SEE THEM,TWO ELEPHANTS AND THERE ARE HIDING BEHIND BIRSE TREES T TING ZEBRA
6438,A LARGE WHITE SHEEP STANDING NEXT TO OTHER SHEEP,A LARGE WHITE SHEEP STANDING NEXT TO OTHER SHEEP
6439,A SHEEP INSPECTS A BIG PILE OF SHAVED SHEEP WOOL,A SHEEP EXPECTES A COW OF FACE IN FIELD
6440,A FRESHLY SHORN SHEEP STANDING NEAR A PILE OF WOOL,A FRESHLY SHOWN SHEEP STANDING IN A PIDEF NET
6441,A SHEEP IN A CAGE LOOKING AT SHEEP FUR,A SHEEP IN A CAGE LOOKING AT SHEEP FUR
6442,A LAMB STANDING UP IN A COUCH FULL OF WOOL,A LAMB STANDING UP IN A COUCH WO WOODS
6443,A BIRD IS OUTSIDE OF A WINDOW ON A BOAT,A BIRD IS OUTBI O THE WINDOW OF A BOAT
6444,A BIRD RESTING OUTSIDE OF A BOAT WINDOW,A BIRD RESTING OUTSIDE OF A ROAT WITDOW
6445,A BIRD SITS BY A WINDOW ON THE WATER,A BIRD SITS FLY A WINDOW ON THE WATER
6446,A BIRD SITTING ON THE WINDOW SILL OF A BOAT FLOATING ON A LAKE,A BIRD SITTING IN THE WINDOW SILL OF A BOAT SIATING ON A LAKE
6447,A BIRD IS HANGING ONTO THE LEDGE OUTSIDE THE WINDOW,A BIRD IS HANGING ONTO THE LEGE OUTSIDE THE SNOW
6448,A ZEBRA HAS ITS NOSE PRESSED TO THE GROUND,A GROUP AF ERCE SOR ZEBRA
6449,A COUPLE OF ZEBRA STANDING ON TOP OF A ROCK,A COUPLE OF ZEBRA STANDING ON TOP OF A RUCK
6450,A ZEBRA BENDING DOWN EATING SOMETHING OFF THE GROUND,A ZEBRA BENDES DOWN EATING SOMETHING IN FOR THE NAS
6451,A ZEBRA PLAYING ON A FIELD WITH LOGS OF TREE,A ZEBRA STANDI ON A FIELD WITH WALLS TREE
6452,A ZEBRA WALKING AROUND LOOKING FOR SOMETHING TO EAT,A BIVER WALKING AROUND WITH A FENC OF BREEDS
6453,A STORE WITH A VARIETY OF TOILETS OF DIFFERENT COLORS AND DESIGNS,A CLOSED VARIETY OF TOILETSWITH DIFFERENT COLORS IN THE ROOM
6454,THERE IS A SINK AND A BLACK AND WHITE TOILET,A SINK IN A BLACK AND WHITE TOILET
6455,A COUPLE OF PANS YOU WOULD USE TO PEE IN,A COUPLE OF PANS IAT USED SEET IN
6456,A BATHROOM WITH THREE TOILETS AND A BIG SINK,A BATHROOM WITH SLEAN TOILET AND A BIG SINK
6457,THERE ARE SINKS AND BLACK AND WHITE DESIGNS IN THE BATHROOM,THERE ARE SINT AND BLACK AND WHITE DESIN TH WINDOW
6458,WOMAN IN RED OUTFIT HOLDING A TENNIS RACKET IN HER HAND,A MAN IT A GER AS SHE PLAYS TENNIS GA
6459,A WOMAN WEARING A RED TENNIS OUTFIT HOLDING ONTO A RACQUET,A WOMAN WEARING A RED TENNIS OUTDOOR HOLDING ONTO A RACQET
6460,A PERSON SMILING HOLDING A TENNIS RACKET NEAR A BUSH,A PERSON SMILING HOLDING A TENNIS RACKET NEAR A DOOR
6461,LADY WEARING A RED TENNIS OUTFIT HOLDING A RACKET AND LAUGHING,LADY WEARING A RED TENNIS RACKET HOLDING A RACET IN RAPKING
6462,THIS TENNIS PLAYER IS HAPPY TO BE IN THE GAME,THE TENNIS PLAYER IS HATTING A TOGE IN THE ROOM
6463,A BATHROOM AREA WITH A TOILET TRASHCAN AND DRESSER,A BATHROOM TAIR WITH A TOILET DRESSED IN A BES
6464,AN ORDINARY BATHROOM WITH A TOILET AND TRASH BIN,AN OLD MANED BATHROOM WITH A TOILET AND BATHTUB
6465,THE TOILET SEAT COVER IS MADE UP OF MANY COLORS,A TOILET SEAT SOT IS NAET ON A TONK
6466,A BATHROOM TOILET SEAT LID IS HIGHLY DECORATED,A BATHROOM CEN WIT SEIT WAYS ENTIRELY DECORATED
6467,A TOILET DECORATED WITH A COLORFUL QUILTED TOP,A TOILET DECORATED WITH A COLORFUL BRILLED TOP
6468,A MUSEUM WITH AN OLD MILITARY MOTORCYCLE AND JEEP ON DISPLAY,A MUSIENT IF AN OLD MILITARY MOTORCYCLE AND PEOPLE INCLOSE
6469,THIS IS A JEEP AND A BIKE PARKED TOGETHER,THIS IS A GEACE AND A BIKE PARKED TOGETHER
6470,DISPLAY FEATURING MILITARY VEHICLES AND LARGE GUN WITH HUGE MURAL,A PLACE WITH SIGNITREFENS AN LIGETUGGEES T MIROR
6471,A LARGE GUN A JEEP A MOTORCYCLE AND A WARPLANE ARE IN FRONT OF A WAR BACKDROP,A LARGE SIN ITI A MOTORCYCLE AND A WARPLANE AREIN FRONT OF A WAR FACT
6472,A GREEN MILITARY JEEP AND MOTORCYCLE ON DISPLAY,NELY MADE PONE SEAT ON MOTORCYCLE ON DISPLAY
6473,THREE SHEEP AND A DOG STANDING IN A FIELD,THREE SHEEP IN A GORT STANDING IN A FIELD
6474,A DOG HERDING A GROUP OF SHEEP IN A MEADOW,A DOG HERDING EE EEP IN ANOTHER
6475,A GROUP OF SHEEP IN A FIELD BEING FOLLOWED BY A DOG,A GROUP OF SHEEP IN A FIELD BEING FOLLOWED BY A GRASS
6476,A FLOCK OF SHEEP IN THE FIELD WITH GRASS,A LOOP OF SHEEP IN A FIELD WITH GRASS
6477,THREE SHEEP RUNNING FROM A DOG IN THE GRASS,THREE SHEEP RUNNING FROM A DOG IN THE GRASS
6478,A HORSE IS LAYING DOWN IN A FIELD,A HORSE IS STANDING DOWN IN 
6479,A BROWN HORSE LAYING IN A FIELD OF LUSH VEGETATION,A BROWN HIRS FLYING IN A FIELD OFH LUSH FESIBATON
6480,A DARK HORSE LAYING ON THE GROUND BY SOME GRASS,A DALT HORSE STANDING ON THE GRASS
6481,A HORSE LAYING DOWN ON TOP OF A LUSH GREEN FIELD,A HORSE AKING SOMOME SM E ZIEINE 
6482,A HORSE LAYING IN A FIELD ENJOYING THE SUN,A HORSE LAYING IN A FIELD ENGOYING  FRONCE
6483,A ROOM THAT HOUSES SEVERAL PIECES OF CAMPAIGN MEMORABILIA,A ROOM THAT HAS A SILVER PICS CANPLAN AND THE GROOM
6484,A PICTURE OF SOMEONE IN THE TV ON THE WALL,A PICTURE OF SOMEONE IN THE TV WINDOW
6485,A TELEVISION IS IN A WALL AND ON,A BUILDING SEIPS IN A RALL AND ON
6486,A TELEVISION SET WITH A POLITICIAN ON THE SCREEN,A COVERLOOKING SRUT WITH A COLORFOKIN ON ITS CEN
6487,A TELEVISION SCREEN IN AN OPEN SPACE AT A POLITICAL FUNCTION,A TELEVISION FRAME IN A SUFTY PLACE IT OLO KITEN TET
6488,A MARKET AREA WITH BOXES OF FRUIT THAT INCLUDES BANANAS AND PINEAPPLES,MARCROWRAVE IN BROPSOI FRUIT THAT INCLUDES BANANAS AND PINANCES
6489,ASSORTED VEGETABLES ARE DISPLAYED AT A FRUIT STAND INCLUDING BANANAS ORANGES APPLES AND CHERRIES,A FABE OF SIBE IT PLATE OF A FIXTER INCLUDINS BANANAS ANGACE APPLES AND SERRI
6490,A MARKET STAND WITH MANY DIFFERENT KINDS OF FRUIT,A MARKET STRAND IS MANY DIFFERENT KINDS OF FRUIT
6491,A FRUIT STAND ON THE SIDE OF A SIDEWALK,A FRUIT STANDS ON THE SIDE OF A SENTA
6492,MANY TYPES OF FRUIT ON DISPLAY ON A STREET,MANY SYPES OF FRUIT ARE DISPLAYED ON A STREET
6493,A RED STOP SIGN WITH PAPER WITH WRITING ON TOP OF IT,A RED STOP SIGN WIT TAKEN WIT FIGHTINGS ON OP OF
6494,A STOP SIGN WITH ALOT OF WRITING ON IT,A STOP SIGN WITH A LOT OF WRODING
6495,A STOP SIGN THAT HAS SOME PAPERS ON IT,A STOP SIGN THAT HAS SOME PAPES IN IT
6496,A CLOSE UP OF A STOP SIGN WITH TWO HAND WRITTEN NOTES TAPED TO IT,CLOSE UP OF A STOP SIGN WITH TWO HAN RICNO STAPED
6497,A STOP SIGN WITH ADDITIONAL WARNINGS TAPED TO IT,A STOP SIGN WITH ADDITION ESMAN STREET TO IT
6498,A GROUP OF ADULT SOCCER PLAYERS WALING IN A GRASSY AREA,TO PLAYERS ATDRESS SOCCISER RO OTER AR
6499,A GROUP OF SOCCER PLAYERS ON A FIELD,A GROUP OF PO ARE STANDING ON THE FIECH
6500,A FEW SOCCER PLAYERS ARE HAVING A CONFRONTATION,THE FON OF SOCCER PLAYERS ARE HAVING A PONT CONTATION
6501,THERE ARE PEOPLE PLAYING A SOCCER GAME ON THE FIELD,THERE IS A GROUPLE PLAYING WIT SORCER GAME IN THE FIELD
6502,MEN SPEAK TO EACH OTHER ON THE RUGBY FIELD,MEN PIC TO EACH OTHER IN THE LUGBY FIELD
6503,AN ADORABLE BROWN AND WHITE DOG HANGING ITS HEAD OUT OF A WINDOW,AN OLTE BROWN AND WHITE BUS HANGING IN FOU OUT OF A ROOM
6504,A DOG LOOKING OUT THE WINDOW AS SEEN THROUGH A MIRROR,A DOG LOOKING AT THE WINDOW ON A SEEN TOA
6505,A DOG HAS ITS HEAD HANGING OUT OF A WINDOW,A DOGS AT A CAR ROANING OUT OF A WINDOW
6506,A DOG THAT IS SITTING DOWN IN A BACKSEAT,A DOG THAT IS SITTING DOWN IN A RAK SUIT
6507,THE REFLECTION OF A DOGS HEAD OUT OF A CAR WINDOW IN ONE OF THE CARS WING MIRRORS,THE REFLECTION OF A DUCKS HATI IN THE CAR ROON IN ONE OF THE CARS ENS
6508,A MAN DIVING FOR A BASEBALL AS ANOTHER RUNS TOWARDS HOME PLATE,A MAN RIDING THOW A BASEBALL IN A RUDER ON THE FLOR OME PLATE
6509,A MAN CATCHING A BALL IN THE OUTFIELD DURING A BASEBALL GAME,A MAN HOLDING A BALL IN THE OUTFIELD DURING A BASEBALL GAME
6510,ATHLETES DURING GAME ON BALL FIELD ON CLOUDY DAY,ATLETE DERING GAME ON BAT FIELD ON CLOUDY DAY
6511,A PLAYER RUNNING THE BASES OF A BASE BALL GAME WHILE AN OPPOSING PLAYER GOES FOR THE BALL,A PLAYER RUNNING THE BASES IF A BASE GAME WHILE AN OPPOSING FAT AT O THE BALL
6512,A GROUP OF PEOPLE ON A FIELD PLAYING BASEBALL,A GROUP OF PEOPLE ON A FIELD PLAYING BASEBALL
6513,A BLACK SCULPTURE OF A TORSO IS ON THE FLOOR NEXT TO A TV,BLACK SOFE O SORSET O  OR IT TREPEAT
6514,A VIEW OF A TV AND A STATUE LAYING ON THE GROUND NEXT TO A WINDOW,A VIEW OF A TV AN A FLACTELAING ON THE GROUND NEXT TO A WINDOW
6515,A LIVING ROOM WITH TV AND ENTERTAINMENT CENTER BESIDE A SCULPTURE OF A TORSO,A LIVING ROOM WITH TV AND A LITININTON INSIDE THE SCULPTURE OF A FOOR
6516,A STATUE OF A BODT STTING ON A CART WITH WHEELS,A STATUE OF A BOBY SITTING ON A PARTE SEAT
6517,THERE IS A STATUE OF A BODY IN THE ROOM,THERE IS A STATUE OF A BUNNY IN THE RO
6518,THERE ARE SEVERAL ZEBRAS STANDING CLOSE TO EACH OTHER,THERE ARE SEVERAL ZEBRAS INING TE FLOED ZESE
6519,A HERD OF ZEBRA STANDING NEXT TO EACH OTHER ON A GREEN GRASS FIELD,A HREUD OF ZEBRA STANDING NEXT TO EACH OTHER ON A GREEN GRASS FIELD
6520,A HERD OF ZEBRAS STANDING IN CLOSE PROXIMITY TO EACH OTHER,THERDY ZEBRAS STANDING IN COSE PAK WIDO TO EACH OTHER
6521,A GROUP OF ZEBRAS ARE STANDING TOGETHER IN THE GRASS,A GROUP OF ZEBRAS ARE STANDING TOGETHER IN THE GRASS
6522,A GROUP OF ZEBRAS STAND TOGETHER IN A FIELD,A GROUP OF ZEBRA STAND TOGETHER IN A FIELD
6523,A SHEEP RUNNING THROUGH THE FIELD OF AN EVENT,A SHEP ON A INY FIELD OLDING A GINC
6524,OUTDOOR SHOW WITH SHEEP PROMINENT ON GRASS FIELD,OUT DIL SHOW WITH SKAPE COMINGING ON GRASS FIELD
6525,A SHEEP IS ON A FIELD OF GRASS WITH TWO MEN WALKING AROUND IT,A SHEEP IS ON A FIELD OF GRASS WIT TENEME IN TE A
6526,A SHEEP IS WALKING ALONG A WIDE FIELD,SEEP IS WALKING ALONG A WIDE FIELD
6527,A COUPLE OF PEOPLE THAT ARE WALKING IN SOME GRASS,A COUPLE OF PEOPLE THAT ARE WALKING IN OMBRELLA
6528,LOT OF TWO WHEELERS CROSSING ACROSS THE ROAD AT A SIGNAL, TOP OF PEOPLE AARE PARKED ARS ROAD BY A STREET
6529,HUNDREDS OF BICYCLISTS CLOG UP TRAFFIC IN A CITY,TOMUSE OF BICYCLES HOLLD P TRAFFIC TATON
6530,A CROWDED CITY STREET FILLED WITH MOTORCYCLE AND CAR TRAFFIC,A CROWDED CITY STREET WITH ITS MOTORCYCLES IN PARKING
6531,A BUSY CITY INTERSECTION CLOGGED WITH BIKE TRAFFIC,A BUSY CITY INTERSECTION CLOCK ITH BIKE TRUCKS
6532,A LARGE GROUP OF PEOPLE ON SOME BIKES ON A STREET,A GROUP OF PEOPLE ON SOME BIKES ON A STREET
6533,A BOAT IN A RIVER NEAR BUILDINGS AND TREES,A BOAT IN A RIVER WIT BIDE EFRU
6534,THERE IS A WATER SHUTTLE GOING DOWN A CANAL,THERE IS WATER SUGL GOING DOWN IT AN OL
6535,COVERED CANAL TOUR BOAT IN EUROPE ON A SUNNY DAY,OVERED CANAL TOUA BOATS IN EUROPE ON A CUTY DID
6536,A LARGE PASSENGER BOAT IS FLOATING DOWN A CANAL,A LARGE PASSENGER BOAT IS FLOATING DOWN A MOUNT
6537,THERE IS A BOAT THAT IS COMING DOWN THE RIVER,THERE IS A BOAT THAT IS COMING DOWN THE RIVE
6538,A GIRL SITS ON THE BENCH WITH ONE FOOT UP,A GIRL SITS ON A BENCH WITH SING FOOD
6539,A WOMAN WEARING A BLUE TSHIRT WHILE LOOKING AT HER CELL PHONE AND SITTING ON A BENCH NEXT TO A BRIGHT PINK WALL,A WOMAN WEARING A S PIAZER WHILE LOOKING AT HER CELL PHONE AND SITTING ON A BENCH NEXT TO A BRIPT PINK WALL
6540,A GIRLS SITS ON A BENCH WHILE LOOKING AT HER PHONE,A GIRL SITS ON A BENCH WHILE LOOKING HER PHONE
6541,YOUNG GIRL SITTING ON A BENCH CHECKING HER CELL PHONE,YOUNG GIRL SITTING ON A BENCH CHECKING HER CELL PHONE
6542,A LADY IS SITTING ON A BENCH BAREFOOTED WHILE USING HER PHONE,A LADY IS SITTING ON A DENNER CARWLATTERS WHILE USING HER PONE
6543,A PERSON IS STANDING IN THE WHITE SNOW,A PERSON IS STANDING IN THE WHITE SNOW
6544,A MAN STANDING NEXT TO A SNOWBOARD IN THE SNOW,A MAN STANDING NEXT TO A SNOWBOARD IN THE SNOW
6545,TWO SNOWBOARDERS RIDING DOWN A HILL IN A SNOWY FOREST,TWO SNOWBOARDERS RIDING DOWN A HILL IN A SNOWY FORES
6546,A MAN SITTING ON HIS KNEES IN THE SNOW,A MAN SITTING ON HA GEEN IN THE SNOW
6547,A MAN KNEES DOWN ON THE SIDE OF A SNOW FILLED MOUNTAINSIDE,A MAN KNEES DOWN ON THE SIDE OF A SNOW FILLED MOUNTAIN
6548,A CAKE THAT IS SITTING IN THE GRASS,A CAKE THAT IS SITTING IN THE GRIRL
6549,A CAKE IS SITTING IN THE GRASS IN FRONT OF WHITE FLOWERS,A TI IT EN IN GRASS ONE WHITE FLOWER
6550,A WHITE CAKE IS BY A BUNCH OF FLOWERS,A WHITE HASY WITH ANK OF GRO
6551,A WHITE FROSTED CAKE SITTING IN FRONT OF SOME WHITE FLOWERS,A WHITE BUSSY PIK SITTING BINHIND OF SOME WHITE FLOWERS
6552,A CAKE LAYING ON THE GROUND NEAR FLOWERS,A CAKE LAYING ON THE GRASS NEAR A FLOWER
6553,A GLASS DESK AND CHAIR WITH A LAPTOP AND KEYBOARD,A BLAD STANYPAR WITH A LAPTOP KEYBOARD
6554,A DESK WITH A COMPUTER SITTING ON TOP OF IT,A DESS FILLED COMPUTERS SITTING ON A TUP
6555,THE LAPTOP WAS LEFT OPEN ON THE DESK,THE LAPTOP IS LOOKED CLOSEN ON THE DESK
6556,A LAPTOP SITTING ON A DESK NEXT TO A CHAIR AND ANOTHER COMPUTER,A LIPTIP SITTING ON A DESK NEXT TO A CHAIR AND ANOTHER COMPUTER
6557,A DESK THAT HAS A LAPTOP COMPUTER ON IT,A BEORFOR HAS A LAPTOP COMPUTI ON IT
6558,A BLURRY BLACK AN WHITE IMAGE OF A GIRL LAYING DOWN,A BLAY BLACK AND WHITE BEA ITTE GIRL LAYI DOG
6559,A GIRL LYING DOWN AND SMILING AND FEELING HAPPY,A GIRL LAYING DOWN AND SANG A PAYING A BIS
6560,BLACK AND WHITE PHOTOGRAPH OF A GIRL ON A BED,BLACK AND WHITE PHOTOGRAPH OF A GIRL ON A BARRIER
6561,AN IMAGE OF A GIRL PLAYING WITH A DOLL,AN IMAGE OF A GIRL PLAYING WITH A BEL
6562,CHILD LAYING DOWN WITH ARMS EXTENDED IN THE AIR,N CHILD LAYING DOWN IT HIR ARMS IN A V
6563,THERE IS A TINY BIRD ON THE BRANCH,THERE IS A TINY BIRD IN THE SINK
6564,A BROWN GRAY AND BLACK BIRD SITTING ON A BRANCH,A BROWN GREEN BLACK BIRD SITTING ON A BRANC
6565,A BIRD STANDING ON A TREE BRANCH BY ITSELF,A BIRD STANDING INITH A BRANCH BY ITSELF
6566,A BIRD IS SITTING ON A TREE BRANCH OUTSIDE,A BIRD IS SITTING ON A TREE BRANCH OUTSIDE
6567,A COUPLE OF BIRDS THAT ARE ON A BRANCH,A COUPLE OF BIRDS THAT ARE ON A BRANCH
6568,A GROUP OF SCHOOL CHILDREN POSING FOR A PICTURE,A GROUP OF STAIN SIT I PARK IN FORA BAS
6569,A GROUP OF CHILDREN POSE FOR A CLASS PICTURE,A GROUP OF CHILDREN POSE FOR A CRASS PICTURE
6570,A GROUP OF YOUNG CHILDREN SITTING NEXT TO EACH OTHER,A GROUP OF YOUNG CHILDREN SITTING NEXT TO EACH OTHER
6571,A PICTURE OF A LOT OF GIRLS AND BOYS IN FRONT OF A BUILDING,A PICTURE OF A LOT OF BILDEN BOARS INN FRONT OF A BUILDING
6572,THE LARGE GROUP OF CHILDREN ARE OUTSIDE POSING FOR A PHOTO,THE ARG GROUP OF SITTING IN FRONT OF POISING FOR A OVER
6573,A MAN STANDING NEXT TO AN ELEPHANT WITH HIS HAND TOUCHING THE TRUNK,A MAN STANDING NEXT TO AN ELEPHANT  WITH  ELEPA FIT
6574,A PERSON PETS AN ELEPHANT WITH MARKINGS ON IT,A PERSON PETS AN ELEPHANT WITH MARKING
6575,A MAN STANDING NEXT TO AN ELEPHANT WITH A LONG TRUNK,A MAN STANDING NEXT TO AN ELEPHANT WITH A LOND FENCE
6576,A MAN STANDING WITH AN ELEPHANT THAT HAS PAINTED MARKINGS ON IT,A MAN STANDING WITH AN ELEPHANT THAT HAS PAINTED MARKINS ON IT
6577,A MAN STANDING NEXT TO A BIG ELEPHANT,A MAN STANDING NEXT TO A IG ELEPHANT
6578,A CYCLIST PAUSES NEAR THE WATER TO OBSERVE A CANOE,A FAGIS FORGIS NEAR THE WATER TOUH A RAD ANEAT
6579,A PERSON ON A BIKE THAT IS BY SOME WATER,A GERSON ON HA BEACH THAT IS DRI SING WATER
6580,BICYCLIST ON SIDE OF RIVER WATCHING ROWERS IN A NANOE,BOSESERS IN FOROF A RIVER WASHING ROLEING AANT
6581,BLACK AND WHITE PHOTO OF BIKE RIDER STOPPED BY RIVER BANK WATCHING ROW BOAT,BLACK AND WHITE PHOTO OF A BIKE TOCK BY A RIVERIN
6582,A PERSON IS STANDING WITH A BICYCLE WHILE PEOPLE ROW BY IN A BOAT,A PERSON IS STANDING AT A BIKE CLAE WHILE PEOPLE ROW BY IN A BOAK
6583,A MAN IS HOLDING FRUIT BETWEEN HIS FINGERS,A MAN IS HOLDING FOOD PREPARING FOOD
6584,GUY SITTING DOWN HOLDING A PEACH BETWEEN FINGERS,GUY SITTING DOWN HOLDING A TIN TINGER
6585,A PICTURE OF A GUY HOLDING AN APPLE,A PICTURE OF A GUY HOLDING A KNIFE
6586,A MAN HOLDING AN APPLE BETWEEN HIS FINGERS,A MAN HOLDING AN APPLE BE FIN IS FINDER
6587,A MAN HOLDING A BALL IN HIS HAND IN A ROOM,A MAN HOLDING A BAL IN HIS HAND
6588,A CLOSE UP OF PEOPLE SITTING ON A PUBLIC TRANSIT TRAIN,A COP  OF PEOPLE SITTING IN A PUBLIC TOM IN ROO
6589,A GROUP OF PEOPLE USING THEIR TELEPHONES ON A SUBWAY CAR,A GROUP OF PEOPLE USING THEIR TELEPHONES ON A SUBWARY COURS
6590,FIVE PEOPLE SITTING ON A SUBWAY CHECKING THEIR PHONES,LARGE PEOPLE SITTING ON A SUBWAY TALKING ON THEI PHONE
6591,A GROUP OF FRIENDS RIDING A SUBWAY WHILE USING CELL PHONES,A GROUP OF SAN ADING TO PEOP IN IVING LATING COIIN
6592,SIX PEOPLE ON A BUS WITH FIVE OF THEM ON THEIR ELECTRONICS,TWO PEOPLE IN A ROOD BESIDE A GRIM UMBRELLA CON
