Index,Reference,Hypothesis
7722,A MAN COVERING HIS EYES NEXT TO CASES OF BANANAS,A MAN CUTTING HIS EYES NEXT TO PASE WITH ANANALN
7723,A MAN STANDING WITH HIS HANDS OVER HIS EYES BY A FRUIT STAND,A MAN STANDING WITH HIS HANDS OVER HIS EYES BY A CUIT SCON
7724,A MAN STANDING BESIDE A DISPLAY OF BANANAS IN BOXES,A MAN STANDING THE SIDE A DISPLAY WITH AN AMICAN BOXES
7725,A MAN HOLDING A NEON FRISBEE IN HIS RIGHT HAND,A MAN HOLDING A NEON FRISBEE IN HIS RIGHT HAND
7726,A WOMAN IS PLAYING FRISBEE AT A CAMP SITE,A WOMAN IS PAYING FORVATA CANSAT
7727,THERE IS A GREEN FRISBEE IN THE AIR WITH RED CHAIRS IN THE BACKGROUND,THERE IS A GREEN FRUTREE IN THE AIR WITH RED STAIRS IN THE BACKGROUND
7728,A WOMAN IS ABOUT TO THROW A FRISBEE IN THE DIRT,A WOMAN IS ABOUT TO THROW HE FRISBEE IN THE DIRT
7729,A WOMAN PLAYING FRISBEE ON A TENT CITY ROAD,A WOMAN TRAIN SRISTIC OUT IN THE GRAY
7730,A FEMALE KITE SURFER HOPING A KITE AND A SURFBOARD,A FEMALE KITE SURFER HOLDING A KITE AND A SURFBOARD
7731,A PERSON WHO IS STANDING ON THE BEACH AND FLYING A KITE,A PERSON WHO IS STANDING ON THE BEACH AND FLYING A KITE
7732,A MAN IS STANDING ON THE BEACH WITH A SURFBOARD FLYING A KITE,A MAN IS STANDING ON THE BEACH WITH A SURFBOARD FRYING HA KITE
7733,A PARA SAILOR LAUNCHING HIS SAIL AT THE BEACH,A PARA SAILER LUNCHIN IT A SAILE OF THE BEACH
7734,A WOMAN FLYING A KITE OVER A SANDY BEACH,A WOMAN FLYING A KITE OVER A SANDY BEACH
7735,AN AERIAL VIEW OF A STOP SIGN AND LIGHT POLE,AN AERIAL VIEW WITH A STOP SIGN AND LIGHT FOR
7736,AN OVER HEAD VIEW OF A STOP SIGN,AN OVER HEAD VIEW OF A STOP SIGNN
7737,AN AERIAL VIEW OF A STOP SIGN THAT IS ATTACHED TO A POLE AND IS ON THE SIDEWALK,AN AERIAL VIEW OF A STOP SIGN THAT IS ATTACHED TO A POLE THAT IS ON THE SIDEWALK
7738,A STOP SIGN ON A SIDEWALK NEXT TO A STREET,A STOP SIGN ON THE SIDEWALK IS LEFT TO A END
7739,A RED STOP SIGN SITTING NEXT TO A LIGHT POLE,A RED STOP SIGN SITTING NEXT TO A WHIGHT POLE
7740,A LARGE AIRPLANE IS ASCENDING FROM THE RUNWAY,A LARGE AIRPLANE IS ASCENDING FROM THE RAIL
7741,A PASSENGER PLANE SITS ON A RUNWAY WITH MOUNTAINS BEHIND IT,A PASSENGER PLANE SITS ON THE RUNWAY WITH MOUNTAINS BEHIND IT
7742,JAPANESE AIRLINER JUST TAKING OFF WITH SNOW CAPPED MOUNTAINS IN THE BACKGROUND,JAPANESE AIRLINER IS TAKIN OFF WITH SNOW CATLINES IN THBACKGROUND
7743,A LARGE JETLINER SITTING ON TOP OF AN AIRPORT RUNWAY,A LARGE JETLINER SITTING ON TOP OF AN AIRPORT RUNWAY
7744,AN AIRPLANE LANDING ON A RUNWAY IN AN AIRPORT,AN AIRPLANE LANDING ON A RUNWAT IN AN AIRPORT
7745,A PICTURE OF A TV SHOWING COURT ROOM PROCEEDINGS,PICTURE OF A TV WHORING MO ATATON
7746,A TV WITH A PICTURE OF TWO MEN WEARING BLACK HATS,A TV WITH A PICTURE OF TWO MEN WEARING BLACK BATS
7747,A TV SHOWING TWO MEN IN HATS AND WOMEN,A COMEN SIGN CEANING OUT ON TOP OF THE RAST
7748,A TELEVISION WITH TWO MEN AND A WOMAN ON THE SCREEN,A CAR VISON TWMAN AND A MOMN ON THE STRAND
7749,A PHOTO OF A TELEVISION DEPICTS A COURTROOM,A PHOTO OF A TELEVISION TO TAKE A PORT LIVEN
7750,A WAX HEAD IS LOOKING OUT OF A CAR WINDOW,A WLACK BED IS LOOKING OUT OF A CAR WORDA
7751,A CAR DRIVING DOWN A STREET WITH A CREEPY DUMMY INSIDE OF IT,A CAR DRIVING DOWN THE STREET WITH A CHRISTRESEMBER INSIDE OF IT
7752,A CAR COVERED IN DOLLS AND DOLL PARTS WITH PEOPLE IN THE BACKGROUND,A CAR COVERED IN DOGS AND DELLOW PARK WITH PEOPLE IN THE BACKGROUND
7753,A CAR IS SHOWN COVERED IN DENTAL ITEMS AT A FAIR,A CAR S SHOWN COTHERED IN GENTLE ITEMS AT A FAIR
7754,MANY DIFFERENT ITEMS ARE LINED OUT FOR DISPLAY ON A TABLE,MANY DIFFERENT ITEMS ARE LAID OUT ON DISPLAY ON A TABLE
7755,A YOUNG MAN WEARING A TIE AND SUNGLASSES IS LOOKING AWAY,A YOUNG WOMAN WEARING A TIE AND SUNGLASSES IS LOOKING ALONG
7756,A MAN IN A SUITE WEARING A PAIR OF SUNGLASSES,A MAN IN A SUIT WEARING A PAIR OF SUNGLASSES
7757,A MAN WITH THICK SUNGLASSES AND MULTIPLE PIERCINGS SITS WITH HIS MOUTH OPEN,A MAN WITH THICK SUNGLASSES AND MULTIPLE CESSL SITS WITH HIS MOUTH OPEN
7758,A MAN IN LARGE SUNGLASSES AND A LOSE TIE,A MAN IN LARGE SUNGLASSES ON A ROD ELE
7759,MAN WITH TERRIBLE GLASSES AND A HORRIBLE LIP RING,MAN WITH TERRIBLE GLASSES AND A HORRIBLE RED CREEN
7760,A ROOM WITH A MAN IN IT TALKING ON HIS PHONE,A ROOM OF A MAN  TALKING ONI PONE
7761,A MAN ON A CELL PHONE STANDING NEXT TO A BED,A MAN ON A CELL PHONE STANDING NEXT TO A BED
7762,A MAN IN HIS APARTMENT BEDROOM ANSWERING HIS CELL PHONE,A MAN IN HIS APARTMENT DESERT WILE TURING HIS CELL PHONE
7763,A MAN ON HIS PHONE IN SOME KIND OF ROOM,A MAN ON I PHONE IGING DOWN A RON
7764,A MAN ON A CELL PHONE WITH SOME TOOLS ON A BED NEARBY,A MAN ON A CELL PHONE WITH SOME TROOES ON A BED NEARBY
7765,THREE CROSSCOUNTRY SKIERS POSING FOR THE CAMERA ON A SNOWY LANE,THR CROSS PARK SKIERS POSING TOWARD THE CAMERA ON A SNOWY ARWAY
7766,THREE PEOPLE CROSS COUNTRY SKIING IN A FIELD,THREE PEOPLES CROSS COUNTRY STAND IN A FIELD
7767,A GROUP OF MEN STANDING NEXT TO EACH OTHER,A GROUP OF LON STANDING NEXT TO EACH OTHER
7768,THREE MEN ARE SKIING DOWN A SNOW COVERED HILL,THREE MEN ARE GOING DOWN A SNOW COVELEC TOWN
7769,THREE SKIERS POSE IN THE SNOW IN FRONT OF BARREN TREES,THRE SKIDIORS POSING TO SMELL IN FRONT OF BALING TROTS
7770,A PILE OF ORANGE SITTING IN A BLUE BOWL,A PILE OF ORANGE SITTING IN A BLUE BOWL
7771,A BUNCH OF ORANGES ARE SITTING IN A CLEAR FRUIT BOWL,A BUNCH OF ORANGES ARE SITTING ONAT TOA TATEBOALD
7772,A GROUP OF ORANGES ARE SITTING IN THE BOWL,A GROUP OF ORANGES ARE SITTING IN THE BOWL
7773,CLOSEUP STILL LIFE OF ORANGES IN WAVY BOWL,BUSUP STILL LIGHTS OF ORANGES IN A WAVY BOWL
7774,SOME ORANGES IN A GLASS FRUIT BOWL ON TOP OF A WOODEN TABLE,THE ONDIG ON THE DAS OF I WALL OF E RET ROADD
7775,A MAN WEARING A WET SUIT RIDING THE WAVE,A BES LINE OF WET SUIT RIDING THE ROAD
7776,A MAN RIDING A WAVE ON A BLUE OCEAN,A MAN LIDING A VAGE ON A BEER
7777,A PERSON RIDING A WAVE ON TOP OF A SURFBOARD,A PERSON RIDING A WAVE ON TOP OF A SURFBOARD
7778,A SURFER RIDES A SMALL WAVE IN THE OCEAN,A CIRCLE LOUGE SMALL WING IN THE OPEN
7779,A YOUNG MAN RIDDING A SMALL WAVE ON A SURFBOARD,A YOUNG MAN RIDING A SMALL WAVE ON A SURFBOARD
7780,A CALF SUCKINGLING ON A COWS UTTERS IN GRASS,A COCG CAP SUCKLING ON A COWS UTTER IN GRASS
7781,A YOUNG CALF DRINKS FROM ITS MOTHERS UDDERS,A YOUNG CALF DRINCHES FROM ITS MOTHERED CUTTER
7782,A BABY CATTLE IS BEING FED BY ITS MOTHER,A BABY CATTLE IS BEING FED BY ITS MENTER
7783,A MOTHER COW WITH A YOUNG CALF FEEDING IN A GRASSY AREA,A MOTHER CHILD WITH A YOUNG CAK HEATING IN A GRASTY AVEON
7784,A BROWN CALF DRINKING MILK FROM ITS MOTHER,A GUN CAT DRINKING MILD FROM ITS MOTHER
7785,A MAN ON SIDEWALK HOLDING A ZEBRA STRIP UMBRELLA,A MAN ON A SIDEWALK HOLDING A KEYBOARD WIP ADOWN
7786,A MAN HOLDING A BLACK AND WHITE UMBRELLA,A MAN HOLDING A BLACK AND WOOD ENBROL
7787,A MAN STANDING IN THE STREET WITH A UMBRELLA,A MAN STANDING IN THE STREET WITH AN UMBRELLA ON HIS HD
7788,A MAN IN A BLACK JACKET HOLDING A ZEBRA PRINT UMBRELLA,A MAN IN A BLACK JACKET HOLDING A DEEBO PINK UMBRELLA
7789,THE MAN IS WALKING WITH AN UMBRELLA NEAR OTHER PEDESTRIANS,THE MAN IS WALKING WITH AN UMBRELLA NEAR OTER PEDESTTRAN
7790,A MAN IS SWINGING A BASEBALL BAT AT A GAME,A MAN AND TANDING ON EATOTHER AT THE ABE
7791,A BASEBALL PLAYER SWINGS THE BAT WHILE THE CATCHER UMPIRE LOOK ON,A BASEBALL PAY SQREENS TO BAT WHILE A CATCHER AND UMPIRES LOOK ON
7792,A BATTER SWINGS AS THE CATCHER AND UMPIRE SQUAT DOWN BEHIND HIM,A TRAFTER SINING A A JECTER AND UMPIRE SPA DOWN BEHIND HIM
7793,A BASEBALL BATTER IS UP FOR A SWING OVER THE PLATE,A BASEBALL BATTER IS OM FORST WAN ON A TAD
7794,THE BATTER IS GOING TO HIT THE BALL IN THE BASEBALL GAME,THE BATTER IS GOING TO KICK THE BALL IN THE RARSIDEWA
7795,A MAN BRUSHING OIL ONTO A PIG IN AN OUTDOOR OVEN,A MAN BRUSHING OIL ONHI COATE IN AN OUTDOOR OVEN
7796,A HUNK OF SOMETHING BEING BRUSHED WITH A BROOM,BONS OF SUMPERMANE BRUSHED TO DISPAY
7797,TWO MEN ARE LOOKING INSIDE OF A GIANT BARBECUE,TWO MEN ARE LOOKING INSIDE OF A GIN CARVE TEON
7798,A COUPLE OF PEOPLE STANDING IN A YARD, COUPLE OF PEOPLE STANDING IN A YARD
7799,TWO MEN LOOK INTO AN ENORMOUS ROASTER AT A PIG INSIDE,TWO MEN LOOKING THROUGH AN LUMAGE RO SIRT WYT A TREE ANTIR
7800,A POND OF WATER WITH THREE GIRAFFE WALKING IN THE DIRT,A POND OF WATER WITH THREE GIRAFFES WALKING IN THE DIRT
7801,A HERD OF GIRAFFE WALKING ALONG A DIRT ROAD,A HERD OF GIRAFFE WALKING ALONG A DIRT ROAD
7802,GIRAFFES WALKING NEAR WATER SURROUNDED BY A FOREST,GIRAFFES WALKING NEAR WATER SURROUNDED BY A FOREST
7803,THREE GIRAFFES WALKING ON A GRAVEL GROUND NEAR A BODY OF WATER,THREE GIRAFFES LOSSING ON A GRAVEL GROUND NEAR A BODY OF WATER
7804,THREE GIRAFFES WITH HEADS POINTING AHEAD WALK ON A DIRT PATH,THREE GIRAFFES WITH SOME ARTS PANG OUTSIDE THE YACK ON A BIRT TOP
7805,AN ANGRY CAT IS WEARING A BASEBALL HAT SIDEWAYS,AN ANGRY CAT IS WEARING A BASEBALL HAT SIDEWAYS
7806,A CAT WITH A DURHAM BULLS HELMET ON ITS HEAD,A CAT ISER PANDING ON A BOD TANDE ON A PARKR
7807,A YELLOW CAT IS WEARING A BLUE PLASTIC BASEBALL HAT,A YELLOW CAT WEARING A BLUE BLACK ANAPOL TIE
7808,AN ORANGE CAT WEARING A PLASTIC BASEBALL CAP,AN ORANGE CAT WEARING A PLASTIC BASEBALL TOT
7809,A CAT IS WEARING A PLASTIC BASEBALL CAP,A CAT IS GOVING ACROSS A STREET OUTSIDE
7810,A MAN BRUSHING HIS TEETH IN A RIVER WHILE A WOMAN LOOKS ON,A MAN DRASSING A SKIS IN THE RIVER WHILE WOMAN LOOKS ON
7811,A MAN AND A WOMAN IN A RIVER,A MAN AND A WOMAN IN A RIVER
7812,AN INDIAN MAN AND WOMAN IN THE WATER ON THE EDGE OF A RIVER,AN INDIAN MAN AND WOMAN IN THE WATER ON THE EDGE OF A RIVER
7813,A MAN AND WOMEN IN THE RIVER WASHING AND EATING,A MAN AND WOMAN ON RAVER WATK IN A CITY
7814,A MAN AND WOMAN BATHE IN A SHALLOW RIVER,A MAN AND A WOMAN A PAY IN A SHYLE RIVER
7815,A FAMILY OF THREE ELEPHANTS STANDING NEXT TO A FOREST,A FAMIY OF TELPHANT SANDING NEXT TO A FOREST
7816,A LOT OF ELEPHANTS ARE GROUP TOGETHER,A LOT OF ELEPHANTS ARE GROUPED TOGETHER
7817,THE ELEPHANT FAMILY IS WALKING DOWN THE ROAD,THE ELEPA CANL IS WALKING DOWN THE ROAD
7818,A LITTLE ELEPHANT STANDS BETWEEN TWO LARGE TUSKED ELEPHANTS,A LARGE ELEPHANT STANDS BETWEEN TWO LARGE TUSKED ELERANS
7819,TWO LARGE BROWN ELEPHANTS STANDING OVER A SMALL ELEPHANT,TWO LARGE BROWN ELEPHANTS BENDING OVER A SMALL ELEPHANTS
7820,THERE IS A CAT LAYING ON THE TABLE ENJOYING THE SUN,GREY CAT LAYING AOUN TE SIR WINDOWING A SOCPA
7821,A CAT IS ON PAPERS ON A COMPUTER DESK,A TLAT IS ON VAPERS BY A COMPUTER BOG
7822,A CLOSE UP OF A CAT LAYING ON A DESK,A CLOSE UP OF A CRAF LAYING ON A DESK
7823,A CAT LYING IN THE SUN ON A TABLE,A CAT LYING IN HA SUN ON A TABLE
7824,A CAT IS LAYING ON A TABLE NEAR A LAPTOP AND PAPERS,CAT IS LAYING ON A TABLE NEAR A LAPTOP AN PABE
7825,SEVERAL JET PLANES FLYING IN UNISON IN A V FORMATION,SEVERAL JET PLANES FLYING AND LEIN SITTING IN A RULI FORMATION
7826,A SKY VIEW OF SEVERAL PLANES FLYING IN FORMATION IN THE SKY,A SKY VIEW OF SEVERAL PHANES FLYING INFORMATION IN THE TRAN
7827,SEVERAL JETS THAT ARE FLYING IN THE AIR PERFORMING TRICKS,SEVERAL JETS THAT ARE CLIMBED IN THE AIR PERFORMING TRICK
7828,A FORMATION OF AIRPLANES FLYING THROUGH A BLUE SKY,A FONA SUGARCANS FLYING O E SKY
7829,SEVEN JETS FLY IN FORMATION LEAVING TRAILS OF SMOKE BEHIND THEM,SEVEN JETS FLY IN FORMATION MEAVING TRAILS OF SMOKE BEHIND THEM
7830,A BANANA AND A CHOCOLATE FROSTED DONUT SITTING IN A BAGGIE,A BANANA AND A CHACOWATE GROSSY DONUTS SITTING ON A BED
7831,A BANANA AND DONUT IN THE SAME PLASTIC BAG,A BANANA IMAGE ON AIN PLASTIC
7832,CLOSEUP OF A BAG CONTAINING A BANANA AND A DOUGHNUT, CLOSE UP OF THE BAGS IN FRONT OF AN ARA IN THE RODWAY
7833,A CLOSE UP OF A BANANA AND A DOUGHNUT IN A PLASTIC BAG,A CLOSE UP OF A BANANA AND A DONUT AS PLASTIC BAG
7834,A BANANA AND DONUT IN A SANDWICH BAG,A BANANA END JINE IN THE SANA TRACKC
7835,PEOPLE SHOPPING FOR INTERACTIVE VIDEO GAMES AT BEST BUY,A BUSH SHOPPING TRICT INTERACTIVE VIDEO GAMES AT BUS BIT
7836,A GROUP OF PEOPLE PLAYING WITH INTERACTIVE GAMING UNITS,A GROUP OF PEOPLE PLAYING WITH INTERACTIVE IN TH UNITS
7837,A GROUP OF PEOPLE PLAYING GAMES WHILE HOLDING REMOTES,A GROUP OF PEOPLE PLAYING GRAMES WHILE HOLDING REMOTES
7838,GROUP OF PEOPLE PLAY VIDEO GAMES AT BESTBUY,GROUP OF PEOPLE PLAY VIDEO GAMES AT BENC SIDE
7839,SOME PEOPLE ARE LOOKING AT DIFFERENT TELEVISION SETS,SOME PEOPLE ARE LOOKING AT DIFFERENT TELEVISION SET
7840,A ROCK LIKE TABLE WITH A NOTEBOOK AND PEN ON IT,A ROCK WIT TABLE WITH AN UP OKING PANANAS
7841,A YELLOW BOOK WITH A BLACK PEN ON IT,A YELLOW BOOK WITH A BLACK PEN ANIMAL
7842,A YELLOW NOT BOOK SITTING ON TOP OF A DESK NEXT TO A LAPTOP,A YELLOW NOTEBUSH SITTING ON TOP OF A DESK NEXT TO A LAPTOP
7843,THE NOTEBOOK AND PEN IS LAYING NEXT TO THE LAPTOP,A NOTEBOOK AND PEN IS LAYING NEXT TO THE LAPTOP
7844,THERE IS A YELLOW NOTEBOOK ON A BLACK DESK,THERE IS A YELLOW MOKE ON A BLACK DESK
7845,A MAN STANDING ON A LUSH GREEN FIELD UNDER A KITE,A MAN STANDING ON OF A LUSH GREEN FIELD UNDER A KITE
7846,A MAN IS BLUING A KITE IN AN OPEN AREA,A MAN IS BLUING A KITE IN AN OPEN AREA
7847,MAN FLYING KITE IN OPEN FIELD NEAR RV PARK,A MAN FLYING IN OPEN FIELD NEAR A RV PARK
7848,A AN FLYING A KITE IN A FIELD AWAY FROM PARKED CARS AND OTHER FLYING KITES,TRA AND FLYING A KITE IN A FIELD AWAY FROM FRONCD CARS AND OTHER FIRE PARTMENT
7849,THE MAN IS FLYING HIS KITE IN THE SKY,THE MAN IS FLYING HIS KITE IN THE SKY
7850,TWO GIRAFFES AND AN OSTRICH AT A ZOO ENCLOSURE HABITAT,TWO GIRAFFES AND AN OSTRICH AT HIS RE ENCLOSING AN HABITA
7851,TWO GIRAFFES BY LARGE ROCKS WITH AND OSTRICH,TWO GIRAFFES AR IN ACRA SITING A PART ON  TA
7852,A COUPLE OF GIRAFFES ARE STANDING BY THE ROCKS,A COUP OF GIRAFFE IS STANDING BY THE BAR
7853,TWO GIRAFFES THAT ARE STANDING IN THE GRASS,TWO GIRAFFES THAT ARE STANDING IN THE GRASS
7854,AN OSTRICH HAS COME TO SEE THE GIRAFFE,IT OFFSTRE HAS SOME COMPUTER GRASS
7855,A BOAT THAT IS SITTING IN THE WATER WITH A SAIL,A BOAT THAT IS HOOKING IN THE WAER WITH A SAIL
7856,A MAN THAT IS SAILING ON A BOAT IN THE WATER,A MAN THAT IS SAILING ON A BOAT IN THE WATER
7857,TWO PEOPLE IN A WOODEN BOAT WITH SAILS ON SOME WATER,TWO PEOPLE IN A WOODEN BOAT WITH SAILS ON SOME WATER
7858,SAIL BOAT OF OLDER DESIGN IN MIDDLE OF EXPANSIVE BAY,A SUBWAY OF INDER DESIGN IN H MIDDLE OF EXTANSHIP CURB
7859,SOME PEOPLE WHO ARE RIDING ON A SAIL BOAT,SOME PEOPLE ARE RIDING ON A SAIBWAY
7860,A BLACK AND BROWN DOBERMAN CARRIES A FRISBEE,A BLACK AND BROWN DOUG IN A POP CARRIAGE AT FRISBEE
7861,A HUSKY DOG HAS AN ORANGE FRISBEE IN ITS MOUTH,A PARKING DOG POWS AN ONGE STAFTY IN THE TON
7862,A SMALL BLACK AND BROWN DOG WITH A FRISBEE IN ITS MOUTH,A SMALL BLACK AND BROWN DOG SITS FRASEE IN THE SID
7863,A DOG IS IN THE GRASS WITH A FRISBEE IN ITS MOUTH,TA DOG IS IN THE GSS ASISTEN IN S NOW
7864,A BLACK DOG RUNNING WITH A RED ROUND FRISBEE,A BLACK DOG RUNNING WITH A RED BROWN FRISBEE
7865,A MAN OUTSIDE PLAYING FRISBEE IN FRONT OF A BUILDING,A MAN OUTSIDE PLAYING FRISBEE IN FRONT OF A BUILDING
7866,A BOY IS THROWING A FRISBEE OUTSIDE A BUILDING,A BOY IS THROWING A FRISBEE OUTSIDE A BUILDING
7867,THE YOUNG MAN IS OUTSIDE PLAYING A GAME OF FRISBEE,THE YOUNG MAN IS OUTSIDE PLAYING A GAME OF BRIDGEE
7868,A MAN IS HOLDING A YELLOW FRISBEE OUTSIDE,A MAN IS HOLDING A YELLOW FCISBEE OUTESIDE
7869,A YOUNG MAN IN BLACK CLOTHES HOLDING A YELLOW FRISBEE,A YOUNG MAN IN BLACK CLOTHES PULLING A YELLOW FRISBEE
7870,THE WOMAN IS TAKING A PHOTO OF THE WHITE GOOSE NEXT TO THE RIVER,THE WOMAN IS TAKING A PHOTO OF HE WHITE T NX BUETHE RIVER
7871,A BEAUTIFUL WOMAN TAKING A PICTURE WITH HER SMART PHONE,A BEAUTIFUL WOMAN TAKING A PICTURE WITH HER SMART COCIE
7872,A GIRL IS TAKING A PICTURE OF PEOPLE FISHING,A GIRL IS TAKING A PICTURE OF PEOPLE TICKING
7873,A WATERWAY UNDER A BRIDGE WITH PEOPLE SITTING DOWN AND A WOMAN TAKING A PHOTO,A WATERWAY UNDER A BRIDGE WITH PEOPLE SITTING DOWN AND A WOMAN TAKING IT OVE
7874,PEOPLE UNDERNEATH AN ARCHED BRIDGE NEAR THE WATER,TWOBLE UNDERNEATH A PARCHED BRIDGE NEAR THE WATER
7875,A GROUP OF PEOPLE STANDING INSIDE OF A LIVING ROOM,A GROUP OF PEOPLE STANDING INSIDE OF LIVING ROOM
7876,A GROUP OF PEOPLE LISTENING TO MUSIC OR POSSIBLE PLAYING VIDEO GAMES,A GROUP OF PEOPLE LISTING TO UT IT FOR POSSIBLE PLAYING VIDEO IMAGE
7877,A COUPLE OF PEOPLE THAT ARE STANDING UP IN A ROOM,A COUPLE OF PEOPLE SIT BOAONA DORT
7878,A GROUP OF PEOPLE ARE SOCIALIZING IN A ROOM,WITH A SUBORSER CARTING IN A ROOM
7879,THE GROUP OF PEOPLE ARE REALLY INTO THE GAME,A GROUP OF PEOPLE ARE ROALING INTO THE VAIN
7880,A HOT DOG WITH CONDIMENTS AND CONFETTI ALL AROUND,A HOT DOG WITH TONUMENTS AND SOM HEATY ALL AROUND IT
7881,A HOT DOG WITH MUSTARD AND CATCHUP ON IT,THE HOT DOG AN IS MUSTARDIN PICTURE ON
7882,A HOT DOG ON A BUN COVERED IN KETCHUP AND MUSTARD,A HOTDOG ON A BUN COVERED IN KETCHUP A MOUNTAR
7883,THE HOTDOG IS DRIZZLED WITH YELLOW MUSTARD AND KETCHUP,A HOT DOG WIS GRIZZLED WITH YELLOW MUSTARD AND KETCHUP
7884,A HOT DOG SITTING ON A TABLE COVERED IN CONFETTI,A HOT DOG SITTING ON I TABLE COVERED N CONFETI
7885,THERE IS A PERSON HOLDING A CELL PHONE IN THEIR HAND,THERE IS A PERSON HOLDING A CELL PHONE IN THEIR HAND
7886,A WOMAN STANDING ON A CHAIR NEXT TO A PERSON HOLDING A CELL PHONE,A WOMAN STANDING ON A CHAIR NEXT TO A PERSON HOLDING A CELL PHONE
7887,SOMEONE THAT IS HOLDING A CELL PHONE AND HAS BLUE SOCKS,SOMEONE THAT IS HOLTING THE CELL PHONE ANN HAS BLUE JAT
7888,A PERSON LIFTING A LITTLE STOOL WITH THEIR FEET AND A PERSON HOLDING A CELL PHONE,A PERSON N CONS OF THE STREET WITH THEIR FOOT AND A PERSON OLDING A CELL PHONE
7889,A PERSONS FEET IN SLIPPERS IS NEXT TO AN IMAGE OF A DATED CELL PHONE,A PERSONS TEAT N PICTERS IS NEXT TO AN IMAGE ESCORATED CELL PHONE
7890,MANY VEHICLES STOPPED ON A CITY STREET,MANY VEHICLES DOCKED ON A CITY STREET
7891,A STREET FILLED WITH LOTS OF TRAFFIC NEXT TO TALL BUILDINGS,A STREET FILLED WITH LOTS OF TRAFFIC NEXT TO TALL BUILDINGS
7892,A GROUP OF CARS WAITING AT AN INTERSECTION FOR THE LIGHT TO CHANGE,A GROUP OF CARS WAITING AT AN INTERSECTION OT A LIGHT SCENE
7893,CARS AND A BUS ARE STOPPED AT AN INTERSECTION,CARS AND A BUS ARE STOPPED AT AN INTERSECTION
7894,A NUMBER OF VEHICLES WAITING AT AN INTERSECTION,A NUMBER OF VEHICLES WOITING AT THE INTERSECTION
7895,TWO PEOPLE PLAYING A GAME OF FRISBEE IN A FIELD,TWO PEOPLE PLAYING A GAME OF SISON IN A FIELD
7896,CHILDREN PLAYING AND STANDING AROUND IN A GREEN FIELD,CILDISTS PLAYNG AND STANDING AROUND IN GREEN FIELD
7897,TWO PEOPLE IN AN OPEN FIELD ARE PLAYING WITH A FRISBEE,TWO PEOPLE IN AN OPEN FIELD ARE PLAYING WITH A FRASBE
7898,SOME PLAYERS ARE PLAYING FRISBEE ON A GRASS FIELD,SOME PLAYERS ARE PLAYD TMTY ON A GRASS FIELD
7899,THIS IS A PICTURE OF SOME FRIENDS PLAYING FRISBEE IN THE PARK,THIS IS A PICTURE OF SOME FRIENCS BY FRISBEE IN THE DARK
7900,A CAR ON A CITY STREET WITH A MOVING TRAIN DIRECTLY BEHIND IT,A CAR ON A CITY STREET WITH A MOVING TRAIN DIRECTLY BEHIND IT
7901,A WHITE PASSENGER TRAIN PASSING A PARKING LOT AT NIGHT,A WHITE PASSENGER TRAIN PASSING A PARKING LOT AT NIGHT
7902,A BUSY STREET WITH CARS IN ACTION AND A TRAIN ZOOMING BY,A BUSY STREET WITH CARS IN ACTION AND A TRAIN IS MOVING BY
7903,A BUNCH OF CARS ARE CROSSING AN INTERSECTION,A VUNK EFTOLFA CASS IN AN INTERSECTION
7904,A CAR DRIVING DOWN A STREET AT NIGHT,A CAR DRIVING DOWN A STREET AT NIGHT
7905,ORNATE CUP AND SAUCER CLOCK DISPLAYED AGAINST RED BACKGROUND,ORNATE CUP AND POCEC SOP DISPLAY AGAINST WID BACKGROUND
7906,A CLOCK THAT HAS REPLACED NUMBERS WITH TEACUPS,A CLOCK THAT HAS USE BU SEVER I IN OM IT
7907,THIS SEEMS TO BE SEVERAL GLASSES ON AN OBJECT,THIS SEEM TO BE SEVERAL GLASSES ON AN OBJECT
7908,A WHITE TRAY TOPPED WITH LOTS OF DIFFERENT COFFEE CUPS,A WHITE TRAIN TOPPED WITH LOTS OF DIFFERENT CORFACES
7909,A CLOCK HANGING ON A WALL WITH THE NUMBERS BEING REPLACED BY CUPS AND SAUCERS,A CLOCK HANGING ON A WALL WITH NUMBERS BEING ES PLACED BY CUTS ON IT
7910,A WHITE PLATE TOPPED WITH ORANGE PEEL SLICES,A WHITE PLATE TOPPED WITH ORANGE TEIL SLICES
7911,SEVEN PIECES OF ORANGE PEEL ON A WHITE PLATE,SEVEN PIECES OF ORANGE PELW ON A WHITE PLATE
7912,SEVERAL ORANGE WEDGES SIT ON A WHITE PLATE,SEVERAL ORANGE VESES SIT ON A LOW TATE
7913,SLICES OF ORANGE PEELS ON A WHITE PLATE,SLICES OF ORANGE PILLS ON A WHITE PLATE
7914,CUT UP ORANGE PEELS ON THE WHITE PLATE,COL OF ORANGE BEELS ON THE WHITE PETOR
7915,SOMEONE JUMPING IN THE AIR ON THEIR SNOWBOARD,SOMEONE JUMPING IN THE AIR ON THEIR SNOWBOARD
7916,A SNOWBOARDER IN A BROWN JACKET IS DOING A TRICK,A SNOWBOARDER IN A BROWN JACKET BETWEEN A SILL
7917,A MAN FLYING THROUGH THE AIR WHILE RIDING A SNOWBOARD,A MAN FLYING THROUGH THE AIR WHILE RIDING A SKUWBOARD
7918,A YOUNG MAN IS SNOWBOARDING ON TOP OF SOME SNOW,A YOUNG MAN IS SNOWBOARDING ON TOP OF SOME SNOW
