Index,Reference,Hypothesis
5723,A VASE WITH FLOWERS NEXT TO A MIRROR,THERE IS A MIT SET OR FLOWERS THAT  TAN O  OPEN YEND
5724,A GLASS VASE WITH SOME FLOWERS INSIDE OF IT,A GLASS VASE WITH SOME FLOWERS INSIDEWALK
5725,FLOWERS THAT ARE IN A VASE ON A TABLE,FOWER JET RIGTEN PLAY FOR SOME STA AN ITE
5726,A CLEAR GLASS VASE HOLDING FLOWERS IN FRONT OF A MIRROR,A PAR OF LASCAPES OI CAR AND E ABE OA MAN
5727,A HOT DOG WITH A BUNCH OF TOPPINGS AND A FORK STICKING OUT OF IT,A HOT DOG AN A O DIFFERENT HAFWICS AN A TORK STICKIN OUT IT
5728,A PICTURE OF SOME DELICIOUS FOOD WITH PEOPLE AROUND,ACONA PICTURE OF SITUICHS A BOUK RONDSIN
5729,A ROUND OUTDOOR COURTYARD TABLE WITH A HOTDOG AND A BAG OF CHIPS ON IT,A BROWN OUTDOOR PORK BARTCAKE ARE DONG IN A PAIR ON SHEETS ANN ACTE
5730,A CHILI CHEESE DOG ON A PLATE WITH A BAG OF CORN CHIPS NEXT TO IT,CHEKIN JUMPIS ON T VENDY PLATE WITH A TAGIN IS WHERE CHECKIS ECTOINI
5731,A CLOSE UP OF A HOT DOG ON A TABLE,A CLOSE UP OF A HOT DOG DOWN THE TOK TRICK
5732,A MAN THAT HAS THE TEN COMMANDMENTS ON HIS TIE,A MAN THAT HAS A TEMPI TAGNET ON HIS FO
5733,A MAN HOLDS OUT HIS TIE WHICH HAS WRITING ON IT,THERE IS A STAND O TELEVISION BEHIND WITH A GENTLE ICROTON ER ON HE
5734,A MAN IS SHOWING OFF HIS RELIGIOUS TIE,A MAN IS SHOWING UIS READY TO STOP OV A RAD
5735,A MAN IS WEARING A TIE WITH MANY WORDS ON IT,A MAN IS WEARING HAS TIE  IN AN OBIS OF BESHBEN SOR
5736,A MAN WEARING A BLUE TIE WITH THE TEN COMMANDMENTS ON IT,A BAD TARING A PLATOP WIT A XATE EA
5737,PEOPLE IN A STORE THAT IS SELLING BANANAS AND APPLES,PEOPLE IN A STRARNATN SEVERAL VEM  LOOKING OTE
5738,PEOPLE IN A GROCERY STORY THAT SELLS FRUIT AND DRINKS,PEOPLE IN A BUSH STOR OSOME  ONWEING BLES
5739,TWO CUSTOMERS AND THREE EMPLOYEES INTERACT IN THE DELI,TWO PASACITS SITTING ON THE BAT OOF A LASSAL BAR OT A PAKO  FACE
5740,A MAN IS AT THE COUNTER BY A BOWL OF FRUIT,A PAN IN A BIN TRUCKE WHILE SOMNNAN THE STAC
5741,PEOPLE ON BOTH SIDES OF A COUNTER AT A SMALL FOOD MARKET,A OS INSIDE OF CAPTEN COE STIS IN A PARK SNOW
5742,THE PEOPLE ARE PLAYING TENNIS INSIDE TOGETHER AT THE EVENT,A POCHEA PLANES IA E KI ON A 
5743,A GROUP OF YOUNG PEOPLE STANDING NEXT TO EACH OTHER,POPLE HOLD ON E CA STANDING NEXT TON EACH OTHER
5744,THE PEOPLE WAS LOOKING AT THE BALLS AND CHAIR,A LOOK FU  PORKIN SPLITED DUFES ON BOLLS AN SARON A COUNTER
5745,SOME PEOPLE HOLDING WII TENNIS MOTES AS THEY LOOK AT A SCREEN,AND OVEN ECE ON A FIELD PIECE OF LOGAGE AN A STREEN
5746,MAN AND WOMEN GATHER AROUND TO PLAY A VIDEO GAME,E STANIN OGETHER ON MILLS PLAYEXETING OAING A CUKUP
5747,A COUPLE OF ELEPHANTS MAKE THEIR WAY THROUGH THE TREES,A CUPL OF COTIIX OF APACE AND SISIT OF PAZA
5748,A COUPLE OF ELEPHANTS PEEKING THROUGH A COUPLE OF TREES,COUPOT OF ELEPHANTS PALFING THROUGH A COUPLE OF TREES
5749,TWO HUGE ELEPHANT WITH TUSKS HIDDEN AMONG THE TREES,A AA OS A BED WITH A TOAST SITRETED WITH AN OL PATURIN INFACTONIT
5750,TWO ELEPHANTS ARE WALKING THROUGH TREES SIDE BY SIDE,ATOO ON TO ONTECTURY ASEE INSEN E
5751,TWO ELEPHANTS BEHIND A TREE IN A GRASSY AREA,TWO ZEBUSES BEHIND A TREE LITINGBACKSI ERL OF A BUSBOARD
5752,THE MAN IS SITTING ON THE PARK BENCH USING HIS LAPTOP,THE ORANGE TUCIC IS POSSNG WITH LARG ORTN S AN PE OF LAGTE
5753,A YOUNG MAN ON A WOODEN BENCH USING A LAPTOP,OI POPLE PITAN MA ON HA WOODEN BENCH USING A LASP TOPOF MEAT
5754,A YOUNG MALE SITTING ON A PARK BENCH TYPING ON A LAPTOP,A COW SELLING ONY PARKE BEC TRITIN ON A LASTOOP O
5755,A MAN USES HIS COMPUTER ON A PARK BENCH,A MANN ESKS IS PONTAIKEN ELEPHANT OT PILLPA PAR
5756,A PERSON OPERATING A LAPTOP ON A BENCH,A PERSON PREPARATING A PAPTOP UNNI BES SHUE
5757,FLAGS WAVE BENEATH THE ILLUMINATED CLOCK AND TOWER,A TABLE OF  PAY SICECAS A ATE OF TO PAZE 
5758,A TREE BRANCH IN THE FOREGROUND WITH A CLOCK TOWER SET AGAINST A BLUE SKY IN THE BACKGROUND,TREE CLOSE UP  HIS FLYING A SOT O BIHES TOI AT A GRASTANT
5759,A TALL CLOCK TOWER AND A TREE AGAINST A BLUE SKY,A WITH PO SOER ON A TREE BINC IT E SKY
5760,A CLOCK TOWER ON A LATE EVEINING DAY,A CHECKED TOU IN A BATO ON A LIGHTELYTY DAY
5761,A LARGE WHITE CLOCK TOWER FILLED WITH LIGHT,A ARGE  ANOTE SITS POLE IN HE VARIETYE
5762,A MAN WITH A RED HAT IS IN THE CITY,A LARG AND RED CAT IN A SITIPAR
5763,A MAN WEARING A RED HAT AND A SUIT AND TIE,AA IN CONT OF A BUE AT NIGH
5764,A MAN IN A RED HAT SUIT AND BLUE STRIPED TIE WALKS PAST TWO OTHER MEN ON A STREET,AN AIRPLIE T HAS A SIGN OF A STRT TIGHT AS TIIN ON TO THE STREET
5765,A MAN WEARING A BLUE BLAZER IS ALSO WEARING A RED HAT,A MAN WEARING TWO BIG OCCUPATS AN RIDE ON TASTOPA
5766,A MAN WEARING A SUIT AND TIE AND RED HAT WITH A SILVER BUCKLE,A PARA PIC SUIT ANSAN IN A DRESS HAT ORN SERVIN A TA
5767,A MAN ON A TENNIS COURT PLAYING TENNIS,A MAN ON A TENNIS COURT WAYA TENNIIS
5768,A MAN CROUCHES ACTIVELY AS HE PLAYS TENNIS,A MAN COUCHES ACT ET ON AN A SIT
5769,A MAN HOLDING A TENNIS RACQUET ON A TENNIS COURT,A MANWOITING ON A SECTION  A PELICE OF ASE O  EMTY TAGE
5770,A TENNIS PLAYER MAKES A QUICK SHUFFLE TO RETURN THE BALL,A TENNIS CARK  E PIRESHOP INITO A TRAFFIFIC STAC
5771,THE TENNIS PLAYER IS RUNNING TO MEAT THE BALL,ASPEAT OF A TENNIS PLAYER ON A TIN EGASTED PO
5772,A GROUP OF ZEBRAS EATING TOGETHER AT A TROUGH,A TRUCKANE  AN SLUPTERIES A IDOTHER AND A TRUCK
5773,ZEBRAS GATHER TO DRINK FROM A WATER TROUGH IN THEIR COMPOUND,MANY PERDSON YELLI LOOK AROUND A STATUE OF ARRO TRA AN A O DEI SIN
5774,A GROUP OF ZEBRAS ARE BENDING DOWN AND EATING A BOX FULL OF GRASS,A GROUP OF ZAGRIZE ARMENTING DOWN AND EATING A POSE BLUE WERESS
5775,A HERD OF GIRAFFE STANDING NEXT TO EACH OTHER EATING,A OLEN  GIRAFFE STANDING NEXT TO A SET AN UA N PO ON E PES
5776,A GROUP OF ZEBRAS GRAZING FROM CRATES WITH TREES AROUND,A BUNCH OF ZEBRAS GRAZING THROUH O TEAEX O A TAN
5777,TWO GIRLS PET A GOAT THAT IS IN A PEN,SEVERAL OF GREEPER POSES FOR TOIN OTE IN TE PANDING AT A TET
5778,THE TWO YOUNG GIRLS ARE PETTING THE TWO GOATS,TWO WORK EMBELAZE IN ATIRATION ON A BEIL S
5779,TWO SMALL CHILDREN PETTING ANIMALS AT A ZOO,TWE SMALL CHUCKED  AE AND A MASTED ANPI SI IN I SAUCE
5780,TWO YOUNG GIRLS PETTING GOATS IN A PEN,A YELLOWCOUCH AN CUTTING CUTS ON  SOIN  E
5781,THIS IS AN IMAGE OF TWO GIRLS WITH GOATS,THIS IS OF IMAGES TO PLACE CONTECTTIVES OF NOTHING
5782,A BOY SWINGING A BASEBALL BAT AT A BALL,A FOREST WERTAPLES ARE A MAN A PA AMAROTE
5783,COLE BALLEW AT THE BAT FOR HIS BASEBALL TEAM,ON FLOW AT THE BASS OF A TREE SPACE CORTAN
5784,BOY SWINGING A BAT AND ABOUT TO HIT A PITCHED BALL,A BOY OON BATIS N HATI PAPE WHOSIS ON TET
5785,A MAN STANDING NEAR HOME PLATE SWINGING A BAT,A MAN STANDING NEAR A PON SINK SWIPBING INTO A BATH
5786,A LITTLE BOY HOLDING A BASEBALL BAT BY A FENCE,A MEN OR HORSE HOLDING U BOS ON A PAK LITA PAUS
5787,A LARGE RED CHAIR HAS A HORSE STATUE ON IT,NA WHITE AMAOF SCISSOR IS IN A IT STAGE ANDECKLEDPICK
5788,A SMALL HORSE ON A LARGE WOODEN CHAIR,A SMALL CAT IS SHONG OWN THE TRAVY S AT NIGHT
5789,A LARGE RED CHAIR IN FRONT OF A BUILDING, CHAIR AN FRONT OF A BUILDINGCHAR AN  FIELD
5790,A PLASTIC HORSE STANDING ON TOP OF A CHAIR,A BUNCH OF TOYS STAND UTO TONIS FIXNIT I FAN
5791,A TOY HORSE SITS ATOP A RED WOODEN CHAIR,A TOY HOURS SITS ATOP A BREAD ITH IN TE SHAD
5792,A SURFER DOING A SHARP TURN IN THE WATER AS HIS BOARD IS AIRBORNE,A SERI OF OTTR  A ATING O RET COAR  
5793,A MAN IS SURFING ON A SURFBOARD IN BREAKING WAVES,A MATERESS SERIN I ON A SURF BOAR AT A BREAKIN A READY TO SEN
5794,A GUY IS SPLASHING THROUGH THE WAVES ON HIS SURFBOARD,PIE IN A PASTURED WITH OTA ONISCKO E PA
5795,A MAN ON A SURFBOARD IN THE WATER,A MOME OT SUFBOARDS IN SO KY IN THEIR SKI
5796,A MAN RIDING A WAVE ON TOP OF A SURFBOARD,SEVERAL MANS RIVING WAVES ON TOMOF SIRCAY
5797,A PERSON WALKING ON A STREET TALKING ON A CELL PHONE,A PERSON WALKIN AT AON I AT A CELL PHONT
5798,THERE IS A WOMAN TALKING ON HER CELL PHONE,A PANIS SITTING N  TOMPING IN RAN EFA CEDE CORLET WITH NOTHING  SID
5799,A WOMAN IS ON A PHONE IN FRONT OF A FRUIT STAND,AA MEN IS ON AE OTHER IS ON A MOTOCYCLE
5800,AN INDIVIDUAL ENJOYING ITSELF ON A SUNNY DAY,AINDIVIDUAL LOSH WAIT TO CLEA AUDIENCS ON A MOTO CITE
5801,A WOMAN TALKING ON THE PHONE IN FRONT OF A PERSON SELLING APPLES,A ME STREET JUST POINTIN O TACT OS AN BLI CAS
5802,PEOPLE STANDING NEXT TO A BUS WITH A CAT FACE ON THE FRONT,PEOPLE STANDING NEXT TO A BAS ON FONT OF A CAT POSE ON O ELD
5803,A BUS WITH A KITTY FACE ON THE FRONT OF IT,A BUSH WITH ATIN CAPES AN SPRICET BAKE
5804,A LARGE BUS PARKED IN A PARKING LOT NEXT TO A GROUP OF WOMEN,A LARGE AND CARG AND PARK SCAMBATE PAN ON CHECKIN O ANTI INTOTIN ENCHES
5805,A TOUR BUS WITH A CATS FACE PAINTED ON THE FRONT OF IT,A TOUR BUS WITH WITH HATS IN SPINDED ON THE FRONT
5806,THREE WOMEN STANDING NEAR A BUS THAT HAS THE FACE OF A CAT PAINTED ON THE FRONT,A WOMAN STANDS NEAR A BUSHAMADE OF A CAT MATED OF CAIR 
5807,A STREET SCENE WITH A CLOSE OF OF A STOP LIGHT,A STREET SITTING ATREAD  CLOSE UP OFTING ALL LENDERS OF A STOMIC ELECTRIC
5808,THE SIGN IS NOW AT A RED LIGHT,AN EYES IS TILE ON A RED PLATE
5809,A STOP SIGN GIVES TRAFFIC A FROWN FACE,A STOP SIGN WIS PRACTICED ON BROWN PAPEBOARD
5810,A RED STOPLIGHT WITH A STREET IN THE BACKGROUND,ADL PARKED LIKE GROPS OFROUNE TANES ON A NIGHTGRINE ISIDE
5811,A RED TRAFFIC LIGHT WITH A SAD FACE DRAWN OVER IT,A RED TAN TOD  O HE SIDEWAX DRAW THE WI
5812,A COLLECTION OF KITCHEN UTENSILS IN A METAL BOWL,A SELECTION AF POPED ATESTION AGE OTER GRANDMOTHER TUNNI EEL
5813,A METAL CUP FILLED WITH SCISSORS AND TWO LADELS,A METAL PLEDYER ROLDING CHRISMAS BINK AND CITIN TEID
5814,METAL JAR HOLDING SCISSORS LADLES AND TONGS ON A COUNTER,A EDED TRUCK  SIT WITH E REST SIGN ON A TIVE TOR ON PARKIT
5815,SCISSORS AND OTHER UTENSILS IN A CUP SITTING ON A DESK,SUSOS AS OTHER USINABLS AND ER CUP SITTING ON A GRESK
5816,A SILVER CUP IS HOLDING SCISSORS AND TONGS,A SOLBER CROW THAT IS HOLDING TO SCISSORS AND A SMALL POTET
5817,A CAT THAT IS SITTING ON TOP OF A LAPTOP,A CAT THAT IS SITTING O TOP OF AT A WA
5818,A CAT IS WATCHING THE CLOUDS ON THE MONITOR,TRACKS AND MITORCYLE FILLEDON E E STREET
5819,A BLACK CAT SITTING NEXT TO A COUPLE OF MONITORS SITTING ON TOP OF A TABLE,A BLACK CAT SITTING NEXT TO A CUP ON A GONEF SITTING ON TOP OF A DPO
5820,A CAT IS ON A DESK LOOKING AT THE COMPUTER SCREENS,A CISE ON A HALF POE AND OTHECH IDE OF DIK CEZA
5821,A BLACK CAT LAYING ON A WHITE LAP TOP,A BLACK BEAT FACING ON A WHITE LOCK OOTHI EVERAL ODS IN DIRT OFO
5822,A CATS IMAGE IS BLURRED AS HE TUMBLES IN A BOWL NEAR A FOOD SCALE AND PEN AND PAPER ON A TABLE,A A IMAGE IS PUE A ATANE PO E A IT AO TA
5823,A CAT SITTING INSIDE OF A PLASTIC BUCKET,RATTLE SITTING INSIDE A  GLASS WIT O ROOM
5824,A KITTY CAT JUMPING OUT OF A BLUE BOWL,GRUSTY KITE ASTANT I  ING A BOT
5825,A KITTEN CLIMBING OUT OF A BLUE BOWL,A KI MAN IS A ON A A SI
5826,A SMALL KITTEN STANDING IN A BLUE HAT ON TOP OF A TABLE,A  STANDING IN A EE PAG ON TOP OF A TUTO
5827,A COUPLE OF PEOPLE STANDING NEXT TO A LARGE BUS,A COUPLEE STANDING NEXT TO A ARKD BUS
5828,A BUS ABOUT TO STOP TO PICK UP PASSENGERS,A LATTLE CUP ON O STRAW NEAR A HELFY CATTLE
5829,AN ORANGE BUS IS PARKED NEXT TO THE PEOPLE,A PARNE GAS ITS PARKED NEXT TO JIKE WODEN COK
5830,A GROUP OF PEOPLE WAITING FOR THE METRO BUS,AAORFOFAL LADY WITH EER CROSS AS O BOARD
5831,PEOPLE STAND ON THE SIDEWALK WAITING FOR THE BUS TO COME,A STOFDI SIDE WALK WATAGE PLOS TO PA 
5832,ONE SHEEP IS STANDING IN SOME TALL GRASS,SINE TREET O ITAN ANKIG OM I ALL IN RED SNOW
5833,SINGLE SHEEP IN A FIELD LOOKING BACK AT CAMERA,SOV FILAPAS OCOSSING THE BACK OF SEX ANE TA
5834,A SHEEP STANDS IDLY AT THE EDGE OF A FIELD,A SUINK STANS I AT THE EDGE OF A T IISMENT
5835,A SHEEP IS STANDING IN A FRONT SOME GRASS,A CHEP SITTING ON AFE BOX OF RAPPLES ON IT
5836,A SHEEP STANDING IN A DRY GRASS FIELD,A SHEEP IS GATHERED WIT A KING OF OF GLASS FIELD
5837,A GIRAFFE STANDS NEAR A TREE IN THE WILDERNESS,A A GIRAFFE SITTING ON TOP OF A TREE INN A BOLO TACAK
5838,A GIRAFFE WALKING NEAR A TREE WITH VERY FEW LEAVES,A GIRAFFE WALKIN OF A WION THE STREET INE ST
5839,A GIRAFFE STANDING NEXT TO A LEAF FREE TREE,A GIRAFFE STANDING NEXT TO A PIECE OF GREEN TREE WITH TUGKES
5840,A GIRAFFE STANDING IN FRONT OF A GROUP OF TREES,A GIRAFFE STANDING ON FRONT OF SIDE OF ON TRAIS A
5841,HEAD AND NECK OF A GIRAFFE IN NATURAL FEEDING HABITAT,CARS AR HEADING MAP TA AN CHEK AIN AE TOW
5842,A GROUP OF CHICKENS LOOKING FOR FOOD IN THE GRASS,A STREET TRE PIUS IN STAT F O  BS
5843,A TURKEY IS WALKING THROUGH THE GRASS WITH A SMALL BIRD,A TRACTOR IS WALKING ONTE DOST TRACKS AN ES PASS
5844,A LARGE CHICKEN WALKING THROUGH A GRASS COVERED LANDSCAPE,A LARGE CEN OUNCH OTHER WITH GRASS FILDA PLAYING I TEAN
5845,A BIRD IN A FOREST LOOKING DOWN TOWARDS THE GROUND,A TRAIN  POSE A JASING ASO APO UP IN ONO
5846,A BLACK AND WHITE CHICKEN IS WALKING THROUGH TALL PLANTS,A PERSON HIS LA SHITES AN FRONT OF AUE CHARS TON
5847,A BOY JUMPING ON A BRICK PATTERNED RAMP ON HIS SKATEBOARD,A BOY JUMPING A PISIN  ATBET ON THE STEET ON  JUCT
5848,A MAN IS JUMPING ON HIS SKATE BOARD IN THE SKY,CARTANI FILLED WITH PROMONCEI FACE NON I  CAT
5849,A MAN THAT HAS A SKATEBOARD IN THE AIR,A MALWIS TUNS O GET A BOARD INTO AMAON
5850,A MAN MAKES A JUMP ON HIS SKATEBOARD BEFORE A CROWD,IS AL A CONDIER IN A STEL N
5851,A PHOTO OF A MAN DOING A TRICK ON HIS SKATEBOARD,A PRESSTER HOLDEN O AR  ASHON E SENT TOOIS
5852,A LITTLE GIRL THAT IS STANDING UNDER AN UMBRELLA,A TOIL CAT IS STANDING ON A TOPI FISECALT IT T
5853,A LITTLE GIRL SMILING FOR THE CAMERA WITH AN UMBRELLA BEHIND HER,A CISEED ROSE POLLI ANEC I TAM ELLOSIN  VACE
5854,THE CHILD SMILES BRIGHTLY WHILE BEING HANDED A PINK UMBRELLA,AN A ASTA O AS O AN AE 
5855,A SMILING CHILD STANDS UNDER A PINK AND RED UMBRELLA,A SMALL FRENCH A HASPANS ON HAT OF AAN P
5856,A CHILD WITH A BACKPACK UNDERNEATH AN UMBRELLA,PEOPLE CHIRGE WITH A BACKPACK INDER A CA END TRUCL
5857,YOUNG CHILDREN PLAYING GAME ON WOODEN DECK SURFACE,ENCHAL YOUNGCHIL A SPRUTE ON HAT PEG OF EA A BRAE COFFEE
5858,SEVERAL CHILDREN PLAYING A GAME TOGETHER OUTSIDE WITH BOATS IN THE BACKGROUND,SOSBECHI  PLAYING PIGADES GETHER UPSIDE A LOAKES IN A BACK YARD
5859,SEVERAL CHILDREN ATTENTIVELY PLAY A GAME OF CURLING TOGETHER,SEVERAL CHILDREN WEARE THETIBS PLAY A GAME OF CURLING TOGETHER
5860,A COUPLE OF KIDS PLAYING A GAME OF CHECKERS,A COUPLE OF KETS PLAYING A DANE OF TONNY BE TOCE
5861,SOME KIDS PLAYING WITH SOME LARGE CHECKERBOARDS PAINTED ON THE GROUND,SOME KIDS PLAYING WITH SOME LARGE CHECKER BOYS INFEW IN THE GROUND
5862,A SELECTION OF BREADS MEAT SPREADS AND CHEESES,A DITLECTION OF READ EO PREADING FRISBEE ON E FRIEE
5863,BREAD AND FRUIT ARE ON A TABLE WITH A KNIFE AND FORK,RAM OF FRONTS PANKED  TAIL O RIN SURFID
5864,AN ASSORTMENT OF MEATS AND CHEESES WITH BREAD,THE KITEN IS NOT TE RAMO THIS ROOM SEATS IN FRONT OF BAG
5865,A VARIETY OF DIFFERENT TYPES OF FOOD ON A TABLE,ELADS OR REA ENTY STETIT BUS 
5866,SOME BREAD HAM FRUIT JAM AND A GLASS OF ORANGE JUICE,A FREDD CA COTTERED UP  BACK AS TE WICH
5867,A KID THROWING A FRISBEE ON A GRASS FIELD,A A POSWITH O LECTOR TAS AS A PASER ANE
5868,A SMALL CHILD IS THROWING A PURPLE FRISBEE,A SMALL CHILD IS THROWING A PURPLE RESBA
5869,A LITTLE BOY IS PLAYING WITH A PURPLE FRISBEE,A CUTNOF FRIE ISHQUAR AT A FITOF PASTE SORK
5870,A BOY STANDING IN THE GRASS WITH A FRISBEE,A WELL STANDING ON THE GRASS IN  TENNI FRISBEN INA TE HAR
5871,CHILD THROWING FRISBEE ON A FIELD WITH CONES AND PEOPLE IN THE BACKGROUND,CHILD THRIDE FRISBEE ON A FIELD WITH TOLKS A AINTE AT GROUND
5872,A RESTROOM TOILET AND LID COVERED IN SILVER GLITTER,A PLESH COM TOPPED NEXT A FILLD COPVED ITWITH SAUCE ITH ITMENCH
5873,A DIRTY WHITE TOILET IN A SMALL ROOM,CECKER IN BO OO PAIN T O DOG ONINT
5874,A BATHROOM WITH BLACK WALLS AND A TOILET WITH A SILVER TOILET SEAT,A BATHROOM WITH BLACK WATS AND A TOILET WITH A SILVER TOILET STUP
5875,A TOILET WITH GLITTER PAINT ON IT,O PLAY AT ITH PEOPLE PAING TOE
5876,TOILET WITH WHITE SPLATTER PAINT ON A BLACK SEAT IN A RESTROOM STALL,TOILET WITH BITSIBLACK PAINT AND BLACK SITE AN INDUSTREST
5877,A MIXED AGE GROUP IS GOING TOWARD THE OCEAN WITH SURFBOARDS,A PADY OF STANDS POS OT MANY TOY TRAINLS AN SSIDE
5878,A GROUP OF PEOPLE ARE TAKING SURFING LESSONS,IN A OE SOACE AN AR DESK XUSTED WITH GLASEN
5879,SEVERAL PEOPLE ARE GETTING READY TO ENTER THE WATER FOR SURFING,SEVERAL PEOPLE ARE GETTING REAT  O ON
5880,A GROUP OF MEN WOMEN AND CHILDREN WALKING TOWARD THE WATER WITH SURFBOARDS,A GROUP OF MEN WITH LIMIT AND CADAN AR WOAKING TOWARDS A WHIRE ON SURFBARD
5881,A GROUP OF SURFERS ARE CARRYING THEIR SURF BOARDS INTO THE OCEAN,SURFBOARD TRUCK CARRYN ON PAR SURFBOARD ATTLOSS A DAN TRAIN
5882,A MAN STANDING ON ROCKS NEAR A MAN RIDING HORSES ON A TRAIL IN THE WOODS,TRIT IS PORTED ONTER E TDIN A NIFTPOKE WIT TWES FOT THEIR STALSLOKS
5883,TWO PEOPLE RIDING HORSES ON A ROCK PATH,TWO PEOPLE PRIDING WHOM S RECEIING A CARS AT A
5884,A MAN SMILES WATCHING A RIDER APPROACH WITH TWO HORSES,A MAN SMILES WATCHING A RIDER BETWEEN TWO HORSES 
5885,A MAN RIDING ON THE BACK OF A BROWN HORSE,IF A MAN RENERS BAK A RUSTIC TOMIKO
5886,A MAN SMILES AS SOME HORSES PASS BY HIM,PAIR OF SCEMALS AS TO HORSES PRES PLAYING TEROR
5887,TWO TRAINS PASSING EACH OTHER ON SEPERATE TACKS,TWO TRAGS PASSING A CILDRON A SITE BU FACE
5888,TWO TRAINS PASS EACH OTHER ON THE RAILROAD TRACKS, KATE OS A SIER ON A FAC BOH
5889,TWO PASSENGER TRAINS ON OPPOSITE TRACKS SPEEDING DOWN THE TRACKS,WO PASSIN WITH KIS ON OITMATIN ASIFE  ON ONE O
5890,TWO TRAINS ON THE TRACK AT A RAILWAY,EACH OTHER WITH O STACPS ON A RALETABLE
5891,A LONG SILVER TRAIN TRAVELING THROUGH A SMALL CITY,AO SOL WITH A FRACK SOME USSELES IN SMALL STADIU
5892,MAN AND WOMAN DOING A TOAST WITH A GLASS OF WINE,A CASENT POURTRICKE WITH TOKS ON THE GLASS OFON LEG
5893,A MAN AND A WOMAN TOAST THEIR WINE GLASSES,A MAN LINTNG AROUND A POST AT A SLIZY CATE
5894,TWO PEOPLE ARE SMILING HOLDING EMPTY WINE GLASSES,TWO PEOPLE ARE SMARTE WONG IF HE BLACK BRANCHES
5895,SOME FRIENDS POSE FOR A PICTURE WHILE HOLDING WINE GLASSES,SOME TROL OF COBELLOWS WIT BINCH OLD AN LIE GLASSES
5896,TWO PEOPLE A MAN AND A WOMAN ARE TOASTING WITH WINE GLASSES,TWO PEOPLE A MAN AND A WOMAN ATTUMST TA WAT FIRE RESEKING OVER AAN  AFON ATPARK
5897,SOMEONE SITTING ON THEIR BED LOOKING AT THEIR LAPTOP,SOMEONE SITTING ONTOA PEDDING INA THEIR LAP ON A PAT
5898,A PERSON LAYING ON A BED IN FRONT OF A LAPTOP,A PERSON PITSA OLINENTARE SIXING IN ASOS AF ASTATIC TOPITOP
5899,SOMEONE SITTING ON THEIR BED LOOKING AT THEIR LAPTOP,O BOT FLOWING A JIIFORM BUN IN A RAN
5900,A WOMAN USING A WHITE LAPTOP ON THE BED,A BASPL EFORDIN OEN TO MATE A TOY SLISHER COT OND E A  E TI
5901,A GIRL ON A BED STUDYING SOMETHING ON HER LAPTOP,A GIRL AND A MAN IS STUDYING SELBING ON HER LAPTOP
5902,THERE IS A WOMAN LAYING IN A BED USING A LAP TOP,THERE IS A WOMAN LAYING IN A PATER USINC TA ADPERTISEO
5903,ASSORTMENT OF COOKED VEGETABLE ON WHITE PLATE ON TABLE,A SSORTM OF FUSIAL TANS OT  PEOPLE 
5904,A PLATE WITH MEAT AND GREEN VEGGIES MIXED WITH SAUCE,A PLATE WITH ANOSE AND GREEN TABLE  A ONA CASE
5905,A WHITE PLATE OF FOOD ON A TABLE,A AA PLATE OF FOOD ON A TABLE 
5906,A PLATE OF PORK WITH CHINESE BROCCOLI DRIZZLED WITH SAUCE,A PLATE OF BORK ITURING ON A PROJECT OF A BUS
5907,A WHITE PLATE OF FOOD THA INCLUDES MEAT AND VEGETABLES,A WHITE PLATE OF FOUT RAB AND CINITS FOT AND VEGETABLES
5908,A LOT OF SHEEP IN A VERY SMALL FENCED IN STALL WITH HAY ON THE FLOOR, LOT OF SHEP ARING   SMALL BUTICE STALL ON OTER  ON I COURE
5909,A SMALL SHEEP IS STANDING IN A PIN, SOME OF THE SUIT IS STANDING IN A PAN
5910,THE WHOLLY SHEEP STANDS BESIDES OTHERS IN A CAGE,A SOTAF EXPLANATION WITH OPE KAR ANDING WINS
5911,A SHEEP STANDS NEAR OTHER SHEEP IN A CLOSED OFF PEN,A CIT ANS IN TE ROG BUS WITH  TIKE SPED
5912,A SHEEP THAT IS STANDING ON SOME HAY,A SHEEP THAT IS STARING MAKES AT THE HAT IN I DOORS OPEN
5913,A MAN SWINGING A TENNIS RACQUET AT A BALL ON A COURT,A BURN IN  SWINMY NIGHT TENNIS RACKING THA THI BALL 
5914,A TENNIS PLAYER IS SWINGING AT A TENNIS BALL ON A SUNNY DAY,THIS IS A WHITE RESTUINOATIC TENNIS BALL WITH A MANDESK HASENCE
5915,A MALE TENNIS PLAYER HITTING A TENNIS BALL,A MELIPON ISPIRED NOTE TONS BOTES
5916,A MAN WHO IS ATTEMPTING TO HIT A TENNIS BALL,A MAN POSES THROUGH ANA INTO CAKE ON TAC
5917,A GUY IN A GREEN SHIRT IS PREPARING TO HIT A TENNIS BALL,A GUY IN A GREEN SHIRIS PREPARING TO HIT A TENNIS BALL 
5918,A PERSON SKIING ON A SNOW COVERED SNOW BANK,A OENIS WIT SIEN ALTING A SNOY COVE STOVE FRAKE
5919,A MAN RIDING SKIS DOWN THE SLIDE OF A SNOW COVERED SLOPE,A EK STONE AT PIDE N OPEN ON ISO
5920,A PERSON LEANING HARD INTO A TURN ON A DOWNHILL SKI COURSE,A KITE SITS A ANTECNISETTO POK A ONGOF PEOPLE
5921,MAN SKIING DOWN A TURN ON AN OFFICIAL SKI SLOPE,MAN SKIING DOWN A TURN ON AN OFFICIAL SKI SLOPE
