Index,Reference,Hypothesis
4075,A PERSON IS SITTING AT THE TABLE READING,A PESON  TI TO FRISBEEBE
4076,A MAN IN WHITE IS SITTING AT A TABLE,A MAN IN WHITE SITS SITTING ON A TREE BEACH
4077,A BUS DRIVING DOWN A STREET AT NIGHT,A BIRY DRIVING AROUND A STREET IT A O  AY
4078,A BUS DRIVING DOWN THE ROAD REALLY FAST,A DUS DOD ENJOIN THE ROAD TO A WA
4079,A CITY BUS DRIVING ON A ROAD WITH BLURRED LIGHTS AND THE CITY STREET BEHIND IT,ICEN DIT BLOD WINTN HOLD WITH A BOR BON AND PITY SAT BEHIND IT
4080,VERY BLURRY PHOTO OF A BUS SPEEDING THROUGH A TUNNEL,VERY BLAAND PHOTO ANBART SWINGING AWAT WILE I   PIT
4081,A WHITE BUS IS DRIVING DOWN THE STREET,A WHITE CUT ITS JOWBING BAWNI A TAT
4082,A WORM SITS ON TOP OF A PIECE OF BROCCOLI,A WOMAN SITS ON TOP OF A PINK AND BUKROM
4083,TWO FINGERS HOLDING A SMALL PIECE OF BROCCOLI,TWO FIGURES HOLDING A SMALL PIECE OF DROPA RA
4084,A VIEW OF A PIECE OF BROCCOLI WITH A PERSON HOLDING IT,A VIEW OF A PEOUPLE WALKING TA INC TO CONTROL MAN
4085,A RAW PIECE OF BROCCOLI WITH SOMETHING GROWING FROM IT,A RAW PEACEN TRUCK WITH A OPENLY FLOWING CO
4086,A PERSON HOLDING A PIECE OF BROCCOLI WITH AN INSECT ON IT,A PARKIS PHOTO AX TO OF ROCKINTO A BIG SURFBOARD
4087,A LARGE CLOCK ON A POLE NEAR A BUILDING,A LARGE CLOX ON THE FOND IN A DOORWAN
4088,A CLOCK IS SHOWN ON THE SIDE OF A SIGN,A CROUCH IS STHON ON THE SIDE OF A CUNER
4089,A CLOCK OUTSIDE A BUILDING SAYS THE TIME IS 430,A PLACKNES PEDEDOPIN WITH A SENIS FORTE
4090,GREEN AND WHITE STORE FRONT CLOCK IN FRONT OF A BUILDING,TO AND VASSES TOVE WAT CLOCK IN FRONT OF THE KINE
4091,A JEWELRY STORE SIGN THAT LOOKS LIKE A CLOCK,A TROKY STORE SET WITHITS LEGLESS CLOCTH IN THE FRENT
4092,TALL STONE TOWER BUILDING AND BEAUTIFUL BLUE SKY,A TALD STONE TOWER BUILDING NEXT TO A WOODLAY SID
4093,A BUILDING HAS A TOWER WITH A CLOCK ON IT,A BLLERD US A CART WIT A E PATE
4094,VIEW FROM BELOW OF A CLOCK TOWER IN A BUILDING,A FIEC WITH A LATE CLOCS COWE AN THROSEBE
4095,A VERY TALL BRICK CLOCK TOWER WITH A CLOCK ON EACH OF ITS SIDES,VARY TILED BISK TUN TILE AND A FRUST AN USINA CABIN
4096,CLOUDS SOAR ABOVE A TALL BUILDING ON A SUNNY DAY,FLOWERS OPOR ABOVE A TALL TABLE ON A CONETABLE
4097,A WOMAN WITH BLUE HAIR HOLDING HER PHONE UP,A WOMA WITH BLUE HAIR HOLDIN HE PON
4098,A GIRL WITH BLUE HAIR IS TAKING A SELF PORTRAIT,A GIRL WITH THREE HAIR IS POINTING THE POTASI O O
4099,A GIRL WITH HER CELL PHONE TIE AND BLUE HAIR,A ROD WOTH PURPLE ANSIDE INTO A PA
4100,A WOMAN WHO DYED HER HAIR BLUE WEARING ALL BLUE,A WOMAN DIGER CAIRPLANE NEAR A HALL BILD
4101,A WOMAN WITH BLUE HAIR IS TAKING A SELFIE,A WOMAN WITH ROOM CATIN BARR SITN  O
4102,LARGE OFFICE DESK WITH COMPUTERS NEAR A WINDOW,A LARGE OFFECE TRUCK WITH SOME BLUES ON A WINDOW
4103,A LAPTOP SITTING NEXT TO A MONITOR KEYBOARD AND A MOUSE,A LAPTOP TOME WITH A EMONTABLE REBOARD AN BOX
4104,A LAPTOP AND A DESKTOP MONITOR ARE DISPLAYED ON TOP OF THE DESK,A BROWN CAT AND A BECK O OTORSYLE BORD SIING ON TOP OF HA ROUND
4105,A DESK WITH A LAPTOP SECOND MONITOR AND KEYBOARD,A CELF WITH A LAP CAT CEUCHES MONITOR ON ITS KEESES
4106,A DESK WITH A CUP PLATE LAPTOP MONITOR AND KEYBOARD,A DESK WITH A PAFFIC WHITE ATTOP LOUNGER AND K BEIIG
4107,TWO GIRLS ARE SMOKING CIGARETTES WHILE ONE IS PLAYING ON THE LAPTOP,TWO TIRS ATTACHING TO HIT WILE ONE IS PLAYING ON THEI LAPTOP
4108,TWO WOMEN SITTING OUTSIDE HANGING OUT AND SMOKING CIGARETTES,TO CILDEN SITTING OUTSIDE A TAKING OUF WITH MUSFY FODE
4109,TWO GIRLS SITTING OUTISDE SMOKING AND ONE GIRL ON A LAPTOP,TWO GIRLS GITTING UP AT A SNOTERING ONE GIRL ON A LAPTOP
4110,YOUNG WOMEN HAVING A CIGARETTE IN THEIR BACK YARD,YOUNG WOMAN HAVING A CUGARETTE ON TE BACK YARD
4111,A COUPLE OF WOMEN SITTING OUTSIDE IN A COURT YARD,A COUPLE OF ENEL SITING OUTSIDE OF AN OAK RIAD
4112,A BUNCH OF BIRDS THAT ARE AROUND COWS,A BUNCH OF FLOATS THAT ARE ALINE A KITE
4113,WHAT HAS ATTRACTED THIS MANY BIRDS TO THE PLAZA,HORT BESA TRECTO CRISLEE BERDS THROUGH THE PAWS ONOF THE FELD
4114,A LARGE BROWN COW STANDING IN THE MIDDLE OF A FLOCK OF BIRDS,A LARGE BROWN AN ORS STANDIN HOLDING BOTE HOSES  IN FRONT OF TI
4115,A PLAZA FILLED WITH A LOT OF BIRDS AND SOME COWS,A CROWDESS GOLS WITH A LOT OF JERVS AN A I BACKET
4116,SOME COWS THAT ARE WANDERING AROUND A LOT OF PIGEONS,SOME COWS THAT ARE WANKING AON A LARGE DEPICTUR
4117,A PERSON IS BRUSHING A DOGS TEETH AND HOLDING A TOY,A PERSON I BRUSHING A DOGS TEETH AND HOLDING A PON
4118,A DOG HAVING HIS TEETH BRUSHED WITH A NOVELTY ELECTRIC TOOTHBRUSH,A DOG CATTIES I TOOTHBRUSH WITH A NOVELTY ELECTRICTIBRUS
4119,A DOG IS LAYING DOWN AND GETTING HIS TEETH BRUSHED,A DOG IS GOING DOWN HE WAY THE ANI TRAIN TRACK ON  ON TRACK
4120,A PERSON BRUSHING A DOGS TEETH WITH AN ELECTRIC TOOTHBRUSH,A PERSON IN BRUNKH OF A DOG IPEDINTO AN ORMAT WITH TOOTHBRUSES ON IT
4121,A DOG SITS WHILE A PERSON BRUSHES HIS TEETH,A DOG SITS WHILE A PURPE RAIN
4122,A PINK SMARTPHONE WITH WINDOWS 8 ON THE SCREEN,A PINK PARKED ON HI BLENDER IS ON THE STRAND
4123,VARIOUS ANGLE SHOTS OF THE NOKIA WINDOWS CELL PHONE,ANDICH BAG WITH SHOPS AND A WHEEL WINDOWS SERY 
4124,A SMART PHONE AT DIFFERENT ANGLES WITH WINDOWS,A SLET FILN OF DIFFERENT OTHERS CIKEN BOT
4125,WE ARE LOOKING AT MULTIPLE VIEWS OF A WINDOWS PHONE,WOTE OE O TIC VUE OF A WINDOW SIN
4126,A NEW NOKIA PHONE HAS THE FEATURES TO MUTITASK,A NEW MOKEINA PHONE AS THE FEATURE LOOK MONG HER PASS
4127,A LIVING ROOM FILLED WITH FURNITURE AND A RUG,A LIVING ROOM FILLED WITH TURNISENTS AND A RUG
4128,A LIVING ROOM WITH A WHITE SOFA AND A GRAY RUG,A LIVING ROOM WITH A WHITE HAIRBUT AND WARIN GLACTO
4129,A LIVING ROOM WITH A TRAY HOLDING A LAPTOP NEXT TO A COUCH,A LIVING ROOM WITH A AT HAS BEEN PASS OTAN O TIT
4130,A SMALL DEN WITH A COUCH A BAG ON THE FLOOR A BOOK SHELF AND A WIRE GOING FROM THE WALL TO NEAR THE WINDOW,SMALL BUNC ITWILE SIDE IN A POOL OVER A RILD AN A WILD ENG OTE WALLS HODING WOR THE WINDOW
4131,A LIVING ROOM WITH A WHITE COUCH AND LIBRARY SHELVES,A LIVING ROOM WITH A WHITE COUCH AND LIFEN BED
4132,A GIRAFFE STANDING IN DRY DEAD BRUSH ON THE SAVANNAH,A GIRAFFE STANDING IN DRY DEAD BRUSH ONE AVAN
4133,A GIRAFFE IS STANDING BY SOME BRUSH IN A FIELD,A GIRAFFE INGRAZY BIKE BRUSHIN TO THE MOUTH
4134,A SINGLE GIRAFFE STANDING IN A BRUSHY AREA LOOKING AT THE PHOTOGRAPHER,A SINGLE GIRAFFE CRANNIN A BRUSY AREA LOOKING AT THE MOTERN
4135,A GIRAFFE STANDING IN A DIRT FIELD NEAR A TREE,A GIRAFFE STANDING IN A DIRK FIELD NEAR A TREE
4136,THERE IS A VERY TALL GIRAFFE STANDING IN THE WILD,THERE IS A VERY TALL GRASS TANDING IN THE PINWAY
4137,A GROUP OF PEOPLE WATCHING A WOMAN CUTTING A CAKE,A GROUP OF PEOPLE WATCHING A WOMAN CUTTING A FASEBE
4138,A GROUP OF WOMEN STANDING AROUND A CAKE SITTING ON TOP OF A TABLE,A GROUP OF WOMEN SITTING DO NOT LOK FA INDING A CUP ON A TABLE
4139,PEOPLE WATCHING AS A WOMAN CUTS INTO A CAKE,PIZZE WASHING OF A ROOM POUCHED INTO THE KINKE
4140,A GIRL SLICING A PIE INSIDE OF A BOX WHILE OTHERS WATCH,A GIR PERSON POLING FRONT OF A DUSTICANTE FOLOW REST
4141,SOME PEOPLE AND TWO WOMEN ARE CUTTING A WHITE CAKE,SOME PEOPLE IN ONGIN ARE CUTTING A BRITE TIT
4142,A YOUNG MAN IN A HELMET STANDING BY A BICYCLE,A YOUNG MAN IN A HELMET STANDING BY A BICYCLE AND DOOR
4143,A PERSON STANDING NEXT TO A BIKE ON TOP OF A ROAD,A PERSON STANDING NEXT TO A BIKE AN DOPER MIRROM
4144,A PERSON WEARING A RED BIKER SHIRT STANDS NEXT TO HIS BIKE,A PERSON WOAN A VARIA PARKING TRIP IN A TOVY WATCE
4145,A BICYCLIST STOPPING ON THE ROAD TO TAKE A PICTURE,A BIK WASING IT WALPY SNOWGODIN ID
4146,A MAN WEARING A BIKE HELMET STANDING NEXT TO A BICYCLE,A MAN THROWING A BRACKBEN WIIN UP A PINK FOD ET
4147,A DINNER TABLE WITH TWO PLATES AND TWO BOWLS OF FOOD,A DINER COOL WIT  TWO POTES AND TWO HILLES OF SKIB
4148,A WOODEN TABLE TOPPED WITH PLATES FILLED WITH LOTS OF FOOD,A WOMEN PIBLECAS WITH PATOF PALABLES AT TE STON
4149,A PATIO TABLE WITH TWO DINNER PLATES OF FOOD AND TWO BOWLS OF SALAD,A PATIO TABLE WITH TWO SIVER BIKI PUL ANE COLS E TRAFVIC
4150,AN OUTDOOR TABLE WITH SEVERAL PLATES AND BOWLS OF FOOD ON IT,AN OUTDOOR TABLE WITH SEVERAL PECHS AND BOWLS OF FOOD ON IT
4151,FOOD SET OUT ON AN OUTDOOR PICNIC TABLE,POP TETS OUT ON AN OUTFOOT NA STABLE
4152,THERE ARE SOME SKIERS HEADING DOWN A SLOPE,THERE ARE SOME PUTERS CUTTING DOWN A COOK
4153,A BUNCH OF CHILDREN SKIING DOWN A SLOPE,A BUNCH OF MILKERS SKIING S DOWN A SMALLI
4154,A PICTURE OF SKIERS SKIING ON THE SNOW,A CHURCH SCOL IS SONNG IN S
4155,A GROUP OF YOUNG CHILDREN RIDING SKIS DOWN A SNOW COVERED MOUNTAIN,GROUP OF WHITE SILKAND WRITE IND TUT BAT SHOW COVERED MONTIN
4156,A NUMBER OF PEOPLE SKIING DOWN SKI SLOPES,A NUMBER OF PEOPLE SKOING DOWN A SKATE PARK
4157,A CANNONDALE BICYCLE LEANING AGAINST A BENCH AND AN AIRPLANE IN THE BACKGROUND,A SCANNABILL BIKE WITH WODEN VIGA BON AND AN AIRPLANE ON THE BACKGROUNDD
4158,THERE IS A BIKE THAT IS PARKED BY A BENCH AND AN AIRPLANE THAT IS HIGH IN THE SKY,THE YOUNG BERD CLOSSE ROWN HOOF ON BRECK VI BEAR PLAYING I FRASSE
4159,A BICYCLE LEANING AGAINST A BENCH AS AN AIRPLANE FLIES BY,APLICE OF MEAT WITH ABUNCE OF ERPLE O ONIT
4160,THE BIKE IS PARKED NEXT TO THE EMPTY BENCH,THE BIKE IS STANDS NEXT TO THE ISH POLD
4161,AN AIRPLANE FLIES BY A BICYCLE LEANED UP AGAINST A BENCH,A BEDHROOM WITH SIDE BY A BETYCLA WINDOW IS AND TAER
4162,A STRIPPED CAT SITTING NEAR A BRICK WALL,A STRIPED CAT SITTING NEAR A BRICK LIGHT
4163,A CAT PAUSING AS ITS PICTURE IS TAKEN,A BAT PARGIN A WITH PITCHER AND SIGNAL
4164,A CAT SITTING ON A STREET CORNER LOOKING AT THE CAMERA,A TRUCK STANDING DOWN A STREET CORNER LOOKING LIKE A CANA
4165,A BLACK CAT WITH WHITE STOMACH TAKES A POSE,A BLACK CAT WITH WHITE STOMAC WITS TE COUT
4166,A BLUE EYED TABBY CAT CROUCHED ON THE GROUND,A BLUE WITE CABIN TACK ANND TRASH ON TE BEL
4167,A MAN IS SITTING ON A PARK BENCH USING A COMPUTER,A MAN SITTING ON A PURK TES EATING T A COMPUTERS
4168,A PERSON ON A BENCH WITH A LAPTOP IN A PARK,A PERSON IN A BEAT WITH A LAPTOP AND A PUS
4169,PEOPLE SITTING ON BENCHES IN THE PARK AND TRAFFIC IN THE STREET,GREOUPLE SIIN AND JONPOBOAR PARKED ON TRAFFIC ON THE STREET
4170,A MALE IN A BROWN SHIRT SITTING ON A BENCH WITH A LAPTOP,A MALE IN A BROWN SHIRT SITTING ON A BENCH WITH A RAKWA
4171,PEOPLE SITTING ON A PARK BENCH WATCHING CARS GO BY,POPLE TUING ON A PARK BENCH WALKING CORSE TO WATER
4172,A SHEEPS WOOL IS BEING SHAVED OFF WITH SHEARS,A TENNIS GILL IS IN STRAIGT OP WITH TENS
4173,A PERSON SHEERING THE WOOL FROM A SHEEP,RUSTINRAN GER BOTS ON A STRET SID
4174,AN ADULT SHEEP IS GETTING SHORN BY A MALE FARMER,AN ADULT EPER DOING TRUN ON H INER SYDWAY
4175,A PERSON SHEERING THE WOOL OFF A SHEEP,A PERSON STRIDING A BOD ACROSS A STREET
4176,A PERSON IN THE PROCESS OF SHEERING A WOOLEN ANIMAL,A PERSON ON THE SIN  E STREET OVER INT ANOTEPA
4177,A YELLOW TAXI CAB SITTING BELOW TALL BUILDINGS,A DIRL OF CECES CETS BEING POSED OUTDOOR MAN
4178,TWO GUIDING SIGNS ARE PICTURED IN FRONT OF A BUSY STREET,TO TETTIS TIPE OF A CIRTAIN PLANT OT BASEBA OF FOOD
4179,A COUPLE OF YELLOW SIGNS ARE NEAR A TAXI,A COUPLE OF PILLOW SIGNS AN MOLOW TESK
4180,A PICTURE OF AN ANIMAL IS ON A POLE AND NEXT TO IT IS A YELLOW TAXI,THE PICTURE OF AN ANIMAL SITS ON A PORL AND ATE TOLE FOSAON 
4181,ON A CITY ROAD THERE IS LOTS OF TAXIS,ONA PETTY GIRL IS AAN IN TOT
4182,AN ELEPHANT TRYING TO REACH SOMETHING ON THE GROUND WITH HIS TRUNK,AN ELEPHANT TRYING TO RINK SOMETHING ON THE GROUND WITH THE FOROI
4183,TWO GRAY ELEPHANTS STANDING NEXT TO EACH OTHER ON A ROAD,TWO SIRT COUTES STANDING NEXT TO EACH OTHER ON A WADR
4184,A COUPLE OF ELEPHANTS ARE WALKING AROUND IN THE DIRT,A COUPLE OF ELEPHANTS ARE WALKING AROUND IN THE SERT
4185,TWO ELEPHANTS ARE STANDING ARE STANDING IN AN ENCLOSURE,TWO ORGANS ARE STANDING EAE ARE STANDING IN AN EPPLOSURELOT
4186,TWO ELEPHANTS STANDING IN A PEN IN DIFFERENT SPOTS,TWO LOT O CINK A CORNER ON A PON WITH A E SKYE
4187,THE FRESH ORANGES ARE CUT UP ON THE TABLE OUTSIDE,A PRSE PENAN GE COMPUTER PLAYING TG N OT CARD
4188,ONE NAVAL ORANGE IS WHOLE ANOTHER CUT IN HALF AND THREE ORANGE PIECES ON THE RIGHT,ONE NABEL ORANGE ONTROLL ANOTHER CUTTING BAN IT AN ROLE AN ON THE RIGHT
4189,AN ORANGE IS SHOWN WHOLE HALVED AND SLICED,A FRON IS SHOWN HOD HALVES AND GASSE
4190,SOME ORANGES THAT ARE SITTING ON SOME WOOD,A COUPLE OFORANGES THET AR SITTING ONF SOME ROAD
4191,ONE WHOLE ORANGE JOINS ONE SLICED ORANGE ON A WOODEN SURFACE,A BOY AT HONES  HOLING GOLD WHITE TIE THOWING AN A SERVIC
4192,A BLUE JET IS SITTING NEXT TO A SIGN,A BLUE BED IS SITTING NEXT TO THE CONTE
4193,AN AIRPLANE IS VINTAGE AND IS ON DISPLAY,AN AIRPLANE IS WITCHING ON HIS UN TE AIL
4194,PEOPLE ARE GATHERED TO SEE THE BLUE JET PLANE ON DISPLAY,KEBOARD JAGKET WITH A BLUE DEST ON IS TOP ON THIS WAY
4195,A JET FIGHTER STYLE AIRPLANE PARKED NEAR A CROWD OF PEOPLE WHO ARE WALKING ABOUT,A CAPER GOING ON OF A RO BEDMOT AN AFENVIDIAL RIDIN WA
4196,BLUEANDWHITE JET AIRPLANE SITTING AT AN AIRPORT RUNWAY,BLUE AND WHITE JET AIRPLANE SITTING ON A MOTCOR PONIN IA
4197,A TALL WHITE BIRD STANDING ON A LAKE IN A SWAMP,TALL WHITE BIRD EXAMINE RITEYS ON A CLOCK
4198,A BIRD STANDING NEXT TO A LARGE BODY OF WATER,A FRUIT OL ING VEGETER AN COLDER VEGTAB
4199,A BIRD THAT IS SITTING DOWN ON SOME WATER,A BIRTHDAY IS SITTING DOWN WAT SING WAL
4200,THERE IS A BIRD STANDING IN THE SAND,THERE IS A HERD STANDING IN THE A
4201,A LONG BILLED BIRD STANDS AT THE SHORE OF A LAKE,A YOUNG BOLD BIRD STANDS A THE FOOILO OPEN
4202,A GARBAGE BAG IN A WHITE LIGHTED BATHROOM,A DARGI TAG AND A WHITE MELDED BAFCAK
4203,THE BATHROOM DOOR IS OPEN WITH THE LIGHT ON,A BATOOM DOOR IS OVEN WITH A WINE GAN
4204,A BLACK TRASH BAG IN A RESTROOM NEXT TO A SINK,A FLAT GRAS SIND EN BUK LEN NEXT TO A CITY
4205,THE BATHROOM HAS A WALL SINK MEDICINE CABINET TOOTHBRUSH HOLDER AND BARE WALLS,THE BATHROOM HAS A WELL CRANED COUNTER CABINETS TO BRUSHELER BAIR WALLS
4206,A DOOR IS OPEN TO A WHITE BATHROOM THAT HAS A BLACK GARBAGE BACK ON THE FLOOR,A POLIS TAKEN TROUGH A WHITE BISWANDA OV A SADBED TOP ON THE TEE
4207,A MAN THAT IS ON A SKATEBOARD IN THE DIRT,A MAN THAT IS ON A TIT BOT IN E ITO TE
4208,A MALE SKATEBOARDER IN A BLACK SHIRT SOME DIRT,A MAN IS KETE BOARDEN IN A GRACK FINT ININ
4209,A MAN IN BLACK SHIRT DOING A TRICK ON A SKATEBOARD,A MAN OF GLASS AR FITTING AT CIP AN PLATE
4210,A MAN STANDING ON A SKATEBOARD NEAR A RAMP,A MAN STANDAING ON A SKATEBOARD NEARY RAMP
4211,A SKATEBOARDER DOING A TRICK IN A YARD SURROUNDED BY A CHAIN FENCE,TO PEOPLE ARE DOING A TRICK AN BARK T LIDED LIGTS NEAR PON
4212,A BATHROOM WITH A SLIDING SHOWER DOOR NEXT TO A TOILET,A BATHROOM WITH A CROWDER TALEVISION NEXT TO ITS ROAD
4213,A BATHROOM HAS GREEN WALLS AND A GLASS SHOWER DOOR,A SIGHT IN HAS GREEN WALLS AND BLACK SYEWAY
4214,A BATHROOM WITH GREEN WALLS AND A TOILET AND A SHOWER,A FANTEN WITH GREEN WALLS HITTING OVER IN A SKY
4215,A PHOTOGRAPH OF A NEWLY REMODELED BATHROOM IN A HOME,A PHOTOGRAPH OF A UTIMOPY MOTOCYL ITE
4216,A BATHROOM WITH A SINK A MIRROR A TOILET AND A SHOWER,A BEDHROOM WITH A SINK TEMIRIOL A TROLET AND A SHOWER
4217,A YOUNG MAN IS TAKING A PICTURE OF A LARGE PIZZA,A YOUNG MAN IS TAKING A PICTURE OF A LARGE TET
4218,MAN PHOTOGRAPHING A FRESH PIZZA HIS TIRED BUDDY JUST WANTS TO EAT,MANS PHOTOGRAPHING DRESS SUITAND TINGAT BUTTON WIT
4219,A GUY TAKING A PICTURE OF A VERY BIG PIZZA,A PACTIN I TI TIGN ON A NALY DSAN PA
4220,TWO PEOPLE SITTING AT A TABLE WITH A PIZZA PIE,TWO PEOPLE SITTING AT A TABLE AS PEOPLE RIDING
4221,A TABLE TOPPED WITH A PIZZA SURROUNDED BY MEN,A PEAGLE TALKED WITH A PEPLE SWILE OMTIN
4222,A GRAY AIRPLANE IS FLYING HIGH IN THE SKY,A BLUE AN RED TRAN IS PONTD A ON E COR
4223,AN AIRPLANE FLYING HIGH IN THE SKY ON A PARTLY CLOUDY DAY,AN AIRPLANE WITH FLIGH IYH IN T SKY BOVE A CLOUDY
4224,A PLANE IS FLYING IN A CLEAR SKY,A PLATE WITH A SLICE IT  SISE ANWCIC
4225,A MODERN JET AIRPLANE FLYING UP IN THE SKY,A LODERN DRESS IRPAT LINE UP IN A TON
4226,A LARGE PASSENGER JET FLYING THROUGH A GRAY SKY,A LARGE PARKIN JUT LYING TO A STREET
4227,A PERSON SKIS THROUGH SOME TREES DOWN A HILL,A PERSONS FET PAKING POTE CORIN AT WAL
4228,A SKIER SKIING DOWN A SNOW FILLED SLOPE,HE IS E CREEN YER ON A SMOW POTE TORTE
4229,A PERSON SKIING DOWN A SLOPE NEXT TO SNOW COVERED TREES,A PERSON CUTTING DOWN A SLOPE NEXT TO SNOW COUPLE PEOPLE
4230,A PERSON IN A SKI SUIT SKIING DOWN A SLOPE,A PERSON IN A CIBE ING BAK CLOSE UP
4231,SKIER IN A BLACK GOING DOWN THE SIDE OF A MOUNTAIN,A VIEW OF A BLACK GOING DOWN THE ED OF A MOUNTER
4232,A PICTURE OF A WOMAN SITTING OUTSIDE WITH A LAPTOP AND CIGGORETS WHILE TALKING ON PHONE,A PICTURE OF A ROOM SITTING OUTSIDE WITH A LAPTOP AND SITWAR AT TALKING ON THE FLOOR
4233,A WOMAN SITS IN A CHAIR TALKING ON THE PHONE,AWOVIN PEOPLE WITH PARS PARKEED IN A PONET A
4234,A PERSON SITTING AT A TABLE TALKING ON A PHONE,A PERSON SITTING ON A TABLE TALKING ON A DOG
4235,A FEMALE IS TALKING ON THE PHONE AND A LAPTOP ON A TABLE,A GREEMOTE IS TALKING ON THE ROAD WITH A RELL BES INTE
4236,A WOMAN SITTING AT A TALBE WITH A LAPTOP WHILE TALKING ON HER PHONE,A WOMAN SITTING BY A TABLE WITH A LAPTOP WHILE TALKING ON E CLUTCH
4237,THE WAFFLE HAS BANANA SLICES AND A STRAWBERRY IN THE MIDDLE,THE BUSLA HAD A MONTESUCUS AND STRABLINT ON THE ROAD
4238,A PLATE WITH A BIG TASTY LOOKING WAFFLE TOPPED WITH FRUIT,A BEAT HAS A BIT CINCU ON WATER TOP OF A TRAN
4239,SOME BANANAS AND STRAWBERRIES ON A LARGE WAFFLE,ONE OF A MEN AN A SKI STOPER I A LARGE WAKE
4240,A PLATE OF WAFFLES WITH BANANAS AND STRAWBERRIES ON TOP,A PIRT ED WATR SITKING ON AN STRYLEIS IN CAR
4241,BELGIUM WAFFLE LOADED WITH BANANAS TOPPED WITH POWDERED SUGAR WITH SYRUP AND MORE FRUIT AS A GARNISH,GARGAN WALKER WAIT ES TEDYONO WHAL TE CROWD EACH OTHER WITH ON AND NO T OTHER BALLA
4242,A CLUSTER OF BLACK AND WHITE SHEEP HANG OUT BY A FENCE,A PLUSTER IF BLACK AND WHITE IN ANED OUTSIDE PAN
4243,A BUNCH OF SHEEP ARE STANDING BEHIND A FENCE,A RUFFOF TEET WAL HANIN BEHOND A AN
4244,THIS IS A GROUP OF SHEEP ON THE GRASS,THIS IS A BLUE CUSHIN ON THE GRAD INA
4245,CLOSE TOGETHER GROUP OF WHITE BEIGE AND BROWN SHEEP FROM THE REAR STANDING IN GRASS AT FENCE GATE,A SOLDE TOGETHER WIN A WHITE POYE AN BROWN SUIT FROM THE WIDSTOND IN RI ATOGETHER
4246,A HERD OF SHEEP ALL GATHERED NEAR A FENCE AREA,A HERD OF SPACEBOG GATERE NEAR SOME TORWET
4247,A SMALL WHITE DOG CATCHING A GREEN FRISBEE ON A LUSH GREEN FIELD,A SMALL WHITE DOG WIT IS GREEN CASE ON OG GREEN PEEL
4248,SMALL DOG WAITING FOR GREEN FRISBEE TO BE THROWN,A SMALL DOG IS PATTIN IN  I O   O
4249,A LITTLE DOG JUMPING UP TOWARDS A FRISBEE SOMEONE IS HOLDING,A LITTLE DOG SOMETING ES TOWARDS O BISPACEN IN A BOWD
4250,A SMALL DOG JUMPING UP TO REACH A FRISBEE,A SINL VASE IS AU TO REACH A SAFE TO
4251,A SMALL DOG TRYING TO GRAB A FRISBEE FROM SOMEONE,A SMALL DOG TARING TO GAT A TRICBE IN TANA
4252,A SHELF WITH A BUNCH OF BOOKS LAYING ON IT,I BU WITH A BUNCH OF HIS PORIN ON THE ROD
4253,A BOOK SHELF FILLED WITH LOTS OF COLORFUL BOOKS,A BUS BACK YAILS ACROSS A COLORFUL ROAD
4254,THERE ARE BOOKS ON ALL THREE SHELVES OF THIS BOOK SHELF,THERE ARE BOOKS WITH OBLER SELF I TI SIT ONREND
4255,A BOOKSHELF LADEN WITH BOOKS AND RING BINDERS,A BOOK SHELF LATED WITH BOOKS AND GRAIN GLASES EXT
4256,THREE LEVEL BOOK SHELVE WITH MANY BOOKS IN FRONT OF BLUE WALL,TREE DOUBLE DIST HILL WITH MANY BLOKS IN FRONT OF A BLUE CLY
4257,A BEAR IS STANDING ON A ROCK FACE,A BEAR IS STANDING ON A DRACK COURT
4258,A LARGE BROWN BEAR STANDING ON A MOUNTAIN SUMMIT,A LARGE BROWN BEAR STANDING ON YOUNIN SUNET
4259,A BROWN BEAR IS STANDING ON THE ROCKS FACING FORWARD,A SNOWYN BOAR SKI HINTAKIN SO ER
4260,THE BEAR IS ON ALL FOURS FACING THE PHOTOGRAPHER,A MAT LOOKS ONT HORSE FACING THE PHOPLOGRAPHER
4261,A BROWN BEAR WALKING WITH ROCKS IN THE BACKGROUND,A BROWN DOOR WALKING WITH WALK AN WATROND
4262,A SKATEBOARDER IN A GRAY SWEATSHIRT IS DOING A TRICK,A SKATEBOARDER IN A GREY SETSUIRT IS DOING A TRICK
4263,A YOUNG MAN RIDING DOWN A HAND RAIL ON A SKATEBOARD,YOUNG MAN RETTING DOWN IN A HOME FAILD ON A SKATEBOARD
4264,A SKATEBOARDER SKATES AND BALANCES ON A RAILING,A SKEETBOARD IS FACE AND BELLOCONS ON THE ROAID
4265,A YOUNG MAN ON A SKATEBOARD SLIDING UP A HANDRAIL,A WOMAN ON SKATEBOARD RIDING UP A HAND RAIL
4266,THERE IS A MAN RIDING A SKATEBOARD DOWN A RAIL,AA ON RIDING A SKATEBOARD DOWN THE RAID
4267,A HERD OF ZEBRA STANDING NEXT TO EACH OTHER ON A GREEN GRASS COVERED FIELD,A BIRD OF ZEBRA STANDING NEXT TO DETHER ON A GREEN BED OF A TEER
4268,A BUNCH OF ZEBRAS OUT IN THE WILD, ONTOF BLISBUS CATCH TE WATCH
4269,THREE ZEBRAS STAND IN A FIELD NEAR A TREE,TREE TEEK STAND BOLL NEAR A TRAE
4270,A HERD OF ZEBRAS ON A GRASSY PLAIN,AEPATE OF PIZZA  AND A IN A KICE
