Index,Reference,Hypothesis
6435,THREE ELEPHANTS IN A GRASSY AREA WITH TREES AROUND,A HELEPHANTS IN THE GRASS NEAR A A TREENDO
6436,A HERD OF WILD ANIMALS WALKING ACROSS A DRY GRASS PARK,A HERD OF A EARINAS WALKING ADOWN A BRY GRASS CARS
6437,THE ELEPHANTS THINK THEY ARE HIDING BEHIND THOSE TREES BUT I CAN STILL SEE THEM,A ELEPHANT AND A GIRL HIDING A ONGA TE LASSIN EADER
6438,A LARGE WHITE SHEEP STANDING NEXT TO OTHER SHEEP,A LARGE WARGE SHEEP STANDING NEXT TO LETE
6439,A SHEEP INSPECTS A BIG PILE OF SHAVED SHEEP WOOL,A A INTRACT WITH A CALIPLANE AND FLO
6440,A FRESHLY SHORN SHEEP STANDING NEAR A PILE OF WOOL,A COUPE OF SNAW SHEEP STANDIG IN A TAL WOD
6441,A SHEEP IN A CAGE LOOKING AT SHEEP FUR,A SHEEP AT A CAGE WITH ON HAF CHEES PER
6442,A LAMB STANDING UP IN A COUCH FULL OF WOOL,A LAMP IN A LAN STANDING UP I COUSE TO A FIELD
6443,A BIRD IS OUTSIDE OF A WINDOW ON A BOAT,A GROD OF YOUNG DOGS IN TE LIDI OF A BO BENCH
6444,A BIRD RESTING OUTSIDE OF A BOAT WINDOW,A BIRD RESTING ONTSIDE OF A ROADIN ROAD
6445,A BIRD SITS BY A WINDOW ON THE WATER,A BIRD IS FLYIN ANGAL ON THE WATER
6446,A BIRD SITTING ON THE WINDOW SILL OF A BOAT FLOATING ON A LAKE,A BIRD SITTING IN  WINDA FO OF A BOAT SITTING IN THE RIGT
6447,A BIRD IS HANGING ONTO THE LEDGE OUTSIDE THE WINDOW,A VERSON IN A CONIT A LIT OUT ID A WINDOW
6448,A ZEBRA HAS ITS NOSE PRESSED TO THE GROUND,A GROUP AR A FI EEBO
6449,A COUPLE OF ZEBRA STANDING ON TOP OF A ROCK,A COUPLE OF ZEBRA STANDING ON TOP OF A ROTTER OT
6450,A ZEBRA BENDING DOWN EATING SOMETHING OFF THE GROUND,A ZEBRA BIN TE PAN  TES IKING IN LIVING ROO
6451,A ZEBRA PLAYING ON A FIELD WITH LOGS OF TREE,A ZEBRA PLAIM ON THE T OF E BALL TEI
6452,A ZEBRA WALKING AROUND LOOKING FOR SOMETHING TO EAT,A BIRDAR WALKING AROUND INCENC EC O TREE
6453,A STORE WITH A VARIETY OF TOILETS OF DIFFERENT COLORS AND DESIGNS,A ROD WITH A LAIN CORN UNDI ROD IN LIVING ROOM
6454,THERE IS A SINK AND A BLACK AND WHITE TOILET,ASINK IN A BLACK AND WHITE TOILET
6455,A COUPLE OF PANS YOU WOULD USE TO PEE IN,A COUPLE OF PANSIES IN A SKI A
6456,A BATHROOM WITH THREE TOILETS AND A BIG SINK,A BUS WITH A CON TROLLER AND A WOODEN TROK
6457,THERE ARE SINKS AND BLACK AND WHITE DESIGNS IN THE BATHROOM,THERE ARE PINK IN A BLOCK O ANIMALS IS ON A WINDOW
6458,WOMAN IN RED OUTFIT HOLDING A TENNIS RACKET IN HER HAND,HOLDING A VEW OCEAN HOLDING PAT OT IN A A
6459,A WOMAN WEARING A RED TENNIS OUTFIT HOLDING ONTO A RACQUET,A WOMAN WEARING LESIN AN OUPE HOLD AN UMBRELLA
6460,A PERSON SMILING HOLDING A TENNIS RACKET NEAR A BUSH,A PERSON CRAWING A LIVE COO SELPIT  ONA BOARD
6461,LADY WEARING A RED TENNIS OUTFIT HOLDING A RACKET AND LAUGHING,BASY ON OAR TENNI CYLCAL HOLDING A RACKET AN ELPANT
6462,THIS TENNIS PLAYER IS HAPPY TO BE IN THE GAME,THE TENNIS PLAYER IS HAVING HI HAN IN THE GAE
6463,A BATHROOM AREA WITH A TOILET TRASHCAN AND DRESSER,A GRAD AN BA IN  POL OA INAN IA
6464,AN ORDINARY BATHROOM WITH A TOILET AND TRASH BIN,AN OL RAN TRADWAY WITH A TOILET AND TRACKCOT
6465,THE TOILET SEAT COVER IS MADE UP OF MANY COLORS,A TOILET PIZZA AN A MAN IN A FENCE
6466,A BATHROOM TOILET SEAT LID IS HIGHLY DECORATED,A BATHROOM SEN O TREET ROD IT HARLY EOE
6467,A TOILET DECORATED WITH A COLORFUL QUILTED TOP,A TOILET DECORATES IN THE COLOR OF ILKIN CLOT
6468,A MUSEUM WITH AN OLD MILITARY MOTORCYCLE AND JEEP ON DISPLAY,A MAN PLANYING WITH AN OLD EBER MOTORCYCLE INO FLOD
6469,THIS IS A JEEP AND A BIKE PARKED TOGETHER,GROUP OF GEESE AND A BIKE PARKED TOGETHER
6470,DISPLAY FEATURING MILITARY VEHICLES AND LARGE GUN WITH HUGE MURAL,A CLOSE PIZSIITO A VEHICLE A LARGE VARAGITY I MEL
6471,A LARGE GUN A JEEP A MOTORCYCLE AND A WARPLANE ARE IN FRONT OF A WAR BACKDROP,A LARGE LIN STATION A MOTORCYCLE AND A ORPAN ARE IN FRONT OF A ROLARCYCAL
6472,A GREEN MILITARY JEEP AND MOTORCYCLE ON DISPLAY,MOAN MAZING SHEET IN THE MOTORCYCLE ON THE FOW
6473,THREE SHEEP AND A DOG STANDING IN A FIELD,THREE SHEEP A GILL STANDING ON IN SKIS
6474,A DOG HERDING A GROUP OF SHEEP IN A MEADOW,A DOG HERDING E IN ON A MUFFIN
6475,A GROUP OF SHEEP IN A FIELD BEING FOLLOWED BY A DOG,A GROUP OF SHEEP IN A FIELD IN A STALLE COUDY GON
6476,A FLOCK OF SHEEP IN THE FIELD WITH GRASS,A GRUP OF SHEEP IN A FIELD WITH GRASS
6477,THREE SHEEP RUNNING FROM A DOG IN THE GRASS,THREE PIZBRUSES OM A DOG IIN DIRECTON
6478,A HORSE IS LAYING DOWN IN A FIELD,PEOPLE O PLAYING TENNIS A
6479,A BROWN HORSE LAYING IN A FIELD OF LUSH VEGETATION,A BAMA HOLD MONON FILLED A BORKO TITE PAPE
6480,A DARK HORSE LAYING ON THE GROUND BY SOME GRASS,A DOG PLAN LAYING ON THE GROUND IN A
6481,A HORSE LAYING DOWN ON TOP OF A LUSH GREEN FIELD,PEOPLE JAING DOWN E FON OF A LUC GREEN FIELD
6482,A HORSE LAYING IN A FIELD ENJOYING THE SUN,A HORSE RUNNING IN A FIELD EOR E FUMP
6483,A ROOM THAT HOUSES SEVERAL PIECES OF CAMPAIGN MEMORABILIA,A ROOM WITH A A GOTEF PIZZA TAN AN IN MARIN
6484,A PICTURE OF SOMEONE IN THE TV ON THE WALL,A PICTURE OF SOMEONE T ITS AN EIN IT
6485,A TELEVISION IS IN A WALL AND ON,A DOG IN IN POPEA WALLAL
6486,A TELEVISION SET WITH A POLITICIAN ON THE SCREEN,ACOBLE I PIZZA OAN ELEPHANT NON A  TA
6487,A TELEVISION SCREEN IN AN OPEN SPACE AT A POLITICAL FUNCTION,A BOLGEN FLIN ENGINE AT A STET AN IEAPIN TA
6488,A MARKET AREA WITH BOXES OF FRUIT THAT INCLUDES BANANAS AND PINEAPPLES,A MULTIPLAIR CROSSIN E ST WIR E EN NOTE IN COEI
6489,ASSORTED VEGETABLES ARE DISPLAYED AT A FRUIT STAND INCLUDING BANANAS ORANGES APPLES AND CHERRIES,A GROUP OF OFTOBLE TAKE TO PLACE AT A FRUIT STAND INCLUDING BANANAS SAN GASY APPLES AND CERRIES
6490,A MARKET STAND WITH MANY DIFFERENT KINDS OF FRUIT,A MARKET SUROUNDIT ANY DIFFERENT TOPS OF FOOD
6491,A FRUIT STAND ON THE SIDE OF A SIDEWALK,A FRUIT STANDS ON THE SIDE OF A SUNLI
6492,MANY TYPES OF FRUIT ON DISPLAY ON A STREET,MANY GROUS OF SEOP ARE DISPLAY ON THE SKI
6493,A RED STOP SIGN WITH PAPER WITH WRITING ON TOP OF IT,A DER TUT ON A SIRCAN IS WARDIN O APE
6494,A STOP SIGN WITH ALOT OF WRITING ON IT,A STOP SIGN WITH A LOT OF HARO
6495,A STOP SIGN THAT HAS SOME PAPERS ON IT,A SUP SIGNER HAS A COPE ON IT
6496,A CLOSE UP OF A STOP SIGN WITH TWO HAND WRITTEN NOTES TAPED TO IT,A CLOSE UP OF A STOP SIGN IN ONT OFA GROUP RO STATO
6497,A STOP SIGN WITH ADDITIONAL WARNINGS TAPED TO IT,A STOP SIGN WITH ADDITIONAL GATANITIS TO EAC AE
6498,A GROUP OF ADULT SOCCER PLAYERS WALING IN A GRASSY AREA,PEOPE A GOS UP CAT  FIELD  RAK ARI
6499,A GROUP OF SOCCER PLAYERS ON A FIELD,SAN IN TOR I PLANERS ON TE FEAT
6500,A FEW SOCCER PLAYERS ARE HAVING A CONFRONTATION,A GREEN SOCCER PLAYERS ARE ATING A CONTENSATION
6501,THERE ARE PEOPLE PLAYING A SOCCER GAME ON THE FIELD,THERE AR GOUP OF PATES PARKED WITH I FONT OF AR
6502,MEN SPEAK TO EACH OTHER ON THE RUGBY FIELD,MEN SIT TI EACH OTHER AND ROG I OT
6503,AN ADORABLE BROWN AND WHITE DOG HANGING ITS HEAD OUT OF A WINDOW,A BODE BA AN BEDOK TANING A TIA BOTTE MI
6504,A DOG LOOKING OUT THE WINDOW AS SEEN THROUGH A MIRROR,A DOG IING AT A WINDOW AT SOME SITTIN
6505,A DOG HAS ITS HEAD HANGING OUT OF A WINDOW,A DOG IN  COT ON A OT OF A WINDOW
6506,A DOG THAT IS SITTING DOWN IN A BACKSEAT,A DOG ANSING LONG AND RACK BAS
6507,THE REFLECTION OF A DOGS HEAD OUT OF A CAR WINDOW IN ONE OF THE CARS WING MIRRORS,THE REFLECTION OF A DOT A TRAFFIC ONA CARRO IT COLOR CARS ITE OTERS
6508,A MAN DIVING FOR A BASEBALL AS ANOTHER RUNS TOWARDS HOME PLATE,A MAN CART FOR BOT CA IT A OTER INE SOR ONTA
6509,A MAN CATCHING A BALL IN THE OUTFIELD DURING A BASEBALL GAME,A MAN CATCHING WITE IN MOLITAL DURING A BASEBALL GAME
6510,ATHLETES DURING GAME ON BALL FIELD ON CLOUDY DAY,A PICTURN HALCIS BEING GON IN A BALL ROAD ON CROUDY DAY
6511,A PLAYER RUNNING THE BASES OF A BASE BALL GAME WHILE AN OPPOSING PLAYER GOES FOR THE BALL,A PLAYER RUNNING O BASE TO HIT A BATY GAM WHILE ONA POSON POA A TOTE BAL
6512,A GROUP OF PEOPLE ON A FIELD PLAYING BASEBALL,A GROUP OF PEOPLE ON A FIEN PLAYING BASEBALL
6513,A BLACK SCULPTURE OF A TORSO IS ON THE FLOOR NEXT TO A TV,RET DITON AT FISB ON A  FIR AN A ESI
6514,A VIEW OF A TV AND A STATUE LAYING ON THE GROUND NEXT TO A WINDOW,A VIEW OF A TV AND A CATE RENI MAL DOWN NEXT TO A WINDOW
6515,A LIVING ROOM WITH TV AND ENTERTAINMENT CENTER BESIDE A SCULPTURE OF A TORSO,A LIVING ROOM ITH TV AND OTHE BAM A BA AO ATERFORSE
6516,A STATUE OF A BODT STTING ON A CART WITH WHEELS,A STATUE OF A BOBY SITTING IN A PART OF A BENC
6517,THERE IS A STATUE OF A BODY IN THE ROOM,THERE IS A STATUE OF A BODY ON E
6518,THERE ARE SEVERAL ZEBRAS STANDING CLOSE TO EACH OTHER,THERE ARE SOVN ZEBRA AING A STET A
6519,A HERD OF ZEBRA STANDING NEXT TO EACH OTHER ON A GREEN GRASS FIELD,TRE ZEBRAS STANDING NEXT TO EACH OTHER ON A GREEN GRASS FIELD
6520,A HERD OF ZEBRAS STANDING IN CLOSE PROXIMITY TO EACH OTHER,TREE ZOBI TANDING A SURFBAD IN THE BEASAN OR
6521,A GROUP OF ZEBRAS ARE STANDING TOGETHER IN THE GRASS,A GROUP OF ZEBA IS STANDING TOGETHER IN A DIRECTN
6522,A GROUP OF ZEBRAS STAND TOGETHER IN A FIELD,O E GRISCEDO PLAYING TOGETHER IN A KITCHEN
6523,A SHEEP RUNNING THROUGH THE FIELD OF AN EVENT,A SHEEP GONA BIT FIED OVER A GOF
6524,OUTDOOR SHOW WITH SHEEP PROMINENT ON GRASS FIELD,OUTDOD SHOW WITH CAKE CONED ON LEST TA
6525,A SHEEP IS ON A FIELD OF GRASS WITH TWO MEN WALKING AROUND IT,A SHEEP  ON THE FIELD TE GRASS BETWEE THEM WALKING OU
6526,A SHEEP IS WALKING ALONG A WIDE FIELD,SHEEP IS WALKING ALONG A LARGE FIELD
6527,A COUPLE OF PEOPLE THAT ARE WALKING IN SOME GRASS,A COUPLE OF PEOPLE THAT ARE WALKING INTEUM BELL
6528,LOT OF TWO WHEELERS CROSSING ACROSS THE ROAD AT A SIGNAL,LAS TO BEA COLSINO O AT EOP
6529,HUNDREDS OF BICYCLISTS CLOG UP TRAFFIC IN A CITY,TWO PEOPLE AR SI TE ATIN CAS AR TALINOPE
6530,A CROWDED CITY STREET FILLED WITH MOTORCYCLE AND CAR TRAFFIC,A CODECIY STREET WITH ITS MOTORCYCLE AN TACTIN
6531,A BUSY CITY INTERSECTION CLOGGED WITH BIKE TRAFFIC,A PIC OF PEOPLEABECTON CLOCKS IN FRONT OF TRAFFIC
6532,A LARGE GROUP OF PEOPLE ON SOME BIKES ON A STREET,A GROUP OF PEOPLE ON SULIKE ON OF FREET
6533,A BOAT IN A RIVER NEAR BUILDINGS AND TREES,A BOAT AN A BISI INGREDIENTS IN E
6534,THERE IS A WATER SHUTTLE GOING DOWN A CANAL,THERE IS WATER SHUTTLE GOING DOWN THE CANAL
6535,COVERED CANAL TOUR BOAT IN EUROPE ON A SUNNY DAY,AETS RNA VUHICLES AN ERI ON ANE E
6536,A LARGE PASSENGER BOAT IS FLOATING DOWN A CANAL,A LARGE PASSENGER BOAT IS FLOATING DOWN A RAIL
6537,THERE IS A BOAT THAT IS COMING DOWN THE RIVER,THER IS A BO BALL IN SONT OF ON OTHER
6538,A GIRL SITS ON THE BENCH WITH ONE FOOT UP,A GIRL TEEPING TE TEET TIKING  TOT
6539,A WOMAN WEARING A BLUE TSHIRT WHILE LOOKING AT HER CELL PHONE AND SITTING ON A BENCH NEXT TO A BRIGHT PINK WALL,A WOMAN WEARING AS TITR HOLDA YET SIDE WOMAN SITTING ON A DESEN TI RESIN WALL
6540,A GIRLS SITS ON A BENCH WHILE LOOKING AT HER PHONE,A GIRL SITS ON A DESSWALK WITH AN UNIFORM
6541,YOUNG GIRL SITTING ON A BENCH CHECKING HER CELL PHONE,YOUNG GIRL SITTING ON A BENCH CHECKING HER CELL PHONE
6542,A LADY IS SITTING ON A BENCH BAREFOOTED WHILE USING HER PHONE,A LADY IS SITTING ON A BOD CARSADING WHILE HESIN ER OLF
6543,A PERSON IS STANDING IN THE WHITE SNOW,A PERSON IS TANDING ON PARK SNOW
6544,A MAN STANDING NEXT TO A SNOWBOARD IN THE SNOW,A MAN SITDING NEXT TIK O BORD IN A CO
6545,TWO SNOWBOARDERS RIDING DOWN A HILL IN A SNOWY FOREST,TWO SNOWBOARDERS RIDING DOWN A HILL IN A SNOWY FOREST
6546,A MAN SITTING ON HIS KNEES IN THE SNOW,A MAN SITTING DON TE BES IN HI HAR
6547,A MAN KNEES DOWN ON THE SIDE OF A SNOW FILLED MOUNTAINSIDE,A MAN KNEAS DOWN ON THE BARK SNOWCOVED MOUNTAIN
6548,A CAKE THAT IS SITTING IN THE GRASS,HE FRATE IS SITTING IN THE BEERO
6549,A CAKE IS SITTING IN THE GRASS IN FRONT OF WHITE FLOWERS,A PIZA WITH PIT OF SAGS IN FRONT OF BUS MAPTER
6550,A WHITE CAKE IS BY A BUNCH OF FLOWERS,A WHITE MAKE I IFFANT PIZZA ON IT
6551,A WHITE FROSTED CAKE SITTING IN FRONT OF SOME WHITE FLOWERS,AE AR OF PIZZA STADNG IN ON A SAL BOTTLE
6552,A CAKE LAYING ON THE GROUND NEAR FLOWERS,A BIK LAYING ON THE GROUND IN A GRASSFE
6553,A GLASS DESK AND CHAIR WITH A LAPTOP AND KEYBOARD,A MA GACOMPUTER WITH LAPTOP COMPUTE
6554,A DESK WITH A COMPUTER SITTING ON TOP OF IT,A DESK WITH A COMPUTER PATED ON TH TOP OF
6555,THE LAPTOP WAS LEFT OPEN ON THE DESK,A LAPTOP IS TO PERSIN ON THE GROUND
6556,A LAPTOP SITTING ON A DESK NEXT TO A CHAIR AND ANOTHER COMPUTER,A LAPTOP SITTING ON A DESK IN EX TOA CHAIR AND ANOTHER PEOPE
6557,A DESK THAT HAS A LAPTOP COMPUTER ON IT,A BED STANDING WITH A LARGE WOCK KABOARD
6558,A BLURRY BLACK AN WHITE IMAGE OF A GIRL LAYING DOWN,A BRAY BAK MOTIN A SURYBOARD AING RIDE
6559,A GIRL LYING DOWN AND SMILING AND FEELING HAPPY,A BOY AN BELEP IN FON ANA AR POYING AN A BIC
6560,BLACK AND WHITE PHOTOGRAPH OF A GIRL ON A BED,BAK AND WHITE OLDE GRAS OTE GIAL ON TEI
6561,AN IMAGE OF A GIRL PLAYING WITH A DOLL,AN IMAGE OF A BEAR FLYING WITH A DASK
6562,CHILD LAYING DOWN WITH ARMS EXTENDED IN THE AIR,A SI CHILD LAYING DOWN IT ART I ANDE
6563,THERE IS A TINY BIRD ON THE BRANCH,A ROS O SI BIRGE NEXT TE
6564,A BROWN GRAY AND BLACK BIRD SITTING ON A BRANCH,BROWN GREEN BACKBIRD SITTING ON A TAN
6565,A BIRD STANDING ON A TREE BRANCH BY ITSELF,A PLANE SITTING ON PEPRA INSIDE OF A BELTN
6566,A BIRD IS SITTING ON A TREE BRANCH OUTSIDE,A BIRD IS SEETING ON A KIT BRAN BLACK DOGS
6567,A COUPLE OF BIRDS THAT ARE ON A BRANCH,A COUPLE OF BIRDS THAT ARE OLN KATBA KA
6568,A GROUP OF SCHOOL CHILDREN POSING FOR A PICTURE,AA PIZZA PIC WI OSIN FOL PEOZLE
6569,A GROUP OF CHILDREN POSE FOR A CLASS PICTURE,A GROUP OF CHILDREN POSE FOR A OPOFIRT
6570,A GROUP OF YOUNG CHILDREN SITTING NEXT TO EACH OTHER,A GROUP OF YOUNG CHILDREN SITTING NEX EAC OTER
6571,A PICTURE OF A LOT OF GIRLS AND BOYS IN FRONT OF A BUILDING,A PIZZA OF A LOT OF DUL INTOEN IN FRONT OF A NA
6572,THE LARGE GROUP OF CHILDREN ARE OUTSIDE POSING FOR A PHOTO,THE OL GRUP CITY IS TES OPEN A CITY
6573,A MAN STANDING NEXT TO AN ELEPHANT WITH HIS HAND TOUCHING THE TRUNK,A MANE STANDING WIT SEVERELEPAT SIT  ON A KITCHENC
6574,A PERSON PETS AN ELEPHANT WITH MARKINGS ON IT,PERSON EXINE ELEPHANT IT MARKING TOT
6575,A MAN STANDING NEXT TO AN ELEPHANT WITH A LONG TRUNK,A MAN STANDING NEXT TO AN ELEPHANT OFA LONG FENCE
6576,A MAN STANDING WITH AN ELEPHANT THAT HAS PAINTED MARKINGS ON IT,A MAN STANDING WITH AN ELEPHANT WITH HIS HANDIT MARKING ONIT
6577,A MAN STANDING NEXT TO A BIG ELEPHANT,A MAN STANDING ON A STREET IN A O
6578,A CYCLIST PAUSES NEAR THE WATER TO OBSERVE A CANOE,A CLOCK AS FALIT INITHE WAT ET BOAD BENEAT
6579,A PERSON ON A BIKE THAT IS BY SOME WATER,A PERSON ON A BOAT THAT IS PARKED I LONWAY
6580,BICYCLIST ON SIDE OF RIVER WATCHING ROWERS IN A NANOE,BOX OF MEAT ON FASA ITI WALCINEAFOTO IN AN AMAN
6581,BLACK AND WHITE PHOTO OF BIKE RIDER STOPPED BY RIVER BANK WATCHING ROW BOAT,BLACK AND WHITE PHOTO OF BIKEWILIT DOP I A LIVIN A WALKING ON A ROAD
6582,A PERSON IS STANDING WITH A BICYCLE WHILE PEOPLE ROW BY IN A BOAT,A PERSON IS STANDING WITH A BIKYCL WHILE PEOPLE ROAD IDE IN A BIK
6583,A MAN IS HOLDING FRUIT BETWEEN HIS FINGERS,A MAN HOLDING TON PIZZA IN A I
6584,GUY SITTING DOWN HOLDING A PEACH BETWEEN FINGERS,GUY SITTING DOWN HOLDING A TIC  WINGIN A CA
6585,A PICTURE OF A GUY HOLDING AN APPLE,A PICTURE OF A DOG HOLDING AN ELEPHANT
6586,A MAN HOLDING AN APPLE BETWEEN HIS FINGERS,A MAN HOLDING AN APPLE BETWEEN A SISDERO
6587,A MAN HOLDING A BALL IN HIS HAND IN A ROOM,A MAN HOLDING A BALL IN I I 
6588,A CLOSE UP OF PEOPLE SITTING ON A PUBLIC TRANSIT TRAIN,A GOP OF PIZA SITTING ON A COKIN PANA
6589,A GROUP OF PEOPLE USING THEIR TELEPHONES ON A SUBWAY CAR,A GROUP OF COMPUTERS AR TELEPHONE FRONT OF A BIRKDAY
6590,FIVE PEOPLE SITTING ON A SUBWAY CHECKING THEIR PHONES,FIVE PEOPLE SITTING ON A SUBWAY TRECKING TE TOE
6591,A GROUP OF FRIENDS RIDING A SUBWAY WHILE USING CELL PHONES,A VAP IS SLAYIN OM HITE ICAT ON A RON IIN DATE
6592,SIX PEOPLE ON A BUS WITH FIVE OF THEM ON THEIR ELECTRONICS,SOM PEOPLE ON A BOAD WITH VOLLEYBROK ANTELLAS ON
6593,A PLASTIC PLATE WITH BEANSQUICHE APPLES AND A BANANA,A GLASS OF PLATE WOTCEANS GREASH A APPI ENNAS AT
6594,TWO PLASTIC CONTAINERS NEXT TO A BANANA ON A TABLE,TWO PLASTIC COMPUTERS ITH FOOD IN AROUND ON A TABLE
6595,PLASTIC CONTAINERS FILLED WITH FOOD INCLUDING FRUITS AND VEGETABLES,SLASSIC CONTAINER FALED OF FOD INCLUDING FRUIT AND VEGETABLES
6596,A CONTAINER HOLDS APPLES A BANANA SNAP PEAS AND TRIANGLE FINGER FOODS,A CONTAINER IH APPLES A BANANA CAT EAT AXPELLA WIT SINGERFE
6597,TWO CONTAINERS CONTAINING QUICHE A SALAD APPLES AND A BANANA ON THE SIDE,TO CONTAINERS CONTAINING CEAT A SALAD APPLES AND BANANA ON THE SIDE
6598,A PERSON HOLDING A SURF BOARD IN A BODY OF WATER,A PERSON HOLDING A SURFBOARD IN A ALEO WA
6599,SURFER IN BOARD SHORTS WALKING IN TO THE OCEAN,PERSONS BE FILLD OF A GE TRE
6600,A PERSON THAT IS GOING OUT IN THE WATER,A PERSON THAT IS GOLING OUT IN THE WATER
6601,A MAN HOLDING A SURFBOARD WALKING INTO THE OCEAN,A MAN HOLDING A SKATEBOARD WALKING IN O THE OCEAN
6602,A MAN HOLDING A YELLOW SURFBOARD WALKING INTO THE OCEAN,A MN RIING AISHIN KATBOARD IN A FIEL
6603,A MAN STANDING NEXT TO A TRUCK NEAR A FOREST HILLSIDE,A MAN STANDING NEXT TO A TRUCK ON O T TRA
6604,A MAN STANDS IN FRONT OF A PICKUP TRUCK,A MAN STANDS IN FRONT OF A PICKUP TRUCK
6605,A MAN STANDING NEXT TO A MUDDY PICK UP TRUCK,A MAN STANDING NEXT TO A MUGGYO CUFE CORK
6606,A MUDDIED MAN STANDING NEXT TO A MUDDIED TRUCK,A BUDDY PRAM TRAIVING NEXT TO A MUDDY SCAL
6607,A MAN AND HIS TRUCK ON A TRAIL IN A FOREST,AN AMA HAS TARKED ON THE POOTOF A IN E BOR
6608,A PERSON RIDING SKIS DOWN A SNOW COVERED SLOPE,A FEW PEOPL AN IN THE GILL OF A SNOW OV STREET
6609,A PERSON CROSS COUNTRY SKIS THROUGH THE SNOW,A PERSON IT CRESS COPIN PISE FISE CAT
6610,A PERSON GOING UP A SNOW HILL ON SKIS,A PERSON GOING UP A SNOWBOAT ON A COUNTAIN 
6611,A PERSON CROSSCOUNTRY SKIING ON A WINTERS DAY,A PERSON CASS SISSER SKI ON A LINE CORT
6612,A TALL MAN IS ON SNOW SKIS ON A PATHWAY,A TALL MAN IS ON SNOWY PANES ON A PATHWAY
6613,A KITCHEN WITH A REFRIGERATOR A COUNTER AND A SINK,A KITCHEN IN A PITINMIO A COUNTER AN PACE
6614,A KITCHEN THAT HAS A BUNCH OF CABINETS IN IT,A KITCHEN THAT HAS A BUNCH OF CABINETS AND A 
6615,A KITCHEN THAT HAS A LARGE FRIDGE AND OTHER APPLIANCES,THE KITCHEN HAS A BUS FRIN A TO ORANCES
6616,A KITCHEN WITH ALL THE APPLIANCES SUCH AS A FRIDGE MICROWAVE AND STOVE,E KITCHEN WITH ALL THE APPLIANCES AS ES A PLACE ANTELA AND TI
6617,A WHITE REFRIGERATOR AND A COUNTER IN A ROOM,A WHITE REFRIGERATOR A TOWER IN I  
6618,MANY PEOPLE MARCH TOGETHER PROTESTING AND HOLDING SIGNS,MANY PIT WACHED BE ARE JUSTING O NE O
6619,A LARGE GROUP OF PEOPLE STANDING IN THE STREET,A LARGE GROUP OF PEOPLE TRUING IN A FIELD
6620,A PROTEST SHOWING PEOPLE TO STOP MURDER ON THE ROAD,A CLOSE UP OF SHOWING PED I STOP HORDER ARON A ROE
6621,SEVERAL PEOPLE EXPRESSING THEIR RIGHT TO PROTEST VIOLENCE,SEVERAL PEOPLE ARE OKN NER A BION CASE AT SIR
6622,CROWN MARCHING IN ONE DIRECTION IN A LIGHTLY ATTENDED PROTEST,BROWN WORSING IN WONDERNACTE AN A LITLY ATTANI TAA
6623,ROWS OF CARS PARKED ON THE SIDE OF A CITY STREET GOING UPHILL,ROOM OF FORGE BARK INSIRTON CITY STREET IN WI
6624,SEVERAL CARS PARKED ALONG A NO PARKING AREA,SILVERER CORS PARKEN ON A BASEALK NEA RAA
6625,CARS PARKED ON THE SIDE OF A STREET, HORS BASIN SIA TREE
6626,SEVERAL CARS PARKED ALONG THE SIDE OF A STREET NEXT TO A STREET SIGN,SEVERAL COWS PARKIN LIN BI O A STREET NEXT TO A STREETS
6627,THERE ARE PLENTY OF CARS PARKED ON THE SIDE OF THE STREET,THERE ARE TENTY OF CARS PARKED ON THE SIDE OF THE STREET
6628,THE HOTEL GUESTS HAVE MESSED UP THEIR ROOM,A MERSON LOOKING AT THE OT A SBALL FIELD
6629,A HOTEL ROOM WITH FOCUS ON THE TWO BEDS,A HOTEL ROOM IS OPEN ON E KIN RAD
6630,A PAIR OF BEDS IN A HOTEL WITH GREEN SHEETS AND ONE HEAD BOARD,A BIRD AFOTER O TREA ON THE BOARD
6631,MESSY BED NEXT TO BED WITH CLOTHES ON IT IN BRIGHT ROOM,A CONTAR NEXT TO ATI TOL ON I COTE
6632,A COUPLE OF BEDS SITTING NEXT TO EACH OTHER IN A BEDROOM,COUPLE OF BEDS SITTING NEXT TO EACH OTHER IN A BEDROOM
6633,THREE PEOPLE AT A DESK ARE LOOKING AT THEIR PHONES,THR PEOPLE AT A DESS ARE IN ACT AN UMBRELLA
6634,THREE PEOPLE SEARCH THEIR CELL PHONES WHILE SITTING AT A TABLE,THREE PIZZE SIRT WITH SELLPHOON SOL SI ON TABLE
6635,THREE STUDENTS CHECK THEIR CELL PHONES IN A CLASSROOM,FRE ES ONCETCHING CELL PHONE IN THE CLOTY
6636,A COUPLE OF PEOPLE SITTING AT A TABLE WHILE USING SMART PHONES,A COUPLE OF PEOPLE SITTING AT A TABLE WHILE EATING SMALL DO
6637,THREE PEOPLE SITTING AT A TABLE WITH THEIR CELLPHONES,TWO PEOPLE AN NI TAN HODING A CELL PHONE
6638,ORANGE TRAIN ENGINE PULLING A TRAIN IN A FREIGHT YARD,ORGE TRAIN ENGINE UIN ATRA ON  GREE
6639,AN ORANGE TRAIN TRAVELING ALONG TRAIN TRACKS NEAR A TRAIN YARD,AN AIR TLANE RIVING ON TENNIS BOCK NEAR TRAIN WALT
6640,A TRAIN ON THE TRACKS NEAR A TRAIN STATION,A TRAIN ON THE GRASS NEAR A TREENS
