Index,Reference,Hypothesis
5076,A AIRPLANE IS FLYING THROUGH A CLOUDY BLUE SKY,AN AIRPLANE FLYING A ONDY WAY SLYK
5077,THERE ARE MANY SUITCASES STACKED ON THE SHELF,THERE ARE MANY SE TEETSSTOCKE ON A SHEF
5078,SEVERAL SUITCASES SITTING ON A SHELF WITH TAGS ON THEM,ASIVE OTE I E ITE
5079,THE LUGGAGE SUITCASES WITH TAGS ON THEM ARE STACKED NEAR ONE ANOTHER,A LITOF SI  I TUK ITEK 
5080,A CLOSE UP PHOTO OF SUITCASES AND LUGGAGE,A CLOSEUP PHOTO OF BUITCASES AND LUGGAGE
5081,VINTAGE SUITCASES WITH PRICE TAGS ON THEIR HANDLES,VIMTAGE SASI I I BIT SID OI
5082,A LARGE LIVING AND DINING ROOM AREA WITH RICH WOOD FEATURES,A LARGE LIVING ROOM IN A WIT IT 
5083,A LIVING ROOM WITH A LOT OF CHAIRS AND A BIG ENTERTAINMENT CENTER,A ROM O OO
5084,THE DARK WOOD AND MARBLE PILLARS GIVE THIS LIVING SPACE A WARM FEEL,A DOOR ROOM WITH ACORS DITLESS LIVING SPACES
5085,NICE FURNITURE IS ARRANGED IN A FANCY LOOKING HOUSE,SINE OF FURNITURE IS ARRANGED IN A FAMILY LOOKING OUT
5086,A ROOM WITH A TV POTTED PLANT TABLES AND CHAIRS,M  WITH TABLE ON E STO TABLES AND CHAIRS
5087,A LARGE DOG TIED TO A YELLOW FIRE HYDRANT,A LARGE DOK SLYING ON A OTE POR
5088,A DOG ANCHORED TO A FIRE HYDRANT BY HIS LEASH,A DOG O E STEET FIE BYDE ONSIDE I AG
5089,A LARGE DOG IS TIED UP TO A FIRE HYDRANT,A LARGE DOG IS TIED UP TO A FIRE HYDRANT
5090,A DOG SITTING WITH HIS LEASH TIED TO A FIRE HYDRANT,A DOG SITTING NIX A STAT TO OF A PO
5091,A DOG LAYING ON THE GROUND ITS LEASH TIED TO A FIRE HYDRANT,A DOG LANG ON A BA   OKOFA BA
5092,A WOMAN IS SKIING DOWN A SNOWY HILL,SKIS ON I SKIING IN SKI
5093,A GIRL SKIS IN A LOT OF SNOW,YOUN SKIS I LAKN ON TH SNOW
5094,A WOMAN SLASHING DOWN A SNOWY HILL ON SKIS,I I SKI IN SI   ON E SKI
5095,SKIER IN GREEN COAT PLOWING THROUGH POWDERED SNOW ON SLOPE,SOW I KIT RIDING DOWN A SNOWY SLOPE
5096,ALPINE SKIER IN A CLOUD OF SNOW ON A STEEP SLOPE,EPINE SKIER IN A CLOUD OF SNOW COVERED
5097,A WOMAN WITH HER LAPTOP ON A BED IN A DARK ROOM,AUTE LAPTOP BED N O 
5098,THERE IS A GIRL SITTING IN THE DARK USING A COMPUTER,THERE IS A ROOL SIT N E TO 
5099,A WOMAN SITTING ON THE BED OF A DARK ROOM WITH THE LAPTOP SCREEN LIGHTING ON HER FACE,A WOMAN SITTING ON A BED WITH OP A LOPTOP A INE TOP
5100,A WOMAN SITTING IN FRONT OF A LAPTOP COMPUTER,A O IS SITTING IING ON A BED
5101,A FEMALE SITTING IN A BED WITH THE LIGHTS OFF WORKING ON A LAP TOP COMPUTER,A VITO OM  BED IT  IBED WIKING A BILATA
5102,AN ORANGE CAT WITH POINTY EARS IS ON A BED WITH A LAPTOP COMPUTER NEARBY,A ARGAGE CAT SITN ON A BED ON A LAPTOP
5103,A CAT LAYING ON A BED NEXT TO A LAPTOP,A CAT LAYING ON A BED NEX  A LAPTOP
5104,A CAT SLEEPING ON A BED NEXT TO A LAPTOP COMPUTER,A BED SITNON A BEDO
5105,A SMALL KITTEN LIES NEXT TO A LAPTOP,A SMALL CAT IS LYING EX O A LAPTOP
5106,A CLOSE UP OF A CAT LAYING NEXT TO A LAPTOP,A CLOSE UP OF A CAT SITTING NEXT TO A LAPTOP
5107,A GROUP OF OLDER WOMEN GETTING OFF A PARKED BUS,GROUP EOATIN WAITING A OR ON ON TU
5108,TWO BUSES PARKED NEXT TO EACH OTHER IN FRONT OF A BUILDING,TO USE  TE TI BU O TE ROADING
5109,A GROUP OF PEOPLE GETTING OFF OF A BUS,A GROUP OF PEOPLE IT A CAR  OT PAR
5110,ELDERLY WOMEN DEBARK A BUS AT A STATION,ARA I  BUITY 
5111,A GROUP OF PEOPLE GETTING OFF OF A BUS,A GROUP OF PEOPLE A E GETTING O A STET
5112,A REDSHIRTED TEAM PLAYING A GAME OF BASEBALL,A RED CHIRN BAME PLAYING GAMG BASEBA
5113,THE UMP AND BASEBALL PLAYERS ON THE FIELD,A OFOF BASEBALL PLAYERS ON A FELD
5114,A BASEBALL PLAYER HOLDING A BAT STANDING NEXT TO HOME PLATE,BASEBALLEBALL HALDING O ASEPLAING BA
5115,A BASEBALL PLAYER CROSSES HOME PLATE AS HIS TEAMMATE WAITS,A BASEBALL PLAYER BOSS HOME WITE TEXO RUNWAY
5116,A MAN TOUCHING HOME PLATE ON A BASEBALL FIELD,AA MAN IS A TAYING A LAAL
5117,A MAN AND HIS BABY GIRL TAKING A SELFIE,A MAN IN A STAK BOT
5118,A FATHER AND CHILD TAKING A SELFIE OF THEMSELVES,A BATTER HOLD IT I SET IN I MOH
5119,A MAN HOLDING A BABY WHILE STANDING IN FRONT OF A MIRROR,A MAN HOLDNG A ZI  O BOIN I TAT ON A MAR
5120,A MAN HOLDING A BABY TAKING A PICTURE,A MAN HOLDING A BABY TAKIN A PIT
5121,A MAN THAT IS HOLDING A SMALL BABY,A MAN THAT IS HOLDING A BALL VASE
5122,A POT OF FOOD COOKING IN AN OVEN,A TOT OF FRUID IN  I OEN
5123,A CASSEROLE COVERED IN FOIL IS INSIDE AN OVEN,A CAF COAL COVERED WITH FOIL INSIDE OVEN
5124,THERE IS A ROUND PAN COVERED WITH ALUMINUM IN THE STOVE,O IT  OE FOD 
5125,THE OVEN CONTAINS A DISH THAT IS COVERED WITH TIN FOIL,THE OVEN CAKIN DIS VE IO IN TE BAT
5126,A DISH COVERED IN ALUMINUM FOIL IS BAKING IN AN OVEN,I OVEN I IN A BOWL   OE
5127,PAINTING OF GIRL THAT HAS MULTIPLE PIERCINGS ON FACE,A LITTLE GIRL WHIT IS OIICAA IN AS
5128,AN IMAGE OF A VERY CUTE GIRL WITH FACE PIERCINGS,A MAN  VERY CUTN  FACEI
5129,A YOUNG BRUNETTE WOMAN WITH MULTIPLE FACE PIERCINGS,A YOUNG MAN ANIN LUSSING IT A STAS
5130,A YOUNG WOMAN WITH GREEN EYES AND PIERCINGS ALL OVER HER FACE,A ROOM ITI A I BA
5131,A DRAWING OF A YOUNG WOMAN WITH MANY FACIAL PIERCINGS,A DIW WITHA YON RO  I ITATION AS
5132,THERE ARE PEOPLE SITTING ON CHAIRS LINED UP,THERE IS SO TO SITTING IN CHAIR IN
5133,TWO PEOPLE SITTING ON BENCHES WITH TREES IN THE BACKGROUND,TWO PEOPLE SITTING ON E BENCHES WITH  FACE IIN
5134,THE TWO WOMEN SIT ON A BENCH TOGETHER,A KEY BOARD SITN ON A BENCH TOGETHER
5135,PEOPLE SEATED ON WOODEN CHAIRS AND A BICYCLE PARKED NEARBY,A SETED ON SOE CHAIR AND LICE PARKEN  SIDE
5136,THERE IS A LONG LINE OF WOODEN CHAIRS AND TWO WOMEN SIT,A  I O 
5137,TWO LAPTOPSCOMPUTERKEYBOARD AND OTHER ELECTRICAL GADGETS ARE ON THE TABLE,TWO LAPTOPS SITTA DOR ANTE ONTABLE ASE OAB
5138,A DESK WITH TWO LAPTOPS AND A MONITOR,A DESK WITH TWO LAPTOP AN A OFFIC
5139,SEVERAL LAPTOP COMPUTERS AND ELECTRONIC DEVICES ON A DESK,THERE IS A LAPTOP COMPUTER OF TOP E BOV
5140,SEVERAL DIFFERENT PIECES OF ELECTRONIC EQUIPMENT AND COMPUTERS ON A DESK,SEVERAL RECOPUTERS OF ELECTRONIC PIRTEPUTERS ON A DESK
5141,TWO LAPTOPS A MOUSE CORDS WIRES AND A MONITOR,A TOP WITO TO PIRE AT ON IT
5142,A BROCCOLI PLANT HAS VERY LARGE LEAVES,A BLOCK OF AIT VERY LARGE TE
5143,A SMALL BROCCOLI PLANT IS SHOWN GROWING AMONG PINE NEEDLES,A AOE O
5144,A BROCCOLI PLANT GROWING IN A GARDEN IS DWARFED BY ITS LEAVES, AI IT ASE I A O
5145,SEVERAL GREEN LEAVES GROUPED TOGETHER AS A PLANT,THERE IS O A TREE IN A 
5146,A BUNCH OF GREEN LEAVES ON A BROCCOLI PLANT,A BUNCH OF SEED IN I AT ON A BACES
5147,A SURFER FLIES OFF THE CREST OF A WAVE,A SURFER FRIDES OFF THE SURF OF A WAVE
5148,A SURFER GOES AIRBORNE ON TOP OF A WAVE IN THE OCEAN,A SURFERA SURFERISTOLPING A WAVE
5149,A SURFER REACHES THE PEAK OF A WAVE,A SURFERI OM A WAVE
5150,A MAN RIDING A WAVE ON A SURFBOARD IN THE OCEAN,A MAN RIDING A WAVE ON A SURFBOARD
5151,A PICTURE OF A SINGLE SURFER RIDING A LARGE WAVE,A MAN SURF SURFING ON A WATE
5152,A MAN ON A BLUE SURFBOARD ON TOP OF SOME ROUGH WATER,A MAN ON A BUE SURFBOARD ON TOP OF S OF WATER
5153,A YOUNG MAN IS ON HIS SURF BOARD WITH SOMEONE IN THE BACKGROUND,A MAN RIDING URFBARD ONE WITE SIRFNG
5154,A BOY RIDING WAVES ON HIS SURF BOARD IN THE OCEAN,BOY RIDING WAVE ON A SURFBOARD IN THE OCEAN
5155,A YOUNG SURFER IN A WETSUIT SURFS A SMALL WAVE,A YOUNG SURFER IN A WHITE SUIF SURF IN SMALL WAVE
5156,A YOUNG MAN RIDES A SURF BOARD ON A SMALL WAVE WHILE A MAN SWIMS IN THE BACKGROUND,A YOUNG MAN RIDING A SAFEBOARDORM INIDE ONE I I I
5157,A CHILD IS AMAZED BY A VERY LARGE PIZZA,A CHILD IS A BI A PAYE IAA
5158,A YOUNG GIRL LOOKING AT A HUGE PIZZA IN AMAZEMENT,A POPLE O API 
5159,A GIRL IN A BROWN JACKET STARING A WHOLE PIZZA,A FANC OP  TA SALL PIZZA
5160,A LITTLE GIRL LOOKING AT A PIZZA PIE,A LITTLE GIRL ATING CUT A PIZZA BOX
5161,A YOUNG GIRL STANDING IN FRONT OF A PIZZA,A YOUNG GIRL STANDING IN FRENK
5162,A ROOM WITH A FIRE PLACE AND TELEVISION INSIDE OF IT,A ROOM WITH A FIREPLACE AN COORA
5163,A ROOM WITH A BED A CLOCK A LAMP A FIREPLACE AND A TELEVISION,A LO A LOK O WOT SO
5164,A BEDROOM WITH A LARGE BED FACING A FIREPLACE THAT HAS A TELEVISION OVER THE TOP OF IT IN A SHELF SPACE,O BED AN FEDYEOM ON A LIVING TOS 
5165,A BEDROOM WITH BUILT IN TELEVISION AND OPEN FIREPLACE,A BITHROOMON SIS AN COLEVINOM AX E IT CIG
5166,A LARGE BEDROOM WITH A FIREPLACE AND TV,A LARGE BEDROOMITH ARE PAT
5167,FULLY DECORATED BASEMENT HAS NO PEOPLE IN IT,FULLY DECORATED VASES AT SNOTY BUILDING
5168,A LIVING ROOM SCENE HAS PHOTOS ON A TABLE,A LIVING ROOM ITH IT AD PHOTOS AND PLATE
5169,A BASEMENT LIVING AREA WITH DIFFERENT TYPES OF FURNITURE,A LACE OF LIVING AREA WITH DIFFERENT CIDEO
5170,A LIVING ROOM WITH A LARGE GREEN COUCH AND OFFICE DESK,A LIVING ROOM  IT FI TI O E
5171,A LIVING ROOM DISPLAYING FAMILY PHOTOS AND ART,A LIVING ROOM DISPLAYED AY WIBELLOWS AND BOX
5172,A TENNIS PLAYER THAT IS SERVING THE BALL,A TENNIS PLAYER THAT IS SWINGING THE BALL
5173,A MAN SERVING A TENNIS BALL ON TOP OF A TENNIS COURT,A MAN PLAYING BUSBALL ON A 
5174,A MAN PLAYING A TENNIS MATCH IS SERVING A TENNIS BALL,A RAN PAYIN GAI TE HATTING A TENNIS BALL
5175,A MAN IS PLAYING TENNIS ON THE TENNIS COURT,A MAN IS PLAYING ON A TENNIS COU
5176,A MAN ON A TENNIS COURT ABOUT TO HIT THE BALL,A MAN ON A BASCOU OU TI A BALT
5177,A TRAIN WITH EMPTY RAIL CARS MOVING DOWN A TRAIN TRACK,A TRAIN TRAINN RAIL PAR MOVING DOWN HA TRAIN TRACK
5178,THE BLACK AND WHITE LOCOMOTIVE IS ON THE TRAIN TRACKS,A RUNWAY ON TRON IN O AIN TRAN
5179,SMALL TRAIN COMING DOWN THE RAIL ROAD TRACKS,LONG TRAIN COMING DOWN TH RAIL T TRACKS
5180,LOCOMOTIVE ENGINE AND CARGO CARS TRAVELING ON TRAIN TRACKS,A AINY T OX TAAN TRANS TRAVIN T
5181,A TRAIN TRAVELING DOWN TRAIN TRACKS IN THE COUNTRYSIDE,A TRAIN TRAVELING DOWN A TRAIN TRACKS ON  TRAT
5182,A CLOCK SUSPENDED ON THE OUTSIDE OF A BROWN STONE BUILDING,ACLOCK ISSONT OF ON O SID IF A GRASS 
5183,A CLOCK ATTACHED TO A BRICK BUILDING,A CLOCK AT HAS TACE IN A BILLIN
5184,A BUILDING WITH A LARGE CLOCK ON THE OUTSIDE,A BUILDING WITH A LARGE CLOCK ON THE OUTSIDE
5185,LARGE FOUR SIDED CLOCK HANGS ON THE CORNER OF THE BUILDING,A LARGE WHIT CLOCK TCLOCK HANGING ON A TO OF A BUILDIN
5186,A CLOCK FASTENED TO A BRICK STORE FRONT READS 10 AFTER 10,A CLOCK THAT IS TO A BICK STOCOI A E SI
5187,A CAT RESTING ON A LAPTOP KEYBOARD IN A BEDROOM,A CAT RESTING ON A LAPTOP COMPA BET
5188,THERE IS AN ADULT CAT SITTING ON THE LAP TOP,THERE IS A TAK CAT SITTINING ON A LAPTOP
5189,A LARGE SIAMESE CAT SITTING ON TOP OF A LAPTOP COMPUTER,A O BO TAK N TOP ON A LAPTOP
5190,THIS CAT HAS NO INTENTION OF GIVING UP THE COMPUTER KEYBOARD TO A HUMAN,A MAR IS I IT OCOMPUTEN 
5191,A SIAMESE CAT IS LAYING ACROSS THE LAPTOP KEYS,AN OFFI BAT IS LAYING ON A LAPTOP COM
5192,A WOMAN IS RIDING A HORSE AS IT JUMPS OVER A BAR,A WOMAN IS RIDING A HORSE AN I ROCKOKING A BALL
5193,THERE IS A WOMAN JOCKEY RIDING A HOSE OVER THE HURDLE,THERE IS A WEMAN ROCK RISIN A HORS IT A CARDL
5194,A WOMAN RIDING A HORSE JUMPS OVER AN OBSTACLE,A WOMAN RIDING A HORSE ONARUN OF 
5195,A MAN RIDING ON A HORSE AS IT JUMPS OVER A POLE,A MAN RIDING ON A HORSE AS A ON
5196,A YOUNG PERSON RIDDING A HORSE JUMPS A GATE IN A COMPETITION,A YOUNG PERSON RIDING A HOSS TOS  CAN T ST
5197,A KITCHEN WITH A LOT OF PEOPLE INSIDE OF IT,A KITCHEN WITH A LOT OF PEOPLE INSIDE OF I
5198,A FAMILY OF ALL AGES GATHER TOGETHER IN A KITCHEN,A MAN LI WALKIN O ONI TOGETHER
5199,A GROUP OF FRIENDS HANGING OUT IN A KITCHEN TOGETHER,A GROUP OF WON MACHINE IN A KITCHEN TOGETHER
5200,A GROUP OF PEOPLE STANDING AROUND IN THE KITCHEN,O COKIN IN A KITCHEN
5201,A WOMAN IS GIVING A BABY A BOTTLE WHILE OTHERS ARE CONGREGATED IN THE KITCHEN,A WOMAN IS ATING AA VABLE WHILE OTHERS ARKALK AIA KITCHEN
5202,COW BEING FED A POPSICLE BY A PERSON OVER A FENCE,A COW BEING SET UPOP O BAR BY A FRISTOR OVER A BE
5203,A PERSON HOLDS A BOTTLE TOWARD A BROWN AND WHITE BABY COW,A PERSON HOLDS A WATE TA ON ON A BIRKSID
5204,A BABY CALF LICKING ON A BLOCK OF ICE WITH FRUIT IN IT,A BIRY BAT WITHA ROCKER BOIS FIS
5205,A BABY COW IS INTERESTED IN A DRINK SOMEONE HAS,A BABY COW IS INTE A IN TRINK
5206,A BROWN COW SNIFFING ON A PERSON HAND,A BROWN COG SITTING ON A TA
5207,A COUPLE OF MEN AND ONE YOUNG MAN EATING PIZZA,A COUPO SITTIN ITTININ AT TALE
5208,GUYS SITTING AT A TABLE EATING PIZZA AND TALKING,A DOG SITTING AT A TABLE ATINGN IZ A AND COFFE
5209,THE MEN ARE ENJOYING THE VERY LARGE PIZZAS,A MOMAN I OLDING SOR OR ONI
5210,THREE GUYS SITTING AT A TABLE WITH TWO PIZZAS,TWO BAGS SITTI IZIZZ
5211,SOME PEOPLE ARE SEEN EATING SEVERAL LARGE PIZZAS,A POUPLE ARE SITIN AO BOXE
5212,AN ELEPHANT IN A FIELD NEAR MANY BUSHES,AN ELEPHANT IN A FIELD IN IN A FIST
5213,A SMALL ELEPHANT STANDING ON TOP OF A GRASS COVERED FIELD,A EA TEING ACROSS OF A FELD
5214,THE ELEPHANT WALKS ON A BIG GRASS FIELD,TWO ELEPHANTS WALKNG THROUGH A FIST
5215,A LARGE ELEPHANT MOVING THROUGH THE GRASSY PLAINS,A LARGE ELEPANT I IN N A GRASSY FALD
5216,AN ELEPHANT IN A GRASSY AREA WITH TREES AROUND,ANAN ELEPHANT INEA GRASSY AREA WITH TREES
5217,A BUNCH OF PUMPKINS THAT HAVE BEEN CARVED WITH DIFFERENT FACES IN THEM,A BUNCH OF CUSSES SIT A BIG HARB I TA
5218,THREE JACKOLATURNS OF VARIOUS SHAPES ONE OF WHICH HAS FLOWERS IN IT,A SEPALATE TIPEI IA BAS  OEVE
5219,THREE DECORATED CARVED JACKOLANTERNS ONE WITH PINK FLOWERS AND A VASE INSIDE IT,ILARG LET WON ITH FLOWERS AN VESE 
5220,A GROUP OF HALLOWEEN JACK O LANTERN SITTING ON A FLOOR WITH FLOWERS AND PAPER CUT OUTS,AOSOLIN DECRA SITTING ON TOT OF A ETA
5221,PUMPKINS ARE MADE WITH DIFFERENT FACES AND ONE HAS FLOWERS,A ION ROM IS SITTIN I IE ON EA
5222,A OLD STOVE IN A DUMPSTER IN A PARKING LOT,A OLD TALIN IS EX TO I
5223,A KITCHEN STOVE LAYING IN A DUMPSTER,A KITCHEN STAVE WITH AN A TA TA
5224,A STOVE TOP OVEN SITTING ON A PILE OF JUNK OUTDOORS,A STOV O OF  O
5225,AN OLD OVEN LEFT OUTSIDE IN THE GARBAGE,A OM I ROOM IN  O 
5226,AN OVEN IS SITTING OUTSIDE IN A DUMPSTER,AN OVEN IS SITTING SIDE  
5227,A MAN WITH A MUSTACHE IS WEARING A TIE,A MAN IS ON A TASK ISEARING HIS IE
5228,A BALD MAN WITH GLASSES STARES FORWARD WHILE WEARING A ROBOT TIE,A BE A SIT  IING ON A RO LAPTOP
5229,THE MAN IS WARING A COLORFUL TIE AND A DARK JACKET,A MAN WAYING IN TA
5230,A PERSON WITH A TIE AND A SUIT,A PERSON WITH A TI
5231,A MAN IN A SUIT WITH A RED TIE THAT HAS A ROBOT ON IT,A LITIN SIT I U TUS IT TO O
5232,A SMALL PIZZA ON A PAPER PLATE,A SLOT OF BASF ON A  A
5233,THE GOURMET PIZZA INCLUDES SEVERAL VERY SPECIAL INGREDIENTS,A ZIZZI I A IA TAT
5234,A WHITE PLATE TOPPED WITH A PIZZA AND CHEESE,AIE  TA TOPE IT I AND CODE
5235,A PIZZA WITH SEVERAL VEGETABLE TOPPINGS SITTING ON A STORAGE TUB,A PIZZA WITH SEVERAL VEGETABLE TOPPINGS SITTING ON I SODESOD
5236,A BLUE BIN WITH A PIZZA ON A PLATE WITH TOPPINGS ON TOP OF IT,A BLUE VISATET TOPPING TO
5237,A GROUP OF MEN RIDING ON THE BACK OF MOTORCYCLES,AIS MAN RIDING ON THE BACK OF MOTORI
5238,MOTOR CYCLE RIDERS STOPPING AT A STOP SIGN,A MOTORCYCLE RIGER TOP AT A TOCK TOK
5239,A LARGE OF PEOPLE ON MOTOR BIKES ON A STREET,A LARGE OF O OON
5240,A GROUP OF PEOPLE ON MOTORCYCLES STOPPED AT A STOP SIGN,A GROUP OF PEOPLE ON A CITY STOCK IC BUS
5241,A GROUP OF PEOPLE RIDING MOTORCYCLES ON A ROAD AND STOPPING AND A STOP SIGN,OE A OO   RO 
5242,A LITTLE GIRL SITTING ON TOP OF A BED NEXT TO A LAMP,A LITTLE GIRL SITTING ON TOP OF A BED NEXT TO I
5243,A GIRL SITTING ON A BED IN A ROOM,THERE IS A MALL BED IN A ROOM
5244,A LITTLE GIRL SITTING ON A BED INSIDE A ROOM,A LITTLE GIRL SITTING ON A BED BEDBY OF A ROOM
5245,A GIRL IS SITTING ON A BED WITH A GAME ON IT,A GIRL IS SITTING IN A BED IN A LITTING ROOM
5246,PLAYING BOARD GAMES WHILE THE IRON HEATS UP IN THE BEDROOM,OI OUR DED ALL IN OVE BED
5247,A STRIPED CAT IS LAYING ON THE SINK AND LOOKING AT THE CAMERA,A BED BADRO ON A SINK IITING EX TA
5248,A CAT LAYING INSIDE OF A SINK UNDER A FIXTURE,A CAT LAYING INSIDE OF A SINK IN A KITCHEN
5249,A CUTE CAT LAYING DOWN IN A SINK,A BATHROOM IT SAT IN IN
5250,A CAT SITTING IN THE SINK IN THE BATHROOM,A CAT SITTING IN IN IN A BATHRO
5251,A GREY AND WHITE CAT LAYS IN A SINK,A CLAN IN TOI AN  SI
5252,A CLOSEUP PICTURE OF A COUPLE IS SEEN HERE,A CLOSE UP PICTURE OF COBER
5253,A YOUNG MAN AND WOMAN HOLDING THEIR HEADS CLOSE TO EACH OTHER,A YOUNG MAN SANDING I IIN A WIT
5254,A GUY AND A GIRL POSING FOR A PICTURE,I USIN A POSING FOR AA PICTURE
5255,A COUPLE STANDING TOGETHER AND POSING FOR A PHOTO,A COUPLE STANDING TOGETHER POSING FOR A PHOTO
5256,TWO PEOPLE STANDING SIDE BY SIDE SMILING AND ONE WEARING A TIE,ABOK IT A AR BY I  O ON ALARG TI
5257,SOME STOPLIGHTS THAT HAVE EVERY LIGHT LIT UP,OM STOPLIGHT THAT HAVE EVRY LIGHT A A COP
5258,A NIGHT TIME STREET SCENE OF A STREET LIGHT AND CHURCH,A NIGHT ON THE STREET OF A STREET LIGHT
5259,A CHURCH STEEPLE IS SHOWN AMIDST TELEPHONE WIRES AND LIGHTS,ASO O ST I TO  O A I
5260,A TALL CHURCH TOWER SITTING ON THE SIDE OF A ROAD,A SMALL CHURCH TIRN SITTING NTHE SIDE OF A ROAD
5261,STREET LIGHTS IN NIGHT TIME IN URBAN SETTING,A STREET AN I ON O
5262,A PERSON SITS ON A BENCH WITH A WATER BOTTLE NEXT TO HIM,A PERSON SITISG ON A BENC ON A WATR BAL
5263,A MAN SITTING DOWN ON A BENCH BESIDE A WATER BOTTLE,A MAN SITTING DOWN ON A I BIA A B
5264,A YOUNG MAN SITTING ON TOP OF A WHITE BENCH,A MON MAN SITTING IN A BAL IN A BAT
5265,A MAN SEATED ON A BENCH WITH A PLASTIC BOTTLE,A MAN SITTING ON A BENCH IIING ONI BALL
5266,A MAN SITTING ALONE WITH HIS WATER BOTTLE,A MAN SITTING A RES WIT I WAT
5267,A COMMERCIAL PLANE ON THE STRIP TO TAKE OFF,A MARKIN TRAN IS TRAN IS WAKING ON THE RON
5268,AN AIRPLANE ON THE RUNWAY EITHER JUST LANDED OR READY TO TAKE OFF,AN AIRPLANE ON A RUNWAY IN JUST LANDIN TO RID
5269,AN EGYPTIAN AIRLINES PLANE LANDING AT AN AIRPORT,A TAILONS ON RUN AN  A A
5270,A JUMBO JET TOUCHING DOWN ON THE RUNWAY,A JUMAY JET TACHIN AIN
5271,EGYPTAIR AIRPLANE STANDING ON THE TARMAC AT AIRPORT,AJA AIR AIRPLANE SANDING IN RUNIN THE AIRPOR
5272,A PERSON PLAYING THE NINTENDO WII IN THEIR MESSY LIVING ROOM,A PERSY SITTING IN A TEDO ISI
5273,A MAN PLAYS WII SPORTS BOXING IN A VERY MESSY LIVING ROOM,FOUR FLASSI TAD ON IT
5274,A WOMAN IN A MESSY LIVING ROOM PLAYING THE WII,IING ROOM  A SIVING 
5275,A ROOM THAT HAS A LADY WITH A REMOTE IN HAND, LIVING RIROMI LIVING ROOAM
5276,A PERSON STANDING IN A LIVING ROOM WITH A REMOTE CONTROL,A CISOON LIVING ROOM  OF COBOL
5277,A TWIN BED WITH A CAT AND LAPTOP ON TOP OF IT,A SIT BED WITH A BED AND LAPTOP ON TOP OFIT
5278,A CAT SLEEPS ON A BED WITH A PLAID BEDSPREAD IN FRONT OF A BOOKSHELF,A A OM IIII
5279,A CAT IN A BEDROOM LAYING ON A STRIPED COVERED BED,A CIDE OF A BEDROOM IN  BE BED
5280,A CAT CURLED UP ON A BED FOR A NAP,A CAT CURLED UP ON A BED ON A DESK
5281,A CAT LAYING ON A BED IN FRONT OF A BOOK SHELF,A CAT LAYING ON A BED IN FRONT OF BOOK SHELF
5282,THERE ARE MANY BANANAS BEING LAID ON THE WAGON,THERE ARE MAN ANANAS ITATED ON TE RACKON
5283,A WOODEN WAGON WITH WHEELS TOPPED WITH BUNCHES OF BANANAS,A BITOF LUGGAGE I FEEI TACK IN SON SITTING
5284,A FLAT BED CART WITH THREE LARGE BUNCHES OF BANANAS AND A TIED LIDDED BASKET,THAT IS A ARK ARK O SA O
5285,A SMALL WOODEN CART WITH A BUNCH OF BANANAS ON IT,A SMALL WIN PAR INE  O
5286,OLD WOODEN WAGON WITH BANANA BUNCHES ON IT,A WOMAN WAGIN WITH BAHANDA BUNCHES OR
5287,PANORAMIC VIEW OF A HOSPITAL ROOM WITH MEDICAL MACHINES AND A WOMAN LYING IN HOSPITAL BED,ANERAMA IN OF A HOUSOMI EDMIT A IN TOP OF A BED
5288,A LADY LAYING IN A BED IN A ROOM FULL OF STUFF,A ROOM IT SO IN I SI
5289,PERSON LAYING IN A HOSPITAL BED WITH LOTS OF EQUIPMENT, LIVING AM TOP AIN IBAT IN A SOM
5290,A ROOM WITH MANY MEDICAL SUPPLIES IN IT,A ROOM WITH MANY MEDICAL DISPLAYS
5291,A WOMAN LIES IN A HOSPITABLE BED IN A PANORAMIC SCENE OF THE ROOM,A LARGE I S I SE
5292,A ZEBRA LAYS DOWN IN A LEAFY FIELD,A ZEBRA LAYING DOX IN A GEGEEN FIELD
5293,SEVERAL ZEBRAS LAYING DOWN IN A ROCKY FIELD,A A TA ON A TIE ON A T
5294,A ZEBRA IS LYING ON THE GROUND WITH OTHER ZEBRAS,A ZEBRA IS WALKING DOWN A  E S
5295,A LAZY ZEBRA LAYS IN THE STRAW NEAR A ROCKY FIELD,A LACE I  LAIN I  TASS IN A ROCK
5296,A PICTURE OF AN ANIMAL ON THE GROUND,O SIS IN IN THE A
5297,A LIVING ROOM HAS AN OVER STACKED BOOKCASE,THIS LIVING ROOM HAS A ODE STUFFTOM S
5298,SOMEBODY LEFT A LAP TOP PLUGGED INTO THE WALL ON A BENCH,A LIV I O OD  WALL
5299,SOMEONES LIVING ROOM CONTAINS A BOOKSHELF WITH LOTS OF BOOKS,SOMEONE SIVING O    OF SOFA 
5300,A LIVING ROOM WITH A SOFA A BOOKCASE AND A LAPTOP CHARGING,A LIVING ROOM WITH A SIIII ED
5301,A LIVING ROOM FILLED WITH FURNITURE AND A BOOK SHELF FILLED WITH BOOKS,A LIVING ROOM WITH O O OSE
5302,A SMART PHONE SITTING NEXT TO A CANNED SOFT DRINK AND A PEN ON A WOODEN TABLE,TARP OP  IT A NEXT TO A CEK TOP IT O A TID ON A WOODEN TABLE
5303,AN IPHONE PEN AND SODA CAN ON A TABLE,AN I BES AND SORTA AN ON A TABE
5304,THERE IS AN IPHONE A BLUE PEN AND A SODA,THERE IS A OIN IN  TAO 
