Index,Reference,Hypothesis
5431,A BASEBALL PLAYER PITCHING A BASEBALL ON A FIELD,A BASEBALL PLAYER ATA CHESI A BASEBALL ON A MEEL EFAN A
5432,A SMALL BATHROOM HAS A SINK AND A STORAGE RACK OVER THE TOILET,SMO ONA OANCES ON TOLVY SNO TON A COFFAGE BAT
5433,A SINK AND SOME SHELVES ARE IN THIS SMALL BATHROOM,A SCROUPE O I AN OINELLS INHIDEA HAD OSIN A BOX OF  SOTE
5434,A A SMALL BATHROOM WITH PINK TILE AND TRIM,A A SMALL BATHRO WITH IT IK TILE AND A
5435,A BATHROOM WITH A SINK MIRROR AND TOILET AND OTHER ITEMS,COSIS WIT A PASSIN IT A ITEMINAL SATION ON E WI BOTS
5436,THERE IS A BATHROOM WITH A SINK AND A MIRROR,THERE IS A BAT OR CILTING ONINININ I ESO ITI
5437,A COUPLE OF STREET LIGHTS THAT IS NEXT TO THE ROAD,A COUPLE OF SPO LIGHTS STANDES NEXT TO ROD ABRIDGE
5438,A TRAFFIC LIGHT SUSPENDED OVER A STREET NEAR A FOREST,A TRAFFIC LIGHT SUSPENDED OVER A STREAT NEAR A FORESTAS
5439,VEHICLES ON A STREET NEAR A GREEN TRAFFIC LIGHT,VEER OS ON THE TRENG OF I DURING IT OF LATAO
5440,A RED CAR IS PARKED AT A TRAFFIC LIGHT,A RED CAR IS GARLING AT A TRAFFIC LIGHT
5441,A GREEN TRAFFIC LIGHT HOVERING OVER A STREET,A A GLEAN AND WELL UNDER COVERA OBAL STREET
5442,A BUSY AIRPORT WITH MANY PEOPLE WALKING AROUND,A BESY ATPORT WITH MANY PICTUR OF WALKE ONER OE
5443,TRAVELERS MAKING THEIR WAY THROUGH A BUSY TRANSPORT HUB,A CROLE IS PAKING A WI CIS BLAN DRESSER ITH A BOG I
5444,AN AIRPORT LOBBY IN WHICH SEVERAL PEOPLE STROLL BY WITH THEIR LUGGAGE,MERY LIT MOMMY ONA SEVERAL PEOPLE STRAY BY WITH THEIR LUGGAGE
5445,AN AIRPORT TERMINAL WITH MANY PEOPLE CARRYING THEIR LUGGAGE,AN AIRPORT OA AN OF AROUND A LUGXAGE SREET
5446,A CROWDED AIRPORT FILLED WITH PEOPLE CARRYING LUGGAGE,WOMAN AN ASIAL LINDIN II I ARAN MOUNTAIN
5447,A LITTLE GIRL KNEELING DOWN TO PET TWO DOGS ON A LEASH,A LITTLE GIRL NER STANDS AT TWO ADOGS N ONAEC
5448,GIRL BENDING DOWN WITH HAND BAG ON HER SHOULDER PETTING TWO DOGS,AGIRL BENDING DOWN SEN MAN CARRIAGE AIN 
5449,A GIRL KNEELS DOWN TO PET TWO DOGS,A GIRL STANDS DOWN EATING PETTY TO A DOGS
5450,A BLACK AND WHITE PHOTO OF A GIRL PETTING THREE DOGS,A OT LIKE CELEMONI  GROL WITH MANYOSTRI STONISHMENTS
5451,A CHILD PETTING TWO DOGS ON THE SIDE OF THE STREET,A CHILD PETTING TWO DOGS ON THE SIDE OF THE STREAG
5452,THE BATHROOM DOOR HAS THREE PANELS OF FROSTED GLASS,THE BATHROOM WITH EBRAS EATIN AN  ONASIOF A ROAD
5453,THE OPEN DOOR TO THE BATHROOM IS SHOWN HERE,A WOMAN AND WRASSY BAR IS A SHO WITH NA VEGETALE SWINGE
5454,OUTSIDE SHOT OF A RESTROOM SHOWING THE DOOR PARTIALLY OPEN,AN OUTSIDE QUIET SHAT AN OUTSIDE SHAT OF A RESTROOM SOIN THE DOOR PARTIALY
5455,PARTIALLY OPEN DOOR LEADING TO A KITCHEN FROM A HALLWAY,LARG LEPLIS IS  LAT TADIN ON TO EINAN  O 
5456,A BATHROOM WITH THE LIGHTS ON VISIBLE THROUGH A SLIGHTLY AJAR DOOR,ABAT FOTIN WHITE Y O TARTE WITI AROS AN MANT INSLICING ADOR
5457,A HERD OF SHEEP GRAZING ON A LUSH GREEN FIELD,A BOTEOF SHEEL ITH TREESY MAN AN LASH GREEN FIEL
5458,A FARM WITH A LOT OF ANIMALS NEAR MOUNTAINS,A COMMERSALA LITED ANIPALS O SONEE 
5459,THERE IS A HERD OF SHEEP GRAZING ON THE GRASSY FIELD,TERE A SAMBAR SHIP SEN I ON SOME ROAD
5460,A LARGE GRASSY PASTURE WITH GRAZING SHEEP IN IT,A LARGE GRASSY PASTURE OF A GRAZING SHEEP
5461,A GRASSY PASTURE WITH A HERD OF SHEEP WITH MOUNTAINS IN THE BACKGROUND,BEAUTIFUL BOT IS PAR SIT IN ICHE WITH ELEPATE SUP AND FLOWERS ON SOME SPON
5462,A NUMBER OF PEOPLE AROUND A LARGE TABLE WORKING ON LAPTOP COMPUTERS,A NUMBER OF PEOPLE AROUND A LARGE TABLEWORK WITH FLAGS ON TE PATS
5463,THE GROUP IS WORKING TOGETHER EACH WITH A LAPTOP,A A CASE TOGETHER HIIN IT LOT O O
5464,A GROUP OF PEOPLE SITTING AROUND A TABLE IN FRONT OF COMPUTERS,A UMEMBERIA CAT SIDING A TABE COS ON A NA AT SUNSCA
5465,SMALL GROUP USING LAPTOPS AND HEADPHONES IN A CLASSROOM,A SMALL GROUP USING LAPTOPS TO KIK AN A WINDOW
5466,SEVERAL STUDENTS SIT AT A CONFERENCE TABLE WITH THEIR LAPTOPS,A A PONE SATING ON A CISARTER WITH HE OTHER O EMINDER A
5467,A YOUNG PERSON IS ON THEIR SKI BOARD IN THE SNOW,A YOUNG HORSES IN SOON ON A RUSTY IPHO
5468,A WOMAN IN BLUE JACKET STANDING ON A SNOWBOARD,THERE IS A WOMAN IN FROD JACKET STANDING ONE S
5469,A YOUNG BOY IS STANDING ON A SNOWBOARD,A BO YOUNG BOY GERANITE COSSAGINALAECEREAR
5470,YOUNG MAN ON TOP OF A SNOWBOARD WEARING MAROON JACKET,A YOUNG MAN ON OFFENT I A NEX AIT PLAYER IN   CELLPHONE
5471,A MAN RIDING A SNOWBOARD ON TOP OF SNOW COVERED GROUND,A RUNNING STAND ON TOP IN A STORE BOLT IN
5472,FLOWERS SIT IN A VASE BESIDE A TEA POT,A FLOWAG SIT IN GEEN CITY SIDE AOTE LIGHT
5473,A VASE WITH ROSES AND CARNATIONS IN IT BY A MIRROR,OSUM BURS  SAROND A SHELTE AN SLINIO
5474,A VASE SITTING NEXT TO A MIRROR FILLED WITH FLOWERS,A VASE SANALY SITTINGNEXT TO A MIRROR TILLETY FLOWERS
5475,THIS IS A STILL LIFE SLIGHTLY BLURRY WITH A TEA KETTLE AND A FLORAL ARRANGEMENT,THIS A STEL VIS SLIGHTLY WITH A TEA CAT NER AFOR A
5476,A GREEN VASE WITH SOME FLOWERS AND GREENERY,A GREEN VASE WITH SOME FLOWERS AND UP AN AEFIS
5477,A BASEBALL PLAYER AFTER HE HAD SWUNG A BAT,A BASEBALL CAN IN A A BATTER NEXT TO A A BATTOF BA
5478,A BATTER SWINGS AT THE BALL DURING A BASEBALL GAME,A BATTER SWINGS AT THE BALL DURING A BASEBALL GATO
5479,A BATTER SWINGS THE BAT AS THE CROWD WATCHES ATTENTIVELY,A BATTER SCRENS RETY AOO ANE ARCHES AF TI TAN STONYE
5480,A MAN SWINGING A BASEBALL BAT ON A BASEBALL FIELD,A MAN SWINGING AM NAT WA BASSE ON A PLATE GO
5481,AN ORGANIZED BASEBALL MATCH BETWEEN TWO TEAMS WITH THE BATTER SWINGING,A OAN ON A SC SKOAAA ATON IN E SNOW IFRFUSO O
5482,AN ORANGE AND WHITE CAT A GREY CAT AND A BLACK CAT ON A BED WITH A BLUE AND GREEN COVER,AN ORANGE AND WHITE HASBOOK AS A GRAY CAT LAYING BLACK CAT ON A BED INA BLUE AND GREY CUB
5483,THREE CATS HANGING OUT ON A TEAL COMFORTER,A SOMTERY CITC ANING BANANA ON AN UGNIT CO
5484,TWO CATS LIE ON A GREEN BLANKET NEAR A SITTING CAT,SON CATS LIES ON A GREEN BLANKET OR A CITY BELOW
5485,A BED AND COMFORTER WITH THREE DIFFERENT CATS SITTING AND LAYING DOWN ON THE BED,A BED AND COFFEE N SCAS IS SITTING ON A TREEOIO
5486,A GROUP OF CATS THAT ARE SITTING ON A BED,A GROUP OF CATS THAT ARE SITTING ON A TOL
5487,A HOT DOG SITTING ON TOP OF A BUN IN A WRAPPER,AHOT DOG SITTING ON THE OG O FOOD BAIN ON AESOF  AES
5488,A HOT DOG AND A BUN WITH SOME MUSTARD,A HOTDOG IN A BOAT WITH SOME MUSTARD
5489,HOTDOG ON BUN WITH WHAT LOOKS LIKE HORSERADISH SAUCE,HOT DOG ON RIDING IN FOIK ON A HORSE NEX TO
5490,A HOT DOG ON A BUN WITH SPICY MUSTARD ON IT,A PEOPLE DOG  GREEN ON ITS ONE IN E SNO OTN
5491,HOT DOG WITH MUSTARD ON IT SITTING ON A WHITE NAPKIN,AHOT DOG WITH A HUSTER SITTING ON A INK
5492,A MAN IS CHARGING THROUGH A FIELD OF GRASS,MOTER BASANNAS IS SIUTE WITH ORKET OF THE GROUN
5493,A MAN BENT OVER IN AN OPEN GRASSY FIELD WITH SOMETHING IN HIS HAND,HE ENTINE HOD OFIT IG TEREIS  TO VEGEABLES ON THE SIDE OF A CLOCK
5494,A WOMAN WHO JUST CAUGHT A FRIZZEBE AND IS FALLING,A ABO TAFTAIS BARHIND POLS ON SPOR
5495,A MAN HOLDING A WHITE FRISBEE WALKING ON TOP OF A GREEN GRASS COVERED FIELD,A MAN ING A WHITE SUSBE AO O O O MIRROR  MAO
5496,A MAN IS A BLUR AS HE RUNS TO HOLD SOMETHING IN HIS HAND KNEELING TOWARDS THE GRASS,A MAN IS ABULLER AS HE RUNS TO HOLD A SOMETHING IN HIS HANDIN ILLING TOWARDS E GRASSS
5497,A DOG SITTING BETWEEN ITS MASTERS FEET ON A FOOTSTOOL WATCHING TV,A DOG SITTING WIT ANAG NASTER SKIS OVER S E TO COUNTR
5498,A MAN RELAXING AT HOME WATCHING TELEVISION WITH HIS DOG,A MAN RELAXING AT A CUSIN WATCHOF CALEVISION A VETA
5499,A DOG AND A PERSON ARE WATCHING TELEVISION TOGETHER,FIVER DITS IN A LUNING AETOBASION TEGETATA
5500,A DOG BETWEEN THE FEET OF A PERSON LOOKING AT A TV,ON TOP OF A TONBE ACSOMN ON A TAAO PIPE
5501,A PERSON IS SITTING WITH THEIR DOG WATCHING TV,A BARCYCLE SITTING WITH THEIR DOG LIES IN A CABIN
5502,A MAN WAITS IN AN AIRPORT TERMINAL AS PLANES TAKEOFF,A MAN LING OUT IN THE AIR FORT TE ONN OVEROTAN AIAN
5503,A PLANE IS FLYING AWAY FROM THE AIRPORT,A LI DOG LAYIN ON AS I A I MALY STANA
5504,PEOPLE IN AN AIR PORT WAITING AREA,THRE IS A BOKLAING BEHIND  AIR OF HORSE AYIN A CART
5505,A LARGE TERMINAL IN A QUIET AIRPORT HALL,A LARGE TURBAN ELEPHANT FLYAN AIRPORT AN OLIVTAN
5506,A PERSON AT AN AIRPORT TERMINAL WITH PLANED IN VIEW OUTSIDE OF THE WINDOWS,SEPERSON AT AN AIRPORT TERMINAL TRAN ROTSIDE ON A ROADWAY
5507,A SIGN FOR A PUBLIC RESTROOM IS IN MORE THAN ONE LANGUAGE,ODESET SIGN FOR A PUBLIC RESTROOM  I
5508,A BLUE SIGN THAT IS POINTING TO THE RESTROOMS,ABAI FLUE SIDE DESK AND ACES AND RESTAURANT TIS N
5509,A BLUE SIGN FOR A PUBLIC TOILET WITH ARROWS AND FIGURES,A BLUE SIGN FOR BOBLIC TOILIGHT ON THE ARROWS AN URBS
5510,A BLUE SIGN GIVING DIRECTIONS TO A PUBLIC TOILET,A MOTORCYN WETING CORRECTION TO A BAE OG
5511,A STREET SIGN POINTS IN THE DIRECTION OF THE BATHROOM, IA STREET SIG  PON FROMTHE DIRECTION WIT E BACK AN AA
5512,A BLACK TRAIN ENGINE AND ITS DRIVER AND A RED CABOOSE,BLACK TRAIN ENGINE S DRIVERS PREAD SLEEVES
5513,TRAIN CARS SIT ON A TRACK NEXT TO A ROADWAY,EXTA UMBRELLA SURFING TRUCK NEXT TO A HEADWOD AN A SET
5514,A LARGE LONG TRAIN WITH MAN INSIDE ON THE TRACK,A YOGOLARGE LONG TRAIN WITH MAN ESIDEON A TRAFFIC
5515,MAN STANDING IN A BLACK TRAIN WITH RED TRAIN IN FRONT,GIRAFFE STANDING ON A BACK PLAME  ARED TENA FA
5516,I AM UNABLE TO SEE AN IMAGE ABOVE,I AM UNABLE TO SEE AN IMAGE ABOVE
5517,A GREEN AND BLUE BUS DRIVING DOWN A STREET,A MAN PUING OSEA HAT SAIN AN O ON TE ROUD TABLE
5518,AN EMPTY CITY BUS TRAVELS DOWN A CITY STREET,AN EMPTY CITY BUS TRAVELS AROUN A CITY STREET
5519,THE SIGNS STATES ALL DIRECTIONS AND POINTS UP,ESIDE STAK FON ITEMATANA O O
5520,A GREEN AND WHITE BUS IS ON THE STREET,A LADY GLEANING  WHITE O A SITON A SAN
5521,A PUBLIC TRANSIT BUS ON A CITY STREET,A WRIGHT MILE WITH TRANFON BUS ON A CITY STREET
5522,A LINE OF SMALL TEDDY BEARS ARE IN FRONT OF SEVERAL DVD CASES,A LINE OF STITSA LINE OF SMALL TEDDY BEARS ARE IN FRONT OF SEVEALKING ONCISSES
5523,A ROW OF LITTLE WHITE TEDDY BEARS LEAN AGAINST A ROW OF MOVIES ON A SHELF,O LOTS OF IPAREA AR O AE RAE
5524,A GROUP OF TEDDY BEARS LEANING AGAINST A ROW OF MOVIES,A TOSIN SITTING N SNOW AN  GRASSES OFAA
5525,A ROW OF WHITE TEDDY BEARS ON SHELF NEXT TO DVDS,II PIKE SITTING AREA WIT BLUE SHELLER NEXT TO ROS E EA
5526,FOUR TEDDY BEARS ARE LINED UP IN A ROW ON A SHELF OF BOOKS,AN OLD TEDDY BEARS ARE FLYING BY A AKING NET
5527,A CAT PEEKING AROUND A CURTAIN AT A CAT ACROSS THE WAY IN A WINDOW,A CAT PEEKING AROUND OA OR ELD AS A CAT  WHITE CROSSS ONE A
5528,TOW CATS LAYING DOWN LOOKING OUT OF THE WINDOWS,AN INSTAT N IC TOTE CATS AN WEARING MAOTO LOOK AN EXALLITY  I GLASSES IT THE FRONT ON WALL
5529,TWO ORANGE CATS IN WINDOWS IN BUILDINGS ACROSS FROM ONE ANOTHER,TWO ONGE CARS AN WINDOWS AND BUILDINGS ACROSS ROAD IN AOROVE
5530,A SMALL CAT SITTING ON TOP OF A COUCH LOOKING OUT A WINDOW AT ANOTHER CAT,PEOPLE SMALL CAT SONING OTHERIS WOIN A AA PLAN BAT AT A TABE
5531,A CAT STARING OUT A WINDOW AT ANOTHER CAT,A FROILIGHT I A DARTION OIZED TRET IS EXLIZED LAN ON THE REDY 
5532,A WOMAN TAKING A PICTURE OF HERSELF IN A BATHROOM,A WOMAN TAKING A PICTURE OF HERSELF ON TE MA
5533,A WOMAN IN A YELLOW BATHROOM IS HOLDING A CAMERA,SKATEBOARDER SITTING AT THE CHILD IS HOLDING KA KETPORE
5534,A WOMAN WEARING A HAT PINK TOP TAKES A SELFIE IN FRONT OF A BATHROOM MIRROR,A WOMAN WEARING A HIE IS OLING RA COLLE TAKEN UPIT AN BROCCOLI LAPOON E ED
5535,A WOMAN IN A FLOWERED DRESS TAKING A SELFIE IN A BATHROOM MIRROR,PANESITH A FLOWER DIRESTS ITO A SNOWY IN THE BATHROOM
5536,AN OLDER WOMAN IN A FLOWER DRESS TAKES A SELF PHOTO IN THE MIRROR,AN OLDER WOMAN LOOKING ROUND A LASING ICE ET O O WAIN ANANA SE
5537,A MAN IN WETSUIT ON SURFBOARD RIDING A WAVE,A BAD WETSUIT ON SURWBOARD RIDING A WAVE
5538,A PERSON RIDING A SURF BOARD ON A WAVE,A PERSON RIDING A SURFBOARD IN A LIVING ROOM
5539,A SURFER TEETERS ON THE TOP OF A WAVE,A SURFER TEEPERS ON THE DACK OF HA WAVE
5540,A MAN RIDING ON TOP OF A WAVE ON A SURFBOARD, MAN RIDING ON TOP OF A WAVE ON ST OUTA
5541,PERSON IS RIDING A SURFBOARD IN THE OCEAN,A PERSON IS RIDING A SURFBOARD IN THE OCEAN
5542,A SMALL SUBURB AREA WITH A FEW PARKED RED VANS,MA ISARODING A I  TOP IT TOE CAR  EO OFI
5543,AN EMPTY STREET WITH BRICK BUILDINGS AND CARS,AN EMPTI STREET WITH BRICK BUILDING AND CARS
5544,A INTERSECTION AND A NARROW STREET LINED WITH STONE BUILDINGS,AT A INTERSECTION WITH REDY CATTL CARTETSIGNED WITH NO ONES BULDIN
5545,A STONE BUILDING WITH A BLUE DOOR ON IT,A BICE TORE BIL WITH HANNING ON THE FLOOR OF IT
5546,A HOUSE LINED ROAD WITH RED TRUCKS ON THE SIDE OF THE STREET,CROSSDRIVED ROAD WITH RED TRUCKS ON THE SIDE OF THA BUILDEET
5547,A MAN IS TALKING ON HIS PHONE NEXT TO A FALLEN BICYCLE,A LAN IS SUMBLE NESL NEXT T A ORANGE RICING
5548,MAN SITTING ON A SIDEWALK NEXT TO A BICYCLE TALKING ON HIS CELL PHONE,A MAN SITTING ON A SIDEWALK NEXT TO A BICYCLE WITH TARDLET ON A SOP
5549,A FEW PEOPLE SITTING BY A BUSY STREET,A ON DINAM SISEIN ALIGHTGMEF  ISCREEN
5550,A PEOPLE IS SITTING NEXT TO BIKES ON A CELL PHONE,A LADYPEIS GETTING READIE TO BIKE  ON A SELTATA
5551,A PERSON TALKING ON A MOBILE PHONE HELPING AN INJURED BICYCLIST,ERSON TALKING ON A LA BAT OVER AN ENGINE WHIL SANES
5552,AN EMPTY CLEAN KITCHEN WITH CABINETRY STOVE AND DISHWASHER,AN INTYTWEEN ACHUCP AND CABBAGE OF A STOVE AN AT
5553,A KITCHEN WITH A SINK AND APPLIANCES,A KITCHEN WITH A SINK AND APPLIANCE AN FASSY BY IT
5554,A HOME KITCHEN WITH WHITE CABINETS AND SILVER APPLIANCES,AAE HAM KITCHEN WITH WHITE CANBETS AND SILK ON A DESK
5555,A KITCHEN FILLED WITH METAL APPLIANCES AND A WINDOW,A LOTED WO TITORLIA ME AR ARAN TAR CAN ONA RARPOR
5556,THIS IS A BLACK AND WHITE PHOTO OF A WHITE KITCHEN, HORSE IT A WINE IN AN CORNER OF THE WHITE PT HED
5557,A SHEEPDOG RUNS AROUND A HERD OF COWS IN A FENCEDIN FIELD,A SHEESE DOG NOTS OAHAT I SONIS BEHIND HIM A SARK
5558,A DOG RUNS AROUND A HERD OF COWS IN A FIELD,ATWO COLORFUL HORSES RA ON THE ICYCLE FORWANI
5559,COWS IN A FIELD BEING ROUNDED UP BY A HERDING DOG,ACOWS AN NEO PIDDLED AROUND EACH OTHER AS A RAIN A OLINER
5560,A BORDER COLLIE RUNS AROUND A SMALL HERD OF COWS IN THE YARD,N UNE WATER LIER RUNTER O MILE WILE IE IN AN AA
5561,A DOG AND SOME CATTLE BY A FENCE,A DOG AN SI BAE ON A ROCKA
5562,A BUS FULL OF PEOPLE DRIVES DOWN A CITY STREET,A BUS FULL OF PEOPLE DRIVES DOWN A CITY STREET
5563,A HYBRID DIESELELECTRIC COMMUTER BUS ON THE STREET IN ENGLAND,A HYBRAN WITH A SILVER LE EAR BUS ON A STREET N
5564,AN ECOFRIENDLY BUS DRIVING THROUGH A CITY INTERSECTION,AN ASSULT I GEN  BUS AS A LIGE UP EI LITING OVER ANS
5565,A WHITE ECOHOPPER BUS DRIVING DOWN A STREET,A WHITE OPL A BOR BUS DRIVING DOWN STREET
5566,A WHITE BUS TURNS A CORNER ON A CITY STREET,A BROTE OF GIR CUTTING ORNANA ON  
5567,A LIVING AREA WITH A BED CHAIR AND WINDOW,A SITTING AREA WITH A BED CHAIR
5568,A BED WITH STACKED PILLOWS IS IN A BEDROOM WITH A CHAIR,ABATHROOM STACK PILLOW AN OVN A OPICTUR
5569,A BED AND CHAIR SITTING NEXT TO A WINDOW IN A BEDROOM,A PAN AND CHAIR SITTING NEXT TO A WINDEENT CONJECT
5570,A BED ROOM WITH A NEATLY MADE BED,A BEDROOM WITH A PINK ON A HOME
5571,A BEDROOM WITH BIG BED AND A CHAIR BY THE WINDOW, E OGES O PAYOIC AN MI MART
5572,A BUNCH OF HAPPY LOOKING PEOPLE BY A CAKE,A BUNCH OF HAPPY LOOKING PIPE ICY
5573,A FAMILY GATHERING AND THEY ARE CELEBRATING WITH A CAKE,A FAMILY GATHERING IN THEIR SOLK RANING WITHDA CAKE
5574,A GROUP OF PEOPLE STANDING AROUND A WHITE CAKE,A AIN AS IS TEPICE OF SOMTIN ON STANDIN OROUN ISINE OF CAS
5575,A SMILING GROUP OF PEOPLE WATCHING A MARRIED COUPLE CUT A WEDDING CAKE,A SMILE COUPLE OF PEOPLE WALKS ON AR COUPE TELEVI ASKERS
5576,SEVERAL PEOPLE ARE GATHERED AT A RECEPTION WITH APPETIZERS,SEVERAL PEOPLE ARE GATHERED ARON TOETER IN A DARK TRAC
5577,A BUNCH OF BIKES ARE LINED UP ON A CURB,A BUNCH OF BIKES AS LINED UP ON TE OF
5578,A ROW OF MOTORCYCLES PARKED NEXT TO A BUILDING,A LOWA MATOR SYE STIKING ON A STUP IN A APEVITI A
5579,A LINE UP OF MOTORCYCLES PARKED ON THE SIDE OF THE STREET,A ROSO TAMALAS  IS ARING ON THE SIDE OF IS TRAY
5580,A ROW OF MOTORCYCLES PARKED ON THE SIDE OF A STREET,A RED OF MOTORCYCLIST A AN ALIE SIT I R SIAL REFLEC A I
5581,SEVERAL MOTORCYCLES ARE LINED UP ON A SIDEWALK,SEVERAL MOTORCYCLISTS ARE IDED AMONG A TROPICAL
5582,TWO WOMEN SITTING TOGETHER IN THE BACK YARD,TWO LITIT SITTING TOGETHER IN FOM BAKO
5583,WOMEN THAT ARE SITTING OUTSIDE ON A PATIO AREA AND SMOKING CIGARETTES,AIDE OF MEN THAT ARE SITTING ONSIDE WITH A EGGULAN AREN ON ASEBEROSSITY A
5584,TWO PEOPLE SITTING OUTSIDE ONE WITH A LAPTOP,WEA SITTING OUTSIDE A ORS OTHER GRATTO
5585,A WOMAN IS SITTING OUTSIDE WITH A LAPTOP,A WOMAN SITING OUTSIDE THARE TIGETE
5586,THE WOMAN IS SITTING DOWN WITH A LAPTOP ON HER LAP,A WOMAN CLES BON THA LAPTOP IN HER BEGA PINK BO
5587,FIVE MEN RIDING THEIR MOTOR CYCLES ON THE STREET,FIVE SED RIDING A MOTORCYCLE ON THE STREET
5588,FIVE PEOPLE RIDING SOME MOTORBIKES ON THE ROAD,FI PEOPLE RIDING SITON BIKE I  PARK
5589,PEOPLE ARE RIDING ON MOTORCYCLES TOGETHER DOWN A STREET,THE EPAN ARE RIDING UNDESHORSEES TOGETHER ERA ON A SKATECORD
5590,MOTORCYCLISTS ARE RIDING DOWN THE STREET WITH EACH OTHER,MOTORCYCLES ALING ENT DOWN OF TA STREET IT A JUNK
5591,A GROUP OF YOUNG MEN ARE RIDING THEIR MOTOCYCLES DOWN THE STREET,GRUOF YOUNG MEN ARE RIDING THEIR MOTORCYCLE STACKED
5592,A COUPLE OF PLAYERS AT A BASEBALL GAME,A COUPLE OF PLAYERS AT A BASEBALL FIELD
5593,A BATTER CATCHER AND UMPIRE IN A BASEBALL GAME WITH MAN RECORDING, MAN IN BACK AT A ARISTAS WALKING EXTO  ODER O THE OTHER
5594,BATTER TAKING SWING AT BALL DURING TELEVISED BASEBALL GAME, AT ARE TAKING SHOW NER LES BATTER TAKING STRING ANDO BAE OA
5595,SOME BASEBALL PLAYERS ARE PLAYING BASEBALL AND A CAMERA MAN, SOMON I ALPLANERS AN EINES AR IN E THER A
5596,A BASEBALL PLAYER HOLDING A BAT NEXT TO HOME PLATE,UP BASE OFFACEAR HOLDING A BAT NEXT TO GAR FRAND
5597,A SINK WITH SOME TOOTHBRUSHES AND A MIRROR,A SINK WITH SOME TOOTHBRUSHES IN THE MIRROR
5598,TWO TOOTHBRUSHES SITS ON THE OPPOSITE SIDE OF EACH OTHER ON THE DOUBLE FAUCET SINK,ABLIC BALLY STAD AR TET AN SHOWS O TATLI OFPOSITE SINE IN ECHAL ORD O ILIINS AN SNO
5599,A SINK SURROUNDED BY LOTS OF TOOTH BRUSHES AND GLASSES,A STASEMANTIC IZ WATCINTO DRISEROOM IT OSEX FO TIS EXE
5600,TWO TOOTHBRUSHES EACH IN A GLASS ON THE SINK,AREOT TWO TWO HORSES MERCH IN GLOSS IN THE SO
5601,A BATHROOM SINK WITH TWO TOOTHBRUSHES FACING EACH OTHER,A BATHROOM SINK WITH TUBE AND TOOTHBRUSHES MASING IORSO
5602,STOP LIGHT IN A CITY NEXT TO A STREET SIGN ON DURING THE DAY,STOP LIGHT IN A CITY NEXT TO A STREET SIGN 
5603,A TRAFFIC LIGHT SITTING NEXT TO A STREET SIGN,A TRAFFIC LIGHT SIT THE NEXT TO A WALKOUTSIGN
5604,A RED ARROW LIGHT AT A CITY STREET INTERSECTION,A RED ARROW LINEUS O A CITY STREET IN TE
5605,A SIGNAL LIGHT GLOWS RED BY THE STREET SIGN,A SMALL LIGHT OLLECGERAL BUT SET INO
5606,A TRAFFIC LIGHT NEAR A STREET SIGN IS RED,A WHITE URIN STREET TIS RED
5607,A CLOSE UP OF A PIZZA PIE SITTING ON A TABLE,A CLOSE UP OF A BOLDER PIE SITTING ON A TABER
5608,A WOMAN SITTING AT A TABLE WITH TWO PIZZAS,A WOMAN IS SITTING AT A TABLE FUL OF TWO PIZZAS
5609,A COUPLE OF PIZZAS ARE ON A TABLE,A COUPL WHITE PIZZA ON A LOT OF TABLE
5610,PIZZA MISSING ONE SLICE ON WOODEN SERVING TRAY,A BACKETS O UICYCT SLIDES ON WOODED SERVING TRAY AN A  WIR
5611,A PIZZA THAT IS SITTING ON A WOODEN PLATTER,A PIZZA THAT IS SITTING ON A RIN ADROM 
5612,A TRAIN BLOWING SMOKE IS COMING DOWN THE TRACKS,A TRAIN BLOWING SMOKE IS TROWN DOWN THE TURPS
5613,STEAM RISING FROM A TRAIN MOVING ALONG TRACKS,STAN LIHT OA FOMACE FATOF A WHEEL ON TE GONE SET
5614,A TRAIN TRAVELING THROUGH A RURAL COUNTRY SIDE COVERED IN GRASS,A SICI NRE LIKIN TO EFOC
5615,A TRAIN BILLOWING SMOKE GOING DOWN A TRACK,A TRAIN GRANZLING TO A ANIRAL DRA
5616,A WHITE AND BLACK TRAIN ON RUSTY TRAIN TRACKS,SOM A WHITE AND BLACK TRAINS ON LUAGY GRAIN TRACKS
5617,A TRAIN SITTING NEXT TO A LOADING PLATFORM WITH PEOPLE STANDING ON IT,A TRAIN SITTING NEXT TO A LOW PLATFORMLE BEER AN
5618,SOME PEOPLE ARE STANDING NEXT TO AN OLD STEAM LOCOMOTIVE,SOME PEOPLE ARE STANDING NEXT TO AN OLD STREET LOKILDIR
5619,A OLD TRAIN THAT IS ON A TRACK WITH PEOPLE NEXT TO IT,ON A TRAIN THAT IS ON A TRACK ITH TEEPLE NEXT TO ALI
5620,FOUR PEOPLE STANDING OUTSIDE OF A STEAM TRAIN,TWO PEOPLE SKASG OUTSIDE A STA 
5621,A TRAIN THAT HAS PEOPLE STANDING OUTSIDE OF IT,A TRAIN AT USTR STANDING OUTSIDE ATNIGHT
5622,THE TWO BEARS ARE WONDERING ABOUT THE POINT OF THE CAMERA,THE TWO BEARS ARE WANDERING ARO ELINGS IN A PAN
5623,THERE ARE TWO BROWN BEARS TOGETHER IN THE WILD,ARBE CONTANS AN PARING GET TO POKN AN HOTDO
5624,BEARS LOPE OVER THE GROUND IN A DRY LANDSCAPE,MPAIRS COACING ITH ALITTLE AR WATA DRYANG NAX A SKYBOVHILL
